36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Ryan M. Stauffer (NASA/Goddard Space Flight Center, USA; ryan.m.stauffer@nasa.gov)
SHADOZ Archive Curator            : Debra E Kollonige (SSAI affiliated with NASA/GSFC, USA)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : Tue Jan 21 15:14:44 2025
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.76
Elevation (m)                     : 1795.00
Launch Date                       : 20240502
Launch Time (UT)                  : 08:15:45
Burst Pressure (hPa)              : 7.39
Integrated O3 to end of data (DU) : 199.62
Radiosonde                        : Vaisala RS41
Radiosonde Serial Number          : V4310706
Geom. Press. Offset Correction    : Yes
Pressure sensor offset (hPa)      : 0.300
Ozonesonde Instrument             : 1Z37024
KI Solution                       : 0.5% Half Buffer
Cathode Soln Volume (cc)          : 3
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 30.500
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.040
Applied pump efficiency factors   : Komhyr et al., 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time   Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lat    GPS_Lon   GPS_Alt
sec    hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  820.90    1.790   24.50   74.0    1.9933    0.0243    0.00  287.00    2.40   36.42    0.5300   -1.30000   36.76000    1.780
     1  820.25    1.797   23.49   69.0    2.0341    0.0248    0.01  251.94    1.90   36.43    0.5400   -1.30000   36.76000    1.780
     2  820.25    1.797   28.74   56.0    2.0341    0.0248    0.01  233.15    2.17   36.44    0.5400   -1.30000   36.76000    1.790
     3  819.86    1.801   23.77   67.0    2.0341    0.0248    0.02  233.98    2.30   36.44    0.5400   -1.30000   36.76000    1.790
     4  819.35    1.806   23.14   68.0    2.0342    0.0248    0.03  235.79    2.41   36.45    0.5400   -1.30000   36.76000    1.790
     5  818.90    1.811   23.10   68.0    2.0342    0.0248    0.04  237.33    2.52   36.45    0.5400   -1.30000   36.76000    1.800
     6  818.33    1.817   23.03   68.0    2.0342    0.0249    0.05  238.44    2.63   36.45    0.5400   -1.30000   36.76000    1.810
     7  817.71    1.824   22.96   68.0    2.0342    0.0249    0.06  239.33    2.74   36.45    0.5400   -1.30000   36.76000    1.810
     8  817.23    1.829   22.86   68.0    2.0343    0.0249    0.07  240.27    2.84   36.46    0.5400   -1.30000   36.76000    1.820
     9  816.88    1.833   22.78   68.0    2.0343    0.0249    0.08  241.27    2.94   36.46    0.5400   -1.30000   36.76000    1.820
    10  816.63    1.835   22.73   68.0    2.0750    0.0254    0.08  242.34    3.04   36.47    0.5500   -1.30000   36.76000    1.820
    11  816.28    1.839   22.70   68.0    2.0750    0.0254    0.09  243.46    3.13   36.47    0.5500   -1.30000   36.76000    1.830
    12  815.88    1.843   22.67   68.0    2.0750    0.0254    0.10  244.65    3.22   36.47    0.5500   -1.30000   36.76000    1.830
    13  815.41    1.849   22.64   68.0    2.1157    0.0259    0.11  245.90    3.31   36.47    0.5600   -1.30000   36.76000    1.840
    14  815.02    1.853   22.60   68.0    2.1157    0.0260    0.12  247.23    3.40   36.47    0.5600   -1.30000   36.76000    1.840
    15  814.71    1.856   22.58   68.0    2.1158    0.0260    0.12  248.62    3.48   36.48    0.5600   -1.30000   36.76000    1.850
    16  814.31    1.860   22.58   68.0    2.1565    0.0265    0.13  250.07    3.56   36.48    0.5700   -1.30000   36.76000    1.850
    17  813.81    1.866   22.60   68.0    2.1565    0.0265    0.14  251.59    3.63   36.48    0.5700   -1.30000   36.76000    1.850
    18  813.34    1.871   22.59   68.0    2.1566    0.0265    0.15  253.16    3.71   36.49    0.5700   -1.30000   36.76000    1.860
    19  812.87    1.876   22.56   68.0    2.1566    0.0265    0.16  254.78    3.78   36.49    0.5700   -1.30000   36.76000    1.860
    20  812.36    1.881   22.50   68.0    2.1973    0.0270    0.17  256.44    3.85   36.49    0.5800   -1.30000   36.76000    1.870
    21  811.91    1.886   22.43   69.0    2.1973    0.0271    0.18  258.13    3.92   36.49    0.5800   -1.30000   36.76000    1.880
    22  811.36    1.892   22.38   69.0    2.1973    0.0271    0.19  259.84    3.98   36.49    0.5800   -1.30000   36.76000    1.880
    23  810.63    1.900   22.35   69.0    2.1973    0.0271    0.21  261.57    4.05   36.49    0.5800   -1.30000   36.76000    1.890
    24  810.24    1.904   22.33   69.0    2.2379    0.0276    0.22  263.32    4.11   36.49    0.5900   -1.30000   36.76000    1.890
    25  809.79    1.909   22.30   69.0    2.2379    0.0276    0.23  265.08    4.17   36.49    0.5900   -1.30000   36.76000    1.900
    26  809.36    1.913   22.27   69.0    2.2380    0.0277    0.24  266.85    4.23   36.49    0.5900   -1.30000   36.76000    1.900
    27  809.06    1.917   22.22   69.0    2.2380    0.0277    0.24  268.62    4.28   36.49    0.5900   -1.30000   36.76000    1.910
    28  808.73    1.920   22.16   70.0    2.2380    0.0277    0.25  270.38    4.33   36.49    0.5900   -1.30000   36.76000    1.910
    29  808.23    1.926   22.10   70.0    2.2380    0.0277    0.26  272.13    4.38   36.49    0.5900   -1.30000   36.76000    1.910
    30  807.66    1.932   22.05   70.0    2.2380    0.0277    0.27  273.85    4.43   36.49    0.5900   -1.30000   36.76000    1.920
    31  807.15    1.937   22.01   71.0    2.2786    0.0282    0.28  275.53    4.47   36.49    0.6000   -1.30000   36.76000    1.930
    32  806.56    1.944   21.96   71.0    2.2786    0.0283    0.30  277.16    4.50   36.49    0.6000   -1.30000   36.76000    1.930
    33  805.94    1.950   21.92   71.0    2.2787    0.0283    0.31  278.73    4.53   36.49    0.6000   -1.30000   36.76000    1.940
    34  805.41    1.956   21.86   71.0    2.2787    0.0283    0.32  280.23    4.56   36.50    0.6000   -1.30000   36.76000    1.950
    35  804.92    1.961   21.81   71.0    2.2787    0.0283    0.33  281.64    4.59   36.50    0.6000   -1.30000   36.76000    1.950
    36  804.39    1.967   21.75   71.0    2.2787    0.0283    0.35  282.97    4.61   36.50    0.6000   -1.30000   36.76000    1.960
    37  803.86    1.973   21.70   71.0    2.2787    0.0283    0.36  284.20    4.63   36.50    0.6000   -1.30000   36.76000    1.960
    38  803.39    1.978   21.64   72.0    2.2787    0.0284    0.37  285.32    4.65   36.50    0.6000   -1.30000   36.76000    1.970
    39  802.93    1.983   21.60   72.0    2.2787    0.0284    0.38  286.35    4.67   36.50    0.6000   -1.30000   36.76000    1.970
    40  802.50    1.988   21.57   72.0    2.2787    0.0284    0.39  287.26    4.69   36.51    0.6000   -1.30000   36.76000    1.980
    41  802.17    1.991   21.54   72.0    2.2787    0.0284    0.40  288.06    4.70   36.51    0.6000   -1.30000   36.76000    1.980
    42  801.91    1.994   21.51   72.0    2.2787    0.0284    0.40  288.73    4.71   36.51    0.6000   -1.30000   36.76000    1.980
    43  801.53    1.998   21.47   73.0    2.2787    0.0284    0.41  289.26    4.73   36.51    0.6000   -1.30000   36.76000    1.990
    44  801.07    2.003   21.42   73.0    2.2787    0.0284    0.42  289.66    4.74   36.51    0.6000   -1.30000   36.76000    1.990
    45  800.61    2.008   21.37   73.0    2.2787    0.0285    0.43  289.91    4.75   36.51    0.6000   -1.30000   36.76000    2.000
    46  800.11    2.014   21.34   73.0    2.2787    0.0285    0.44  290.04    4.76   36.51    0.6000   -1.30000   36.76000    2.000
    47  799.67    2.018   21.31   72.0    2.3194    0.0290    0.45  290.04    4.78   36.51    0.6100   -1.30000   36.76000    2.010
    48  799.34    2.022   21.26   72.0    2.3194    0.0290    0.46  289.94    4.79   36.51    0.6100   -1.30000   36.76000    2.010
    49  799.10    2.024   21.18   72.0    2.3194    0.0290    0.47  289.73    4.81   36.51    0.6100   -1.30000   36.76000    2.010
    50  798.84    2.027   21.11   73.0    2.3194    0.0290    0.47  289.44    4.83   36.51    0.6100   -1.30000   36.76000    2.020
