36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Ryan M. Stauffer (NASA/Goddard Space Flight Center, USA; ryan.m.stauffer@nasa.gov)
SHADOZ Archive Curator            : Debra E Kollonige (SSAI affiliated with NASA/GSFC, USA)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : Tue Jan 21 15:15:06 2025
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.76
Elevation (m)                     : 1795.00
Launch Date                       : 20240626
Launch Time (UT)                  : 08:31:24
Burst Pressure (hPa)              : 6.96
Integrated O3 to end of data (DU) : 220.60
Radiosonde                        : Vaisala RS41
Radiosonde Serial Number          : V4310336
Geom. Press. Offset Correction    : Yes
Pressure sensor offset (hPa)      : 0.250
Ozonesonde Instrument             : 1Z43034
KI Solution                       : 0.5% Half Buffer
Cathode Soln Volume (cc)          : 3
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 30.100
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.040
Applied pump efficiency factors   : Komhyr et al., 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time   Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lat    GPS_Lon   GPS_Alt
sec    hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  825.85    1.790   19.90   60.0    2.4457    0.0296    0.00    0.00    0.00   31.02    0.6600   -1.30000   36.76000    1.780
     1  824.99    1.799   18.85   60.0    2.5246    0.0306    0.02  158.16    1.30   31.03    0.6800   -1.30000   36.76000    1.790
     2  824.70    1.802   18.73   60.0    2.5246    0.0306    0.03  157.95    1.85   31.03    0.6800   -1.30000   36.76000    1.790
     3  824.50    1.804   18.59   60.0    2.5642    0.0311    0.03  157.73    2.10   31.04    0.6900   -1.30000   36.76000    1.790
     4  824.31    1.806   18.47   60.0    2.5642    0.0311    0.04  157.53    2.19   31.04    0.6900   -1.30000   36.76000    1.800
     5  824.05    1.809   18.37   60.0    2.5642    0.0311    0.04  157.37    2.24   31.04    0.6900   -1.30000   36.76000    1.800
     6  823.77    1.811   18.30   60.0    2.5643    0.0311    0.05  157.29    2.29   31.05    0.6900   -1.30000   36.76000    1.800
     7  823.37    1.816   18.25   60.0    2.5643    0.0311    0.06  157.27    2.36   31.05    0.6900   -1.30000   36.76000    1.800
     8  822.94    1.820   18.19   60.0    2.6432    0.0321    0.07  157.31    2.42   31.05    0.7100   -1.30000   36.76000    1.810
     9  822.58    1.824   18.13   60.0    2.6432    0.0321    0.08  157.40    2.49   31.06    0.7100   -1.30000   36.76000    1.810
    10  822.21    1.828   18.09   60.0    2.6432    0.0321    0.09  157.53    2.55   31.06    0.7100   -1.30000   36.76000    1.820
    11  821.83    1.832   18.06   60.0    2.6827    0.0326    0.10  157.69    2.61   31.06    0.7200   -1.30000   36.76000    1.820
    12  821.62    1.834   18.03   60.0    2.6828    0.0327    0.10  157.88    2.66   31.07    0.7200   -1.30000   36.76000    1.820
    13  821.42    1.836   18.01   60.0    2.6828    0.0327    0.11  158.09    2.71   31.07    0.7200   -1.30000   36.76000    1.830
    14  821.06    1.840   18.00   60.0    2.6828    0.0327    0.12  158.32    2.76   31.07    0.7200   -1.30000   36.76000    1.830
    15  820.66    1.844   17.96   60.0    2.7222    0.0332    0.13  158.56    2.80   31.07    0.7300   -1.30000   36.76000    1.830
    16  820.38    1.847   17.91   60.0    2.7617    0.0337    0.14  158.79    2.84   31.07    0.7400   -1.30000   36.76000    1.840
    17  820.06    1.850   17.86   60.0    2.7617    0.0337    0.15  159.01    2.89   31.07    0.7400   -1.30000   36.76000    1.840
    18  819.73    1.854   17.82   60.0    2.8012    0.0342    0.15  159.21    2.93   31.07    0.7500   -1.30000   36.76000    1.840
    19  819.47    1.856   17.78   60.0    2.8012    0.0342    0.16  159.38    2.97   31.07    0.7500   -1.30000   36.76000    1.850
    20  819.29    1.858   17.74   60.0    2.8406    0.0347    0.17  159.52    3.01   31.07    0.7600   -1.30000   36.76000    1.850
    21  818.99    1.861   17.71   60.0    2.8405    0.0347    0.17  159.62    3.05   31.06    0.7600   -1.30000   36.76000    1.850
    22  818.63    1.865   17.69   60.0    2.8405    0.0347    0.18  159.68    3.08   31.06    0.7600   -1.30000   36.76000    1.850
    23  818.41    1.867   17.66   60.0    2.8800    0.0352    0.19  159.70    3.12   31.06    0.7700   -1.30000   36.76000    1.860
    24  818.18    1.870   17.63   61.0    2.8800    0.0352    0.20  159.68    3.16   31.06    0.7700   -1.30000   36.76000    1.860
    25  817.72    1.875   17.61   61.0    2.8800    0.0352    0.21  159.61    3.19   31.06    0.7700   -1.30000   36.76000    1.860
    26  817.35    1.878   17.58   61.0    2.8800    0.0352    0.22  159.51    3.23   31.06    0.7700   -1.30000   36.76000    1.870
    27  817.08    1.881   17.55   61.0    2.9194    0.0357    0.23  159.37    3.26   31.06    0.7800   -1.30000   36.76000    1.870
    28  816.65    1.886   17.50   62.0    2.9589    0.0362    0.24  159.18    3.29   31.06    0.7900   -1.30000   36.76000    1.880
    29  816.16    1.891   17.45   62.0    2.9588    0.0363    0.25  158.96    3.31   31.05    0.7900   -1.30000   36.76000    1.880
