36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20040519
Launch Time (UT)                  : 07:58:00
Burst Pressure (hPa)              : 20.23
Integrated O3 to end of data (DU) : 129.57
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 210108308
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z2724
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 28.830
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  821.75    1.800   20.10   56.0    2.6036    0.0317    0.00 9000.00 9000.00   33.37    0.7500 9000.00000 9000.00000 9000.000
    10  821.29    1.805   21.20   60.0    2.5664    0.0312    0.01 9000.00 9000.00   33.37    0.7400 9000.00000 9000.00000 9000.000
    20  820.25    1.816   20.20   50.0    2.5301    0.0308    0.04 9000.00 9000.00   33.47    0.7300 9000.00000 9000.00000 9000.000
    30  815.64    1.864   17.30   57.0    2.6053    0.0319    0.15 9000.00 9000.00   33.57    0.7500 9000.00000 9000.00000 9000.000
    40  810.05    1.923   16.60   62.0    2.6434    0.0326    0.29 9000.00 9000.00   33.67    0.7600 9000.00000 9000.00000 9000.000
    50  803.28    1.994   16.00   65.0    2.6824    0.0334    0.47 9000.00 9000.00   33.88    0.7700 9000.00000 9000.00000 9000.000
    60  796.84    2.063   15.30   67.0    2.6833    0.0337    0.64 9000.00 9000.00   33.98    0.7700 9000.00000 9000.00000 9000.000
    70  790.73    2.128   14.70   68.0    2.6842    0.0339    0.80 9000.00 9000.00   34.08    0.7700 9000.00000 9000.00000 9000.000
    80  785.18    2.188   14.00   70.0    2.6469    0.0337    0.95 9000.00 9000.00   34.08    0.7600 9000.00000 9000.00000 9000.000
    90  779.71    2.247   13.40   71.0    2.6470    0.0339    1.10 9000.00 9000.00   34.09    0.7600 9000.00000 9000.00000 9000.000
   100  775.16    2.296   13.00   71.0    2.6834    0.0346    1.22 9000.00 9000.00   33.99    0.7700 9000.00000 9000.00000 9000.000
   110  769.82    2.354   12.50   72.0    2.6825    0.0348    1.37 9000.00 9000.00   33.89    0.7700 9000.00000 9000.00000 9000.000
   120  764.67    2.411   12.20   72.0    2.6825    0.0351    1.51 9000.00 9000.00   33.89    0.7700 9000.00000 9000.00000 9000.000
   130  759.83    2.464   11.60   73.0    2.6826    0.0353    1.64 9000.00 9000.00   33.90    0.7700 9000.00000 9000.00000 9000.000
   140  754.70    2.521   12.00   65.0    2.6818    0.0355    1.79 9000.00 9000.00   33.80    0.7700 9000.00000 9000.00000 9000.000
   150  749.37    2.580   12.70   54.0    2.7935    0.0373    1.94 9000.00 9000.00   33.80    0.8000 9000.00000 9000.00000 9000.000
   160  744.29    2.637   12.80   48.0    2.8317    0.0380    2.09 9000.00 9000.00   33.90    0.8100 9000.00000 9000.00000 9000.000
   170  739.19    2.695   12.70   45.0    2.9435    0.0398    2.25 9000.00 9000.00   33.90    0.8400 9000.00000 9000.00000 9000.000
   180  734.32    2.750   12.60   42.0    3.0553    0.0416    2.41 9000.00 9000.00   33.91    0.8700 9000.00000 9000.00000 9000.000
   190  729.35    2.807   12.20   42.0    3.0925    0.0424    2.57 9000.00 9000.00   33.91    0.8800 9000.00000 9000.00000 9000.000
