36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20040901
Launch Time (UT)                  : 08:26:00
Burst Pressure (hPa)              : 15.18
Integrated O3 to end of data (DU) : 163.04
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 503406310
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z3943
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 28.760
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  822.01    1.800   19.00   55.0    2.1649    0.0263    0.00 9000.00 9000.00   29.97    0.6400 9000.00000 9000.00000 9000.000
    10  821.97    1.800   18.40   54.0    2.1289    0.0259    0.00 9000.00 9000.00   30.07    0.6300 9000.00000 9000.00000 9000.000
    20  821.97    1.800   17.90   56.0    2.2022    0.0268    0.00 9000.00 9000.00   30.07    0.6500 9000.00000 9000.00000 9000.000
    30  821.86    1.802   18.80   55.0    2.2030    0.0268    0.00 9000.00 9000.00   30.17    0.6500 9000.00000 9000.00000 9000.000
    40  817.99    1.842   16.00   60.0    2.2764    0.0278    0.09 9000.00 9000.00   30.17    0.6700 9000.00000 9000.00000 9000.000
    50  811.63    1.908   15.00   67.0    2.3139    0.0285    0.23 9000.00 9000.00   30.27    0.6800 9000.00000 9000.00000 9000.000
    60  805.01    1.978   14.40   69.0    2.3148    0.0288    0.38 9000.00 9000.00   30.38    0.6800 9000.00000 9000.00000 9000.000
    70  799.47    2.036   13.50   71.0    2.3515    0.0294    0.50 9000.00 9000.00   30.38    0.6900 9000.00000 9000.00000 9000.000
    80  795.40    2.079   13.00   74.0    2.4250    0.0305    0.60 9000.00 9000.00   30.38    0.7100 9000.00000 9000.00000 9000.000
    90  790.76    2.128   12.60   77.0    2.4250    0.0307    0.71 9000.00 9000.00   30.38    0.7100 9000.00000 9000.00000 9000.000
   100  784.48    2.195   12.00   79.0    2.3883    0.0304    0.86 9000.00 9000.00   30.38    0.7000 9000.00000 9000.00000 9000.000
   110  778.97    2.254   11.50   81.0    2.4251    0.0311    1.00 9000.00 9000.00   30.39    0.7100 9000.00000 9000.00000 9000.000
   120  775.07    2.296   11.10   81.0    2.4258    0.0313    1.09 9000.00 9000.00   30.49    0.7100 9000.00000 9000.00000 9000.000
