36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20040729
Launch Time (UT)                  : 08:37:00
Burst Pressure (hPa)              : 10.20
Integrated O3 to end of data (DU) : 204.98
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 412501509
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z3954
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 29.250
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  824.83    1.800   20.30   42.0    2.3079    0.0280    0.00 9000.00 9000.00   34.17    0.6600 9000.00000 9000.00000 9000.000
    10  824.89    1.799   20.30   43.0    2.3458    0.0284   -0.00 9000.00 9000.00   34.17    0.6700 9000.00000 9000.00000 9000.000
    20  824.44    1.804   19.20   45.0    2.4214    0.0294    0.01 9000.00 9000.00   34.17    0.6900 9000.00000 9000.00000 9000.000
    30  820.80    1.842   18.30   49.0    2.4214    0.0295    0.09 9000.00 9000.00   34.17    0.6900 9000.00000 9000.00000 9000.000
    40  816.71    1.885   17.80   51.0    2.4592    0.0301    0.19 9000.00 9000.00   34.17    0.7000 9000.00000 9000.00000 9000.000
    50  812.38    1.930   17.40   52.0    2.4592    0.0303    0.29 9000.00 9000.00   34.17    0.7000 9000.00000 9000.00000 9000.000
    60  808.59    1.970   16.90   53.0    2.4592    0.0304    0.38 9000.00 9000.00   34.17    0.7000 9000.00000 9000.00000 9000.000
    70  803.84    2.020   16.50   55.0    2.4593    0.0306    0.50 9000.00 9000.00   34.18    0.7000 9000.00000 9000.00000 9000.000
    80  799.46    2.067   15.90   56.0    2.4593    0.0308    0.60 9000.00 9000.00   34.18    0.7000 9000.00000 9000.00000 9000.000
    90  794.82    2.116   15.40   58.0    2.4215    0.0305    0.72 9000.00 9000.00   34.18    0.6900 9000.00000 9000.00000 9000.000
   100  790.24    2.165   14.90   59.0    2.4215    0.0306    0.83 9000.00 9000.00   34.18    0.6900 9000.00000 9000.00000 9000.000
   110  785.74    2.214   14.50   60.0    2.4215    0.0308    0.94 9000.00 9000.00   34.18    0.6900 9000.00000 9000.00000 9000.000
   120  781.58    2.259   13.90   62.0    2.4216    0.0310    1.04 9000.00 9000.00   34.19    0.6900 9000.00000 9000.00000 9000.000
   130  777.34    2.305   13.50   64.0    2.4208    0.0311    1.14 9000.00 9000.00   34.09    0.6900 9000.00000 9000.00000 9000.000
   140  773.59    2.345   13.10   66.0    2.3830    0.0308    1.23 9000.00 9000.00   34.09    0.6800 9000.00000 9000.00000 9000.000
   150  769.65    2.388   12.70   68.0    2.3830    0.0310    1.33 9000.00 9000.00   34.09    0.6800 9000.00000 9000.00000 9000.000
   160  765.69    2.431   12.20   69.0    2.3452    0.0306    1.43 9000.00 9000.00   34.09    0.6700 9000.00000 9000.00000 9000.000
   170  761.76    2.475   11.90   70.0    2.3452    0.0308    1.52 9000.00 9000.00   34.09    0.6700 9000.00000 9000.00000 9000.000
   180  757.84    2.518   11.50   72.0    2.3452    0.0309    1.62 9000.00 9000.00   34.10    0.6700 9000.00000 9000.00000 9000.000
   190  753.34    2.568   11.00   73.0    2.3452    0.0311    1.73 9000.00 9000.00   34.10    0.6700 9000.00000 9000.00000 9000.000
   200  748.87    2.618   10.70   73.0    2.3452    0.0313    1.84 9000.00 9000.00   34.10    0.6700 9000.00000 9000.00000 9000.000
   210  744.71    2.664   10.80   63.0    2.4208    0.0325    1.94 9000.00 9000.00   34.10    0.6900 9000.00000 9000.00000 9000.000
   220  740.38    2.713   10.60   60.0    2.4965    0.0337    2.06 9000.00 9000.00   34.10    0.7100 9000.00000 9000.00000 9000.000
   230  735.30    2.770   10.50   54.0    2.6100    0.0355    2.19 9000.00 9000.00   34.11    0.7400 9000.00000 9000.00000 9000.000
   240  730.14    2.829   10.80   49.0    2.7614    0.0378    2.34 9000.00 9000.00   34.11    0.7800 9000.00000 9000.00000 9000.000
   250  725.76    2.879   10.70   48.0    2.8749    0.0396    2.48 9000.00 9000.00   34.11    0.8100 9000.00000 9000.00000 9000.000
   260  721.66    2.926   10.40   55.0    2.9506    0.0409    2.61 9000.00 9000.00   34.11    0.8300 9000.00000 9000.00000 9000.000
   270  717.85    2.970   10.10   61.0    2.9885    0.0416    2.73 9000.00 9000.00   34.12    0.8400 9000.00000 9000.00000 9000.000
