36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20040421
Launch Time (UT)                  : 08:04:00
Burst Pressure (hPa)              : 4.50
Integrated O3 to end of data (DU) : 245.95
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 209202702
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z2721
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 28.210
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  825.76    1.800   20.40   57.0    1.8931    0.0229    0.00 9000.00 9000.00   33.47    0.5700 9000.00000 9000.00000 9000.000
    10  825.61    1.802   20.50   57.0    1.8938    0.0229    0.00 9000.00 9000.00   33.57    0.5700 9000.00000 9000.00000 9000.000
    20  825.72    1.800   20.50   59.0    1.8573    0.0225    0.00 9000.00 9000.00   33.57    0.5600 9000.00000 9000.00000 9000.000
    30  825.78    1.800   20.40   57.0    1.8215    0.0221   -0.00 9000.00 9000.00   33.67    0.5500 9000.00000 9000.00000 9000.000
    40  825.68    1.801   20.30   59.0    1.8215    0.0221    0.00 9000.00 9000.00   33.67    0.5500 9000.00000 9000.00000 9000.000
    50  825.69    1.801   20.30   59.0    1.7857    0.0216    0.00 9000.00 9000.00   33.77    0.5400 9000.00000 9000.00000 9000.000
    60  823.83    1.820   19.60   58.0    1.8586    0.0226    0.03 9000.00 9000.00   33.77    0.5600 9000.00000 9000.00000 9000.000
    70  819.37    1.867   18.60   62.0    1.8949    0.0231    0.11 9000.00 9000.00   33.77    0.5700 9000.00000 9000.00000 9000.000
    80  814.35    1.920   18.10   64.0    1.9685    0.0242    0.21 9000.00 9000.00   33.87    0.5900 9000.00000 9000.00000 9000.000
    90  810.39    1.962   17.60   66.0    2.0050    0.0247    0.28 9000.00 9000.00   33.87    0.6000 9000.00000 9000.00000 9000.000
   100  806.81    1.999   17.30   66.0    2.0414    0.0253    0.36 9000.00 9000.00   33.87    0.6100 9000.00000 9000.00000 9000.000
   110  802.88    2.041   16.90   69.0    2.0414    0.0254    0.43 9000.00 9000.00   33.88    0.6100 9000.00000 9000.00000 9000.000
   120  798.51    2.088   16.50   69.0    2.0779    0.0260    0.52 9000.00 9000.00   33.88    0.6200 9000.00000 9000.00000 9000.000
