36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20040128
Launch Time (UT)                  : 08:07:00
Burst Pressure (hPa)              : 4.65
Integrated O3 to end of data (DU) : 245.09
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 209202806
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z2666
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 28.900
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  821.64    1.800   23.10   27.0    3.1526    0.0384    0.00 9000.00 9000.00   31.77    0.9000 9000.00000 9000.00000 9000.000
    10  821.61    1.800   23.10   29.0    3.1908    0.0388    0.00 9000.00 9000.00   31.87    0.9100 9000.00000 9000.00000 9000.000
    20  821.61    1.800   23.10   31.0    3.1918    0.0388    0.00 9000.00 9000.00   31.97    0.9100 9000.00000 9000.00000 9000.000
    30  821.54    1.801   23.10   29.0    3.1918    0.0389    0.00 9000.00 9000.00   31.97    0.9100 9000.00000 9000.00000 9000.000
    40  821.55    1.801   23.30   29.0    3.1929    0.0389    0.00 9000.00 9000.00   32.07    0.9100 9000.00000 9000.00000 9000.000
    50  821.69    1.799   23.80   33.0    3.1196    0.0380   -0.00 9000.00 9000.00   32.17    0.8900 9000.00000 9000.00000 9000.000
    60  821.58    1.801   23.80   30.0    3.1196    0.0380    0.00 9000.00 9000.00   32.17    0.8900 9000.00000 9000.00000 9000.000
    70  820.28    1.814   22.30   30.0    3.1950    0.0389    0.04 9000.00 9000.00   32.27    0.9100 9000.00000 9000.00000 9000.000
    80  815.04    1.870   20.30   32.0    3.2693    0.0401    0.20 9000.00 9000.00   32.27    0.9300 9000.00000 9000.00000 9000.000
    90  810.36    1.919   19.60   32.0    3.3819    0.0417    0.36 9000.00 9000.00   32.37    0.9600 9000.00000 9000.00000 9000.000
   100  806.43    1.961   19.30   34.0    3.4562    0.0429    0.49 9000.00 9000.00   32.37    0.9800 9000.00000 9000.00000 9000.000
   110  801.53    2.013   18.80   35.0    3.4563    0.0431    0.65 9000.00 9000.00   32.38    0.9800 9000.00000 9000.00000 9000.000
   120  796.77    2.065   18.40   35.0    3.4934    0.0438    0.82 9000.00 9000.00   32.38    0.9900 9000.00000 9000.00000 9000.000
   130  792.09    2.115   17.90   36.0    3.4946    0.0441    0.98 9000.00 9000.00   32.48    0.9900 9000.00000 9000.00000 9000.000
   140  787.02    2.170   17.40   37.0    3.4574    0.0439    1.16 9000.00 9000.00   32.48    0.9800 9000.00000 9000.00000 9000.000
   150  781.86    2.226   16.80   37.0    3.4575    0.0442    1.34 9000.00 9000.00   32.49    0.9800 9000.00000 9000.00000 9000.000
   160  777.77    2.271   16.80   31.0    3.4575    0.0445    1.48 9000.00 9000.00   32.49    0.9800 9000.00000 9000.00000 9000.000
   170  773.93    2.313   16.90   27.0    3.4214    0.0442    1.61 9000.00 9000.00   32.59    0.9700 9000.00000 9000.00000 9000.000
   180  769.48    2.362   17.10   20.0    3.4587    0.0449    1.77 9000.00 9000.00   32.59    0.9800 9000.00000 9000.00000 9000.000
   190  764.79    2.414   17.20   16.0    3.5342    0.0462    1.94 9000.00 9000.00   32.69    1.0000 9000.00000 9000.00000 9000.000
   200  760.65    2.460   16.90   16.0    3.6099    0.0475    2.09 9000.00 9000.00   32.80    1.0200 9000.00000 9000.00000 9000.000
   210  757.21    2.499   16.50   16.0    3.6483    0.0482    2.22 9000.00 9000.00   32.90    1.0300 9000.00000 9000.00000 9000.000
   220  753.30    2.542   16.10   16.0    3.6495    0.0484    2.37 9000.00 9000.00   33.00    1.0300 9000.00000 9000.00000 9000.000
   230  749.27    2.588   15.70   16.0    3.6507    0.0487    2.53 9000.00 9000.00   33.10    1.0300 9000.00000 9000.00000 9000.000
   240  744.96    2.637   15.30   16.0    3.6507    0.0490    2.69 9000.00 9000.00   33.10    1.0300 9000.00000 9000.00000 9000.000
   250  741.06    2.681   14.90   16.0    3.6518    0.0493    2.84 9000.00 9000.00   33.20    1.0300 9000.00000 9000.00000 9000.000
   260  736.46    2.734   14.40   16.0    3.6893    0.0501    3.02 9000.00 9000.00   33.21    1.0400 9000.00000 9000.00000 9000.000
   270  731.44    2.791   14.00   15.0    3.6893    0.0504    3.22 9000.00 9000.00   33.21    1.0400 9000.00000 9000.00000 9000.000
   280  726.05    2.853   13.50   14.0    3.6904    0.0508    3.44 9000.00 9000.00   33.31    1.0400 9000.00000 9000.00000 9000.000
   290  721.32    2.908   13.00   14.0    3.6904    0.0512    3.63 9000.00 9000.00   33.31    1.0400 9000.00000 9000.00000 9000.000
   300  716.15    2.968   12.50   14.0    3.6906    0.0515    3.84 9000.00 9000.00   33.32    1.0400 9000.00000 9000.00000 9000.000
   310  711.22    3.026   12.10   12.0    3.6906    0.0519    4.04 9000.00 9000.00   33.32    1.0400 9000.00000 9000.00000 9000.000
   320  705.59    3.093   11.50   13.0    3.6906    0.0523    4.27 9000.00 9000.00   33.32    1.0400 9000.00000 9000.00000 9000.000
   330  700.59    3.152   10.90   13.0    3.6906    0.0527    4.48 9000.00 9000.00   33.32    1.0400 9000.00000 9000.00000 9000.000
   340  695.38    3.214   10.40   13.0    3.6907    0.0531    4.70 9000.00 9000.00   33.33    1.0400 9000.00000 9000.00000 9000.000
   350  690.65    3.271    9.90   13.0    3.6535    0.0529    4.89 9000.00 9000.00   33.33    1.0300 9000.00000 9000.00000 9000.000
   360  686.75    3.318    9.60   12.0    3.6161    0.0527    5.06 9000.00 9000.00   33.33    1.0200 9000.00000 9000.00000 9000.000
