36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20040804
Launch Time (UT)                  : 07:53:00
Burst Pressure (hPa)              : 15.13
Integrated O3 to end of data (DU) : 157.15
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 503406403
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z3956
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 29.240
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.040
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  823.18    1.800   17.10   49.0    1.9437    0.0236    0.00 9000.00 9000.00   30.57    0.5600 9000.00000 9000.00000 9000.000
    10  818.37    1.850   15.10   56.0    1.9811    0.0242    0.09 9000.00 9000.00   30.57    0.5700 9000.00000 9000.00000 9000.000
    20  812.04    1.916   14.10   61.0    1.9817    0.0244    0.21 9000.00 9000.00   30.67    0.5700 9000.00000 9000.00000 9000.000
    30  806.54    1.973   13.60   63.0    1.9817    0.0246    0.32 9000.00 9000.00   30.67    0.5700 9000.00000 9000.00000 9000.000
    40  801.24    2.028   12.90   65.0    2.0198    0.0252    0.42 9000.00 9000.00   30.78    0.5800 9000.00000 9000.00000 9000.000
    50  797.06    2.072   12.50   67.0    2.0198    0.0253    0.51 9000.00 9000.00   30.78    0.5800 9000.00000 9000.00000 9000.000
    60  792.77    2.118   12.10   68.0    2.0573    0.0260    0.59 9000.00 9000.00   30.78    0.5900 9000.00000 9000.00000 9000.000
    70  788.16    2.167   11.70   69.0    2.0573    0.0261    0.69 9000.00 9000.00   30.78    0.5900 9000.00000 9000.00000 9000.000
    80  783.65    2.215   11.10   71.0    2.0946    0.0267    0.78 9000.00 9000.00   30.78    0.6000 9000.00000 9000.00000 9000.000
    90  780.02    2.253   10.80   73.0    2.1328    0.0273    0.86 9000.00 9000.00   30.89    0.6100 9000.00000 9000.00000 9000.000
   100  776.06    2.296   10.40   75.0    2.1703    0.0280    0.95 9000.00 9000.00   30.89    0.6200 9000.00000 9000.00000 9000.000
   110  771.68    2.343    9.90   77.0    2.2077    0.0286    1.04 9000.00 9000.00   30.89    0.6300 9000.00000 9000.00000 9000.000
   120  767.05    2.393    9.60   77.0    2.2825    0.0298    1.15 9000.00 9000.00   30.89    0.6500 9000.00000 9000.00000 9000.000
