36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20040428
Launch Time (UT)                  : 07:49:00
Burst Pressure (hPa)              : 18.22
Integrated O3 to end of data (DU) : 141.28
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 503406402
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z2712
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 28.910
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  821.60    1.800   18.00   74.0    0.7784    0.0095    0.00 9000.00 9000.00   31.47    0.2600 9000.00000 9000.00000 9000.000
    10  820.97    1.807   17.50   75.0    0.8152    0.0099    0.00 9000.00 9000.00   31.37    0.2700 9000.00000 9000.00000 9000.000
    20  816.26    1.856   16.90   79.0    0.8152    0.0100    0.04 9000.00 9000.00   31.37    0.2700 9000.00000 9000.00000 9000.000
    30  810.83    1.913   16.30   81.0    0.7784    0.0096    0.08 9000.00 9000.00   31.47    0.2600 9000.00000 9000.00000 9000.000
    40  805.45    1.970   15.60   83.0    0.8526    0.0106    0.13 9000.00 9000.00   31.48    0.2800 9000.00000 9000.00000 9000.000
    50  799.93    2.028   14.90   86.0    0.9267    0.0116    0.18 9000.00 9000.00   31.48    0.3000 9000.00000 9000.00000 9000.000
    60  794.68    2.084   14.40   89.0    1.0008    0.0126    0.23 9000.00 9000.00   31.48    0.3200 9000.00000 9000.00000 9000.000
    70  789.33    2.141   14.00   90.0    1.0379    0.0131    0.28 9000.00 9000.00   31.48    0.3300 9000.00000 9000.00000 9000.000
    80  782.72    2.212   13.70   91.0    1.1121    0.0142    0.35 9000.00 9000.00   31.49    0.3500 9000.00000 9000.00000 9000.000
    90  776.15    2.283   13.40   91.0    1.1491    0.0148    0.43 9000.00 9000.00   31.49    0.3600 9000.00000 9000.00000 9000.000
   100  769.07    2.361   13.10   91.0    1.1491    0.0149    0.51 9000.00 9000.00   31.49    0.3600 9000.00000 9000.00000 9000.000
   110  761.56    2.444   12.80   91.0    1.1491    0.0151    0.60 9000.00 9000.00   31.49    0.3600 9000.00000 9000.00000 9000.000
   120  753.77    2.530   12.40   91.0    1.1121    0.0148    0.69 9000.00 9000.00   31.50    0.3500 9000.00000 9000.00000 9000.000
