36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20040225
Launch Time (UT)                  : 07:56:00
Burst Pressure (hPa)              : 5.16
Integrated O3 to end of data (DU) : 230.40
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 210108315
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z2667
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 27.870
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  825.68    1.800   19.20   57.0    1.4968    0.0181    0.00 9000.00 9000.00   30.67    0.4700 9000.00000 9000.00000 9000.000
    10  825.68    1.800   19.00   57.0    1.5324    0.0186    0.00 9000.00 9000.00   30.67    0.4800 9000.00000 9000.00000 9000.000
    20  825.77    1.799   19.30   57.0    1.5330    0.0186   -0.00 9000.00 9000.00   30.77    0.4800 9000.00000 9000.00000 9000.000
    30  825.68    1.800   19.10   58.0    1.5686    0.0190    0.00 9000.00 9000.00   30.77    0.4900 9000.00000 9000.00000 9000.000
    40  824.67    1.811   18.50   60.0    1.6043    0.0195    0.02 9000.00 9000.00   30.77    0.5000 9000.00000 9000.00000 9000.000
    50  819.75    1.862   17.30   64.0    1.6400    0.0200    0.09 9000.00 9000.00   30.77    0.5100 9000.00000 9000.00000 9000.000
    60  815.28    1.908   16.70   66.0    1.7475    0.0214    0.17 9000.00 9000.00   30.87    0.5400 9000.00000 9000.00000 9000.000
    70  811.18    1.952   16.20   68.0    1.7831    0.0220    0.24 9000.00 9000.00   30.87    0.5500 9000.00000 9000.00000 9000.000
    80  806.08    2.005   15.70   69.0    1.8194    0.0226    0.33 9000.00 9000.00   30.97    0.5600 9000.00000 9000.00000 9000.000
    90  801.52    2.053   15.20   71.0    1.8551    0.0231    0.41 9000.00 9000.00   30.98    0.5700 9000.00000 9000.00000 9000.000
   100  797.56    2.095   14.90   71.0    1.8908    0.0237    0.48 9000.00 9000.00   30.98    0.5800 9000.00000 9000.00000 9000.000
   110  794.02    2.133   14.50   72.0    1.8908    0.0238    0.55 9000.00 9000.00   30.98    0.5800 9000.00000 9000.00000 9000.000
   120  789.89    2.177   14.10   74.0    1.9264    0.0244    0.63 9000.00 9000.00   30.98    0.5900 9000.00000 9000.00000 9000.000
