36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20040204
Launch Time (UT)                  : 07:37:00
Burst Pressure (hPa)              : 4.55
Integrated O3 to end of data (DU) : 229.63
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 209202809
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z2668
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 28.320
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  822.81    1.800   21.10   42.0    4.0788    0.0496    0.00 9000.00 9000.00   32.37    1.1700 9000.00000 9000.00000 9000.000
    10  822.63    1.802   21.10   43.0    4.1516    0.0505    0.01 9000.00 9000.00   32.37    1.1900 9000.00000 9000.00000 9000.000
    20  822.66    1.802   21.20   44.0    4.1530    0.0505    0.01 9000.00 9000.00   32.47    1.1900 9000.00000 9000.00000 9000.000
    30  822.58    1.802   21.10   43.0    4.1907    0.0509    0.01 9000.00 9000.00   32.57    1.2000 9000.00000 9000.00000 9000.000
    40  822.75    1.801   21.20   43.0    4.1178    0.0500    0.00 9000.00 9000.00   32.57    1.1800 9000.00000 9000.00000 9000.000
    50  822.67    1.801   21.00   43.0    4.0463    0.0492    0.01 9000.00 9000.00   32.67    1.1600 9000.00000 9000.00000 9000.000
    60  822.68    1.801   21.20   45.0    4.0112    0.0488    0.01 9000.00 9000.00   32.77    1.1500 9000.00000 9000.00000 9000.000
    70  822.68    1.801   21.40   46.0    3.9747    0.0483    0.01 9000.00 9000.00   32.77    1.1400 9000.00000 9000.00000 9000.000
    80  822.70    1.801   21.50   43.0    4.0124    0.0488    0.00 9000.00 9000.00   32.87    1.1500 9000.00000 9000.00000 9000.000
    90  819.82    1.832   20.50   44.0    4.0854    0.0498    0.12 9000.00 9000.00   32.87    1.1700 9000.00000 9000.00000 9000.000
   100  814.86    1.884   19.60   46.0    4.1219    0.0506    0.31 9000.00 9000.00   32.87    1.1800 9000.00000 9000.00000 9000.000
   110  810.24    1.933   19.00   48.0    4.1963    0.0518    0.50 9000.00 9000.00   32.97    1.2000 9000.00000 9000.00000 9000.000
   120  805.49    1.983   18.60   49.0    4.2693    0.0530    0.70 9000.00 9000.00   32.98    1.2200 9000.00000 9000.00000 9000.000
   130  801.38    2.027   18.30   50.0    4.2328    0.0528    0.87 9000.00 9000.00   32.98    1.2100 9000.00000 9000.00000 9000.000
   140  797.28    2.071   17.90   50.0    4.1977    0.0527    1.04 9000.00 9000.00   33.08    1.2000 9000.00000 9000.00000 9000.000
   150  792.96    2.118   17.40   51.0    4.2342    0.0534    1.22 9000.00 9000.00   33.08    1.2100 9000.00000 9000.00000 9000.000
   160  788.20    2.169   16.90   53.0    4.2708    0.0542    1.42 9000.00 9000.00   33.08    1.2200 9000.00000 9000.00000 9000.000
   170  783.83    2.216   16.40   54.0    4.2342    0.0540    1.61 9000.00 9000.00   33.08    1.2100 9000.00000 9000.00000 9000.000
   180  779.67    2.262   16.00   55.0    4.2708    0.0548    1.79 9000.00 9000.00   33.09    1.2200 9000.00000 9000.00000 9000.000
   190  775.77    2.304   15.80   51.0    4.3073    0.0555    1.96 9000.00 9000.00   33.09    1.2300 9000.00000 9000.00000 9000.000
   200  771.03    2.356   15.40   52.0    4.3818    0.0568    2.17 9000.00 9000.00   33.19    1.2500 9000.00000 9000.00000 9000.000
   210  765.89    2.413   14.90   53.0    4.3452    0.0567    2.40 9000.00 9000.00   33.19    1.2400 9000.00000 9000.00000 9000.000
   220  761.42    2.463   14.50   54.0    4.3818    0.0575    2.60 9000.00 9000.00   33.19    1.2500 9000.00000 9000.00000 9000.000
   230  757.59    2.505   14.00   59.0    4.2372    0.0559    2.77 9000.00 9000.00   33.30    1.2100 9000.00000 9000.00000 9000.000
   240  753.00    2.556   13.60   65.0    4.0181    0.0534    2.97 9000.00 9000.00   33.30    1.1500 9000.00000 9000.00000 9000.000
   250  748.76    2.604   13.10   66.0    3.9085    0.0522    3.15 9000.00 9000.00   33.30    1.1200 9000.00000 9000.00000 9000.000
