36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20040609
Launch Time (UT)                  : 09:02:00
Burst Pressure (hPa)              : 12.23
Integrated O3 to end of data (DU) : 182.59
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 602312301
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z2722
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 28.550
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  827.57    1.800   22.50 9000.0    2.3801    0.0288    0.00 9000.00 9000.00   31.57    0.7000 9000.00000 9000.00000 9000.000
    10  824.21    1.835   19.50 9000.0    2.4534    0.0298    0.08 9000.00 9000.00   31.57    0.7200 9000.00000 9000.00000 9000.000
    20  819.61    1.884   18.80 9000.0    2.4907    0.0304    0.19 9000.00 9000.00   31.67    0.7300 9000.00000 9000.00000 9000.000
    30  815.95    1.922   18.30 9000.0    2.5641    0.0314    0.28 9000.00 9000.00   31.67    0.7500 9000.00000 9000.00000 9000.000
    40  810.44    1.981   17.90 9000.0    2.5648    0.0316    0.41 9000.00 9000.00   31.77    0.7500 9000.00000 9000.00000 9000.000
    50  805.62    2.032   17.30 9000.0    2.6016    0.0323    0.54 9000.00 9000.00   31.78    0.7600 9000.00000 9000.00000 9000.000
    60  800.05    2.091   16.80 9000.0    2.6016    0.0325    0.68 9000.00 9000.00   31.78    0.7600 9000.00000 9000.00000 9000.000
    70  793.60    2.161   16.00 9000.0    2.6025    0.0328    0.84 9000.00 9000.00   31.88    0.7600 9000.00000 9000.00000 9000.000
    80  788.12    2.220   15.30 9000.0    2.5658    0.0326    0.99 9000.00 9000.00   31.88    0.7500 9000.00000 9000.00000 9000.000
    90  782.86    2.277   14.80 9000.0    2.5659    0.0328    1.12 9000.00 9000.00   31.89    0.7500 9000.00000 9000.00000 9000.000
   100  778.00    2.329   14.30 9000.0    2.5668    0.0330    1.25 9000.00 9000.00   31.99    0.7500 9000.00000 9000.00000 9000.000
   110  772.93    2.385   13.80 9000.0    2.5301    0.0327    1.38 9000.00 9000.00   31.99    0.7400 9000.00000 9000.00000 9000.000
   120  768.03    2.439   13.20 9000.0    2.5301    0.0329    1.51 9000.00 9000.00   31.99    0.7400 9000.00000 9000.00000 9000.000
   130  763.40    2.490   12.60 9000.0    2.5301    0.0331    1.63 9000.00 9000.00   31.99    0.7400 9000.00000 9000.00000 9000.000
   140  759.06    2.538   12.20 9000.0    2.4943    0.0329    1.74 9000.00 9000.00   32.10    0.7300 9000.00000 9000.00000 9000.000
   150  755.77    2.574   11.80 9000.0    2.5309    0.0335    1.83 9000.00 9000.00   32.10    0.7400 9000.00000 9000.00000 9000.000
   160  752.41    2.612   11.40 9000.0    2.4943    0.0332    1.91 9000.00 9000.00   32.10    0.7300 9000.00000 9000.00000 9000.000
   170  748.77    2.652   11.00 9000.0    2.4943    0.0333    2.01 9000.00 9000.00   32.10    0.7300 9000.00000 9000.00000 9000.000
