36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20090701
Launch Time (UT)                  : 07:38:00
Burst Pressure (hPa)              : 13.11
Integrated O3 to end of data (DU) : 175.71
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 258753942
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z6320
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 29.210
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.040
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  823.28    1.800   13.50   79.0    1.8490    0.0225    0.00 9000.00 9000.00   33.77    0.5300 9000.00000 9000.00000 9000.000
    10  818.55    1.849   12.70   82.0    1.8112    0.0221    0.08 9000.00 9000.00   33.77    0.5200 9000.00000 9000.00000 9000.000
    20  814.97    1.885   12.30   84.0    1.8490    0.0227    0.15 9000.00 9000.00   33.77    0.5300 9000.00000 9000.00000 9000.000
    30  811.35    1.923   12.00   87.0    1.8861    0.0232    0.21 9000.00 9000.00   33.67    0.5400 9000.00000 9000.00000 9000.000
    40  807.64    1.961   11.60   89.0    1.9238    0.0238    0.28 9000.00 9000.00   33.67    0.5500 9000.00000 9000.00000 9000.000
    50  803.42    2.005   11.20   91.0    1.9616    0.0244    0.36 9000.00 9000.00   33.68    0.5600 9000.00000 9000.00000 9000.000
    60  798.48    2.057   10.80   92.0    1.9610    0.0246    0.46 9000.00 9000.00   33.58    0.5600 9000.00000 9000.00000 9000.000
    70  794.71    2.096   10.50   93.0    1.9986    0.0251    0.53 9000.00 9000.00   33.58    0.5700 9000.00000 9000.00000 9000.000
    80  790.04    2.145   10.30   93.0    1.9980    0.0253    0.62 9000.00 9000.00   33.48    0.5700 9000.00000 9000.00000 9000.000
    90  785.50    2.194   10.10   93.0    2.0357    0.0259    0.72 9000.00 9000.00   33.48    0.5800 9000.00000 9000.00000 9000.000
   100  780.45    2.247    9.90   93.0    2.0735    0.0266    0.82 9000.00 9000.00   33.49    0.5900 9000.00000 9000.00000 9000.000
   110  776.16    2.293    9.80   93.0    2.1489    0.0277    0.91 9000.00 9000.00   33.49    0.6100 9000.00000 9000.00000 9000.000
   120  771.64    2.342    9.70   93.0    2.2612    0.0293    1.01 9000.00 9000.00   33.39    0.6400 9000.00000 9000.00000 9000.000
   130  767.12    2.391    9.40   93.0    2.4496    0.0319    1.12 9000.00 9000.00   33.39    0.6900 9000.00000 9000.00000 9000.000
   140  763.85    2.426    9.30   92.0    2.6004    0.0340    1.21 9000.00 9000.00   33.39    0.7300 9000.00000 9000.00000 9000.000
   150  761.07    2.457    9.40   93.0    2.7503    0.0361    1.29 9000.00 9000.00   33.29    0.7700 9000.00000 9000.00000 9000.000
   160  756.29    2.509    9.40   90.0    2.9388    0.0389    1.43 9000.00 9000.00   33.30    0.8200 9000.00000 9000.00000 9000.000
   170  749.20    2.587    9.00   88.0    3.0895    0.0412    1.65 9000.00 9000.00   33.30    0.8600 9000.00000 9000.00000 9000.000
   180  745.89    2.624    8.60   88.0    3.1648    0.0424    1.76 9000.00 9000.00   33.30    0.8800 9000.00000 9000.00000 9000.000
   190  740.92    2.679    8.30   87.0    3.1648    0.0427    1.93 9000.00 9000.00   33.30    0.8800 9000.00000 9000.00000 9000.000
   200  736.32    2.731    8.00   85.0    3.1649    0.0430    2.08 9000.00 9000.00   33.31    0.8800 9000.00000 9000.00000 9000.000
   210  730.94    2.791    7.60   84.0    3.2026    0.0438    2.27 9000.00 9000.00   33.31    0.8900 9000.00000 9000.00000 9000.000
   220  727.03    2.836    7.30   84.0    3.2026    0.0440    2.40 9000.00 9000.00   33.31    0.8900 9000.00000 9000.00000 9000.000
   230  722.23    2.890    6.50   80.0    3.2026    0.0443    2.57 9000.00 9000.00   33.31    0.8900 9000.00000 9000.00000 9000.000
   240  717.22    2.947    6.10   80.0    3.2016    0.0446    2.75 9000.00 9000.00   33.22    0.8900 9000.00000 9000.00000 9000.000
   250  711.87    3.009    5.80   82.0    3.2016    0.0450    2.94 9000.00 9000.00   33.22    0.8900 9000.00000 9000.00000 9000.000
   260  707.80    3.056    5.60   83.0    3.2016    0.0452    3.08 9000.00 9000.00   33.22    0.8900 9000.00000 9000.00000 9000.000
   270  702.77    3.114    5.20   84.0    3.1640    0.0450    3.26 9000.00 9000.00   33.22    0.8800 9000.00000 9000.00000 9000.000
   280  697.87    3.171    4.90   86.0    3.1640    0.0453    3.44 9000.00 9000.00   33.22    0.8800 9000.00000 9000.00000 9000.000
   290  693.34    3.224    4.60   87.0    3.1641    0.0456    3.60 9000.00 9000.00   33.23    0.8800 9000.00000 9000.00000 9000.000
   300  688.57    3.281    4.10   89.0    3.1264    0.0454    3.77 9000.00 9000.00   33.23    0.8700 9000.00000 9000.00000 9000.000
   310  683.74    3.338    3.80   91.0    3.1254    0.0457    3.94 9000.00 9000.00   33.13    0.8700 9000.00000 9000.00000 9000.000
   320  679.47    3.389    3.50   92.0    3.1254    0.0460    4.10 9000.00 9000.00   33.13    0.8700 9000.00000 9000.00000 9000.000
   330  674.54    3.448    3.20   91.0    3.0878    0.0458    4.28 9000.00 9000.00   33.14    0.8600 9000.00000 9000.00000 9000.000
   340  669.84    3.505    4.30   84.0    3.0878    0.0461    4.45 9000.00 9000.00   33.14    0.8600 9000.00000 9000.00000 9000.000
   350  665.80    3.555    4.60   76.0    3.0878    0.0464    4.59 9000.00 9000.00   33.14    0.8600 9000.00000 9000.00000 9000.000
   360  661.16    3.612    4.20   64.0    3.0878    0.0467    4.76 9000.00 9000.00   33.14    0.8600 9000.00000 9000.00000 9000.000
   370  656.65    3.667    4.00   56.0    3.0503    0.0465    4.93 9000.00 9000.00   33.15    0.8500 9000.00000 9000.00000 9000.000
   380  652.06    3.724    4.10   53.0    3.0503    0.0468    5.10 9000.00 9000.00   33.15    0.8500 9000.00000 9000.00000 9000.000
   390  647.54    3.781    4.10   52.0    3.0503    0.0471    5.27 9000.00 9000.00   33.15    0.8500 9000.00000 9000.00000 9000.000
   400  642.72    3.842    4.10   51.0    3.0503    0.0475    5.45 9000.00 9000.00   33.15    0.8500 9000.00000 9000.00000 9000.000
   410  638.56    3.894    3.90   47.0    3.0504    0.0478    5.60 9000.00 9000.00   33.16    0.8500 9000.00000 9000.00000 9000.000
