36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20090916
Launch Time (UT)                  : 08:23:00
Burst Pressure (hPa)              : 20.68
Integrated O3 to end of data (DU) : 123.87
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 292429442
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z6300
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 28.350
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  821.65    1.800   22.50   37.0    3.6551    0.0445    0.00 9000.00 9000.00   33.17    1.0500 9000.00000 9000.00000 9000.000
    10  816.29    1.857   19.60   41.0    3.4369    0.0421    0.18 9000.00 9000.00   33.27    0.9900 9000.00000 9000.00000 9000.000
    20  810.51    1.918   18.30   44.0    3.5100    0.0433    0.38 9000.00 9000.00   33.27    1.0100 9000.00000 9000.00000 9000.000
    30  803.43    1.993   17.20   48.0    3.6199    0.0451    0.63 9000.00 9000.00   33.28    1.0400 9000.00000 9000.00000 9000.000
    40  795.58    2.076   16.70   51.0    3.6199    0.0455    0.91 9000.00 9000.00   33.28    1.0400 9000.00000 9000.00000 9000.000
    50  786.67    2.172   15.90   53.0    3.6210    0.0460    1.23 9000.00 9000.00   33.38    1.0400 9000.00000 9000.00000 9000.000
    60  779.06    2.255   14.70   56.0    3.6578    0.0470    1.51 9000.00 9000.00   33.39    1.0500 9000.00000 9000.00000 9000.000
    70  773.00    2.321   14.10   58.0    3.5115    0.0454    1.73 9000.00 9000.00   33.39    1.0100 9000.00000 9000.00000 9000.000
    80  767.46    2.381   13.40   60.0    3.4749    0.0453    1.93 9000.00 9000.00   33.39    1.0000 9000.00000 9000.00000 9000.000
    90  761.00    2.453   12.70   63.0    3.5115    0.0461    2.16 9000.00 9000.00   33.39    1.0100 9000.00000 9000.00000 9000.000
   100  756.00    2.508   12.10   66.0    3.6213    0.0479    2.35 9000.00 9000.00   33.40    1.0400 9000.00000 9000.00000 9000.000
   110  751.49    2.558   11.70   67.0    3.5116    0.0467    2.51 9000.00 9000.00   33.40    1.0100 9000.00000 9000.00000 9000.000
   120  746.78    2.611   11.80   63.0    3.5116    0.0470    2.69 9000.00 9000.00   33.40    1.0100 9000.00000 9000.00000 9000.000
