36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20090527
Launch Time (UT)                  : 07:05:00
Burst Pressure (hPa)              : 12.43
Integrated O3 to end of data (DU) : 168.06
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 258753555
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z6319
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 28.090
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.040
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  820.61    1.800   18.80   75.0    1.3740    0.0167    0.00 9000.00 9000.00   32.67    0.4200 9000.00000 9000.00000 9000.000
    10  818.45    1.823   18.10   75.0    1.4824    0.0181    0.03 9000.00 9000.00   32.67    0.4500 9000.00000 9000.00000 9000.000
    20  813.46    1.875   17.30   79.0    1.6276    0.0200    0.10 9000.00 9000.00   32.77    0.4900 9000.00000 9000.00000 9000.000
    30  808.76    1.925   16.80   81.0    1.7361    0.0215    0.18 9000.00 9000.00   32.77    0.5200 9000.00000 9000.00000 9000.000
    40  804.00    1.975   16.30   84.0    1.8085    0.0225    0.26 9000.00 9000.00   32.78    0.5400 9000.00000 9000.00000 9000.000
    50  798.53    2.033   15.90   84.0    1.8808    0.0236    0.36 9000.00 9000.00   32.78    0.5600 9000.00000 9000.00000 9000.000
    60  793.64    2.086   15.90   82.0    1.9893    0.0251    0.46 9000.00 9000.00   32.78    0.5900 9000.00000 9000.00000 9000.000
    70  788.57    2.140   15.70   80.0    2.1340    0.0271    0.56 9000.00 9000.00   32.78    0.6300 9000.00000 9000.00000 9000.000
    80  783.43    2.196   15.40   82.0    2.2064    0.0282    0.67 9000.00 9000.00   32.78    0.6500 9000.00000 9000.00000 9000.000
    90  779.29    2.241   15.30   79.0    2.2788    0.0292    0.77 9000.00 9000.00   32.79    0.6700 9000.00000 9000.00000 9000.000
   100  774.54    2.293   15.10   76.0    2.3149    0.0299    0.88 9000.00 9000.00   32.79    0.6800 9000.00000 9000.00000 9000.000
   110  769.56    2.348   15.10   72.0    2.4234    0.0315    1.00 9000.00 9000.00   32.79    0.7100 9000.00000 9000.00000 9000.000
   120  764.91    2.399   14.90   70.0    2.5682    0.0336    1.12 9000.00 9000.00   32.79    0.7500 9000.00000 9000.00000 9000.000
   130  760.14    2.452   14.70   69.0    2.6768    0.0352    1.25 9000.00 9000.00   32.80    0.7800 9000.00000 9000.00000 9000.000
   140  755.38    2.505   14.40   69.0    2.7130    0.0359    1.38 9000.00 9000.00   32.80    0.7900 9000.00000 9000.00000 9000.000
   150  750.98    2.555   14.20   70.0    2.7491    0.0366    1.51 9000.00 9000.00   32.80    0.8000 9000.00000 9000.00000 9000.000
   160  746.26    2.608   14.10   70.0    2.7130    0.0364    1.64 9000.00 9000.00   32.80    0.7900 9000.00000 9000.00000 9000.000
   170  742.22    2.654   14.00   70.0    2.7130    0.0366    1.76 9000.00 9000.00   32.80    0.7900 9000.00000 9000.00000 9000.000
   180  737.92    2.703   13.70   71.0    2.6769    0.0363    1.88 9000.00 9000.00   32.81    0.7800 9000.00000 9000.00000 9000.000
   190  733.39    2.755   13.30   73.0    2.6045    0.0355    2.01 9000.00 9000.00   32.81    0.7600 9000.00000 9000.00000 9000.000
   200  729.12    2.804   12.90   74.0    2.5683    0.0352    2.13 9000.00 9000.00   32.81    0.7500 9000.00000 9000.00000 9000.000
   210  725.37    2.848   12.60   76.0    2.5322    0.0349    2.24 9000.00 9000.00   32.81    0.7400 9000.00000 9000.00000 9000.000
   220  721.25    2.895   12.10   77.0    2.4960    0.0346    2.35 9000.00 9000.00   32.81    0.7300 9000.00000 9000.00000 9000.000
   230  716.50    2.951   11.90   77.0    2.4961    0.0348    2.48 9000.00 9000.00   32.82    0.7300 9000.00000 9000.00000 9000.000
   240  711.25    3.013   12.10   73.0    2.4237    0.0341    2.62 9000.00 9000.00   32.82    0.7100 9000.00000 9000.00000 9000.000
   250  706.12    3.073   12.10   69.0    2.4952    0.0353    2.76 9000.00 9000.00   32.72    0.7300 9000.00000 9000.00000 9000.000
   260  701.84    3.124   11.80   69.0    2.4952    0.0356    2.88 9000.00 9000.00   32.72    0.7300 9000.00000 9000.00000 9000.000
   270  697.41    3.178   11.50   68.0    2.5315    0.0363    3.01 9000.00 9000.00   32.73    0.7400 9000.00000 9000.00000 9000.000
   280  692.49    3.237   11.10   68.0    2.5315    0.0366    3.15 9000.00 9000.00   32.73    0.7400 9000.00000 9000.00000 9000.000
   290  688.45    3.286   10.70   69.0    2.5676    0.0373    3.27 9000.00 9000.00   32.73    0.7500 9000.00000 9000.00000 9000.000
   300  684.10    3.339   10.40   69.0    2.5676    0.0375    3.40 9000.00 9000.00   32.73    0.7500 9000.00000 9000.00000 9000.000
   310  679.30    3.397    9.90   71.0    2.5676    0.0378    3.54 9000.00 9000.00   32.73    0.7500 9000.00000 9000.00000 9000.000
   320  674.87    3.452    9.40   72.0    2.5677    0.0380    3.67 9000.00 9000.00   32.74    0.7500 9000.00000 9000.00000 9000.000
   330  670.41    3.507    9.00   74.0    2.5668    0.0383    3.81 9000.00 9000.00   32.64    0.7500 9000.00000 9000.00000 9000.000
   340  665.86    3.563    8.60   74.0    2.5668    0.0385    3.94 9000.00 9000.00   32.64    0.7500 9000.00000 9000.00000 9000.000
   350  661.59    3.616    8.40   72.0    2.6030    0.0393    4.07 9000.00 9000.00   32.64    0.7600 9000.00000 9000.00000 9000.000
   360  657.39    3.669    8.00   73.0    2.6031    0.0396    4.21 9000.00 9000.00   32.65    0.7600 9000.00000 9000.00000 9000.000
   370  653.02    3.724    7.50   73.0    2.6031    0.0399    4.34 9000.00 9000.00   32.65    0.7600 9000.00000 9000.00000 9000.000
   380  648.89    3.776    7.00   75.0    2.6393    0.0407    4.47 9000.00 9000.00   32.65    0.7700 9000.00000 9000.00000 9000.000
   390  644.74    3.829    6.60   77.0    2.6393    0.0409    4.61 9000.00 9000.00   32.65    0.7700 9000.00000 9000.00000 9000.000
   400  640.52    3.883    6.10   78.0    2.6393    0.0412    4.74 9000.00 9000.00   32.65    0.7700 9000.00000 9000.00000 9000.000
   410  636.18    3.939    5.70   79.0    2.6032    0.0409    4.89 9000.00 9000.00   32.66    0.7600 9000.00000 9000.00000 9000.000
   420  632.18    3.991    5.40   80.0    2.6032    0.0412    5.01 9000.00 9000.00   32.66    0.7600 9000.00000 9000.00000 9000.000
   430  628.68    4.036    5.00   81.0    2.6024    0.0414    5.13 9000.00 9000.00   32.56    0.7600 9000.00000 9000.00000 9000.000
   440  624.85    4.086    4.60   82.0    2.6024    0.0416    5.25 9000.00 9000.00   32.56    0.7600 9000.00000 9000.00000 9000.000
   450  620.41    4.144    4.10   84.0    2.6025    0.0419    5.40 9000.00 9000.00   32.57    0.7600 9000.00000 9000.00000 9000.000
   460  615.70    4.206    3.60   86.0    2.6025    0.0423    5.56 9000.00 9000.00   32.57    0.7600 9000.00000 9000.00000 9000.000
   470  611.71    4.259    3.10   88.0    2.5663    0.0420    5.69 9000.00 9000.00   32.57    0.7500 9000.00000 9000.00000 9000.000
   480  607.84    4.311    2.90   88.0    2.6025    0.0428    5.82 9000.00 9000.00   32.57    0.7600 9000.00000 9000.00000 9000.000
