36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20090128
Launch Time (UT)                  : 08:05:00
Burst Pressure (hPa)              : 9.94
Integrated O3 to end of data (DU) : 173.97
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 258753240
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z6371
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 28.210
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  820.61    1.800   20.70   62.0    1.6796    0.0205    0.00 9000.00 9000.00   34.37    0.5100 9000.00000 9000.00000 9000.000
    10  815.16    1.857   18.10   70.0    1.7161    0.0211    0.09 9000.00 9000.00   34.37    0.5200 9000.00000 9000.00000 9000.000
    20  809.53    1.917   17.10   76.0    1.7161    0.0212    0.18 9000.00 9000.00   34.37    0.5200 9000.00000 9000.00000 9000.000
    30  803.32    1.983   16.40   80.0    1.7162    0.0214    0.29 9000.00 9000.00   34.38    0.5200 9000.00000 9000.00000 9000.000
    40  798.38    2.035   15.80   82.0    1.7527    0.0220    0.37 9000.00 9000.00   34.38    0.5300 9000.00000 9000.00000 9000.000
    50  793.04    2.092   15.20   85.0    1.7521    0.0221    0.46 9000.00 9000.00   34.28    0.5300 9000.00000 9000.00000 9000.000
    60  787.66    2.150   14.60   88.0    1.7521    0.0222    0.56 9000.00 9000.00   34.28    0.5300 9000.00000 9000.00000 9000.000
    70  782.27    2.208   14.30   86.0    1.7887    0.0229    0.66 9000.00 9000.00   34.29    0.5400 9000.00000 9000.00000 9000.000
    80  777.64    2.259   14.10   84.0    1.8246    0.0235    0.74 9000.00 9000.00   34.19    0.5500 9000.00000 9000.00000 9000.000
    90  772.90    2.310   13.80   82.0    1.8975    0.0246    0.83 9000.00 9000.00   34.19    0.5700 9000.00000 9000.00000 9000.000
   100  767.96    2.365   13.40   81.0    1.9341    0.0252    0.93 9000.00 9000.00   34.19    0.5800 9000.00000 9000.00000 9000.000
   110  763.92    2.409   13.10   81.0    2.0071    0.0263    1.01 9000.00 9000.00   34.19    0.6000 9000.00000 9000.00000 9000.000
   120  757.38    2.481   12.60   82.0    2.0072    0.0265    1.14 9000.00 9000.00   34.20    0.6000 9000.00000 9000.00000 9000.000
   130  752.63    2.534   12.10   83.0    2.0436    0.0272    1.25 9000.00 9000.00   34.20    0.6100 9000.00000 9000.00000 9000.000
   140  748.26    2.583   12.00   82.0    2.0801    0.0278    1.34 9000.00 9000.00   34.20    0.6200 9000.00000 9000.00000 9000.000
   150  743.58    2.636   11.70   81.0    2.0801    0.0280    1.44 9000.00 9000.00   34.20    0.6200 9000.00000 9000.00000 9000.000
   160  738.95    2.688   11.50   79.0    2.1167    0.0286    1.55 9000.00 9000.00   34.21    0.6300 9000.00000 9000.00000 9000.000
   170  734.60    2.738   11.20   78.0    2.1159    0.0288    1.65 9000.00 9000.00   34.11    0.6300 9000.00000 9000.00000 9000.000
   180  729.81    2.792   10.80   78.0    2.1524    0.0295    1.76 9000.00 9000.00   34.11    0.6400 9000.00000 9000.00000 9000.000
   190  725.27    2.844   10.50   77.0    2.1524    0.0297    1.86 9000.00 9000.00   34.11    0.6400 9000.00000 9000.00000 9000.000
   200  720.86    2.895   10.00   78.0    2.1890    0.0304    1.97 9000.00 9000.00   34.11    0.6500 9000.00000 9000.00000 9000.000
