36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20090110
Launch Time (UT)                  : 09:01:00
Burst Pressure (hPa)              : 5.92
Integrated O3 to end of data (DU) : 221.24
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 258753953
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z6407
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 28.850
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  818.17    1.800   20.50   34.0    2.5740    0.0315    0.00 9000.00 9000.00   34.07    0.7400 9000.00000 9000.00000 9000.000
    10  813.02    1.854   19.30   36.0    2.6868    0.0330    0.13 9000.00 9000.00   34.17    0.7700 9000.00000 9000.00000 9000.000
    20  808.14    1.906   18.80   37.0    2.8361    0.0351    0.26 9000.00 9000.00   34.17    0.8100 9000.00000 9000.00000 9000.000
    30  804.06    1.949   18.40   38.0    2.9482    0.0367    0.38 9000.00 9000.00   34.18    0.8400 9000.00000 9000.00000 9000.000
    40  801.03    1.982   18.00   39.0    2.9855    0.0373    0.47 9000.00 9000.00   34.18    0.8500 9000.00000 9000.00000 9000.000
    50  798.43    2.010   17.80   39.0    3.0228    0.0379    0.54 9000.00 9000.00   34.18    0.8600 9000.00000 9000.00000 9000.000
    60  795.51    2.041   17.50   39.0    3.0228    0.0380    0.63 9000.00 9000.00   34.18    0.8600 9000.00000 9000.00000 9000.000
    70  792.37    2.075   17.10   40.0    3.0612    0.0386    0.73 9000.00 9000.00   34.28    0.8700 9000.00000 9000.00000 9000.000
    80  788.12    2.120   16.60   41.0    3.0238    0.0384    0.86 9000.00 9000.00   34.28    0.8600 9000.00000 9000.00000 9000.000
    90  784.08    2.164   16.10   42.0    3.0238    0.0386    0.98 9000.00 9000.00   34.28    0.8600 9000.00000 9000.00000 9000.000
   100  780.98    2.198   15.80   42.0    2.9866    0.0382    1.07 9000.00 9000.00   34.29    0.8500 9000.00000 9000.00000 9000.000
   110  778.01    2.230   15.50   42.0    3.0239    0.0389    1.16 9000.00 9000.00   34.29    0.8600 9000.00000 9000.00000 9000.000
   120  775.04    2.263   15.40   43.0    3.0239    0.0390    1.25 9000.00 9000.00   34.29    0.8600 9000.00000 9000.00000 9000.000
   130  772.10    2.295   15.10   44.0    3.0239    0.0392    1.34 9000.00 9000.00   34.29    0.8600 9000.00000 9000.00000 9000.000
   140  768.84    2.331   14.80   46.0    3.0239    0.0393    1.45 9000.00 9000.00   34.29    0.8600 9000.00000 9000.00000 9000.000
   150  765.29    2.370   14.40   45.0    2.9866    0.0390    1.56 9000.00 9000.00   34.29    0.8500 9000.00000 9000.00000 9000.000
