36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20090708
Launch Time (UT)                  : 08:29:00
Burst Pressure (hPa)              : 15.19
Integrated O3 to end of data (DU) : 159.21
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 503406512
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z6307
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 28.910
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.030
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  820.28    1.800   15.90   56.0    2.7276    0.0333    0.00 9000.00 9000.00   29.77    0.7700 9000.00000 9000.00000 9000.000
    10  815.70    1.847   13.60   63.0    2.7285    0.0334    0.12 9000.00 9000.00   29.87    0.7700 9000.00000 9000.00000 9000.000
    20  809.39    1.913   12.70   69.0    2.7654    0.0342    0.29 9000.00 9000.00   29.87    0.7800 9000.00000 9000.00000 9000.000
    30  802.74    1.982   11.90   71.0    2.8392    0.0354    0.47 9000.00 9000.00   29.88    0.8000 9000.00000 9000.00000 9000.000
    40  796.55    2.047   11.20   74.0    2.8761    0.0361    0.65 9000.00 9000.00   29.88    0.8100 9000.00000 9000.00000 9000.000
    50  788.99    2.126   10.40   77.0    2.8761    0.0365    0.86 9000.00 9000.00   29.88    0.8100 9000.00000 9000.00000 9000.000
    60  781.13    2.210    9.70   82.0    2.9121    0.0373    1.09 9000.00 9000.00   29.79    0.8200 9000.00000 9000.00000 9000.000
    70  773.99    2.286    9.00   85.0    2.9121    0.0376    1.30 9000.00 9000.00   29.79    0.8200 9000.00000 9000.00000 9000.000
    80  766.95    2.362    8.60   86.0    2.9121    0.0380    1.51 9000.00 9000.00   29.79    0.8200 9000.00000 9000.00000 9000.000
    90  760.88    2.428    8.10   86.0    2.9121    0.0383    1.70 9000.00 9000.00   29.79    0.8200 9000.00000 9000.00000 9000.000
   100  755.43    2.487    7.80   86.0    2.8376    0.0376    1.86 9000.00 9000.00   29.70    0.8000 9000.00000 9000.00000 9000.000
   110  751.01    2.536    7.30   86.0    2.8743    0.0383    1.99 9000.00 9000.00   29.70    0.8100 9000.00000 9000.00000 9000.000
   120  745.96    2.591    6.80   81.0    2.9849    0.0400    2.15 9000.00 9000.00   29.70    0.8400 9000.00000 9000.00000 9000.000
