36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20090120
Launch Time (UT)                  : 09:01:00
Burst Pressure (hPa)              : 5.94
Integrated O3 to end of data (DU) : 215.10
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 258754044
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z6370
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 27.000
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  820.24    1.800   28.40   27.0    2.3834    0.0291    0.00 9000.00 9000.00   35.27    0.7300 9000.00000 9000.00000 9000.000
    10  816.56    1.840   24.30   29.0    2.4885    0.0305    0.09 9000.00 9000.00   35.27    0.7600 9000.00000 9000.00000 9000.000
    20  809.47    1.916   23.10   33.0    2.5244    0.0312    0.26 9000.00 9000.00   35.37    0.7700 9000.00000 9000.00000 9000.000
    30  801.79    1.999   22.20   35.0    2.5596    0.0319    0.45 9000.00 9000.00   35.38    0.7800 9000.00000 9000.00000 9000.000
    40  793.56    2.088   21.30   36.0    2.6296    0.0331    0.66 9000.00 9000.00   35.38    0.8000 9000.00000 9000.00000 9000.000
    50  785.37    2.178   20.30   37.0    2.6296    0.0335    0.88 9000.00 9000.00   35.38    0.8000 9000.00000 9000.00000 9000.000
    60  777.91    2.260   19.50   38.0    2.5604    0.0329    1.07 9000.00 9000.00   35.49    0.7800 9000.00000 9000.00000 9000.000
    70  770.61    2.341   18.60   39.0    2.5604    0.0332    1.26 9000.00 9000.00   35.49    0.7800 9000.00000 9000.00000 9000.000
    80  763.67    2.418   17.50   40.0    2.5254    0.0331    1.45 9000.00 9000.00   35.49    0.7700 9000.00000 9000.00000 9000.000
    90  759.09    2.470   17.00   38.0    2.5614    0.0337    1.57 9000.00 9000.00   35.60    0.7800 9000.00000 9000.00000 9000.000
   100  754.17    2.525   16.60   35.0    2.4912    0.0330    1.70 9000.00 9000.00   35.60    0.7600 9000.00000 9000.00000 9000.000
   110  748.71    2.587   16.30   32.0    2.3859    0.0319    1.84 9000.00 9000.00   35.60    0.7300 9000.00000 9000.00000 9000.000
   120  743.86    2.642   15.70   36.0    2.3165    0.0311    1.96 9000.00 9000.00   35.70    0.7100 9000.00000 9000.00000 9000.000
   130  738.70    2.701   15.00   37.0    2.3516    0.0318    2.08 9000.00 9000.00   35.71    0.7200 9000.00000 9000.00000 9000.000
   140  732.44    2.773   14.50   32.0    2.2464    0.0307    2.24 9000.00 9000.00   35.71    0.6900 9000.00000 9000.00000 9000.000
   150  728.05    2.824   14.20   28.0    2.1411    0.0294    2.34 9000.00 9000.00   35.71    0.6600 9000.00000 9000.00000 9000.000
   160  723.74    2.874   13.70   28.0    2.0013    0.0277    2.44 9000.00 9000.00   35.81    0.6200 9000.00000 9000.00000 9000.000
   170  718.69    2.932   13.10   32.0    1.9662    0.0274    2.55 9000.00 9000.00   35.81    0.6100 9000.00000 9000.00000 9000.000
   180  714.15    2.986   12.40   38.0    1.9663    0.0275    2.65 9000.00 9000.00   35.82    0.6100 9000.00000 9000.00000 9000.000
   190  709.21    3.044   12.00   33.0    1.9663    0.0277    2.76 9000.00 9000.00   35.82    0.6100 9000.00000 9000.00000 9000.000
   200  704.09    3.104   11.60   32.0    1.8967    0.0269    2.87 9000.00 9000.00   35.92    0.5900 9000.00000 9000.00000 9000.000
   210  699.37    3.161   11.20   33.0    1.8615    0.0266    2.97 9000.00 9000.00   35.92    0.5800 9000.00000 9000.00000 9000.000
   220  693.88    3.226   10.70   34.0    1.8265    0.0263    3.08 9000.00 9000.00   35.93    0.5700 9000.00000 9000.00000 9000.000
   230  689.46    3.279   10.20   34.0    1.7914    0.0260    3.17 9000.00 9000.00   35.93    0.5600 9000.00000 9000.00000 9000.000
   240  685.31    3.329    9.80   35.0    1.7914    0.0261    3.26 9000.00 9000.00   35.93    0.5600 9000.00000 9000.00000 9000.000
   250  681.07    3.381    9.30   36.0    1.8265    0.0268    3.35 9000.00 9000.00   35.93    0.5700 9000.00000 9000.00000 9000.000
   260  676.82    3.433    8.90   36.0    1.7914    0.0265    3.44 9000.00 9000.00   35.94    0.5600 9000.00000 9000.00000 9000.000
   270  672.96    3.480    8.50   37.0    1.7563    0.0261    3.52 9000.00 9000.00   35.94    0.5500 9000.00000 9000.00000 9000.000
   280  668.75    3.532    8.00   37.0    1.7217    0.0257    3.60 9000.00 9000.00   36.04    0.5400 9000.00000 9000.00000 9000.000
   290  663.73    3.594    7.50   39.0    1.6514    0.0249    3.70 9000.00 9000.00   36.04    0.5200 9000.00000 9000.00000 9000.000
   300  658.79    3.655    6.90   40.0    1.6164    0.0245    3.80 9000.00 9000.00   36.05    0.5100 9000.00000 9000.00000 9000.000
   310  653.20    3.726    6.50   38.0    1.6164    0.0247    3.91 9000.00 9000.00   36.05    0.5100 9000.00000 9000.00000 9000.000
