36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20090603
Launch Time (UT)                  : 06:51:00
Burst Pressure (hPa)              : 5.53
Integrated O3 to end of data (DU) : 225.23
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 258753745
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z6357
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 29.100
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.040
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  826.04    1.800   17.50   77.0    1.7253    0.0209    0.00 9000.00 9000.00   33.07    0.5000 9000.00000 9000.00000 9000.000
    10  820.38    1.859   16.80   83.0    1.6878    0.0206    0.09 9000.00 9000.00   33.07    0.4900 9000.00000 9000.00000 9000.000
    20  814.20    1.923   16.10   85.0    1.7259    0.0212    0.19 9000.00 9000.00   33.17    0.5000 9000.00000 9000.00000 9000.000
    30  808.66    1.982   15.70   87.0    1.7259    0.0213    0.29 9000.00 9000.00   33.17    0.5000 9000.00000 9000.00000 9000.000
    40  804.01    2.031   15.30   87.0    1.8010    0.0224    0.37 9000.00 9000.00   33.18    0.5200 9000.00000 9000.00000 9000.000
    50  799.84    2.075   15.10   84.0    1.8759    0.0235    0.44 9000.00 9000.00   33.18    0.5400 9000.00000 9000.00000 9000.000
    60  795.46    2.122   15.00   80.0    1.9892    0.0250    0.53 9000.00 9000.00   33.28    0.5700 9000.00000 9000.00000 9000.000
    70  790.87    2.171   14.90   78.0    2.1393    0.0270    0.62 9000.00 9000.00   33.28    0.6100 9000.00000 9000.00000 9000.000
    80  786.54    2.217   14.60   78.0    2.2519    0.0286    0.72 9000.00 9000.00   33.28    0.6400 9000.00000 9000.00000 9000.000
    90  782.25    2.263   14.30   77.0    2.3270    0.0297    0.82 9000.00 9000.00   33.29    0.6600 9000.00000 9000.00000 9000.000
   100  776.83    2.322   13.80   79.0    2.3646    0.0304    0.94 9000.00 9000.00   33.29    0.6700 9000.00000 9000.00000 9000.000
   110  772.15    2.373   13.30   80.0    2.3646    0.0306    1.06 9000.00 9000.00   33.29    0.6700 9000.00000 9000.00000 9000.000
   120  767.74    2.422   12.90   81.0    2.4389    0.0318    1.17 9000.00 9000.00   33.19    0.6900 9000.00000 9000.00000 9000.000
   130  762.91    2.475   12.40   82.0    2.4389    0.0320    1.29 9000.00 9000.00   33.19    0.6900 9000.00000 9000.00000 9000.000
   140  757.99    2.529   12.20   81.0    2.5140    0.0332    1.41 9000.00 9000.00   33.20    0.7100 9000.00000 9000.00000 9000.000
   150  752.94    2.585   11.90   80.0    2.5515    0.0339    1.55 9000.00 9000.00   33.20    0.7200 9000.00000 9000.00000 9000.000
   160  747.25    2.649   11.50   78.0    2.6266    0.0351    1.70 9000.00 9000.00   33.20    0.7400 9000.00000 9000.00000 9000.000
   170  741.37    2.715   11.40   74.0    2.6641    0.0359    1.87 9000.00 9000.00   33.20    0.7500 9000.00000 9000.00000 9000.000
   180  735.60    2.780   11.30   68.0    2.7767    0.0377    2.04 9000.00 9000.00   33.21    0.7800 9000.00000 9000.00000 9000.000
   190  729.08    2.855   11.80   54.0    2.8893    0.0396    2.23 9000.00 9000.00   33.21    0.8100 9000.00000 9000.00000 9000.000
   200  722.59    2.930   11.40   50.0    3.0769    0.0426    2.45 9000.00 9000.00   33.21    0.8600 9000.00000 9000.00000 9000.000
   210  716.01    3.006   10.70   51.0    3.1896    0.0445    2.67 9000.00 9000.00   33.22    0.8900 9000.00000 9000.00000 9000.000
   220  709.64    3.080   10.00   54.0    3.1896    0.0449    2.90 9000.00 9000.00   33.22    0.8900 9000.00000 9000.00000 9000.000
   230  704.58    3.140   10.30   38.0    3.3011    0.0469    3.08 9000.00 9000.00   33.12    0.9200 9000.00000 9000.00000 9000.000
   240  700.05    3.194   10.70   29.0    3.4511    0.0493    3.25 9000.00 9000.00   33.12    0.9600 9000.00000 9000.00000 9000.000
   250  696.19    3.240   10.80   25.0    3.6012    0.0517    3.41 9000.00 9000.00   33.13    1.0000 9000.00000 9000.00000 9000.000
   260  692.56    3.283   10.80   23.0    3.6763    0.0531    3.56 9000.00 9000.00   33.13    1.0200 9000.00000 9000.00000 9000.000
   270  689.11    3.325   10.80   21.0    3.7513    0.0544    3.70 9000.00 9000.00   33.13    1.0400 9000.00000 9000.00000 9000.000
   280  685.34    3.370   10.80   18.0    3.8652    0.0564    3.87 9000.00 9000.00   33.23    1.0700 9000.00000 9000.00000 9000.000
   290  680.66    3.427   10.70   16.0    3.9778    0.0584    4.08 9000.00 9000.00   33.23    1.1000 9000.00000 9000.00000 9000.000
   300  676.52    3.478   10.40   15.0    4.0529    0.0599    4.27 9000.00 9000.00   33.24    1.1200 9000.00000 9000.00000 9000.000
   310  671.19    3.544   10.00   14.0    4.1280    0.0615    4.53 9000.00 9000.00   33.24    1.1400 9000.00000 9000.00000 9000.000
   320  666.50    3.602    9.70   12.0    4.1654    0.0625    4.76 9000.00 9000.00   33.24    1.1500 9000.00000 9000.00000 9000.000
   330  662.80    3.648    9.30   12.0    4.2030    0.0634    4.94 9000.00 9000.00   33.24    1.1600 9000.00000 9000.00000 9000.000
   340  658.47    3.702    8.90   13.0    4.2032    0.0638    5.16 9000.00 9000.00   33.25    1.1600 9000.00000 9000.00000 9000.000
   350  654.75    3.749    8.50   13.0    4.2032    0.0642    5.35 9000.00 9000.00   33.25    1.1600 9000.00000 9000.00000 9000.000
   360  651.27    3.793    8.10   13.0    4.1670    0.0640    5.52 9000.00 9000.00   33.35    1.1500 9000.00000 9000.00000 9000.000
   370  647.86    3.836    7.80   13.0    4.1670    0.0643    5.70 9000.00 9000.00   33.35    1.1500 9000.00000 9000.00000 9000.000
   380  644.31    3.881    7.40   13.0    4.2045    0.0653    5.88 9000.00 9000.00   33.35    1.1600 9000.00000 9000.00000 9000.000
   390  640.73    3.927    7.10   12.0    4.2045    0.0656    6.06 9000.00 9000.00   33.35    1.1600 9000.00000 9000.00000 9000.000
   400  637.18    3.973    6.80   12.0    4.2046    0.0660    6.25 9000.00 9000.00   33.36    1.1600 9000.00000 9000.00000 9000.000
   410  634.01    4.014    6.60   12.0    4.2046    0.0663    6.41 9000.00 9000.00   33.36    1.1600 9000.00000 9000.00000 9000.000
   420  630.20    4.063    6.50   10.0    4.2422    0.0673    6.61 9000.00 9000.00   33.36    1.1700 9000.00000 9000.00000 9000.000
   430  625.81    4.120    6.30    9.0    4.2811    0.0684    6.85 9000.00 9000.00   33.46    1.1800 9000.00000 9000.00000 9000.000
   440  621.41    4.178    6.10   13.0    4.2061    0.0677    7.09 9000.00 9000.00   33.47    1.1600 9000.00000 9000.00000 9000.000
   450  617.59    4.228    5.70   16.0    4.0935    0.0663    7.29 9000.00 9000.00   33.47    1.1300 9000.00000 9000.00000 9000.000
   460  613.61    4.281    5.20   19.0    3.9808    0.0649    7.49 9000.00 9000.00   33.47    1.1000 9000.00000 9000.00000 9000.000
   470  609.96    4.330    4.90   20.0    3.9058    0.0640    7.68 9000.00 9000.00   33.47    1.0800 9000.00000 9000.00000 9000.000
