36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 14 June, 2018
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20180612
Launch Time (UT)                  : 06:33:09
Burst Pressure (hPa)              : 6.26
Integrated O3 to end of data (DU) : 212.31
Radiosonde                        : OIF-92
Radiosonde Serial Number          : N1413570
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 1Z32331
KI Solution                       : 0.5% Half Buffer (5 g/L KI, 12.5 g/L KBr, 2.5 g/L Na2HPO4 12H2O, 0.625 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 29.400
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.040
Applied pump efficiency factors   : Komhyr et al., 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time   Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec    hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  828.20    1.800   16.10   79.0    1.6528    0.0200    0.00   62.00    0.80   30.30    0.4700   -1.30180   36.75930 9000.000
     2  827.03    1.812   16.93   60.0    1.6529    0.0200    0.02  149.00    0.60   30.31    0.4700   -1.30180   36.75910 9000.000
     4  825.82    1.824   16.55   61.0    1.6529    0.0200    0.04  149.00    0.70   30.31    0.4700   -1.30180   36.75910 9000.000
     6  824.53    1.838   16.35   63.0    1.6529    0.0200    0.06  145.00    0.80   30.31    0.4700   -1.30180   36.75910 9000.000
     8  823.23    1.851   16.21   64.0    1.6529    0.0201    0.08  143.00    0.90   30.31    0.4700   -1.30180   36.75910 9000.000
    10  821.93    1.865   16.17   65.0    1.6913    0.0206    0.10  140.00    1.00   30.31    0.4800   -1.30180   36.75900 9000.000
    12  820.61    1.878   16.23   66.0    1.6913    0.0206    0.12  138.00    1.10   30.31    0.4800   -1.30170   36.75900 9000.000
    14  819.30    1.892   16.15   66.0    1.6914    0.0206    0.14  135.00    1.20   30.32    0.4800   -1.30170   36.75900 9000.000
    16  818.00    1.906   15.93   66.0    1.6914    0.0207    0.16  132.00    1.30   30.32    0.4800   -1.30160   36.75910 9000.000
    18  816.64    1.920   15.67   67.0    1.7298    0.0212    0.19  128.00    1.30   30.32    0.4900   -1.30160   36.75900 9000.000
    20  815.27    1.934   15.50   69.0    1.7299    0.0212    0.21  124.00    1.30   30.33    0.4900   -1.30160   36.75900 9000.000
    22  813.96    1.948   15.29   69.0    1.7299    0.0213    0.23  118.00    1.30   30.33    0.4900   -1.30160   36.75910 9000.000
