36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 14 June, 2018
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20180411
Launch Time (UT)                  : 07:53:21
Burst Pressure (hPa)              : 7.18
Integrated O3 to end of data (DU) : 195.24
Radiosonde                        : OIF-92
Radiosonde Serial Number          : N1413141
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 1Z32339
KI Solution                       : 0.5% Half Buffer (5 g/L KI, 12.5 g/L KBr, 2.5 g/L Na2HPO4 12H2O, 0.625 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 30.100
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al., 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time   Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec    hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  823.70    1.800   18.70   82.0    1.7891    0.0217    0.00   75.00    3.60   40.39    0.4900   -1.30180   36.75930 9000.000
     2  822.43    1.813   18.28   70.0    1.8298    0.0222    0.02   54.00    2.50   40.39    0.5000   -1.30190   36.75910 9000.000
     4  821.24    1.826   17.97   73.0    1.8704    0.0228    0.04   50.00    2.50   40.39    0.5100   -1.30190   36.75900 9000.000
     6  819.98    1.839   17.86   75.0    1.8704    0.0228    0.07   50.00    2.90   40.39    0.5100   -1.30190   36.75890 9000.000
     8  818.64    1.853   17.81   76.0    1.8704    0.0228    0.09   49.00    3.20   40.39    0.5100   -1.30190   36.75890 9000.000
    10  817.33    1.867   17.73   76.0    1.8704    0.0229    0.11   48.00    3.50   40.39    0.5100   -1.30200   36.75880 9000.000
    12  816.07    1.880   17.55   77.0    1.9111    0.0234    0.14   46.00    3.80   40.39    0.5200   -1.30200   36.75880 9000.000
    14  814.87    1.893   17.23   78.0    1.9111    0.0235    0.16   45.00    4.00   40.39    0.5200   -1.30210   36.75890 9000.000
    16  813.76    1.904   16.98   79.0    1.9110    0.0235    0.18   44.00    4.20   40.38    0.5200   -1.30220   36.75880 9000.000
    18  812.69    1.915   16.95   80.0    1.9517    0.0240    0.20   43.00    4.40   40.38    0.5300   -1.30230   36.75860 9000.000
    20  811.63    1.926   16.86   81.0    1.9517    0.0240    0.22   41.00    4.50   40.38    0.5300   -1.30230   36.75850 9000.000
    22  810.51    1.938   16.65   81.0    1.9517    0.0241    0.24   40.00    4.70   40.38    0.5300   -1.30230   36.75840 9000.000
