36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 7 March, 2019
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20181205
Launch Time (UT)                  : 06:51:14
Burst Pressure (hPa)              : 8.97
Integrated O3 to end of data (DU) : 198.40
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : N1413134
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 1Z33367
KI Solution                       : 0.5% Half Buffer (5 g/L KI, 12.5 g/L KBr, 2.5 g/L Na2HPO4 12H2O, 0.625 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 30.600
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al., 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time   Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec    hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  824.60    1.800   16.40   96.0    1.2815    0.0155    0.00   80.00    3.50   30.60    0.3700   -1.30180   36.75930 9000.000
     2  823.75    1.809   16.95   85.0    1.3215    0.0160    0.01   41.00    3.50   30.60    0.3800   -1.30200   36.75910 9000.000
     4  822.85    1.818   16.72   86.0    1.3616    0.0165    0.02   39.00    3.90   30.60    0.3900   -1.30210   36.75900 9000.000
     6  822.02    1.827   16.60   86.0    1.3615    0.0166    0.03   41.00    4.40   30.58    0.3900   -1.30210   36.75900 9000.000
     8  821.04    1.837   16.40   85.0    1.3615    0.0166    0.05   42.00    4.80   30.58    0.3900   -1.30220   36.75900 9000.000
    10  819.92    1.849   16.20   87.0    1.3615    0.0166    0.06   42.00    5.20   30.58    0.3900   -1.30230   36.75890 9000.000
    12  818.67    1.862   16.06   89.0    1.4015    0.0171    0.08   43.00    5.50   30.58    0.4000   -1.30250   36.75880 9000.000
    14  817.26    1.876   15.95   90.0    1.4016    0.0171    0.10   43.00    5.70   30.59    0.4000   -1.30260   36.75860 9000.000
    16  815.95    1.890   15.85   90.0    1.4416    0.0177    0.11   43.00    6.00   30.59    0.4100   -1.30260   36.75850 9000.000
    18  814.99    1.900   15.77   90.0    1.4416    0.0177    0.13   43.00    6.10   30.59    0.4100   -1.30270   36.75840 9000.000
    20  814.14    1.909   15.72   91.0    1.4416    0.0177    0.14   42.00    6.30   30.59    0.4100   -1.30270   36.75830 9000.000
    22  813.19    1.919   15.63   92.0    1.4817    0.0182    0.15   42.00    6.40   30.60    0.4200   -1.30270   36.75830 9000.000
    24  812.11    1.930   15.52   92.0    1.5218    0.0187    0.17   42.00    6.50   30.60    0.4300   -1.30280   36.75830 9000.000
    26  811.01    1.942   15.42   93.0    1.5218    0.0188    0.19   42.00    6.60   30.61    0.4300   -1.30290   36.75820 9000.000
    28  810.03    1.952   15.32   94.0    1.5219    0.0188    0.20   42.00    6.60   30.62    0.4300   -1.30300   36.75820 9000.000
    30  809.06    1.962   15.19   94.0    1.5619    0.0193    0.21   42.00    6.70   30.62    0.4400   -1.30310   36.75820 9000.000
    32  808.05    1.973   15.06   93.0    1.5620    0.0193    0.23   42.00    6.80   30.63    0.4400   -1.30330   36.75800 9000.000
    34  806.91    1.985   14.98   93.0    1.5620    0.0194    0.25   43.00    6.90   30.63    0.4400   -1.30340   36.75790 9000.000
    36  805.62    1.998   14.91   93.0    1.6021    0.0199    0.27   43.00    7.10   30.65    0.4500   -1.30350   36.75780 9000.000
    38  804.24    2.013   14.84   93.0    1.6021    0.0199    0.29   44.00    7.30   30.65    0.4500   -1.30360   36.75770 9000.000
    40  802.91    2.027   14.84   93.0    1.6422    0.0205    0.31   45.00    7.50   30.65    0.4600   -1.30360   36.75750 9000.000
    42  801.88    2.038   14.83   93.0    1.6422    0.0205    0.33   46.00    7.70   30.66    0.4600   -1.30370   36.75750 9000.000
    44  801.19    2.045   14.82   93.0    1.6423    0.0205    0.34   46.00    7.90   30.67    0.4600   -1.30380   36.75750 9000.000
    46  800.27    2.055   14.84   92.0    1.6823    0.0210    0.35   47.00    8.20   30.67    0.4700   -1.30380   36.75740 9000.000
    48  799.09    2.068   14.86   91.0    1.6823    0.0211    0.37   48.00    8.50   30.67    0.4700   -1.30390   36.75730 9000.000
    50  797.89    2.080   14.77   91.0    1.6823    0.0211    0.39   49.00    8.70   30.67    0.4700   -1.30390   36.75710 9000.000
    52  796.87    2.091   14.63   91.0    1.7225    0.0216    0.41   49.00    9.00   30.68    0.4800   -1.30410   36.75700 9000.000
    54  795.96    2.101   14.51   92.0    1.7225    0.0216    0.43   50.00    9.20   30.68    0.4800   -1.30430   36.75680 9000.000
    56  794.83    2.113   14.38   92.0    1.7225    0.0217    0.44   50.00    9.40   30.68    0.4800   -1.30450   36.75670 9000.000
    58  793.53    2.127   14.24   93.0    1.7225    0.0217    0.47   51.00    9.60   30.69    0.4800   -1.30460   36.75660 9000.000
    60  792.23    2.141   14.12   93.0    1.7626    0.0222    0.49   51.00    9.70   30.69    0.4900   -1.30470   36.75650 9000.000
    62  791.15    2.152   14.04   94.0    1.7626    0.0223    0.51   52.00    9.80   30.69    0.4900   -1.30480   36.75630 9000.000
    64  790.16    2.163   13.98   94.0    1.7626    0.0223    0.53   53.00    9.90   30.70    0.4900   -1.30500   36.75620 9000.000
    66  789.05    2.175   13.92   94.0    1.7626    0.0223    0.55   53.00    9.90   30.70    0.4900   -1.30510   36.75600 9000.000
    68  787.84    2.188   13.86   94.0    1.7626    0.0224    0.57   54.00    9.90   30.70    0.4900   -1.30510   36.75580 9000.000
    70  786.52    2.202   13.76   94.0    1.8027    0.0229    0.59   55.00    9.90   30.70    0.5000   -1.30520   36.75570 9000.000
    72  785.20    2.216   13.60   94.0    1.8027    0.0230    0.61   56.00    9.90   30.70    0.5000   -1.30520   36.75560 9000.000
    74  783.85    2.231   13.48   95.0    1.8027    0.0230    0.64   56.00    9.90   30.70    0.5000   -1.30540   36.75540 9000.000
    76  782.54    2.245   13.41   95.0    1.8027    0.0230    0.66   57.00    9.90   30.71    0.5000   -1.30550   36.75520 9000.000
    78  781.35    2.258   13.34   95.0    1.8028    0.0231    0.68   58.00    9.90   30.72    0.5000   -1.30560   36.75510 9000.000
    80  780.16    2.270   13.28   95.0    1.8028    0.0231    0.71   58.00   10.00   30.72    0.5000   -1.30570   36.75510 9000.000
    82  779.15    2.281   13.22   95.0    1.8028    0.0231    0.72   58.00   10.10   30.72    0.5000   -1.30580   36.75500 9000.000
