36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 14 June, 2018
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20180425
Launch Time (UT)                  : 07:40:30
Burst Pressure (hPa)              : 5.55
Integrated O3 to end of data (DU) : 208.47
Radiosonde                        : OIF-92
Radiosonde Serial Number          : N1413570
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 1Z32332
KI Solution                       : 0.5% Half Buffer (5 g/L KI, 12.5 g/L KBr, 2.5 g/L Na2HPO4 12H2O, 0.625 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 30.200
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.040
Applied pump efficiency factors   : Komhyr et al., 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time   Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec    hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  825.60    1.800   16.30   96.0    1.0336    0.0125    0.00   67.00    2.10   32.38    0.3000   -1.30180   36.75930 9000.000
     2  824.98    1.806   16.03   90.0    1.0337    0.0125    0.01   79.00    1.20   32.39    0.3000   -1.30190   36.75910 9000.000
     4  823.93    1.817   15.71   90.0    1.0337    0.0125    0.02   82.00    1.40   32.40    0.3000   -1.30190   36.75910 9000.000
     6  822.62    1.831   15.55   92.0    1.0337    0.0126    0.03   83.00    1.60   32.40    0.3000   -1.30190   36.75910 9000.000
     8  821.52    1.842   15.44   93.0    1.0337    0.0126    0.04   85.00    1.80   32.41    0.3000   -1.30180   36.75910 9000.000
    10  820.65    1.851   15.29   93.0    1.0337    0.0126    0.05   86.00    1.90   32.41    0.3000   -1.30180   36.75910 9000.000
    12  819.82    1.860   15.18   93.0    1.0337    0.0126    0.06   88.00    2.00   32.40    0.3000   -1.30180   36.75900 9000.000
    14  818.80    1.870   15.10   93.0    1.0337    0.0126    0.07   89.00    2.00   32.39    0.3000   -1.30180   36.75890 9000.000
    16  817.81    1.881   15.03   94.0    1.0337    0.0126    0.08   90.00    2.00   32.39    0.3000   -1.30190   36.75880 9000.000
    18  816.89    1.890   14.96   94.0    1.0734    0.0131    0.09   90.00    2.00   32.39    0.3100   -1.30200   36.75880 9000.000
    20  815.89    1.901   14.88   95.0    1.0734    0.0132    0.10   91.00    1.90   32.39    0.3100   -1.30190   36.75870 9000.000
    22  814.97    1.910   14.79   96.0    1.1132    0.0137    0.11   91.00    1.80   32.39    0.3200   -1.30190   36.75860 9000.000
    24  814.02    1.920   14.73   96.0    1.1132    0.0137    0.12   90.00    1.70   32.40    0.3200   -1.30190   36.75860 9000.000
    26  813.02    1.931   14.68   97.0    1.1132    0.0137    0.13   88.00    1.60   32.40    0.3200   -1.30190   36.75870 9000.000
    28  812.16    1.940   14.65   97.0    1.1530    0.0142    0.14   85.00    1.50   32.40    0.3300   -1.30190   36.75870 9000.000
    30  811.34    1.948   14.62   97.0    1.1530    0.0142    0.15   81.00    1.40   32.40    0.3300   -1.30190   36.75870 9000.000
    32  810.44    1.958   14.59   97.0    1.1530    0.0142    0.16   75.00    1.30   32.41    0.3300   -1.30190   36.75880 9000.000
    34  809.44    1.968   14.56   98.0    1.1928    0.0147    0.17   67.00    1.30   32.42    0.3400   -1.30180   36.75870 9000.000
    36  808.33    1.980   14.53   98.0    1.1928    0.0148    0.18   58.00    1.30   32.42    0.3400   -1.30180   36.75870 9000.000
    38  807.18    1.992   14.50   98.0    1.1928    0.0148    0.19   50.00    1.30   32.43    0.3400   -1.30190   36.75850 9000.000
    40  806.14    2.003   14.48   98.0    1.1929    0.0148    0.21   42.00    1.40   32.44    0.3400   -1.30190   36.75850 9000.000
