36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 7 March, 2019
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20181107
Launch Time (UT)                  : 06:38:49
Burst Pressure (hPa)              : 6.89
Integrated O3 to end of data (DU) : 221.48
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : N1414024
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 1Z32950
KI Solution                       : 0.5% Half Buffer (5 g/L KI, 12.5 g/L KBr, 2.5 g/L Na2HPO4 12H2O, 0.625 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 29.600
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.046
Applied pump efficiency factors   : Komhyr et al., 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time   Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec    hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  825.20    1.800   20.60   65.0    2.4273    0.0294    0.00  100.00    2.00   31.87    0.6700   -1.30180   36.75930 9000.000
     2  823.91    1.814   18.40   60.0    2.4275    0.0295    0.03   42.00    1.90   31.89    0.6700   -1.30190   36.75910 9000.000
     4  822.55    1.828   18.13   63.0    2.4665    0.0300    0.06   31.00    2.10   31.90    0.6800   -1.30190   36.75910 9000.000
     6  820.98    1.844   17.85   65.0    2.5055    0.0305    0.10   32.00    2.40   31.91    0.6900   -1.30190   36.75910 9000.000
     8  819.51    1.859   17.58   65.0    2.5056    0.0306    0.13   31.00    2.70   31.92    0.6900   -1.30200   36.75910 9000.000
    10  818.22    1.873   17.38   66.0    2.5056    0.0306    0.17   30.00    2.90   31.93    0.6900   -1.30210   36.75900 9000.000
    12  816.91    1.887   17.32   68.0    2.5056    0.0307    0.20   29.00    3.10   31.93    0.6900   -1.30210   36.75890 9000.000
    14  815.66    1.900   17.24   69.0    2.5056    0.0307    0.23   28.00    3.30   31.93    0.6900   -1.30210   36.75880 9000.000
    16  814.55    1.911   17.12   69.0    2.5446    0.0312    0.26   27.00    3.40   31.94    0.7000   -1.30220   36.75880 9000.000
    18  813.56    1.922   16.96   70.0    2.5447    0.0313    0.28   26.00    3.50   31.95    0.7000   -1.30230   36.75880 9000.000
    20  812.40    1.934   16.75   70.0    2.5836    0.0318    0.31   26.00    3.60   31.95    0.7100   -1.30240   36.75880 9000.000
    22  811.02    1.948   16.63   72.0    2.6225    0.0323    0.34   25.00    3.60   31.95    0.7200   -1.30240   36.75880 9000.000
    24  809.54    1.964   16.49   73.0    2.6615    0.0329    0.38   24.00    3.60   31.96    0.7300   -1.30250   36.75880 9000.000
    26  808.00    1.980   16.21   74.0    2.6615    0.0329    0.42   24.00    3.60   31.96    0.7300   -1.30260   36.75880 9000.000
    28  806.54    1.996   16.05   75.0    2.6616    0.0330    0.46   23.00    3.50   31.97    0.7300   -1.30270   36.75880 9000.000
    30  805.25    2.009   15.96   76.0    2.6617    0.0331    0.49   23.00    3.50   31.98    0.7300   -1.30270   36.75870 9000.000
    32  804.06    2.022   15.84   77.0    2.6618    0.0331    0.52   23.00    3.40   31.99    0.7300   -1.30270   36.75870 9000.000
