36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 8 November, 2018
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20180815
Launch Time (UT)                  : 05:55:38
Burst Pressure (hPa)              : 5.94
Integrated O3 to end of data (DU) : 220.94
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : N1423306
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 1Z32319
KI Solution                       : 0.5% Half Buffer (5 g/L KI, 12.5 g/L KBr, 2.5 g/L Na2HPO4 12H2O, 0.625 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 29.500
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : No
Applied background current (uA)   : 0.040
Applied pump efficiency factors   : Komhyr et al., 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time   Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec    hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  827.30    1.800   13.50   87.0    2.2304    0.0270    0.00    0.00    0.00   29.41    0.6200   -1.30180   36.75930 9000.000
     2  826.57    1.807   13.39   75.0    2.2690    0.0275    0.02  196.00    1.50   29.42    0.6300   -1.30180   36.75910 9000.000
     4  825.61    1.817   13.22   76.0    2.3459    0.0284    0.04  175.00    1.90   29.43    0.6500   -1.30170   36.75900 9000.000
     6  824.47    1.829   13.02   78.0    2.3459    0.0285    0.06  179.00    2.00   29.43    0.6500   -1.30160   36.75910 9000.000
     8  823.38    1.840   13.02   79.0    2.3460    0.0285    0.09  178.00    2.10   29.44    0.6500   -1.30160   36.75910 9000.000
    10  822.31    1.851   13.04   80.0    2.3459    0.0285    0.11  176.00    2.20   29.43    0.6500   -1.30150   36.75920 9000.000
    12  821.10    1.863   12.96   81.0    2.3459    0.0286    0.14  173.00    2.30   29.43    0.6500   -1.30150   36.75920 9000.000
    14  819.72    1.878   12.80   82.0    2.3844    0.0291    0.17  170.00    2.30   29.43    0.6600   -1.30150   36.75920 9000.000
    16  818.21    1.893   12.64   82.0    2.3844    0.0291    0.20  166.00    2.30   29.43    0.6600   -1.30130   36.75920 9000.000
    18  816.63    1.909   12.55   83.0    2.3844    0.0292    0.24  162.00    2.30   29.43    0.6600   -1.30120   36.75920 9000.000
    20  815.26    1.923   12.38   84.0    2.3845    0.0292    0.27  157.00    2.30   29.44    0.6600   -1.30130   36.75920 9000.000
    22  814.09    1.936   12.22   84.0    2.3845    0.0293    0.30  152.00    2.30   29.44    0.6600   -1.30130   36.75910 9000.000
    24  812.89    1.948   12.08   84.0    2.3845    0.0293    0.33  148.00    2.40   29.44    0.6600   -1.30130   36.75900 9000.000
