36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 8 November, 2018
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20181031
Launch Time (UT)                  : 06:23:31
Burst Pressure (hPa)              : 8.31
Integrated O3 to end of data (DU) : 217.34
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : N1413145
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 1Z32952
KI Solution                       : 0.5% Half Buffer (5 g/L KI, 12.5 g/L KBr, 2.5 g/L Na2HPO4 12H2O, 0.625 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 30.000
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : No
Applied background current (uA)   : 0.040
Applied pump efficiency factors   : Komhyr et al., 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time   Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec    hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  824.50    1.800   16.90   84.0    2.0052    0.0243    0.00   65.00    3.30   31.04    0.5500   -1.30180   36.75930 9000.000
     2  822.88    1.817   17.36   68.0    2.0052    0.0244    0.03   53.00    3.60   31.04    0.5500   -1.30200   36.75900 9000.000
     4  821.72    1.829   17.15   70.0    2.0445    0.0249    0.05   52.00    3.90   31.04    0.5600   -1.30210   36.75890 9000.000
     6  820.47    1.842   16.85   71.0    2.0445    0.0249    0.08   54.00    4.10   31.04    0.5600   -1.30210   36.75870 9000.000
     8  819.24    1.855   16.73   72.0    2.0445    0.0250    0.10   55.00    4.30   31.03    0.5600   -1.30220   36.75870 9000.000
    10  818.04    1.867   16.64   73.0    2.0443    0.0250    0.13   57.00    4.40   31.01    0.5600   -1.30240   36.75860 9000.000
    12  816.85    1.880   16.56   74.0    2.0443    0.0250    0.15   59.00    4.40   31.00    0.5600   -1.30240   36.75860 9000.000
    14  815.75    1.891   16.42   76.0    2.0834    0.0255    0.17   61.00    4.50   30.98    0.5700   -1.30240   36.75850 9000.000
    16  814.50    1.904   16.20   77.0    2.0834    0.0256    0.20   63.00    4.50   30.98    0.5700   -1.30230   36.75840 9000.000
    18  813.09    1.919   16.04   79.0    2.0834    0.0256    0.23   64.00    4.50   30.97    0.5700   -1.30240   36.75840 9000.000
    20  811.56    1.935   15.91   79.0    2.1226    0.0262    0.26   66.00    4.60   30.96    0.5800   -1.30240   36.75830 9000.000
    22  809.97    1.952   15.77   80.0    2.1226    0.0262    0.29   66.00    4.60   30.96    0.5800   -1.30240   36.75830 9000.000
