36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20151028
Launch Time (UT)                  : 07:50:46
Burst Pressure (hPa)              : 8.47
Integrated O3 to end of data (DU) : 213.36
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : J3123353
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 1Z25425
KI Solution                       : 0.5% Half Buffer (5 g/L KI, 12.5 g/L KBr, 2.5 g/L Na2HPO4 12H2O, 0.625 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 28.700
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  823.80    1.800   19.00   74.0    2.2145    0.0269    0.00   70.00    3.00   35.62    0.6300   36.75900   -1.30200 9000.000
     2  822.51    1.814   19.11   63.0    2.2527    0.0274    0.03   75.00    1.70   35.62    0.6400   36.75900   -1.30200 9000.000
     4  821.18    1.827   18.93   65.0    2.2908    0.0279    0.06   76.00    1.70   35.62    0.6500   36.75900   -1.30200 9000.000
     6  819.80    1.842   18.74   67.0    2.2908    0.0279    0.09   77.00    2.00   35.62    0.6500   36.75900   -1.30200 9000.000
     8  818.51    1.855   18.60   68.0    2.2908    0.0280    0.12   77.00    2.20   35.62    0.6500   36.75900   -1.30200 9000.000
    10  817.26    1.869   18.45   68.0    2.2908    0.0280    0.14   78.00    2.40   35.62    0.6500   36.75900   -1.30200 9000.000
    12  815.98    1.882   18.32   69.0    2.2908    0.0281    0.17   78.00    2.60   35.61    0.6500   36.75900   -1.30200 9000.000
    14  814.55    1.897   18.15   70.0    2.2908    0.0281    0.20   79.00    2.80   35.61    0.6500   36.75900   -1.30200 9000.000
    16  813.06    1.913   17.99   71.0    2.3288    0.0286    0.24   81.00    2.90   35.59    0.6600   36.75900   -1.30200 9000.000
    18  811.65    1.928   17.81   71.0    2.3287    0.0287    0.27   82.00    3.00   35.58    0.6600   36.75900   -1.30200 9000.000
    20  810.36    1.941   17.65   71.0    2.3286    0.0287    0.30   83.00    3.10   35.57    0.6600   36.75900   -1.30200 9000.000
    22  809.03    1.955   17.53   72.0    2.3286    0.0288    0.33   85.00    3.10   35.56    0.6600   36.75900   -1.30200 9000.000
    24  807.54    1.971   17.37   72.0    2.3285    0.0288    0.36   87.00    3.20   35.55    0.6600   36.75800   -1.30200 9000.000
    26  806.04    1.987   17.23   73.0    2.4048    0.0298    0.40   89.00    3.30   35.54    0.6800   36.75800   -1.30200 9000.000
    28  804.53    2.003   17.08   74.0    2.4048    0.0299    0.43   91.00    3.40   35.55    0.6800   36.75800   -1.30200 9000.000
    30  803.39    2.015   16.93   74.0    2.4048    0.0299    0.46   92.00    3.50   35.54    0.6800   36.75800   -1.30200 9000.000
    32  802.62    2.023   16.85   74.0    2.4047    0.0300    0.48   93.00    3.70   35.53    0.6800   36.75800   -1.30200 9000.000
    34  801.64    2.034   16.72   74.0    2.4046    0.0300    0.50   94.00    3.80   35.52    0.6800   36.75800   -1.30100 9000.000
    36  800.50    2.046   16.57   75.0    2.4428    0.0305    0.53   95.00    3.90   35.52    0.6900   36.75800   -1.30200 9000.000
    38  799.30    2.059   16.45   75.0    2.4427    0.0306    0.56   95.00    4.00   35.51    0.6900   36.75800   -1.30200 9000.000
    40  798.12    2.072   16.34   76.0    2.4808    0.0311    0.59   94.00    4.20   35.50    0.7000   36.75800   -1.30200 9000.000
    42  796.98    2.084   16.23   76.0    2.4807    0.0311    0.61   94.00    4.30   35.49    0.7000   36.75800   -1.30200 9000.000
    44  795.95    2.095   16.13   76.0    2.4807    0.0312    0.64   93.00    4.40   35.49    0.7000   36.75800   -1.30200 9000.000
    46  794.94    2.105   16.04   77.0    2.4806    0.0312    0.66   92.00    4.50   35.48    0.7000   36.75800   -1.30200 9000.000
    48  793.97    2.116   15.96   78.0    2.4805    0.0312    0.69   91.00    4.60   35.47    0.7000   36.75800   -1.30200 9000.000
    50  792.82    2.128   15.84   78.0    2.4805    0.0313    0.72   90.00    4.60   35.47    0.7000   36.75800   -1.30200 9000.000
    52  791.66    2.141   15.70   79.0    2.4805    0.0313    0.74   90.00    4.70   35.46    0.7000   36.75800   -1.30200 9000.000
    54  790.63    2.152   15.60   80.0    2.4804    0.0314    0.77   90.00    4.80   35.45    0.7000   36.75700   -1.30200 9000.000
    56  789.54    2.164   15.49   80.0    2.5185    0.0319    0.80   90.00    4.80   35.44    0.7100   36.75700   -1.30200 9000.000
    58  788.36    2.176   15.40   80.0    2.5185    0.0319    0.83   91.00    4.90   35.44    0.7100   36.75700   -1.30200 9000.000
    60  787.02    2.191   15.27   80.0    2.5185    0.0320    0.86   91.00    5.00   35.44    0.7100   36.75700   -1.30200 9000.000
    62  785.67    2.205   15.12   81.0    2.5185    0.0321    0.90   93.00    5.00   35.44    0.7100   36.75700   -1.30200 9000.000
    64  784.32    2.220   14.99   81.0    2.5185    0.0321    0.93   94.00    5.10   35.44    0.7100   36.75700   -1.30200 9000.000
    66  782.87    2.236   14.87   81.0    2.5185    0.0322    0.97   95.00    5.10   35.45    0.7100   36.75700   -1.30200 9000.000
    68  781.47    2.251   14.77   80.0    2.5185    0.0322    1.00   96.00    5.10   35.44    0.7100   36.75700   -1.30200 9000.000
    70  780.25    2.264   14.66   81.0    2.5185    0.0323    1.03   97.00    5.10   35.44    0.7100   36.75700   -1.30200 9000.000
    72  779.14    2.276   14.58   81.0    2.5185    0.0323    1.06   99.00    5.10   35.44    0.7100   36.75700   -1.30200 9000.000
    74  777.88    2.290   14.47   81.0    2.5566    0.0329    1.09   99.00    5.10   35.44    0.7200   36.75600   -1.30200 9000.000
    76  776.51    2.305   14.32   82.0    2.5948    0.0334    1.13  100.00    5.10   35.44    0.7300   36.75600   -1.30200 9000.000
    78  775.04    2.321   14.16   82.0    2.5946    0.0335    1.17  100.00    5.10   35.42    0.7300   36.75600   -1.30200 9000.000
    80  773.62    2.336   14.03   82.0    2.5946    0.0335    1.21  101.00    5.10   35.42    0.7300   36.75600   -1.30200 9000.000
    82  772.28    2.351   13.88   83.0    2.5946    0.0336    1.24  101.00    5.10   35.42    0.7300   36.75600   -1.30200 9000.000
    84  771.09    2.364   13.76   84.0    2.5946    0.0336    1.27  101.00    5.10   35.42    0.7300   36.75600   -1.30200 9000.000
    86  770.00    2.376   13.73   84.0    2.5945    0.0337    1.30  101.00    5.20   35.41    0.7300   36.75600   -1.30200 9000.000
    88  768.78    2.389   13.73   84.0    2.5945    0.0337    1.33  102.00    5.20   35.41    0.7300   36.75600   -1.30200 9000.000
    90  767.46    2.404   13.70   83.0    2.6327    0.0343    1.37  102.00    5.30   35.41    0.7400   36.75600   -1.30200 9000.000
    92  766.21    2.418   13.61   83.0    2.6327    0.0344    1.40  103.00    5.50   35.41    0.7400   36.75600   -1.30200 9000.000
    94  765.06    2.430   13.50   83.0    2.6327    0.0344    1.43  104.00    5.60   35.41    0.7400   36.75600   -1.30200 9000.000
    96  763.89    2.443   13.40   83.0    2.6327    0.0345    1.47  105.00    5.80   35.41    0.7400   36.75600   -1.30200 9000.000
    98  762.62    2.457   13.26   84.0    2.6327    0.0345    1.50  105.00    5.90   35.41    0.7400   36.75500   -1.30200 9000.000
   100  761.24    2.473   13.17   83.0    2.6326    0.0346    1.54  106.00    6.10   35.40    0.7400   36.75500   -1.30200 9000.000
   102  759.79    2.489   13.11   82.0    2.6327    0.0346    1.58  107.00    6.20   35.41    0.7400   36.75500   -1.30200 9000.000
   104  758.39    2.504   13.01   82.0    2.6327    0.0347    1.62  108.00    6.40   35.41    0.7400   36.75500   -1.30200 9000.000
   106  757.13    2.518   12.87   83.0    2.6327    0.0348    1.65  109.00    6.50   35.41    0.7400   36.75500   -1.30200 9000.000
   108  755.95    2.531   12.74   83.0    2.6326    0.0348    1.68  109.00    6.50   35.40    0.7400   36.75500   -1.30200 9000.000
   110  754.67    2.546   12.64   83.0    2.6325    0.0349    1.72  110.00    6.60   35.39    0.7400   36.75500   -1.30200 9000.000
   112  753.39    2.560   12.55   83.0    2.6323    0.0349    1.75  110.00    6.50   35.37    0.7400   36.75500   -1.30200 9000.000
   114  752.08    2.575   12.43   83.0    2.6323    0.0350    1.79  110.00    6.50   35.37    0.7400   36.75500   -1.30200 9000.000
   116  750.85    2.588   12.36   83.0    2.5942    0.0345    1.82  110.00    6.30   35.37    0.7300   36.75400   -1.30200 9000.000
   118  749.74    2.601   12.30   83.0    2.5941    0.0346    1.85  110.00    6.20   35.36    0.7300   36.75400   -1.30200 9000.000
   120  748.65    2.613   12.21   83.0    2.5941    0.0347    1.88  110.00    6.00   35.36    0.7300   36.75400   -1.30200 9000.000
   122  747.47    2.626   12.10   83.0    2.5941    0.0347    1.92  109.00    5.90   35.36    0.7300   36.75400   -1.30300 9000.000
   124  746.18    2.641   11.96   83.0    2.5941    0.0348    1.95  109.00    5.70   35.36    0.7300   36.75400   -1.30300 9000.000
   126  744.85    2.656   11.88   83.0    2.5941    0.0348    1.99  109.00    5.60   35.36    0.7300   36.75400   -1.30300 9000.000
   128  743.52    2.671   11.77   84.0    2.5941    0.0349    2.03  109.00    5.50   35.36    0.7300   36.75400   -1.30300 9000.000
   130  742.33    2.684   11.63   84.0    2.5941    0.0349    2.06  109.00    5.40   35.36    0.7300   36.75400   -1.30300 9000.000
