36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20150318
Launch Time (UT)                  : 07:49:49
Burst Pressure (hPa)              : 7.57
Integrated O3 to end of data (DU) : 215.56
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : J3123337
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 1Z25524
KI Solution                       : 0.5% Half Buffer (5 g/L KI, 12.5 g/L KBr, 2.5 g/L Na2HPO4 12H2O, 0.625 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 29.600
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  831.00    1.800   19.60   66.0 9000.0000 9000.0000    0.00    7.00    4.00 9000.00    0.5700   36.75900   -1.30200 9000.000
     2  824.74    1.865   20.24   58.0    2.0455    0.0248    0.00   59.00    3.90   35.29    0.5700   36.75900   -1.30200 9000.000
     4  823.51    1.878   19.94   59.0    2.0848    0.0253    0.02   69.00    4.30   35.29    0.5800   36.75900   -1.30200 9000.000
     6  822.15    1.892   19.64   61.0    2.0848    0.0254    0.05   68.00    4.70   35.29    0.5800   36.75900   -1.30200 9000.000
     8  820.74    1.907   19.43   63.0    2.0847    0.0254    0.08   70.00    5.20   35.28    0.5800   36.75900   -1.30200 9000.000
    10  819.33    1.922   19.27   64.0    2.0847    0.0254    0.11   71.00    5.60   35.27    0.5800   36.75900   -1.30200 9000.000
    12  818.00    1.936   19.15   65.0    2.0846    0.0255    0.13   73.00    5.90   35.26    0.5800   36.75800   -1.30200 9000.000
    14  816.75    1.949   18.99   66.0    2.0845    0.0255    0.16   74.00    6.10   35.24    0.5800   36.75800   -1.30200 9000.000
    16  815.50    1.962   18.78   66.0    2.0844    0.0256    0.19   75.00    6.30   35.23    0.5800   36.75800   -1.30200 9000.000
    18  814.15    1.977   18.63   67.0    2.1237    0.0261    0.21   76.00    6.40   35.22    0.5900   36.75800   -1.30200 9000.000
    20  812.78    1.991   18.45   68.0    2.1237    0.0261    0.24   76.00    6.50   35.22    0.5900   36.75800   -1.30200 9000.000
    22  811.52    2.004   18.21   68.0    2.1237    0.0262    0.27   76.00    6.50   35.22    0.5900   36.75800   -1.30200 9000.000
    24  810.33    2.017   18.04   68.0    2.1237    0.0262    0.29   76.00    6.50   35.22    0.5900   36.75800   -1.30200 9000.000
    26  809.32    2.028   17.99   69.0    2.1237    0.0262    0.31   75.00    6.50   35.22    0.5900   36.75800   -1.30200 9000.000
    28  808.40    2.037   18.00   69.0    2.1237    0.0263    0.33   73.00    6.50   35.23    0.5900   36.75800   -1.30200 9000.000
    30  807.35    2.049   17.84   70.0    2.1238    0.0263    0.35   72.00    6.40   35.24    0.5900   36.75700   -1.30200 9000.000
    32  806.18    2.061   17.51   70.0    2.1238    0.0263    0.38   70.00    6.40   35.24    0.5900   36.75700   -1.30200 9000.000
    34  805.00    2.074   17.23   71.0    2.1239    0.0264    0.40   68.00    6.40   35.26    0.5900   36.75700   -1.30200 9000.000
    36  804.06    2.084   17.10   72.0    2.1239    0.0264    0.42   66.00    6.30   35.26    0.5900   36.75700   -1.30200 9000.000
    38  803.33    2.091   17.10   72.0    2.1239    0.0264    0.44   64.00    6.30   35.25    0.5900   36.75700   -1.30300 9000.000
    40  802.55    2.100   17.08   72.0    2.1238    0.0265    0.45   63.00    6.30   35.24    0.5900   36.75700   -1.30300 9000.000
    42  801.73    2.108   16.95   73.0    2.1631    0.0270    0.47   62.00    6.30   35.24    0.6000   36.75700   -1.30300 9000.000
    44  800.88    2.118   16.81   73.0    2.2025    0.0275    0.49   61.00    6.30   35.24    0.6100   36.75700   -1.30300 9000.000
    46  800.09    2.126   16.74   74.0    2.2025    0.0275    0.51   61.00    6.20   35.24    0.6100   36.75700   -1.30300 9000.000
    48  799.24    2.135   16.70   74.0    2.2025    0.0276    0.52   61.00    6.20   35.25    0.6100   36.75700   -1.30300 9000.000
    50  798.25    2.146   16.60   74.0    2.2025    0.0276    0.55   61.00    6.10   35.25    0.6100   36.75600   -1.30300 9000.000
    52  797.23    2.157   16.51   74.0    2.2026    0.0276    0.57   62.00    6.10   35.26    0.6100   36.75600   -1.30300 9000.000
    54  796.19    2.168   16.44   75.0    2.2420    0.0282    0.59   62.00    6.00   35.27    0.6200   36.75600   -1.30300 9000.000
    56  795.15    2.179   16.35   76.0    2.2420    0.0282    0.61   62.00    6.00   35.27    0.6200   36.75600   -1.30300 9000.000
    58  794.02    2.191   16.21   76.0    2.2421    0.0282    0.64   63.00    6.00   35.28    0.6200   36.75600   -1.30300 9000.000
    60  792.92    2.203   16.11   76.0    2.2421    0.0283    0.66   63.00    6.00   35.28    0.6200   36.75600   -1.30300 9000.000
    62  791.87    2.214   16.01   76.0    2.2421    0.0283    0.69   63.00    6.00   35.28    0.6200   36.75600   -1.30300 9000.000
    64  790.76    2.226   15.87   77.0    2.2421    0.0284    0.71   64.00    6.00   35.28    0.6200   36.75600   -1.30300 9000.000
    66  789.55    2.239   15.77   78.0    2.2421    0.0284    0.74   64.00    6.10   35.28    0.6200   36.75600   -1.30300 9000.000
    68  788.32    2.252   15.64   78.0    2.2421    0.0284    0.77   64.00    6.10   35.28    0.6200   36.75600   -1.30300 9000.000
    70  787.09    2.266   15.55   78.0    2.2420    0.0285    0.79   64.00    6.10   35.27    0.6200   36.75500   -1.30300 9000.000
    72  785.88    2.279   15.41   78.0    2.2420    0.0285    0.82   64.00    6.20   35.27    0.6200   36.75500   -1.30300 9000.000
    74  784.74    2.291   15.18   79.0    2.2420    0.0286    0.85   64.00    6.20   35.27    0.6200   36.75500   -1.30400 9000.000
    76  783.79    2.301   15.08   79.0    2.2420    0.0286    0.87   64.00    6.30   35.27    0.6200   36.75500   -1.30400 9000.000
    78  782.80    2.312   14.99   80.0    2.2420    0.0286    0.89   64.00    6.30   35.27    0.6200   36.75500   -1.30400 9000.000
    80  781.73    2.324   14.85   80.0    2.2027    0.0282    0.92   64.00    6.40   35.27    0.6100   36.75500   -1.30400 9000.000
    82  780.68    2.335   14.78   80.0    2.2026    0.0282    0.94   64.00    6.50   35.26    0.6100   36.75500   -1.30400 9000.000
    84  779.57    2.347   14.66   81.0    2.2026    0.0283    0.96   64.00    6.60   35.26    0.6100   36.75500   -1.30400 9000.000
    86  778.56    2.358   14.51   82.0    2.2025    0.0283    0.99   64.00    6.80   35.25    0.6100   36.75500   -1.30400 9000.000
    88  777.66    2.368   14.41   82.0    2.2025    0.0283    1.01   63.00    7.00   35.24    0.6100   36.75500   -1.30400 9000.000
    90  776.62    2.379   14.29   83.0    2.2416    0.0289    1.03   62.00    7.20   35.22    0.6200   36.75400   -1.30400 9000.000
    92  775.41    2.392   14.13   84.0    2.2416    0.0289    1.06   61.00    7.40   35.21    0.6200   36.75400   -1.30400 9000.000
    94  774.13    2.406   13.99   84.0    2.2415    0.0290    1.09   61.00    7.60   35.20    0.6200   36.75400   -1.30400 9000.000
    96  772.90    2.420   13.85   85.0    2.2414    0.0290    1.11   59.00    7.90   35.19    0.6200   36.75400   -1.30400 9000.000
    98  771.82    2.432   13.76   85.0    2.2414    0.0290    1.14   58.00    8.20   35.19    0.6200   36.75400   -1.30400 9000.000
   100  770.86    2.442   13.72   85.0    2.2413    0.0291    1.16   57.00    8.50   35.17    0.6200   36.75400   -1.30400 9000.000
   102  769.81    2.454   13.68   86.0    2.2413    0.0291    1.19   55.00    8.80   35.17    0.6200   36.75400   -1.30400 9000.000
   104  768.53    2.468   13.58   87.0    2.2413    0.0292    1.22   54.00    9.10   35.17    0.6200   36.75400   -1.30400 9000.000
   106  767.06    2.484   13.42   88.0    2.2412    0.0292    1.25   53.00    9.40   35.16    0.6200   36.75300   -1.30400 9000.000
   108  765.68    2.499   13.35   89.0    2.2413    0.0293    1.28   51.00    9.70   35.17    0.6200   36.75300   -1.30400 9000.000
   110  764.44    2.513   13.33   89.0    2.2020    0.0288    1.31   50.00   10.00   35.17    0.6100   36.75300   -1.30500 9000.000
   112  763.21    2.526   13.17   88.0    2.2020    0.0289    1.34   49.00   10.30   35.17    0.6100   36.75300   -1.30500 9000.000
   114  762.04    2.539   13.06   86.0    2.2019    0.0289    1.36   48.00   10.60   35.16    0.6100   36.75300   -1.30500 9000.000
   116  760.89    2.552   13.06   83.0    2.2019    0.0289    1.39   48.00   10.90   35.16    0.6100   36.75300   -1.30500 9000.000
   118  759.85    2.564   13.03   83.0    2.2020    0.0290    1.41   48.00   11.10   35.17    0.6100   36.75300   -1.30500 9000.000
   120  758.87    2.575   13.05   80.0    2.2019    0.0290    1.44   48.00   11.40   35.16    0.6100   36.75200   -1.30500 9000.000
   122  757.73    2.587   12.91   80.0    2.2019    0.0291    1.46   48.00   11.60   35.16    0.6100   36.75200   -1.30600 9000.000
   124  756.64    2.599   12.68   82.0    2.2018    0.0291    1.49   48.00   11.90   35.15    0.6100   36.75200   -1.30600 9000.000
