36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20151125
Launch Time (UT)                  : 06:51:59
Burst Pressure (hPa)              : 7.28
Integrated O3 to end of data (DU) : 203.19
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : L1743075
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 1Z25436
KI Solution                       : 0.5% Half Buffer (5 g/L KI, 12.5 g/L KBr, 2.5 g/L Na2HPO4 12H2O, 0.625 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 28.200
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  823.00    1.800   20.00   72.0    1.2341    0.0150    0.00    0.00    0.00   34.64    0.3800   36.75900   -1.30200 9000.000
     2  821.19    1.819   19.43   73.0    1.2341    0.0150    0.02   58.00    2.60   34.65    0.3800   36.75900   -1.30200 9000.000
     4  819.76    1.834   18.98   73.0    1.2715    0.0155    0.04   65.00    3.20   34.65    0.3900   36.75900   -1.30200 9000.000
     6  818.43    1.848   18.84   73.0    1.2715    0.0155    0.05   60.00    3.30   34.65    0.3900   36.75900   -1.30200 9000.000
     8  817.30    1.860   18.61   74.0    1.2715    0.0156    0.07   59.00    3.50   34.65    0.3900   36.75900   -1.30200 9000.000
    10  816.26    1.871   18.50   74.0    1.2714    0.0156    0.08   58.00    3.60   34.62    0.3900   36.75900   -1.30200 9000.000
    12  815.02    1.884   18.38   74.0    1.2714    0.0156    0.10   56.00    3.70   34.61    0.3900   36.75800   -1.30200 9000.000
    14  813.69    1.898   18.24   75.0    1.3087    0.0161    0.11   55.00    3.80   34.61    0.4000   36.75800   -1.30100 9000.000
    16  812.42    1.911   18.12   76.0    1.3461    0.0166    0.13   53.00    3.80   34.61    0.4100   36.75900   -1.30100 9000.000
    18  811.21    1.924   18.00   77.0    1.3835    0.0171    0.15   52.00    3.70   34.61    0.4200   36.75800   -1.30100 9000.000
    20  809.92    1.938   17.87   77.0    1.4210    0.0175    0.16   50.00    3.70   34.62    0.4300   36.75800   -1.30100 9000.000
    22  808.54    1.952   17.74   78.0    1.4210    0.0176    0.18   49.00    3.60   34.63    0.4300   36.75800   -1.30100 9000.000
    24  807.22    1.967   17.61   78.0    1.4584    0.0181    0.20   48.00    3.50   34.63    0.4400   36.75800   -1.30100 9000.000
    26  806.07    1.979   17.51   79.0    1.4584    0.0181    0.22   48.00    3.40   34.63    0.4400   36.75800   -1.30100 9000.000
    28  804.94    1.991   17.43   81.0    1.4959    0.0186    0.23   48.00    3.30   34.65    0.4500   36.75800   -1.30100 9000.000
    30  803.69    2.004   17.33   82.0    1.4959    0.0186    0.25   48.00    3.20   34.65    0.4500   36.75800   -1.30100 9000.000
    32  802.58    2.016   17.12   82.0    1.4959    0.0186    0.27   49.00    3.20   34.65    0.4500   36.75800   -1.30100 9000.000
    34  801.61    2.026   16.95   82.0    1.4959    0.0187    0.28   50.00    3.10   34.65    0.4500   36.75800   -1.30100 9000.000
    36  800.59    2.037   16.82   82.0    1.4959    0.0187    0.30   51.00    3.10   34.65    0.4500   36.75800   -1.30100 9000.000
    38  799.46    2.049   16.69   84.0    1.4959    0.0187    0.31   53.00    3.20   34.65    0.4500   36.75800   -1.30100 9000.000
    40  798.18    2.063   16.59   85.0    1.5333    0.0192    0.33   54.00    3.20   34.65    0.4600   36.75800   -1.30100 9000.000
    42  796.91    2.076   16.49   85.0    1.5333    0.0192    0.35   54.00    3.20   34.65    0.4600   36.75800   -1.30100 9000.000
    44  795.69    2.090   16.39   85.0    1.5333    0.0193    0.37   55.00    3.30   34.65    0.4600   36.75800   -1.30100 9000.000
    46  794.42    2.103   16.24   85.0    1.5333    0.0193    0.39   55.00    3.30   34.65    0.4600   36.75800   -1.30100 9000.000
    48  793.26    2.116   16.11   85.0    1.5333    0.0193    0.41   55.00    3.40   34.64    0.4600   36.75800   -1.30100 9000.000
    50  792.05    2.129   16.05   85.0    1.5332    0.0194    0.43   54.00    3.40   34.63    0.4600   36.75800   -1.30100 9000.000
    52  790.68    2.144   15.97   84.0    1.5706    0.0199    0.45   53.00    3.40   34.63    0.4700   36.75800   -1.30100 9000.000
    54  789.29    2.158   15.89   84.0    1.5705    0.0199    0.47   52.00    3.40   34.62    0.4700   36.75800   -1.30100 9000.000
    56  787.94    2.173   15.77   84.0    1.5705    0.0199    0.49   51.00    3.40   34.62    0.4700   36.75700   -1.30100 9000.000
    58  786.74    2.186   15.70   84.0    1.5705    0.0200    0.51   50.00    3.40   34.62    0.4700   36.75700   -1.30100 9000.000
    60  785.58    2.199   15.61   83.0    1.6079    0.0205    0.53   49.00    3.30   34.62    0.4800   36.75800   -1.30100 9000.000
    62  784.47    2.211   15.50   83.0    1.6079    0.0205    0.55   48.00    3.30   34.61    0.4800   36.75700   -1.30100 9000.000
    64  783.40    2.222   15.32   84.0    1.6453    0.0210    0.56   47.00    3.20   34.61    0.4900   36.75700   -1.30000 9000.000
    66  782.10    2.236   15.07   86.0    1.6453    0.0210    0.59   47.00    3.20   34.61    0.4900   36.75700   -1.30100 9000.000
    68  780.92    2.249   14.91   88.0    1.6453    0.0211    0.61   47.00    3.10   34.61    0.4900   36.75700   -1.30000 9000.000
    70  779.90    2.260   14.84   88.0    1.6453    0.0211    0.62   48.00    3.10   34.61    0.4900   36.75700   -1.30000 9000.000
    72  778.75    2.273   14.76   89.0    1.6827    0.0216    0.64   49.00    3.00   34.62    0.5000   36.75700   -1.30000 9000.000
    74  777.66    2.285   14.68   89.0    1.6827    0.0216    0.66   50.00    3.00   34.62    0.5000   36.75700   -1.30000 9000.000
    76  776.70    2.295   14.56   90.0    1.6828    0.0217    0.68   51.00    3.00   34.63    0.5000   36.75700   -1.30000 9000.000
    78  775.78    2.305   14.48   90.0    1.6828    0.0217    0.69   53.00    3.00   34.63    0.5000   36.75700   -1.30000 9000.000
    80  774.63    2.318   14.50   89.0    1.6827    0.0217    0.71   55.00    3.00   34.61    0.5000   36.75700   -1.30000 9000.000
    82  773.27    2.333   14.41   89.0    1.6826    0.0218    0.74   56.00    3.00   34.60    0.5000   36.75700   -1.30000 9000.000
    84  771.98    2.347   14.25   89.0    1.6825    0.0218    0.76   57.00    3.10   34.58    0.5000   36.75700   -1.30000 9000.000
    86  771.00    2.358   14.16   90.0    1.6825    0.0218    0.77   58.00    3.10   34.57    0.5000   36.75700   -1.30000 9000.000
    88  770.10    2.368   14.11   90.0    1.7198    0.0223    0.79   59.00    3.10   34.56    0.5100   36.75700   -1.30000 9000.000
    90  769.00    2.380   14.00   90.0    1.7197    0.0224    0.81   59.00    3.10   34.54    0.5100   36.75700   -1.30000 9000.000
    92  767.73    2.394   13.87   90.0    1.7196    0.0224    0.83   59.00    3.10   34.52    0.5100   36.75700   -1.30000 9000.000
    94  766.48    2.407   13.77   90.0    1.7196    0.0224    0.85   58.00    3.10   34.52    0.5100   36.75700   -1.30000 9000.000
    96  765.32    2.420   13.67   91.0    1.7196    0.0225    0.88   57.00    3.10   34.52    0.5100   36.75700   -1.30000 9000.000
    98  764.21    2.432   13.57   91.0    1.7196    0.0225    0.89   56.00    3.00   34.53    0.5100   36.75700   -1.30000 9000.000
   100  763.06    2.445   13.43   92.0    1.7196    0.0225    0.92   55.00    3.00   34.53    0.5100   36.75700   -1.30000 9000.000
   102  761.98    2.457   13.29   94.0    1.7196    0.0226    0.93   54.00    2.90   34.53    0.5100   36.75700   -1.30000 9000.000
   104  760.83    2.470   13.17   95.0    1.7196    0.0226    0.96   53.00    2.80   34.53    0.5100   36.75700   -1.30000 9000.000
   106  759.67    2.483   13.06   95.0    1.7197    0.0226    0.98   52.00    2.80   34.54    0.5100   36.75700   -1.30000 9000.000
   108  758.60    2.495   13.01   95.0    1.7197    0.0227    0.99   51.00    2.70   34.54    0.5100   36.75700   -1.30000 9000.000
   110  757.45    2.507   12.94   95.0    1.7571    0.0232    1.02   51.00    2.60   34.54    0.5200   36.75600   -1.30000 9000.000
   112  756.26    2.521   12.84   95.0    1.7571    0.0232    1.04   50.00    2.50   34.55    0.5200   36.75600   -1.30000 9000.000
   114  755.07    2.534   12.76   95.0    1.7572    0.0233    1.06   51.00    2.40   34.56    0.5200   36.75600   -1.30000 9000.000
   116  753.76    2.549   12.68   96.0    1.7572    0.0233    1.08   51.00    2.30   34.57    0.5200   36.75600   -1.30000 9000.000
   118  752.42    2.564   12.61   97.0    1.7572    0.0234    1.11   52.00    2.20   34.57    0.5200   36.75600   -1.30000 9000.000
   120  751.17    2.578   12.52   97.0    1.7198    0.0229    1.13   54.00    2.10   34.57    0.5100   36.75600   -1.30000 9000.000
   122  750.04    2.590   12.32   96.0    1.7199    0.0229    1.15   56.00    2.00   34.58    0.5100   36.75600   -1.29900 9000.000
