36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Ryan M. Stauffer (NASA/Goddard Space Flight Center, USA; ryan.m.stauffer@nasa.gov)
SHADOZ Archive Curator            : Debra E Kollonige (SSAI affiliated with NASA/GSFC, USA)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : Wed Dec 18 12:09:04 2024
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.76
Elevation (m)                     : 1795.00
Launch Date                       : 20231011
Launch Time (UT)                  : 07:32:28
Burst Pressure (hPa)              : 8.22
Integrated O3 to end of data (DU) : 196.10
Radiosonde                        : Vaisala RS41
Radiosonde Serial Number          : R5010740
Geom. Press. Offset Correction    : Yes
Pressure sensor offset (hPa)      : 0.300
Ozonesonde Instrument             : 1Z37102
KI Solution                       : 0.5% Half Buffer
Cathode Soln Volume (cc)          : 3
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 30.400
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.040
Applied pump efficiency factors   : Komhyr et al., 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time   Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lat    GPS_Lon   GPS_Alt
sec    hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  824.20    1.790   22.00   63.0    2.8533    0.0346    0.00   90.00    1.50   33.68    0.7500   -1.30000   36.76000    1.780
     1  823.45    1.798   21.86   63.0    2.9338    0.0356    0.02   71.27    1.80   33.69    0.7700   -1.30000   36.76000    1.780
     2  823.29    1.799   21.61   64.0    2.9338    0.0356    0.03   66.32    2.06   33.69    0.7700   -1.30000   36.76000    1.790
     3  823.03    1.802   21.22   65.0    2.9338    0.0356    0.03   65.38    2.27   33.69    0.7700   -1.30000   36.76000    1.790
     4  822.57    1.807   20.67   66.0    2.9339    0.0357    0.05   65.95    2.44   33.70    0.7700   -1.30000   36.76000    1.800
     5  822.04    1.812   20.14   68.0    2.9339    0.0357    0.06   66.82    2.60   33.70    0.7700   -1.30000   36.76000    1.800
     6  821.48    1.818   19.89   69.0    2.9339    0.0357    0.08   67.58    2.76   33.70    0.7700   -1.30000   36.76000    1.810
     7  820.98    1.824   19.82   69.0    2.9339    0.0357    0.09   68.20    2.92   33.70    0.7700   -1.30000   36.76000    1.810
     8  820.42    1.829   19.77   69.0    2.9339    0.0358    0.11   68.73    3.07   33.70    0.7700   -1.30000   36.76000    1.820
     9  819.86    1.835   19.73   69.0    2.9339    0.0358    0.12   69.27    3.21   33.70    0.7700   -1.30000   36.76000    1.820
    10  819.48    1.839   19.70   68.0    2.9741    0.0363    0.13   69.80    3.33   33.70    0.7800   -1.30000   36.76000    1.830
    11  819.10    1.843   19.67   69.0    2.9742    0.0363    0.14   70.32    3.45   33.71    0.7800   -1.30000   36.76000    1.830
    12  818.55    1.849   19.63   69.0    3.0144    0.0368    0.16   70.82    3.55   33.71    0.7900   -1.30000   36.76000    1.840
    13  817.96    1.855   19.58   69.0    3.0144    0.0369    0.18   71.29    3.63   33.71    0.7900   -1.30000   36.76000    1.840
    14  817.44    1.861   19.54   68.0    3.0144    0.0369    0.19   71.74    3.70   33.71    0.7900   -1.30000   36.76000    1.850
    15  816.78    1.868   19.49   68.0    3.0144    0.0369    0.21   72.15    3.75   33.71    0.7900   -1.30000   36.76000    1.860
    16  816.16    1.875   19.44   68.0    3.0145    0.0369    0.23   72.51    3.79   33.72    0.7900   -1.30000   36.76000    1.860
    17  815.92    1.877   19.38   68.0    3.0145    0.0369    0.24   72.83    3.81   33.72    0.7900   -1.30000   36.76000    1.870
    18  815.75    1.879   19.26   69.0    3.0145    0.0370    0.24   73.10    3.82   33.72    0.7900   -1.30000   36.76000    1.870
    19  815.40    1.883   19.18   68.0    3.0547    0.0375    0.25   73.31    3.82   33.72    0.8000   -1.30000   36.76000    1.870
    20  815.03    1.886   19.14   68.0    3.0547    0.0375    0.26   73.45    3.80   33.72    0.8000   -1.30000   36.76000    1.880
    21  814.72    1.890   19.12   67.0    3.0547    0.0375    0.27   73.52    3.78   33.72    0.8000   -1.30000   36.76000    1.880
    22  814.50    1.892   19.10   67.0    3.0949    0.0380    0.28   73.50    3.75   33.72    0.8100   -1.30000   36.76000    1.880
    23  814.18    1.895   19.06   68.0    3.1351    0.0385    0.29   73.41    3.72   33.72    0.8200   -1.30000   36.76000    1.880
    24  813.77    1.900   19.00   68.0    3.1351    0.0385    0.30   73.22    3.69   33.72    0.8200   -1.30000   36.76000    1.890
    25  813.38    1.904   18.93   69.0    3.1351    0.0385    0.31   72.93    3.66   33.72    0.8200   -1.30000   36.76000    1.890
    26  812.99    1.908   18.88   69.0    3.1351    0.0386    0.32   72.54    3.63   33.72    0.8200   -1.30000   36.76000    1.900
    27  812.59    1.912   18.86   69.0    3.1351    0.0386    0.34   72.04    3.60   33.72    0.8200   -1.30000   36.76000    1.900
    28  812.26    1.916   18.84   69.0    3.1351    0.0386    0.35   71.44    3.59   33.72    0.8200   -1.30000   36.76000    1.900
    29  811.91    1.919   18.82   69.0    3.1351    0.0386    0.36   70.75    3.57   33.72    0.8200   -1.30000   36.76000    1.910
    30  811.51    1.924   18.80   68.0    3.1752    0.0391    0.37   69.98    3.57   33.71    0.8300   -1.30000   36.76000    1.910
    31  811.05    1.929   18.77   69.0    3.1752    0.0391    0.38   69.13    3.58   33.71    0.8300   -1.30000   36.76000    1.920
    32  810.55    1.934   18.73   69.0    3.1752    0.0392    0.40   68.24    3.61   33.71    0.8300   -1.30000   36.76000    1.920
    33  810.13    1.938   18.68   70.0    3.1752    0.0392    0.41   67.31    3.64   33.71    0.8300   -1.30000   36.76000    1.930
    34  809.75    1.942   18.63   71.0    3.1752    0.0392    0.42   66.39    3.68   33.71    0.8300   -1.30000   36.76000    1.930
    35  809.36    1.946   18.58   72.0    3.1752    0.0392    0.44   65.48    3.74   33.71    0.8300   -1.30000   36.76000    1.940
    36  808.94    1.951   18.53   72.0    3.2154    0.0397    0.45   64.63    3.81   33.71    0.8400   -1.30000   36.76000    1.940
    37  808.49    1.956   18.48   72.0    3.2154    0.0398    0.46   63.84    3.89   33.71    0.8400   -1.30000   36.76000    1.940
    38  808.09    1.960   18.42   73.0    3.2154    0.0398    0.48   63.11    3.97   33.71    0.8400   -1.30000   36.76000    1.950
    39  807.72    1.964   18.38   72.0    3.2154    0.0398    0.49   62.46    4.06   33.71    0.8400   -1.30000   36.76000    1.950
    40  807.34    1.968   18.35   72.0    3.2154    0.0398    0.50   61.88    4.16   33.71    0.8400   -1.30000   36.76000    1.960
    41  806.91    1.973   18.34   71.0    3.2154    0.0398    0.51   61.36    4.26   33.71    0.8400   -1.30000   36.76000    1.960
    42  806.49    1.977   18.30   72.0    3.2154    0.0399    0.53   60.91    4.36   33.71    0.8400   -1.30000   36.76000    1.970
    43  806.12    1.981   18.25   72.0    3.2154    0.0399    0.54   60.52    4.45   33.71    0.8400   -1.30000   36.76000    1.970
    44  805.85    1.984   18.19   73.0    3.2154    0.0399    0.55   60.18    4.55   33.71    0.8400   -1.30000   36.76000    1.970
    45  805.56    1.987   18.15   73.0    3.2154    0.0399    0.56   59.91    4.64   33.72    0.8400   -1.30000   36.76000    1.980
    46  805.25    1.990   18.13   73.0    3.2155    0.0399    0.56   59.69    4.72   33.73    0.8400   -1.30000   36.76000    1.980
    47  804.92    1.994   18.12   72.0    3.2155    0.0399    0.58   59.51    4.79   33.73    0.8400   -1.30000   36.76000    1.980
    48  804.59    1.997   18.11   72.0    3.2155    0.0400    0.59   59.37    4.86   33.73    0.8400   -1.30000   36.76000    1.990
    49  804.22    2.001   18.11   70.0    3.2557    0.0405    0.60   59.26    4.92   33.73    0.8500   -1.30000   36.76000    1.990
    50  803.82    2.006   18.12   69.0    3.2557    0.0405    0.61   59.17    4.96   33.73    0.8500   -1.30000   36.76000    1.990
    51  803.45    2.010   18.14   69.0    3.2557    0.0405    0.62   59.12    4.99   33.73    0.8500   -1.30000   36.76000    2.000
    52  803.10    2.013   18.12   70.0    3.2558    0.0405    0.63   59.09    5.01   33.74    0.8500   -1.30000   36.76000    2.000
