36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Ryan M. Stauffer (NASA/Goddard Space Flight Center, USA; ryan.m.stauffer@nasa.gov)
SHADOZ Archive Curator            : Debra E Kollonige (SSAI affiliated with NASA/GSFC, USA)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : Wed Dec 18 16:05:37 2024
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.76
Elevation (m)                     : 1795.00
Launch Date                       : 20230126
Launch Time (UT)                  : 07:28:05
Burst Pressure (hPa)              : 8.79
Integrated O3 to end of data (DU) : 185.96
Radiosonde                        : Vaisala RS41
Radiosonde Serial Number          : R5021129
Geom. Press. Offset Correction    : Yes
Pressure sensor offset (hPa)      : 0.350
Ozonesonde Instrument             : 1Z37046
KI Solution                       : 0.5% Half Buffer
Cathode Soln Volume (cc)          : 3
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 31.500
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.040
Applied pump efficiency factors   : Komhyr et al., 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time   Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lat    GPS_Lon   GPS_Alt
sec    hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  822.65    1.790   23.70   42.0    2.5766    0.0313    0.00   50.00    6.00   38.08    0.6500   -1.30000   36.76000    1.780
     1  822.06    1.796   23.98   40.0    2.5767    0.0313    0.01   52.72    3.48   38.09    0.6500   -1.30000   36.76000    1.780
     2  822.01    1.797   23.92   40.0    2.5767    0.0313    0.02   54.80    2.66   38.09    0.6500   -1.30000   36.76000    1.790
     3  821.85    1.798   23.80   40.0    2.5767    0.0314    0.02   55.40    2.52   38.09    0.6500   -1.30000   36.76000    1.790
     4  821.37    1.804   23.56   41.0    2.5768    0.0314    0.03   54.92    2.70   38.10    0.6500   -1.30000   36.76000    1.790
     5  820.90    1.809   23.30   41.0    2.5768    0.0314    0.04   54.30    2.97   38.11    0.6500   -1.30000   36.76000    1.800
     6  820.66    1.811   23.10   41.0    2.5768    0.0314    0.05   53.85    3.21   38.11    0.6500   -1.30000   36.76000    1.800
     7  820.32    1.815   22.90   42.0    2.5769    0.0314    0.06   53.59    3.41   38.12    0.6500   -1.30000   36.76000    1.800
     8  819.97    1.819   22.69   42.0    2.5770    0.0314    0.07   53.44    3.58   38.13    0.6500   -1.30000   36.76000    1.810
     9  819.63    1.822   22.47   43.0    2.5771    0.0314    0.07   53.36    3.75   38.14    0.6500   -1.30000   36.76000    1.810
    10  819.27    1.826   22.24   43.0    2.6193    0.0320    0.08   53.35    3.91   38.14    0.6600   -1.30000   36.76000    1.820
    11  818.83    1.831   21.98   43.0    2.6194    0.0320    0.09   53.40    4.05   38.15    0.6600   -1.30000   36.76000    1.820
    12  818.36    1.836   21.73   43.0    2.6194    0.0320    0.11   53.52    4.20   38.15    0.6600   -1.30000   36.76000    1.820
    13  817.96    1.840   21.57   44.0    2.6194    0.0320    0.12   53.69    4.33   38.15    0.6600   -1.30000   36.76000    1.830
    14  817.64    1.843   21.49   44.0    2.6194    0.0320    0.13   53.92    4.44   38.15    0.6600   -1.30000   36.76000    1.830
    15  817.42    1.845   21.45   44.0    2.6194    0.0320    0.13   54.19    4.55   38.15    0.6600   -1.30000   36.76000    1.830
