36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Ryan M. Stauffer (NASA/Goddard Space Flight Center, USA; ryan.m.stauffer@nasa.gov)
SHADOZ Archive Curator            : Debra E Kollonige (SSAI affiliated with NASA/GSFC, USA)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : Wed Dec 18 12:07:41 2024
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.76
Elevation (m)                     : 1795.00
Launch Date                       : 20230118
Launch Time (UT)                  : 07:57:14
Burst Pressure (hPa)              : 8.44
Integrated O3 to end of data (DU) : 202.75
Radiosonde                        : Vaisala RS41
Radiosonde Serial Number          : R5021024
Geom. Press. Offset Correction    : Yes
Pressure sensor offset (hPa)      : 0.350
Ozonesonde Instrument             : 1Z37049
KI Solution                       : 0.5% Half Buffer
Cathode Soln Volume (cc)          : 3
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 30.600
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.040
Applied pump efficiency factors   : Komhyr et al., 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time   Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lat    GPS_Lon   GPS_Alt
sec    hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  824.75    1.790   22.50   38.0    2.9075    0.0353    0.00   50.00   18.00   33.15    0.7600   -1.30000   36.76000    1.780
     1  824.26    1.795   22.61   29.0    2.9076    0.0353    0.01   49.18    6.64   33.16    0.7600   -1.30000   36.76000    1.780
     2  823.99    1.798   22.52   29.0    2.9884    0.0363    0.02   47.13    2.45   33.16    0.7800   -1.30000   36.76000    1.790
     3  823.68    1.801   22.43   29.0    2.9885    0.0363    0.03   43.97    1.13   33.17    0.7800   -1.30000   36.76000    1.790
     4  823.29    1.805   22.32   29.0    3.0289    0.0368    0.04   45.39    1.21   33.17    0.7900   -1.30000   36.76000    1.790
     5  822.91    1.809   22.21   29.0    3.0290    0.0368    0.05   47.68    1.62   33.18    0.7900   -1.30000   36.76000    1.800
     6  822.58    1.813   22.11   29.0    3.0290    0.0368    0.06   49.14    1.95   33.18    0.7900   -1.30000   36.76000    1.800
     7  822.17    1.817   22.02   30.0    3.0290    0.0368    0.07   50.28    2.12   33.18    0.7900   -1.30000   36.76000    1.810
     8  821.76    1.821   21.93   30.0    3.0291    0.0369    0.09   51.40    2.20   33.19    0.7900   -1.30000   36.76000    1.810
     9  821.52    1.824   21.85   30.0    3.1099    0.0379    0.09   52.53    2.28   33.19    0.8100   -1.30000   36.76000    1.810
    10  821.20    1.827   21.81   30.0    3.1100    0.0379    0.10   53.68    2.36   33.20    0.8100   -1.30000   36.76000    1.820
