36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Ryan M. Stauffer (NASA/Goddard Space Flight Center, USA; ryan.m.stauffer@nasa.gov)
SHADOZ Archive Curator            : Debra E Kollonige (SSAI affiliated with NASA/GSFC, USA)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : Wed Dec 18 12:08:10 2024
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.76
Elevation (m)                     : 1795.00
Launch Date                       : 20230308
Launch Time (UT)                  : 07:16:59
Burst Pressure (hPa)              : 11.46
Integrated O3 to end of data (DU) : 181.48
Radiosonde                        : Vaisala RS41
Radiosonde Serial Number          : R5030102
Geom. Press. Offset Correction    : Yes
Pressure sensor offset (hPa)      : 0.450
Ozonesonde Instrument             : 1Z37059
KI Solution                       : 0.5% Half Buffer
Cathode Soln Volume (cc)          : 3
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 31.600
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.040
Applied pump efficiency factors   : Komhyr et al., 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time   Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lat    GPS_Lon   GPS_Alt
sec    hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  823.95    1.790   23.00   50.0    2.7256    0.0331    0.00   40.00   10.00   34.84    0.6900   -1.30000   36.76000    1.780
     1  822.88    1.801   23.68   51.0    2.7675    0.0336    0.03   37.59    4.90   34.84    0.7000   -1.30000   36.76000    1.790
     2  822.72    1.803   22.94   53.0    2.8515    0.0347    0.03   35.30    3.14   34.85    0.7200   -1.30000   36.76000    1.790
     3  822.55    1.805   22.41   54.0    2.8515    0.0347    0.04   34.84    2.70   34.85    0.7200   -1.30000   36.76000    1.790
     4  822.33    1.807   22.14   55.0    2.8516    0.0347    0.04   36.19    2.91   34.86    0.7200   -1.30000   36.76000    1.800
     5  822.07    1.810   22.06   55.0    2.8516    0.0347    0.05   37.72    3.27   34.86    0.7200   -1.30000   36.76000    1.800
     6  821.75    1.813   22.05   55.0    2.8935    0.0352    0.06   38.99    3.59   34.86    0.7300   -1.30000   36.76000    1.800
     7  821.34    1.817   22.06   55.0    2.8936    0.0352    0.07   40.07    3.83   34.87    0.7300   -1.30000   36.76000    1.810
     8  820.74    1.824   22.05   55.0    2.8936    0.0353    0.09   41.06    4.01   34.87    0.7300   -1.30000   36.76000    1.810
     9  820.16    1.830   22.03   54.0    2.8517    0.0348    0.10   42.01    4.18   34.87    0.7200   -1.30000   36.76000    1.820
    10  819.90    1.833   22.00   54.0    2.8936    0.0353    0.11   42.94    4.34   34.87    0.7300   -1.30000   36.76000    1.820
