36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Ryan M. Stauffer (NASA/Goddard Space Flight Center, USA; ryan.m.stauffer@nasa.gov)
SHADOZ Archive Curator            : Debra E Kollonige (SSAI affiliated with NASA/GSFC, USA)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : Wed Dec 18 12:08:35 2024
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.76
Elevation (m)                     : 1795.00
Launch Date                       : 20230629
Launch Time (UT)                  : 07:54:03
Burst Pressure (hPa)              : 7.97
Integrated O3 to end of data (DU) : 215.03
Radiosonde                        : Vaisala RS41
Radiosonde Serial Number          : R5010689
Geom. Press. Offset Correction    : Yes
Pressure sensor offset (hPa)      : 0.300
Ozonesonde Instrument             : 1Z36744
KI Solution                       : 0.5% Half Buffer
Cathode Soln Volume (cc)          : 3
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 31.500
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.040
Applied pump efficiency factors   : Komhyr et al., 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time   Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lat    GPS_Lon   GPS_Alt
sec    hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  827.50    1.790   19.10   70.0    2.1142    0.0255    0.00   79.00    8.00   32.30    0.5500   -1.30000   36.76000    1.780
     1  826.79    1.797   18.87   72.0    2.1142    0.0256    0.01   88.01    3.44   32.31    0.5500   -1.30000   36.76000    1.790
     2  826.43    1.801   18.40   74.0    2.1142    0.0256    0.02  102.36    1.89   32.31    0.5500   -1.30000   36.76000    1.790
     3  826.13    1.804   18.07   75.0    2.1143    0.0256    0.03  112.34    1.50   32.32    0.5500   -1.30000   36.76000    1.790
     4  825.89    1.806   17.92   75.0    2.1143    0.0256    0.03  110.81    1.58   32.32    0.5500   -1.30000   36.76000    1.800
     5  825.62    1.809   17.86   75.0    2.1144    0.0256    0.04  106.55    1.76   32.33    0.5500   -1.30000   36.76000    1.800
     6  825.29    1.813   17.78   75.0    2.1144    0.0256    0.04  103.48    1.92   32.33    0.5500   -1.30000   36.76000    1.800
     7  824.87    1.817   17.69   75.0    2.1145    0.0256    0.05  101.65    2.01   32.34    0.5500   -1.30000   36.76000    1.810
     8  824.48    1.821   17.61   75.0    2.1145    0.0256    0.06  100.40    2.07   32.35    0.5500   -1.30000   36.76000    1.810
     9  824.25    1.824   17.57   75.0    2.1560    0.0262    0.07   99.14    2.11   32.35    0.5600   -1.30000   36.76000    1.810
    10  824.03    1.826   17.55   76.0    2.1561    0.0262    0.07   97.88    2.15   32.36    0.5600   -1.30000   36.76000    1.820
    11  823.68    1.829   17.55   76.0    2.1561    0.0262    0.08   96.62    2.18   32.36    0.5600   -1.30000   36.76000    1.820
    12  823.19    1.834   17.54   75.0    2.1561    0.0262    0.09   95.39    2.20   32.37    0.5600   -1.30000   36.76000    1.820
    13  822.79    1.839   17.50   75.0    2.1561    0.0262    0.10   94.18    2.21   32.37    0.5600   -1.30000   36.76000    1.830
    14  822.41    1.843   17.43   75.0    2.1562    0.0262    0.10   93.01    2.21   32.38    0.5600   -1.30000   36.76000    1.830
    15  821.91    1.848   17.38   75.0    2.1977    0.0267    0.11   91.89    2.21   32.38    0.5700   -1.30000   36.76000    1.840
    16  821.46    1.852   17.34   76.0    2.1977    0.0268    0.12   90.86    2.21   32.39    0.5700   -1.30000   36.76000    1.840
    17  821.20    1.855   17.34   76.0    2.1978    0.0268    0.13   89.94    2.20   32.39    0.5700   -1.30000   36.76000    1.840
    18  820.91    1.858   17.33   76.0    2.1978    0.0268    0.14   89.14    2.19   32.40    0.5700   -1.30000   36.76000    1.850
    19  820.54    1.862   17.29   76.0    2.1978    0.0268    0.14   88.48    2.17   32.40    0.5700   -1.30000   36.76000    1.850
    20  820.21    1.866   17.21   76.0    2.1979    0.0268    0.15   87.98    2.15   32.41    0.5700   -1.30000   36.76000    1.850
    21  819.81    1.870   17.12   76.0    2.1979    0.0268    0.16   87.64    2.13   32.41    0.5700   -1.30000   36.76000    1.860
    22  819.34    1.875   17.05   77.0    2.1980    0.0268    0.17   87.47    2.11   32.42    0.5700   -1.30000   36.76000    1.860
    23  818.95    1.879   17.01   77.0    2.1980    0.0268    0.18   87.45    2.09   32.42    0.5700   -1.30000   36.76000    1.870
    24  818.58    1.883   16.96   77.0    2.2394    0.0274    0.18   87.57    2.06   32.42    0.5800   -1.30000   36.76000    1.870
    25  818.23    1.886   16.92   77.0    2.2395    0.0274    0.19   87.82    2.04   32.43    0.5800   -1.30000   36.76000    1.880
    26  817.85    1.890   16.89   77.0    2.2395    0.0274    0.20   88.17    2.02   32.43    0.5800   -1.30000   36.76000    1.880
    27  817.45    1.894   16.88   77.0    2.2395    0.0274    0.21   88.60    2.01   32.43    0.5800   -1.30000   36.76000    1.880
    28  817.05    1.899   16.88   77.0    2.2396    0.0274    0.22   89.08    1.99   32.44    0.5800   -1.30000   36.76000    1.890
    29  816.64    1.903   16.87   77.0    2.2396    0.0274    0.23   89.58    1.98   32.44    0.5800   -1.30000   36.76000    1.890
    30  816.28    1.907   16.85   78.0    2.2396    0.0274    0.23   90.08    1.98   32.44    0.5800   -1.30000   36.76000    1.900
    31  815.90    1.911   16.82   78.0    2.2396    0.0274    0.24   90.55    1.98   32.44    0.5800   -1.30000   36.76000    1.900
    32  815.49    1.915   16.79   79.0    2.2396    0.0275    0.25   90.96    1.98   32.44    0.5800   -1.30000   36.76000    1.900
    33  815.11    1.919   16.75   79.0    2.2397    0.0275    0.26   91.30    1.99   32.45    0.5800   -1.30000   36.76000    1.910
    34  814.74    1.923   16.71   79.0    2.2397    0.0275    0.27   91.53    2.00   32.45    0.5800   -1.30000   36.76000    1.910
    35  814.32    1.927   16.67   79.0    2.2812    0.0280    0.28   91.65    2.01   32.45    0.5900   -1.30000   36.76000    1.920
    36  813.89    1.932   16.64   80.0    2.2812    0.0280    0.29   91.63    2.03   32.45    0.5900   -1.30000   36.76000    1.920
    37  813.39    1.937   16.60   79.0    2.2812    0.0280    0.30   91.47    2.04   32.46    0.5900   -1.30000   36.76000    1.930
    38  812.83    1.943   16.55   79.0    2.2812    0.0281    0.31   91.16    2.06   32.46    0.5900   -1.30000   36.76000    1.930
    39  812.28    1.949   16.50   79.0    2.2812    0.0281    0.32   90.74    2.07   32.46    0.5900   -1.30000   36.76000    1.940
    40  811.73    1.954   16.45   80.0    2.2812    0.0281    0.33   90.23    2.08   32.46    0.5900   -1.30000   36.76000    1.940
    41  811.19    1.960   16.40   80.0    2.2812    0.0281    0.35   89.63    2.09   32.46    0.5900   -1.30000   36.76000    1.950
    42  810.63    1.966   16.34   80.0    2.2813    0.0281    0.36   88.97    2.10   32.47    0.5900   -1.30000   36.76000    1.960
    43  810.11    1.971   16.27   81.0    2.2813    0.0282    0.37   88.27    2.11   32.47    0.5900   -1.30000   36.76000    1.960
    44  809.59    1.977   16.19   81.0    2.2814    0.0282    0.38   87.55    2.11   32.48    0.5900   -1.30000   36.76000    1.970
    45  809.06    1.982   16.11   81.0    2.2814    0.0282    0.39   86.87    2.11   32.48    0.5900   -1.30000   36.76000    1.970
    46  808.53    1.988   16.03   82.0    2.2814    0.0282    0.41   86.29    2.10   32.48    0.5900   -1.30000   36.76000    1.980
    47  807.96    1.994   15.96   82.0    2.2815    0.0282    0.42   85.83    2.09   32.49    0.5900   -1.30000   36.76000    1.980
    48  807.32    2.001   15.89   82.0    2.2815    0.0283    0.43   85.53    2.08   32.49    0.5900   -1.30000   36.76000    1.990
    49  806.68    2.008   15.83   82.0    2.2815    0.0283    0.45   85.42    2.06   32.49    0.5900   -1.30000   36.76000    2.000
    50  806.13    2.013   15.78   83.0    2.2816    0.0283    0.46   85.50    2.03   32.50    0.5900   -1.30000   36.76000    2.000
    51  805.65    2.019   15.73   83.0    2.2816    0.0283    0.47   85.80    2.00   32.51    0.5900   -1.30000   36.76000    2.010
