36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Ryan M. Stauffer (NASA/Goddard Space Flight Center, USA; ryan.m.stauffer@nasa.gov)
SHADOZ Archive Curator            : Debra E Kollonige (SSAI affiliated with NASA/GSFC, USA)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : Wed Dec 18 12:08:39 2024
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.76
Elevation (m)                     : 1795.00
Launch Date                       : 20230705
Launch Time (UT)                  : 08:48:39
Burst Pressure (hPa)              : 8.62
Integrated O3 to end of data (DU) : 186.94
Radiosonde                        : Vaisala RS41
Radiosonde Serial Number          : R5010722
Geom. Press. Offset Correction    : Yes
Pressure sensor offset (hPa)      : 0.350
Ozonesonde Instrument             : 1Z37069
KI Solution                       : 0.5% Half Buffer
Cathode Soln Volume (cc)          : 3
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 31.400
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.040
Applied pump efficiency factors   : Komhyr et al., 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time   Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lat    GPS_Lon   GPS_Alt
sec    hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  827.05    1.790   16.10   75.0    1.8690    0.0226    0.00   30.00    6.20   33.85    0.4900   -1.30000   36.76000    1.780
     1  826.65    1.794   15.55   80.0    1.8690    0.0226    0.01   47.83    1.97   33.85    0.4900   -1.30000   36.76000    1.780
     2  826.31    1.797   15.38   81.0    1.9105    0.0231    0.01  102.70    0.92   33.85    0.5000   -1.30000   36.76000    1.790
     3  825.90    1.801   15.27   81.0    1.9106    0.0231    0.02  132.79    1.05   33.86    0.5000   -1.30000   36.76000    1.790
     4  825.61    1.804   15.23   81.0    1.9106    0.0231    0.03  130.68    1.13   33.86    0.5000   -1.30000   36.76000    1.790
     5  825.36    1.807   15.21   81.0    1.9106    0.0231    0.03  122.68    1.19   33.86    0.5000   -1.30000   36.76000    1.800
     6  824.98    1.811   15.21   81.0    1.9106    0.0232    0.04  116.95    1.27   33.86    0.5000   -1.30000   36.76000    1.800
     7  824.51    1.816   15.16   81.0    1.9521    0.0237    0.05  114.51    1.36   33.86    0.5100   -1.30000   36.76000    1.810
     8  823.95    1.822   15.08   81.0    1.9521    0.0237    0.06  113.82    1.47   33.86    0.5100   -1.30000   36.76000    1.810
     9  823.46    1.827   14.99   81.0    1.9521    0.0237    0.07  113.22    1.57   33.86    0.5100   -1.30000   36.76000    1.820
    10  823.09    1.831   14.91   81.0    1.9521    0.0237    0.07  112.68    1.67   33.86    0.5100   -1.30000   36.76000    1.820
    11  822.74    1.834   14.85   82.0    1.9521    0.0237    0.08  112.19    1.78   33.86    0.5100   -1.30000   36.76000    1.820
    12  822.39    1.838   14.82   82.0    1.9521    0.0237    0.09  111.73    1.88   33.86    0.5100   -1.30000   36.76000    1.830
    13  822.11    1.841   14.80   81.0    1.9936    0.0243    0.09  111.29    1.99   33.86    0.5200   -1.30000   36.76000    1.830
    14  821.86    1.843   14.78   81.0    1.9936    0.0243    0.10  110.85    2.09   33.86    0.5200   -1.30000   36.76000    1.830
    15  821.57    1.846   14.76   81.0    1.9936    0.0243    0.10  110.40    2.20   33.86    0.5200   -1.30000   36.76000    1.840
    16  821.19    1.850   14.73   82.0    1.9936    0.0243    0.11  109.93    2.30   33.86    0.5200   -1.30000   36.76000    1.840
    17  820.79    1.854   14.70   82.0    2.0352    0.0248    0.12  109.43    2.40   33.86    0.5300   -1.30000   36.76000    1.840
    18  820.46    1.858   14.66   82.0    2.0352    0.0248    0.12  108.88    2.49   33.86    0.5300   -1.30000   36.76000    1.850
    19  820.14    1.861   14.61   82.0    2.0352    0.0248    0.13  108.27    2.59   33.86    0.5300   -1.30000   36.76000    1.850
    20  819.80    1.864   14.57   83.0    2.0351    0.0248    0.14  107.60    2.67   33.85    0.5300   -1.30000   36.76000    1.850
    21  819.54    1.867   14.54   83.0    2.0351    0.0248    0.14  106.86    2.76   33.85    0.5300   -1.30000   36.76000    1.860
    22  819.31    1.870   14.51   83.0    2.0351    0.0248    0.15  106.04    2.83   33.85    0.5300   -1.30000   36.76000    1.860
    23  819.13    1.871   14.49   83.0    2.0351    0.0248    0.15  105.16    2.91   33.85    0.5300   -1.30000   36.76000    1.860
    24  818.87    1.874   14.48   83.0    2.0351    0.0249    0.15  104.21    2.97   33.85    0.5300   -1.30000   36.76000    1.860
    25  818.54    1.878   14.47   83.0    2.0767    0.0254    0.16  103.21    3.03   33.85    0.5400   -1.30000   36.76000    1.870
    26  818.23    1.881   14.44   83.0    2.0767    0.0254    0.17  102.16    3.08   33.85    0.5400   -1.30000   36.76000    1.870
    27  817.81    1.885   14.41   83.0    2.0767    0.0254    0.18  101.08    3.13   33.85    0.5400   -1.30000   36.76000    1.870
    28  817.32    1.890   14.39   84.0    2.0767    0.0254    0.19   99.98    3.17   33.85    0.5400   -1.30000   36.76000    1.880
    29  816.83    1.895   14.38   84.0    2.0767    0.0254    0.20   98.86    3.20   33.85    0.5400   -1.30000   36.76000    1.880
    30  816.33    1.900   14.37   85.0    2.0767    0.0254    0.21   97.74    3.22   33.85    0.5400   -1.30000   36.76000    1.890
    31  815.86    1.905   14.35   85.0    2.0767    0.0255    0.21   96.62    3.23   33.85    0.5400   -1.30000   36.76000    1.890
    32  815.44    1.910   14.32   85.0    2.0767    0.0255    0.22   95.52    3.23   33.85    0.5400   -1.30000   36.76000    1.900
    33  815.04    1.914   14.28   85.0    2.0767    0.0255    0.23   94.44    3.22   33.85    0.5400   -1.30000   36.76000    1.900
    34  814.60    1.918   14.22   85.0    2.0767    0.0255    0.24   93.41    3.20   33.85    0.5400   -1.30000   36.76000    1.910
    35  814.23    1.922   14.16   85.0    2.0767    0.0255    0.25   92.43    3.17   33.85    0.5400   -1.30000   36.76000    1.910
    36  813.86    1.926   14.12   85.0    2.0767    0.0255    0.25   91.54    3.13   33.85    0.5400   -1.30000   36.76000    1.920
    37  813.48    1.930   14.10   86.0    2.0767    0.0255    0.26   90.74    3.08   33.85    0.5400   -1.30000   36.76000    1.920
    38  813.13    1.934   14.08   86.0    2.0767    0.0255    0.27   90.08    3.01   33.85    0.5400   -1.30000   36.76000    1.920
    39  812.80    1.937   14.04   86.0    2.0767    0.0255    0.28   89.57    2.94   33.85    0.5400   -1.30000   36.76000    1.930
    40  812.42    1.941   13.96   86.0    2.0767    0.0256    0.28   89.22    2.85   33.85    0.5400   -1.30000   36.76000    1.930
    41  811.98    1.946   13.87   86.0    2.0767    0.0256    0.29   89.07    2.75   33.85    0.5400   -1.30000   36.76000    1.930
    42  811.51    1.951   13.81   86.0    2.1182    0.0261    0.30   89.13    2.65   33.85    0.5500   -1.30000   36.76000    1.940
    43  811.00    1.956   13.76   87.0    2.1182    0.0261    0.31   89.42    2.54   33.85    0.5500   -1.30000   36.76000    1.940
    44  810.45    1.962   13.72   87.0    2.1182    0.0261    0.32   89.96    2.42   33.85    0.5500   -1.30000   36.76000    1.950
    45  809.93    1.967   13.71   88.0    2.1182    0.0262    0.33   90.78    2.30   33.85    0.5500   -1.30000   36.76000    1.960
    46  809.46    1.972   13.72   88.0    2.1182    0.0262    0.34   91.90    2.18   33.85    0.5500   -1.30000   36.76000    1.960
    47  808.91    1.978   13.71   87.0    2.1182    0.0262    0.36   93.36    2.06   33.85    0.5500   -1.30000   36.76000    1.970
    48  808.32    1.984   13.66   87.0    2.1182    0.0262    0.37   95.17    1.94   33.85    0.5500   -1.30000   36.76000    1.970
    49  807.81    1.989   13.58   87.0    2.1182    0.0262    0.38   97.36    1.82   33.85    0.5500   -1.30000   36.76000    1.980
    50  807.37    1.994   13.48   88.0    2.1182    0.0262    0.39   99.93    1.72   33.85    0.5500   -1.30000   36.76000    1.980
    51  807.00    1.998   13.37   88.0    2.1182    0.0262    0.40  102.88    1.62   33.85    0.5500   -1.30000   36.76000    1.990
    52  806.62    2.002   13.30   89.0    2.1182    0.0263    0.40  106.13    1.53   33.85    0.5500   -1.30000   36.76000    1.990
    53  806.12    2.007   13.25   89.0    2.1182    0.0263    0.41  109.60    1.46   33.85    0.5500   -1.30000   36.76000    2.000
    54  805.66    2.012   13.22   90.0    2.1182    0.0263    0.42  113.15    1.40   33.86    0.5500   -1.30000   36.76000    2.000
    55  805.16    2.017   13.21   90.0    2.1182    0.0263    0.43  116.63    1.35   33.86    0.5500   -1.30000   36.76000    2.010
    56  804.64    2.022   13.18   90.0    2.1182    0.0263    0.44  119.87    1.31   33.86    0.5500   -1.30000   36.76000    2.010
    57  804.16    2.027   13.16   90.0    2.1182    0.0263    0.45  122.76    1.29   33.86    0.5500   -1.30000   36.76000    2.020
    58  803.73    2.032   13.14   90.0    2.1182    0.0264    0.46  125.22    1.27   33.86    0.5500   -1.30000   36.76000    2.020
    59  803.39    2.035   13.11   90.0    2.1182    0.0264    0.47  127.18    1.26   33.86    0.5500   -1.30000   36.76000    2.020
    60  803.04    2.039   13.07   90.0    2.1182    0.0264    0.48  128.64    1.26   33.86    0.5500   -1.30000   36.76000    2.030
    61  802.55    2.044   13.02   91.0    2.1182    0.0264    0.49  129.60    1.26   33.86    0.5500   -1.30000   36.76000    2.030
    62  801.98    2.050   12.97   91.0    2.1182    0.0264    0.50  130.11    1.26   33.86    0.5500   -1.30000   36.76000    2.040
    63  801.40    2.056   12.91   92.0    2.1182    0.0264    0.51  130.20    1.26   33.86    0.5500   -1.30000   36.76000    2.050
    64  800.81    2.062   12.84   92.0    2.1182    0.0265    0.52  129.93    1.26   33.85    0.5500   -1.30000   36.76000    2.050
    65  800.28    2.068   12.78   92.0    2.1182    0.0265    0.54  129.38    1.27   33.85    0.5500   -1.30000   36.76000    2.060
