36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Ryan M. Stauffer (NASA/Goddard Space Flight Center, USA; ryan.m.stauffer@nasa.gov)
SHADOZ Archive Curator            : Debra E Kollonige (SSAI affiliated with NASA/GSFC, USA)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : Wed Dec 18 12:09:42 2024
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.76
Elevation (m)                     : 1795.00
Launch Date                       : 20231214
Launch Time (UT)                  : 06:39:18
Burst Pressure (hPa)              : 6.12
Integrated O3 to end of data (DU) : 190.29
Radiosonde                        : Vaisala RS41
Radiosonde Serial Number          : R5010389
Geom. Press. Offset Correction    : Yes
Pressure sensor offset (hPa)      : 0.250
Ozonesonde Instrument             : 1Z37039
KI Solution                       : 0.5% Half Buffer
Cathode Soln Volume (cc)          : 3
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 31.700
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.040
Applied pump efficiency factors   : Komhyr et al., 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time   Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lat    GPS_Lon   GPS_Alt
sec    hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  823.35    1.790   18.30   96.0    1.0021    0.0122    0.00   60.00    3.00   32.58    0.2800   -1.30000   36.76000    1.780
     1  822.63    1.797   19.10   95.0    1.0439    0.0127    0.01   52.54    1.89   32.58    0.2900   -1.30000   36.76000    1.790
     2  822.24    1.801   18.87   95.0    1.0439    0.0127    0.01   47.25    1.56   32.58    0.2900   -1.30000   36.76000    1.790
     3  821.86    1.805   18.67   96.0    1.0439    0.0127    0.01   45.51    1.52   32.59    0.2900   -1.30000   36.76000    1.790
     4  821.36    1.811   18.46   96.0    1.0439    0.0127    0.02   46.34    1.62   32.59    0.2900   -1.30000   36.76000    1.800
     5  821.19    1.812   18.32   97.0    1.0439    0.0127    0.02   47.80    1.76   32.59    0.2900   -1.30000   36.76000    1.800
     6  821.04    1.814   18.25   97.0    1.0440    0.0127    0.02   49.20    1.90   32.60    0.2900   -1.30000   36.76000    1.800
     7  820.53    1.819   18.21   98.0    1.0440    0.0127    0.03   50.48    2.02   32.60    0.2900   -1.30000   36.76000    1.810
     8  819.75    1.827   18.18   98.0    1.0440    0.0127    0.04   51.75    2.14   32.60    0.2900   -1.30000   36.76000    1.820
     9  819.04    1.835   18.14   98.0    1.0440    0.0127    0.04   53.10    2.27   32.60    0.2900   -1.30000   36.76000    1.820
    10  818.56    1.840   18.09   97.0    1.0440    0.0128    0.05   54.49    2.41   32.60    0.2900   -1.30000   36.76000    1.830
    11  818.02    1.846   18.01   97.0    1.0857    0.0133    0.05   55.92    2.55   32.60    0.3000   -1.30000   36.76000    1.840
    12  817.32    1.853   17.93   98.0    1.0857    0.0133    0.06   57.34    2.70   32.60    0.3000   -1.30000   36.76000    1.840
    13  816.61    1.860   17.87   98.0    1.0857    0.0133    0.07   58.76    2.86   32.60    0.3000   -1.30000   36.76000    1.850
    14  816.37    1.863   17.82   98.0    1.0857    0.0133    0.07   60.15    3.02   32.60    0.3000   -1.30000   36.76000    1.850
    15  815.77    1.869   17.77   98.0    1.0857    0.0133    0.08   61.49    3.20   32.60    0.3000   -1.30000   36.76000    1.860
    16  814.87    1.879   17.72   98.0    1.0857    0.0133    0.09   62.78    3.38   32.60    0.3000   -1.30000   36.76000    1.870
    17  814.69    1.881   17.66   97.0    1.0857    0.0133    0.09   64.00    3.57   32.59    0.3000   -1.30000   36.76000    1.870
    18  814.53    1.882   17.61   97.0    1.0857    0.0133    0.09   65.14    3.76   32.59    0.3000   -1.30000   36.76000    1.870
    19  814.16    1.886   17.56   96.0    1.0857    0.0133    0.09   66.20    3.96   32.59    0.3000   -1.30000   36.76000    1.880
    20  813.66    1.892   17.52   96.0    1.0857    0.0133    0.10   67.18    4.16   32.59    0.3000   -1.30000   36.76000    1.880
    21  813.24    1.896   17.48   96.0    1.0857    0.0134    0.10   68.09    4.36   32.59    0.3000   -1.30000   36.76000    1.880
    22  812.99    1.899   17.45   96.0    1.0857    0.0134    0.11   68.91    4.56   32.58    0.3000   -1.30000   36.76000    1.890
    23  812.60    1.903   17.43   96.0    1.0857    0.0134    0.11   69.67    4.76   32.58    0.3000   -1.30000   36.76000    1.890
    24  812.19    1.907   17.42   96.0    1.1274    0.0139    0.11   70.37    4.95   32.58    0.3100   -1.30000   36.76000    1.900
    25  811.74    1.912   17.38   97.0    1.1274    0.0139    0.12   71.02    5.14   32.58    0.3100   -1.30000   36.76000    1.900
    26  811.27    1.917   17.33   98.0    1.1692    0.0144    0.13   71.62    5.32   32.58    0.3200   -1.30000   36.76000    1.910
    27  810.91    1.921   17.27   98.0    1.1692    0.0144    0.13   72.19    5.49   32.58    0.3200   -1.30000   36.76000    1.910
    28  810.66    1.923   17.23   97.0    1.1692    0.0144    0.13   72.73    5.65   32.58    0.3200   -1.30000   36.76000    1.910
    29  810.34    1.927   17.20   97.0    1.1692    0.0144    0.14   73.24    5.80   32.57    0.3200   -1.30000   36.76000    1.920
    30  810.11    1.929   17.18   97.0    1.1692    0.0144    0.14   73.72    5.93   32.57    0.3200   -1.30000   36.76000    1.920
    31  809.93    1.931   17.16   97.0    1.2109    0.0150    0.14   74.19    6.05   32.57    0.3300   -1.30000   36.76000    1.920
    32  809.73    1.933   17.14   97.0    1.2109    0.0150    0.14   74.65    6.16   32.57    0.3300   -1.30000   36.76000    1.920
    33  809.38    1.937   17.11   97.0    1.2109    0.0150    0.15   75.10    6.26   32.57    0.3300   -1.30000   36.76000    1.930
    34  808.84    1.942   17.08   97.0    1.2527    0.0155    0.15   75.55    6.34   32.57    0.3400   -1.30000   36.76000    1.930
    35  808.27    1.949   17.05   97.0    1.2527    0.0155    0.16   76.01    6.40   32.57    0.3400   -1.30000   36.76000    1.940
    36  807.99    1.952   17.04   96.0    1.2527    0.0155    0.16   76.47    6.46   32.57    0.3400   -1.30000   36.76000    1.940
    37  807.75    1.954   17.03   96.0    1.2527    0.0155    0.17   76.95    6.50   32.58    0.3400   -1.30000   36.76000    1.940
    38  807.34    1.958   17.00   97.0    1.2527    0.0155    0.17   77.44    6.53   32.58    0.3400   -1.30000   36.76000    1.950
    39  806.81    1.964   16.97   98.0    1.2945    0.0160    0.18   77.95    6.55   32.58    0.3500   -1.30000   36.76000    1.950
    40  806.39    1.969   16.93   98.0    1.2945    0.0161    0.18   78.46    6.56   32.58    0.3500   -1.30000   36.76000    1.960
    41  806.08    1.972   16.88   99.0    1.2945    0.0161    0.19   78.96    6.57   32.58    0.3500   -1.30000   36.76000    1.960
    42  805.80    1.975   16.83   99.0    1.2945    0.0161    0.19   79.44    6.56   32.60    0.3500   -1.30000   36.76000    1.960
    43  805.55    1.977   16.80   98.0    1.3363    0.0166    0.19   79.91    6.56   32.60    0.3600   -1.30000   36.76000    1.970
    44  805.22    1.981   16.78   97.0    1.3363    0.0166    0.20   80.35    6.54   32.60    0.3600   -1.30000   36.76000    1.970
    45  804.81    1.985   16.76   97.0    1.3363    0.0166    0.20   80.77    6.53   32.60    0.3600   -1.30000   36.76000    1.970
    46  804.40    1.990   16.73   98.0    1.3363    0.0166    0.21   81.17    6.51   32.60    0.3600   -1.30000   36.76000    1.980
    47  803.96    1.994   16.67   98.0    1.3780    0.0171    0.22   81.54    6.49   32.60    0.3700   -1.30000   36.76000    1.980
    48  803.54    1.999   16.63   98.0    1.3781    0.0172    0.22   81.88    6.46   32.61    0.3700   -1.30000   36.76000    1.990
