36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20130116
Launch Time (UT)                  : 07:38:01
Burst Pressure (hPa)              : 8.39
Integrated O3 to end of data (DU) : 192.97
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : G2534375
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 1Z21059
KI Solution                       : 0.5% Half Buffer (5 g/L KI, 12.5 g/L KBr, 2.5 g/L Na2HPO4 12H2O, 0.625 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 29.900
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  824.20    1.800   17.00   89.0    1.6219    0.0197    0.00 9000.00    3.50   33.93    0.4600   36.75900   -1.30200 9000.000
     2  823.31    1.809   17.78   67.0    1.6219    0.0197    0.01   80.00    3.90   33.93    0.4600   36.75900   -1.30200 9000.000
     4  822.44    1.818   18.20   69.0    1.6219    0.0197    0.03   80.00    4.30   33.93    0.4600   36.75900   -1.30200 9000.000
     6  821.67    1.826   18.09   71.0    1.6219    0.0197    0.04   79.00    4.70   33.93    0.4600   36.75900   -1.30200 9000.000
     8  821.15    1.832   18.04   72.0    1.6219    0.0198    0.05   79.00    5.00   33.93    0.4600   36.75900   -1.30200 9000.000
    10  820.50    1.839   18.01   73.0    1.6614    0.0202    0.06   78.00    5.30   33.92    0.4700   36.75900   -1.30200 9000.000
    12  819.59    1.848   17.91   75.0    1.6614    0.0203    0.07   76.00    5.60   33.91    0.4700   36.75800   -1.30200 9000.000
    14  818.58    1.859   17.76   75.0    1.6614    0.0203    0.09   75.00    5.70   33.91    0.4700   36.75800   -1.30200 9000.000
    16  817.67    1.868   17.63   76.0    1.7009    0.0208    0.10   73.00    5.90   33.91    0.4800   36.75800   -1.30200 9000.000
    18  816.67    1.879   17.40   76.0    1.7009    0.0208    0.12   71.00    6.00   33.90    0.4800   36.75800   -1.30200 9000.000
    20  815.41    1.892   17.12   76.0    1.7404    0.0213    0.14   69.00    6.00   33.90    0.4900   36.75800   -1.30200 9000.000
    22  813.95    1.907   16.95   77.0    1.7404    0.0214    0.17   67.00    6.00   33.89    0.4900   36.75800   -1.30200 9000.000
    24  812.64    1.921   16.75   78.0    1.7404    0.0214    0.19   65.00    6.10   33.89    0.4900   36.75800   -1.30200 9000.000
    26  811.58    1.932   16.58   78.0    1.7403    0.0214    0.21   63.00    6.10   33.88    0.4900   36.75800   -1.30200 9000.000
    28  810.52    1.943   16.57   80.0    1.7403    0.0215    0.22   62.00    6.10   33.87    0.4900   36.75800   -1.30200 9000.000
