36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20131127
Launch Time (UT)                  : 06:50:44
Burst Pressure (hPa)              : 7.14
Integrated O3 to end of data (DU) : 227.00
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : H4443735
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 1Z21037
KI Solution                       : 0.5% Half Buffer (5 g/L KI, 12.5 g/L KBr, 2.5 g/L Na2HPO4 12H2O, 0.625 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 30.200
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  824.60    1.800   15.20   96.0    1.3546    0.0164    0.00   60.00    3.50   33.04    0.3900   36.75900   -1.30200 9000.000
     2  823.86    1.808   15.47   83.0    1.3546    0.0164    0.01   50.00    2.60   33.04    0.3900   36.75900   -1.30200 9000.000
     4  822.96    1.817   15.51   84.0    1.3546    0.0165    0.02   50.00    2.90   33.04    0.3900   36.75900   -1.30200 9000.000
     6  821.90    1.828   15.31   85.0    1.3545    0.0165    0.04   51.00    3.20   33.03    0.3900   36.75900   -1.30200 9000.000
     8  820.75    1.840   15.08   86.0    1.3943    0.0170    0.05   51.00    3.50   33.02    0.4000   36.75900   -1.30200 9000.000
    10  819.60    1.852   14.89   86.0    1.3943    0.0170    0.07   51.00    3.80   33.01    0.4000   36.75900   -1.30200 9000.000
    12  818.44    1.864   14.78   86.0    1.3942    0.0170    0.08   52.00    4.00   33.00    0.4000   36.75900   -1.30200 9000.000
    14  817.32    1.875   14.69   86.0    1.4340    0.0175    0.10   51.00    4.20   32.99    0.4100   36.75900   -1.30200 9000.000
    16  816.22    1.887   14.59   86.0    1.4339    0.0176    0.11   51.00    4.40   32.97    0.4100   36.75900   -1.30200 9000.000
    18  815.06    1.899   14.49   86.0    1.4737    0.0181    0.13   51.00    4.50   32.96    0.4200   36.75800   -1.30200 9000.000
    20  813.92    1.911   14.36   86.0    1.5135    0.0186    0.14   50.00    4.60   32.95    0.4300   36.75800   -1.30200 9000.000
    22  812.84    1.922   14.25   87.0    1.5533    0.0191    0.16   50.00    4.60   32.94    0.4400   36.75800   -1.30200 9000.000
    24  811.85    1.932   14.13   88.0    1.5931    0.0196    0.18   49.00    4.70   32.94    0.4500   36.75800   -1.30200 9000.000
    26  810.73    1.944   14.02   88.0    1.5930    0.0196    0.19   48.00    4.80   32.93    0.4500   36.75800   -1.30300 9000.000
    28  809.53    1.956   13.88   89.0    1.6329    0.0202    0.21   47.00    4.90   32.93    0.4600   36.75800   -1.30300 9000.000
    30  808.52    1.967   13.75   90.0    1.6727    0.0207    0.23   45.00    5.00   32.93    0.4700   36.75800   -1.30300 9000.000
    32  807.61    1.977   13.71   90.0    1.7125    0.0212    0.24   44.00    5.20   32.93    0.4800   36.75800   -1.30300 9000.000
    34  806.75    1.985   13.65   90.0    1.7125    0.0212    0.26   43.00    5.40   32.93    0.4800   36.75800   -1.30300 9000.000
    36  805.98    1.994   13.57   90.0    1.7125    0.0212    0.27   41.00    5.60   32.93    0.4800   36.75800   -1.30300 9000.000
    38  805.11    2.003   13.51   90.0    1.7524    0.0218    0.29   39.00    5.80   32.94    0.4900   36.75800   -1.30300 9000.000
    40  804.38    2.010   13.39   91.0    1.7524    0.0218    0.30   38.00    6.00   32.94    0.4900   36.75800   -1.30300 9000.000
    42  803.63    2.018   13.29   92.0    1.7523    0.0218    0.31   36.00    6.30   32.93    0.4900   36.75800   -1.30300 9000.000
    44  802.77    2.027   13.20   92.0    1.7921    0.0223    0.33   35.00    6.50   32.92    0.5000   36.75800   -1.30300 9000.000
    46  801.82    2.037   13.13   92.0    1.7921    0.0224    0.34   33.00    6.70   32.92    0.5000   36.75800   -1.30300 9000.000
    48  800.99    2.046   13.06   93.0    1.7921    0.0224    0.36   32.00    6.90   32.91    0.5000   36.75800   -1.30300 9000.000
    50  800.32    2.053   13.02   93.0    1.8319    0.0229    0.37   31.00    7.10   32.91    0.5100   36.75800   -1.30300 9000.000
    52  799.51    2.062   13.00   92.0    1.8318    0.0229    0.38   30.00    7.30   32.90    0.5100   36.75700   -1.30400 9000.000
    54  798.44    2.073   13.01   91.0    1.8318    0.0229    0.40   29.00    7.40   32.89    0.5100   36.75700   -1.30400 9000.000
    56  797.19    2.086   12.99   89.0    1.8716    0.0235    0.43   28.00    7.60   32.89    0.5200   36.75700   -1.30400 9000.000
    58  795.99    2.099   12.94   88.0    1.8716    0.0235    0.45   28.00    7.70   32.89    0.5200   36.75700   -1.30400 9000.000
    60  795.04    2.109   12.86   89.0    1.8716    0.0235    0.47   28.00    7.80   32.89    0.5200   36.75700   -1.30400 9000.000
    62  794.23    2.117   12.77   89.0    1.8716    0.0236    0.48   28.00    8.00   32.89    0.5200   36.75700   -1.30400 9000.000
    64  793.35    2.127   12.68   89.0    1.8716    0.0236    0.50   28.00    8.10   32.89    0.5200   36.75700   -1.30400 9000.000
    66  792.31    2.138   12.57   90.0    1.9113    0.0241    0.52   28.00    8.30   32.88    0.5300   36.75700   -1.30400 9000.000
    68  791.13    2.150   12.52   89.0    1.9511    0.0247    0.54   29.00    8.40   32.87    0.5400   36.75700   -1.30400 9000.000
    70  790.15    2.161   12.49   88.0    1.9510    0.0247    0.56   30.00    8.60   32.86    0.5400   36.75700   -1.30500 9000.000
    72  789.30    2.170   12.36   89.0    1.9909    0.0252    0.58   30.00    8.80   32.86    0.5500   36.75700   -1.30500 9000.000
    74  788.34    2.180   12.39   88.0    1.9909    0.0253    0.59   31.00    9.10   32.86    0.5500   36.75700   -1.30500 9000.000
    76  787.27    2.191   12.49   85.0    1.9909    0.0253    0.62   32.00    9.30   32.86    0.5500   36.75700   -1.30500 9000.000
    78  786.32    2.202   12.50   84.0    2.0306    0.0258    0.64   33.00    9.60   32.85    0.5600   36.75700   -1.30500 9000.000
    80  785.36    2.212   12.56   81.0    2.0306    0.0259    0.66   34.00    9.80   32.85    0.5600   36.75700   -1.30500 9000.000
    82  784.28    2.224   12.62   78.0    2.0704    0.0264    0.68   35.00   10.10   32.85    0.5700   36.75600   -1.30600 9000.000
    84  783.13    2.236   12.65   77.0    2.1102    0.0269    0.70   36.00   10.30   32.85    0.5800   36.75600   -1.30600 9000.000
    86  782.04    2.247   12.49   77.0    2.1103    0.0270    0.72   36.00   10.60   32.86    0.5800   36.75600   -1.30600 9000.000
    88  781.09    2.258   12.40   78.0    2.1102    0.0270    0.75   37.00   10.90   32.85    0.5800   36.75600   -1.30600 9000.000
    90  780.20    2.267   12.32   78.0    2.1102    0.0270    0.76   38.00   11.10   32.85    0.5800   36.75600   -1.30600 9000.000
    92  779.37    2.276   12.22   78.0    2.1500    0.0276    0.78   38.00   11.40   32.85    0.5900   36.75600   -1.30600 9000.000
