36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20130703
Launch Time (UT)                  : 08:26:47
Burst Pressure (hPa)              : 8.97
Integrated O3 to end of data (DU) : 221.70
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : J1210141
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 1Z21018
KI Solution                       : 0.5% Half Buffer (5 g/L KI, 12.5 g/L KBr, 2.5 g/L Na2HPO4 12H2O, 0.625 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 29.800
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  824.60    1.800   18.50   65.0    2.0431    0.0248    0.00    0.00    0.00   32.87    0.5700   36.75900   -1.30200 9000.000
     2  823.71    1.809   17.75   60.0    2.0432    0.0248    0.02   31.00    0.80   32.88    0.5700   36.75900   -1.30200 9000.000
     4  822.52    1.822   17.32   61.0    2.0433    0.0248    0.04   35.00    0.80   32.89    0.5700   36.75900   -1.30200 9000.000
     6  821.31    1.834   17.13   64.0    2.0433    0.0249    0.06   35.00    0.80   32.89    0.5700   36.75900   -1.30200 9000.000
     8  820.37    1.844   17.06   65.0    2.0826    0.0254    0.08   38.00    0.70   32.89    0.5800   36.75900   -1.30200 9000.000
    10  819.58    1.852   17.05   66.0    2.0826    0.0254    0.10   41.00    0.60   32.89    0.5800   36.75900   -1.30200 9000.000
    12  818.60    1.862   17.05   66.0    2.1218    0.0259    0.12    0.00    0.40   32.89    0.5900   36.75900   -1.30200 9000.000
    14  817.41    1.875   16.96   67.0    2.1611    0.0264    0.14    0.00    0.30   32.89    0.6000   36.75900   -1.30200 9000.000
    16  816.40    1.885   16.76   67.0    2.2004    0.0270    0.16    0.00    0.20   32.88    0.6100   36.75900   -1.30200 9000.000
    18  815.58    1.894   16.62   68.0    2.2004    0.0270    0.18    0.00    0.30   32.88    0.6100   36.75900   -1.30200 9000.000
    20  814.67    1.903   16.52   68.0    2.2397    0.0275    0.20  189.00    0.50   32.88    0.6200   36.75900   -1.30200 9000.000
    22  813.69    1.914   16.41   68.0    2.2789    0.0280    0.22  194.00    0.70   32.87    0.6300   36.75900   -1.30200 9000.000
