36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20130313
Launch Time (UT)                  : 07:06:47
Burst Pressure (hPa)              : 8.81
Integrated O3 to end of data (DU) : 207.55
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : G2534870
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 1Z21076
KI Solution                       : 0.5% Half Buffer (5 g/L KI, 12.5 g/L KBr, 2.5 g/L Na2HPO4 12H2O, 0.625 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 30.500
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  823.40    1.800   20.50   71.0 9000.0000 9000.0000    0.00   40.00    6.00 9000.00    0.5000   36.75900   -1.30200 9000.000
     2  822.60    1.808   19.38   66.0    1.8778    0.0228    0.00   68.00    3.80   37.49    0.5100   36.75900   -1.30200 9000.000
     4  821.50    1.820   18.82   68.0    1.8778    0.0229    0.02   68.00    4.20   37.49    0.5100   36.75900   -1.30200 9000.000
     6  820.29    1.833   18.71   70.0    1.8778    0.0229    0.04   68.00    4.80   37.49    0.5100   36.75900   -1.30200 9000.000
     8  819.04    1.846   18.60   71.0    1.8778    0.0229    0.06   68.00    5.30   37.49    0.5100   36.75900   -1.30200 9000.000
    10  817.82    1.859   18.50   73.0    1.8776    0.0230    0.09   68.00    5.70   37.46    0.5100   36.75900   -1.30200 9000.000
    12  816.77    1.870   18.41   74.0    1.8775    0.0230    0.11   68.00    6.00   37.45    0.5100   36.75800   -1.30200 9000.000
    14  815.76    1.880   18.25   75.0    1.9182    0.0235    0.12   68.00    6.20   37.42    0.5200   36.75800   -1.30200 9000.000
    16  814.59    1.893   18.01   76.0    1.9180    0.0235    0.15   68.00    6.30   37.40    0.5200   36.75800   -1.30200 9000.000
    18  813.45    1.905   17.93   76.0    1.9588    0.0241    0.17   68.00    6.40   37.40    0.5300   36.75800   -1.30200 9000.000
    20  812.28    1.917   17.92   77.0    1.9588    0.0241    0.19   68.00    6.30   37.39    0.5300   36.75800   -1.30300 9000.000
    22  810.93    1.931   17.71   77.0    1.9587    0.0242    0.22   67.00    6.30   37.38    0.5300   36.75800   -1.30300 9000.000
    24  809.78    1.943   17.49   78.0    1.9586    0.0242    0.24   67.00    6.20   37.37    0.5300   36.75800   -1.30300 9000.000
    26  808.75    1.954   17.31   78.0    1.9995    0.0247    0.26   66.00    6.00   37.37    0.5400   36.75800   -1.30200 9000.000
    28  807.70    1.965   17.13   78.0    1.9995    0.0248    0.28   65.00    5.90   37.37    0.5400   36.75700   -1.30200 9000.000
    30  806.67    1.976   17.01   79.0    1.9994    0.0248    0.30   65.00    5.80   37.36    0.5400   36.75700   -1.30200 9000.000
