36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20130522
Launch Time (UT)                  : 07:39:36
Burst Pressure (hPa)              : 9.31
Integrated O3 to end of data (DU) : 218.73
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : G2534397
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 1Z21000
KI Solution                       : 0.5% Half Buffer (5 g/L KI, 12.5 g/L KBr, 2.5 g/L Na2HPO4 12H2O, 0.625 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 29.700
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  827.00    1.800   16.90   82.0    2.4639    0.0298    0.00    0.00    0.00   32.48    0.6800   36.75900   -1.30200 9000.000
     2  825.50    1.816   17.87   58.0    2.4639    0.0298    0.04   62.00    1.90   32.48    0.6800   36.75900   -1.30200 9000.000
     4  824.23    1.829   17.68   59.0    2.5422    0.0308    0.07   70.00    2.20   32.49    0.7000   36.75900   -1.30200 9000.000
     6  823.06    1.841   17.44   61.0    2.5423    0.0309    0.09   69.00    2.20   32.50    0.7000   36.75900   -1.30200 9000.000
     8  822.03    1.852   17.17   62.0    2.5423    0.0309    0.12   70.00    2.30   32.50    0.7000   36.75900   -1.30200 9000.000
    10  820.91    1.863   17.06   63.0    2.5423    0.0310    0.15   71.00    2.20   32.50    0.7000   36.75900   -1.30200 9000.000
    12  819.71    1.876   17.02   64.0    2.5814    0.0315    0.18   72.00    2.20   32.50    0.7100   36.75900   -1.30200 9000.000
    14  818.39    1.890   16.89   66.0    2.6205    0.0320    0.21   72.00    2.00   32.50    0.7200   36.75900   -1.30200 9000.000
    16  817.06    1.903   16.68   67.0    2.6205    0.0321    0.24   70.00    1.80   32.50    0.7200   36.75900   -1.30200 9000.000
    18  815.92    1.915   16.53   67.0    2.6205    0.0321    0.27   68.00    1.50   32.50    0.7200   36.75800   -1.30200 9000.000
    20  814.81    1.927   16.43   67.0    2.6596    0.0326    0.30   62.00    1.30   32.50    0.7300   36.75800   -1.30200 9000.000
    22  813.87    1.937   16.35   68.0    2.6596    0.0327    0.32   50.00    1.00   32.50    0.7300   36.75800   -1.30200 9000.000
