36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20130123
Launch Time (UT)                  : 07:12:40
Burst Pressure (hPa)              : 11.01
Integrated O3 to end of data (DU) : 172.00
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : G2534394
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 1Z21070
KI Solution                       : 0.5% Half Buffer (5 g/L KI, 12.5 g/L KBr, 2.5 g/L Na2HPO4 12H2O, 0.625 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 31.300
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  825.10    1.800   21.20   57.0 9000.0000 9000.0000    0.00   30.00    5.50   38.79 9000.0000   36.75900   -1.30200 9000.000
     2  824.50    1.806   20.79   53.0    2.3137    0.0281    0.00   39.00    3.90   38.79    0.6000   36.75900   -1.30200 9000.000
     4  823.58    1.816   20.15   53.0    2.3558    0.0286    0.02   41.00    4.40   38.80    0.6100   36.75900   -1.30200 9000.000
     6  822.33    1.829   19.93   54.0    2.3980    0.0292    0.05   41.00    5.20   38.81    0.6200   36.75900   -1.30200 9000.000
     8  821.14    1.842   19.90   56.0    2.3980    0.0292    0.08   41.00    5.80   38.81    0.6200   36.75900   -1.30200 9000.000
    10  820.15    1.852   19.81   57.0    2.3559    0.0287    0.10   42.00    6.40   38.81    0.6100   36.75900   -1.30200 9000.000
    12  819.25    1.861   19.75   57.0    2.3559    0.0288    0.12   42.00    6.80   38.81    0.6100   36.75900   -1.30200 9000.000
    14  818.44    1.870   19.64   57.0    2.3559    0.0288    0.14   42.00    7.20   38.81    0.6100   36.75900   -1.30200 9000.000
    16  817.80    1.877   19.56   58.0    2.3559    0.0288    0.15   42.00    7.50   38.81    0.6100   36.75800   -1.30300 9000.000
    18  817.21    1.883   19.48   58.0    2.3559    0.0288    0.17   42.00    7.70   38.81    0.6100   36.75800   -1.30300 9000.000
    20  816.65    1.889   19.28   59.0    2.3980    0.0294    0.18   41.00    7.80   38.82    0.6200   36.75800   -1.30300 9000.000
    22  816.06    1.895   19.02   59.0    2.3980    0.0294    0.19   41.00    7.80   38.82    0.6200   36.75800   -1.30300 9000.000
    24  815.32    1.903   18.86   59.0    2.3980    0.0294    0.21   40.00    7.70   38.82    0.6200   36.75800   -1.30300 9000.000
    26  814.60    1.911   18.77   60.0    2.4401    0.0300    0.23   38.00    7.60   38.82    0.6300   36.75800   -1.30300 9000.000
    28  813.90    1.918   18.71   61.0    2.4402    0.0300    0.24   37.00    7.50   38.83    0.6300   36.75800   -1.30300 9000.000
    30  813.17    1.926   18.61   62.0    2.4403    0.0300    0.26   36.00    7.40   38.84    0.6300   36.75800   -1.30300 9000.000
    32  812.35    1.934   18.59   62.0    2.4403    0.0300    0.28   35.00    7.30   38.84    0.6300   36.75800   -1.30300 9000.000
    34  811.47    1.944   18.66   62.0    2.4404    0.0301    0.30   34.00    7.30   38.85    0.6300   36.75800   -1.30400 9000.000
    36  810.49    1.954   18.58   62.0    2.4404    0.0301    0.32   34.00    7.20   38.85    0.6300   36.75800   -1.30400 9000.000
    38  809.59    1.964   18.45   62.0    2.4825    0.0307    0.35   34.00    7.30   38.86    0.6400   36.75800   -1.30400 9000.000
    40  808.70    1.973   18.37   63.0    2.4825    0.0307    0.37   35.00    7.30   38.86    0.6400   36.75800   -1.30400 9000.000
    42  807.87    1.982   18.30   63.0    2.4825    0.0307    0.39   36.00    7.40   38.86    0.6400   36.75800   -1.30400 9000.000
    44  807.14    1.990   18.28   63.0    2.4825    0.0308    0.41   37.00    7.50   38.86    0.6400   36.75800   -1.30400 9000.000
    46  806.44    1.997   18.27   63.0    2.4826    0.0308    0.42   39.00    7.60   38.87    0.6400   36.75700   -1.30400 9000.000
    48  805.75    2.004   18.14   62.0    2.4827    0.0308    0.44   40.00    7.80   38.88    0.6400   36.75700   -1.30400 9000.000
    50  805.06    2.012   18.01   62.0    2.4827    0.0308    0.46   42.00    7.90   38.89    0.6400   36.75700   -1.30400 9000.000
    52  804.33    2.019   17.90   62.0    2.4827    0.0309    0.47   43.00    8.10   38.89    0.6400   36.75700   -1.30500 9000.000
    54  803.68    2.026   17.81   63.0    2.4827    0.0309    0.49   45.00    8.20   38.89    0.6400   36.75700   -1.30500 9000.000
    56  803.09    2.033   17.74   63.0    2.4828    0.0309    0.50   46.00    8.30   38.90    0.6400   36.75700   -1.30500 9000.000
    58  802.42    2.040   17.74   64.0    2.4829    0.0309    0.52   46.00    8.40   38.91    0.6400   36.75700   -1.30500 9000.000
    60  801.71    2.047   17.66   64.0    2.4830    0.0310    0.54   47.00    8.60   38.92    0.6400   36.75700   -1.30500 9000.000
    62  800.92    2.056   17.56   65.0    2.4831    0.0310    0.56   48.00    8.70   38.93    0.6400   36.75700   -1.30500 9000.000
    64  800.07    2.065   17.45   65.0    2.4831    0.0310    0.58   48.00    8.70   38.93    0.6400   36.75600   -1.30500 9000.000
    66  799.26    2.074   17.44   66.0    2.4831    0.0311    0.60   48.00    8.80   38.94    0.6400   36.75600   -1.30500 9000.000
    68  798.56    2.081   17.40   66.0    2.4831    0.0311    0.61   48.00    8.90   38.94    0.6400   36.75600   -1.30500 9000.000
    70  797.87    2.089   17.26   66.0    2.4833    0.0311    0.63   48.00    9.00   38.96    0.6400   36.75600   -1.30500 9000.000
    72  797.18    2.096   17.16   66.0    2.4833    0.0312    0.65   49.00    9.10   38.96    0.6400   36.75600   -1.30600 9000.000
    74  796.45    2.104   17.07   67.0    2.4833    0.0312    0.67   49.00    9.10   38.96    0.6400   36.75600   -1.30600 9000.000
    76  795.62    2.113   16.97   66.0    2.4834    0.0312    0.69   49.00    9.10   38.97    0.6400   36.75600   -1.30600 9000.000
    78  794.60    2.124   16.86   66.0    2.4835    0.0313    0.71   49.00    9.10   38.98    0.6400   36.75500   -1.30600 9000.000
    80  793.51    2.135   16.73   67.0    2.4835    0.0313    0.74   49.00    9.10   38.98    0.6400   36.75500   -1.30600 9000.000
    82  792.30    2.148   16.63   68.0    2.4835    0.0313    0.77   49.00    9.10   38.99    0.6400   36.75500   -1.30600 9000.000
    84  791.01    2.162   16.50   68.0    2.4835    0.0314    0.80   48.00    9.00   38.99    0.6400   36.75500   -1.30600 9000.000
    86  789.71    2.176   16.38   68.0    2.4835    0.0314    0.83   48.00    9.00   38.99    0.6400   36.75500   -1.30600 9000.000
    88  788.57    2.188   16.27   69.0    2.4835    0.0315    0.86   47.00    8.90   38.99    0.6400   36.75500   -1.30600 9000.000
    90  787.50    2.200   16.17   69.0    2.4835    0.0315    0.89   46.00    8.80   38.98    0.6400   36.75500   -1.30600 9000.000
    92  786.41    2.212   16.02   69.0    2.4835    0.0316    0.92   46.00    8.70   38.98    0.6400   36.75500   -1.30700 9000.000
    94  785.19    2.225   15.88   70.0    2.4835    0.0316    0.95   44.00    8.60   38.98    0.6400   36.75500   -1.30700 9000.000
    96  783.89    2.239   15.77   71.0    2.4835    0.0317    0.98   43.00    8.50   38.98    0.6400   36.75400   -1.30700 9000.000
    98  782.54    2.254   15.63   71.0    2.4835    0.0317    1.01   43.00    8.50   38.99    0.6400   36.75400   -1.30700 9000.000
