36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20131113
Launch Time (UT)                  : 07:32:06
Burst Pressure (hPa)              : 8.40
Integrated O3 to end of data (DU) : 202.93
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : H4443653
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 1Z21051
KI Solution                       : 0.5% Half Buffer (5 g/L KI, 12.5 g/L KBr, 2.5 g/L Na2HPO4 12H2O, 0.625 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 31.500
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  823.10    1.800   21.40   62.0    2.1581    0.0262    0.00    0.00    0.00   32.65    0.5700   36.75900   -1.30200 9000.000
     2  822.48    1.806   20.24   57.0    2.1582    0.0262    0.01   44.00    2.30   32.66    0.5700   36.75900   -1.30200 9000.000
     4  821.34    1.819   20.05   57.0    2.1997    0.0268    0.04   50.00    2.90   32.66    0.5800   36.75900   -1.30200 9000.000
     6  819.98    1.833   19.75   57.0    2.1997    0.0268    0.07   49.00    3.30   32.66    0.5800   36.75900   -1.30200 9000.000
     8  818.84    1.845   19.44   57.0    2.1996    0.0269    0.09   50.00    3.70   32.64    0.5800   36.75900   -1.30200 9000.000
    10  818.02    1.853   19.25   58.0    2.1995    0.0269    0.11   51.00    4.10   32.63    0.5800   36.75900   -1.30200 9000.000
    12  817.14    1.863   19.14   58.0    2.1994    0.0269    0.13   53.00    4.40   32.62    0.5800   36.75900   -1.30200 9000.000
    14  816.14    1.873   19.05   58.0    2.2408    0.0275    0.15   54.00    4.70   32.60    0.5900   36.75900   -1.30200 9000.000
    16  815.17    1.883   19.01   59.0    2.2406    0.0275    0.17   56.00    5.00   32.58    0.5900   36.75900   -1.30200 9000.000
    18  814.32    1.892   18.97   59.0    2.2821    0.0280    0.19   58.00    5.20   32.58    0.6000   36.75800   -1.30200 9000.000
    20  813.47    1.901   18.87   59.0    2.2821    0.0281    0.21   60.00    5.40   32.58    0.6000   36.75800   -1.30200 9000.000
    22  812.49    1.912   18.76   59.0    2.2821    0.0281    0.23   62.00    5.50   32.58    0.6000   36.75800   -1.30200 9000.000
    24  811.50    1.922   18.65   60.0    2.3236    0.0286    0.25   64.00    5.70   32.58    0.6100   36.75800   -1.30200 9000.000
    26  810.61    1.932   18.59   60.0    2.3237    0.0287    0.27   65.00    5.80   32.59    0.6100   36.75800   -1.30300 9000.000
    28  809.74    1.941   18.53   60.0    2.3237    0.0287    0.29   67.00    5.90   32.59    0.6100   36.75800   -1.30300 9000.000
    30  808.78    1.951   18.46   60.0    2.3238    0.0287    0.31   69.00    5.90   32.60    0.6100   36.75800   -1.30300 9000.000
    32  807.76    1.962   18.37   60.0    2.3653    0.0293    0.33   70.00    6.00   32.60    0.6200   36.75800   -1.30300 9000.000
    34  806.62    1.974   18.20   61.0    2.3652    0.0293    0.36   71.00    6.00   32.59    0.6200   36.75800   -1.30300 9000.000
    36  805.47    1.986   18.04   62.0    2.3653    0.0294    0.39   72.00    6.10   32.60    0.6200   36.75800   -1.30300 9000.000
    38  804.43    1.997   17.99   62.0    2.3238    0.0289    0.41   72.00    6.10   32.60    0.6100   36.75800   -1.30300 9000.000
    40  803.36    2.009   17.95   63.0    2.3238    0.0289    0.44   73.00    6.20   32.60    0.6100   36.75700   -1.30300 9000.000
    42  802.30    2.020   17.86   64.0    2.3238    0.0290    0.46   73.00    6.10   32.60    0.6100   36.75700   -1.30300 9000.000
    44  801.23    2.032   17.74   64.0    2.3238    0.0290    0.48   73.00    6.10   32.60    0.6100   36.75700   -1.30300 9000.000
    46  800.21    2.042   17.62   64.0    2.3238    0.0290    0.51   74.00    6.10   32.60    0.6100   36.75700   -1.30300 9000.000
    48  799.31    2.052   17.49   65.0    2.3238    0.0291    0.53   74.00    6.00   32.60    0.6100   36.75700   -1.30300 9000.000
    50  798.48    2.061   17.40   65.0    2.3237    0.0291    0.55   74.00    5.90   32.59    0.6100   36.75700   -1.30300 9000.000
    52  797.54    2.071   17.30   65.0    2.3236    0.0291    0.57   74.00    5.70   32.58    0.6100   36.75700   -1.30300 9000.000
