36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20130508
Launch Time (UT)                  : 06:35:16
Burst Pressure (hPa)              : 8.97
Integrated O3 to end of data (DU) : 201.72
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : G2534352
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 1Z21003
KI Solution                       : 0.5% Half Buffer (5 g/L KI, 12.5 g/L KBr, 2.5 g/L Na2HPO4 12H2O, 0.625 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 28.900
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  825.20    1.800   19.20   74.0    1.5171    0.0184    0.00   90.00    3.00   31.46    0.4500   36.75900   -1.30200 9000.000
     2  823.84    1.814   18.36   65.0    1.5172    0.0184    0.02  175.00    1.30   31.47    0.4500   36.75900   -1.30200 9000.000
     4 9000.00 9000.000   17.95   65.0 9000.0000 9000.0000    0.02  175.00    1.40   29.92    0.4600   36.75900   -1.30200 9000.000
     6  821.73    1.836   17.69   66.0    1.5932    0.0194    0.02  171.00    1.60   31.50    0.4700   36.75900   -1.30200 9000.000
     8  820.93    1.844   17.55   67.0    1.5933    0.0194    0.03  169.00    1.80   31.51    0.4700   36.75900   -1.30200 9000.000
    10  820.25    1.852   17.52   67.0    1.5933    0.0194    0.04  167.00    2.00   31.52    0.4700   36.75900   -1.30200 9000.000
    12  819.42    1.860   17.40   67.0    1.5934    0.0194    0.06  165.00    2.10   31.53    0.4700   36.75900   -1.30100 9000.000
    14  818.47    1.870   17.29   69.0    1.6693    0.0204    0.07  163.00    2.20   31.54    0.4900   36.75900   -1.30100 9000.000
    16  817.56    1.880   17.20   70.0    1.6693    0.0204    0.08  162.00    2.30   31.54    0.4900   36.75900   -1.30100 9000.000
    18  816.59    1.890   17.08   71.0    1.7072    0.0209    0.10  160.00    2.40   31.54    0.5000   36.75900   -1.30100 9000.000
    20  815.64    1.900   16.95   71.0    1.7073    0.0209    0.12  159.00    2.50   31.55    0.5000   36.75900   -1.30100 9000.000
    22  814.82    1.908   16.89   72.0    1.7452    0.0214    0.13  158.00    2.60   31.55    0.5100   36.75900   -1.30100 9000.000
    24  814.02    1.917   16.87   72.0    1.7452    0.0214    0.14  157.00    2.60   31.55    0.5100   36.75900   -1.30100 9000.000
    26  813.19    1.926   16.77   73.0    1.7454    0.0215    0.16  157.00    2.70   31.57    0.5100   36.75900   -1.30100 9000.000
    28  812.28    1.935   16.65   73.0    1.7833    0.0220    0.17  158.00    2.70   31.57    0.5200   36.75900   -1.30100 9000.000
    30  811.23    1.946   16.56   74.0    1.7833    0.0220    0.19  158.00    2.80   31.57    0.5200   36.75900   -1.30100 9000.000
    32  810.30    1.956   16.50   74.0    1.7833    0.0220    0.21  159.00    2.80   31.57    0.5200   36.75900   -1.30100 9000.000
    34  809.62    1.963   16.50   73.0    1.7834    0.0220    0.22  160.00    2.80   31.58    0.5200   36.75900   -1.30100 9000.000
    36  808.93    1.970   16.45   73.0    1.7834    0.0220    0.23  161.00    2.90   31.58    0.5200   36.75900   -1.30100 9000.000
    38  808.15    1.979   16.30   73.0    1.8213    0.0225    0.25  162.00    2.90   31.58    0.5300   36.75900   -1.30100 9000.000
    40  807.43    1.986   16.19   74.0    1.8214    0.0226    0.26  163.00    3.00   31.59    0.5300   36.75900   -1.30100 9000.000
    42  806.71    1.994   16.07   75.0    1.8214    0.0226    0.27  164.00    3.10   31.59    0.5300   36.75900   -1.30100 9000.000
    44  805.98    2.001   16.00   75.0    1.8593    0.0231    0.28  165.00    3.10   31.59    0.5400   36.75900   -1.30100 9000.000
    46  805.21    2.010   15.96   76.0    1.8594    0.0231    0.30  166.00    3.20   31.60    0.5400   36.75900   -1.30100 9000.000
    48  804.44    2.018   15.91   76.0    1.8594    0.0231    0.31  167.00    3.30   31.61    0.5400   36.75900   -1.30100 9000.000
    50  803.74    2.025   15.83   75.0    1.8594    0.0231    0.32  167.00    3.40   31.61    0.5400   36.75900   -1.30100 9000.000
    52  803.04    2.033   15.77   75.0    1.8595    0.0232    0.34  167.00    3.50   31.62    0.5400   36.75900   -1.30100 9000.000
    54  802.28    2.041   15.69   76.0    1.8595    0.0232    0.35  167.00    3.60   31.63    0.5400   36.75900   -1.30100 9000.000
    56  801.44    2.050   15.56   76.0    1.8595    0.0232    0.37  167.00    3.70   31.63    0.5400   36.75900   -1.30100 9000.000
    58  800.52    2.059   15.44   77.0    1.8595    0.0232    0.38  167.00    3.70   31.63    0.5400   36.75900   -1.30000 9000.000
    60  799.55    2.070   15.39   78.0    1.8596    0.0233    0.40  167.00    3.80   31.64    0.5400   36.75900   -1.30000 9000.000
