36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20130213
Launch Time (UT)                  : 06:56:48
Burst Pressure (hPa)              : 8.68
Integrated O3 to end of data (DU) : 199.69
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : G2543556
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 1Z21064
KI Solution                       : 0.5% Half Buffer (5 g/L KI, 12.5 g/L KBr, 2.5 g/L Na2HPO4 12H2O, 0.625 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 30.800
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  821.90    1.800   21.50   63.0    2.3641    0.0288    0.00   70.00    2.50   39.40    0.6200   36.75900   -1.30200 9000.000
     2  821.04    1.809   19.63   62.0    2.3642    0.0288    0.02   52.00    2.70   39.41    0.6200   36.75900   -1.30200 9000.000
     4  819.83    1.822   19.40   64.0    2.4057    0.0293    0.05   53.00    3.10   39.41    0.6300   36.75900   -1.30200 9000.000
     6  818.55    1.835   19.28   66.0    2.4057    0.0294    0.08   56.00    3.50   39.41    0.6300   36.75900   -1.30200 9000.000
     8  817.33    1.848   19.25   67.0    2.4057    0.0294    0.11   57.00    3.80   39.41    0.6300   36.75900   -1.30200 9000.000
    10  816.07    1.861   19.06   68.0    2.4057    0.0295    0.13   58.00    4.10   39.41    0.6300   36.75900   -1.30200 9000.000
    12  814.70    1.876   18.87   68.0    2.4057    0.0295    0.17   59.00    4.40   39.41    0.6300   36.75900   -1.30200 9000.000
    14  813.20    1.892   18.73   70.0    2.4057    0.0296    0.20   60.00    4.70   39.41    0.6300   36.75900   -1.30200 9000.000
    16  811.78    1.907   18.61   71.0    2.4056    0.0296    0.23   61.00    4.80   39.40    0.6300   36.75900   -1.30200 9000.000
    18  810.43    1.921   18.47   71.0    2.4056    0.0297    0.27   62.00    4.90   39.40    0.6300   36.75900   -1.30200 9000.000
    20  809.07    1.936   18.25   72.0    2.4055    0.0297    0.30   62.00    5.00   39.39    0.6300   36.75800   -1.30200 9000.000
    22  807.59    1.951   17.93   72.0    2.4055    0.0298    0.33   61.00    5.00   39.39    0.6300   36.75800   -1.30200 9000.000
