36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20130220
Launch Time (UT)                  : 06:36:26
Burst Pressure (hPa)              : 9.32
Integrated O3 to end of data (DU) : 188.38
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : G2534373
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 1Z21054
KI Solution                       : 0.5% Half Buffer (5 g/L KI, 12.5 g/L KBr, 2.5 g/L Na2HPO4 12H2O, 0.625 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 29.300
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  823.90    1.800   13.70   64.0    2.4515    0.0298    0.00   40.00    2.00   35.10    0.6800   36.75900   -1.30200 9000.000
     2  823.13    1.808   16.98   55.0    2.4905    0.0303    0.02   61.00    1.50   35.11    0.6900   36.75900   -1.30200 9000.000
     4  822.27    1.817   20.46   52.0    2.4906    0.0303    0.04   61.00    1.50   35.12    0.6900   36.75900   -1.30200 9000.000
     6  821.41    1.826   20.34   53.0    2.4906    0.0303    0.06   59.00 9000.00   35.12    0.6900   36.75900   -1.30200 9000.000
     8  820.55    1.835   20.25   54.0    2.5295    0.0308    0.08   57.00    1.70   35.12    0.7000   36.75900   -1.30200 9000.000
    10  819.63    1.845   20.14   55.0    2.5294    0.0309    0.10   55.00    1.70   35.10    0.7000   36.75900   -1.30200 9000.000
    12  818.73    1.854   20.04   56.0    2.5292    0.0309    0.12   51.00    1.70   35.08    0.7000   36.75900   -1.30200 9000.000
    14  817.83    1.864   19.93   57.0    2.5290    0.0309    0.15   48.00    1.70   35.06    0.7000   36.75900   -1.30200 9000.000
    16  816.91    1.873   19.83   58.0    2.5289    0.0310    0.17   44.00    1.70   35.04    0.7000   36.75900   -1.30200 9000.000
    18  815.94    1.884   19.75   59.0    2.5289    0.0310    0.19   40.00    1.70   35.04    0.7000   36.75900   -1.30200 9000.000
    20  815.00    1.894   19.65   59.0    2.5289    0.0310    0.22   37.00    1.70   35.04    0.7000   36.75900   -1.30200 9000.000
    22  814.33    1.901   19.52   60.0    2.5289    0.0311    0.23   35.00    1.70   35.05    0.7000   36.75900   -1.30200 9000.000
    24  813.80    1.906   19.47   60.0    2.5679    0.0316    0.25   33.00    1.70   35.05    0.7100   36.75900   -1.30200 9000.000
    26  813.19    1.913   19.41   61.0    2.5679    0.0316    0.26   33.00    1.70   35.05    0.7100   36.75900   -1.30200 9000.000
    28  812.56    1.919   19.33   61.0    2.5679    0.0316    0.28   33.00    1.70   35.05    0.7100   36.75900   -1.30200 9000.000
    30  811.89    1.926   19.32   61.0    2.6067    0.0321    0.29   34.00    1.70   35.04    0.7200   36.75900   -1.30200 9000.000
    32  810.98    1.936   19.29   61.0    2.6456    0.0326    0.32   36.00    1.70   35.04    0.7300   36.75900   -1.30200 9000.000
    34  809.91    1.948   19.17   62.0    2.6843    0.0331    0.34   38.00    1.70   35.02    0.7400   36.75900   -1.30200 9000.000
    36  808.81    1.959   19.08   63.0    2.6843    0.0332    0.37   40.00    1.60   35.02    0.7400   36.75900   -1.30200 9000.000
    38  807.94    1.969   19.05   62.0    2.6842    0.0332    0.40   42.00    1.50   35.01    0.7400   36.75900   -1.30200 9000.000
    40  807.25    1.976   19.02   62.0    2.6452    0.0328    0.41   45.00    1.40   35.00    0.7300   36.75800   -1.30200 9000.000
    42  806.48    1.984   18.92   62.0    2.6452    0.0328    0.43   48.00    1.30   35.00    0.7300   36.75800   -1.30200 9000.000
    44  805.64    1.993   18.82   63.0    2.6453    0.0328    0.46   52.00    1.10   35.01    0.7300   36.75800   -1.30200 9000.000
    46  804.78    2.002   18.80   64.0    2.6453    0.0329    0.48   56.00    0.90   35.01    0.7300   36.75900   -1.30200 9000.000
    48  803.98    2.011   18.77   64.0    2.6453    0.0329    0.50   61.00    0.80   35.01    0.7300   36.75900   -1.30200 9000.000
    50  803.31    2.018   18.67   64.0    2.6065    0.0324    0.52   68.00    0.60   35.02    0.7200   36.75900   -1.30200 9000.000
    52  802.57    2.026   18.50   64.0    2.5677    0.0320    0.53    0.00    0.50   35.03    0.7100   36.75900   -1.30200 9000.000
    54  801.65    2.036   18.37   64.0    2.5678    0.0320    0.56    0.00    0.30   35.04    0.7100   36.75800   -1.30200 9000.000
    56  800.55    2.047   18.23   64.0    2.5679    0.0321    0.59    0.00    0.30   35.05    0.7100   36.75800   -1.30200 9000.000
    58  799.50    2.059   18.08   65.0    2.6068    0.0326    0.61    0.00    0.30   35.05    0.7200   36.75800   -1.30200 9000.000
    60  798.68    2.068   17.99   65.0    2.6067    0.0326    0.63    0.00    0.40   35.04    0.7200   36.75900   -1.30200 9000.000
    62  797.89    2.076   17.95   65.0    2.6067    0.0327    0.65    0.00    0.40   35.04    0.7200   36.75900   -1.30200 9000.000
    64  796.87    2.087   17.88   65.0    2.6066    0.0327    0.68    0.00    0.40   35.03    0.7200   36.75900   -1.30200 9000.000
    66  795.77    2.099   17.77   66.0    2.6066    0.0328    0.71    0.00    0.40   35.03    0.7200   36.75900   -1.30200 9000.000
    68  794.67    2.111   17.66   66.0    2.6066    0.0328    0.74    0.00    0.40   35.03    0.7200   36.75800   -1.30200 9000.000
    70  793.57    2.123   17.59   66.0    2.6067    0.0328    0.77    0.00    0.30   35.04    0.7200   36.75800   -1.30200 9000.000
    72  792.58    2.133   17.54   67.0    2.6068    0.0329    0.79    0.00    0.20   35.05    0.7200   36.75800   -1.30200 9000.000
    74  791.56    2.144   17.41   67.0    2.6069    0.0329    0.82    0.00    0.10   35.07    0.7200   36.75900   -1.30200 9000.000
    76  790.42    2.157   17.27   67.0    2.6070    0.0330    0.85    0.00    0.10   35.08    0.7200   36.75900   -1.30200 9000.000
    78  789.42    2.168   17.20   67.0    2.6071    0.0330    0.87    0.00    0.20   35.09    0.7200   36.75900   -1.30200 9000.000
    80  788.40    2.178   17.10   67.0    2.5684    0.0326    0.90    0.00    0.40   35.11    0.7100   36.75900   -1.30200 9000.000
    82  787.31    2.190   16.97   67.0    2.5684    0.0326    0.93   25.00    0.50   35.12    0.7100   36.75800   -1.30200 9000.000
    84  786.37    2.201   16.89   67.0    2.5297    0.0322    0.95   22.00    0.60   35.14    0.7000   36.75800   -1.30200 9000.000
