36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20130814
Launch Time (UT)                  : 07:05:56
Burst Pressure (hPa)              : 9.07
Integrated O3 to end of data (DU) : 224.72
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : J1153404
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 1Z21016
KI Solution                       : 0.5% Half Buffer (5 g/L KI, 12.5 g/L KBr, 2.5 g/L Na2HPO4 12H2O, 0.625 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 29.600
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  823.40    1.800   19.80   71.0    2.6999    0.0328    0.00    0.00    0.00   33.67    0.7400   36.75900   -1.30200 9000.000
     2  822.78    1.806   19.52   56.0    2.6609    0.0323    0.02  320.00    1.40   33.68    0.7300   36.75900   -1.30200 9000.000
     4  821.79    1.817   19.23   59.0    2.6609    0.0324    0.04  314.00    1.70   33.68    0.7300   36.75900   -1.30200 9000.000
     6  820.60    1.829   19.00   61.0    2.6610    0.0324    0.07  316.00    1.90   33.69    0.7300   36.75900   -1.30200 9000.000
     8  819.69    1.839   18.93   62.0    2.6610    0.0325    0.10  317.00    2.10   33.69    0.7300   36.75900   -1.30200 9000.000
    10  819.09    1.845   18.90   62.0    2.7002    0.0330    0.11  317.00    2.20   33.70    0.7400   36.75900   -1.30200 9000.000
    12  818.20    1.855   18.82   63.0    2.7002    0.0330    0.13  318.00    2.30   33.70    0.7400   36.75900   -1.30200 9000.000
    14  817.06    1.867   18.70   64.0    2.7784    0.0340    0.16  319.00    2.40   33.69    0.7600   36.75900   -1.30200 9000.000
    16  815.87    1.879   18.57   64.0    2.8175    0.0345    0.20  321.00    2.50   33.69    0.7700   36.75900   -1.30200 9000.000
    18  814.75    1.891   18.45   65.0    2.8566    0.0351    0.23  323.00    2.50   33.69    0.7800   36.75900   -1.30200 9000.000
    20  813.87    1.900   18.42   65.0    2.8565    0.0351    0.25  325.00    2.50   33.68    0.7800   36.75900   -1.30200 9000.000
    22  813.12    1.908   18.37   65.0    2.8565    0.0351    0.27  327.00    2.50   33.68    0.7800   36.75900   -1.30200 9000.000
    24  812.20    1.918   18.26   65.0    2.8957    0.0357    0.30  330.00    2.60   33.68    0.7900   36.75900   -1.30200 9000.000
    26  811.10    1.929   18.11   66.0    2.9348    0.0362    0.33  333.00    2.60   33.68    0.8000   36.76000   -1.30200 9000.000
    28  809.96    1.941   18.00   67.0    2.9738    0.0367    0.36  335.00    2.70   33.67    0.8100   36.76000   -1.30200 9000.000
    30  808.88    1.953   17.94   67.0    2.9738    0.0368    0.39  337.00    2.80   33.67    0.8100   36.75900   -1.30200 9000.000
    32  807.81    1.964   17.85   67.0    2.9738    0.0368    0.42  339.00    2.90   33.67    0.8100   36.75900   -1.30200 9000.000
    34  806.77    1.975   17.75   67.0    3.0130    0.0373    0.45  340.00    3.00   33.67    0.8200   36.75900   -1.30200 9000.000
    36  805.79    1.986   17.67   67.0    3.0131    0.0374    0.48  339.00    3.10   33.68    0.8200   36.76000   -1.30200 9000.000
    38  804.74    1.997   17.62   68.0    3.0131    0.0374    0.51  339.00    3.20   33.68    0.8200   36.76000   -1.30300 9000.000
    40  803.59    2.009   17.51   68.0    3.0522    0.0380    0.55  337.00    3.30   33.68    0.8300   36.76000   -1.30300 9000.000
    42  802.50    2.021   17.39   68.0    3.0521    0.0380    0.58  335.00    3.40   33.67    0.8300   36.76000   -1.30300 9000.000
