36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20130731
Launch Time (UT)                  : 07:11:37
Burst Pressure (hPa)              : 8.49
Integrated O3 to end of data (DU) : 226.27
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : G2534582
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 1Z16653
KI Solution                       : 0.5% Half Buffer (5 g/L KI, 12.5 g/L KBr, 2.5 g/L Na2HPO4 12H2O, 0.625 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 29.100
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.040
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  826.80    1.800   15.80   77.0    1.7790    0.0215    0.00    0.00    0.00   28.74    0.5100   36.75900   -1.30200 9000.000
     2  826.07    1.808   14.85   64.0    1.8169    0.0220    0.01  135.00    1.70   28.75    0.5200   36.75900   -1.30200 9000.000
     4  824.97    1.819   14.58   66.0    1.8170    0.0220    0.03  150.00    2.10   28.77    0.5200   36.75900   -1.30200 9000.000
     6  823.53    1.834   14.46   67.0    1.8549    0.0225    0.06  147.00    2.30   28.78    0.5300   36.75900 9000.00000 9000.000
     8  822.20    1.847   14.32   68.0    1.8549    0.0226    0.08  148.00    2.60   28.78    0.5300   36.75900   -1.30200 9000.000
    10  821.24    1.857   14.23   69.0    1.8550    0.0226    0.10  149.00    2.90   28.79    0.5300   36.75900   -1.30200 9000.000
    12  820.40    1.866   14.15   69.0    1.8550    0.0226    0.11  151.00    3.10   28.79    0.5300   36.75900   -1.30200 9000.000
    14  819.42    1.876   13.99   68.0    1.8928    0.0231    0.13  151.00    3.30   28.79    0.5400   36.75900   -1.30100 9000.000
    16  818.40    1.886   13.86   68.0    1.9307    0.0236    0.15  152.00    3.40   28.79    0.5500   36.75900   -1.30100 9000.000
    18  817.23    1.898   13.77   69.0    1.9307    0.0236    0.17  152.00    3.50   28.80    0.5500   36.75900   -1.30100 9000.000
    20  815.91    1.912   13.61   69.0    1.9686    0.0241    0.20  152.00    3.60   28.80    0.5600   36.75900   -1.30100 9000.000
    22  814.69    1.925   13.48   71.0    2.0065    0.0246    0.22  151.00    3.60   28.80    0.5700   36.75900   -1.30100 9000.000
    24  813.67    1.935   13.38   72.0    2.0065    0.0247    0.24  150.00    3.60   28.80    0.5700   36.75900   -1.30100 9000.000
    26  812.92    1.943   13.29   73.0    2.0065    0.0247    0.25  149.00    3.50   28.81    0.5700   36.75900   -1.30100 9000.000
    28  812.16    1.951   13.22   72.0    2.0065    0.0247    0.27  146.00    3.50   28.81    0.5700   36.75900   -1.30100 9000.000
    30  811.25    1.960   13.14   71.0    2.0444    0.0252    0.29  144.00    3.40   28.81    0.5800   36.75900   -1.30100 9000.000
    32  810.29    1.970   13.05   72.0    2.0445    0.0252    0.31  141.00    3.40   28.82    0.5800   36.75900   -1.30100 9000.000
    34  809.24    1.981   12.95   73.0    2.0823    0.0257    0.33  138.00    3.30   28.82    0.5900   36.75900   -1.30100 9000.000
    36  808.10    1.993   12.84   74.0    2.1202    0.0262    0.35  134.00    3.20   28.82    0.6000   36.75900   -1.30100 9000.000
    38  807.00    2.005   12.74   75.0    2.1202    0.0263    0.37  131.00    3.20   28.83    0.6000   36.75800   -1.30100 9000.000
    40  806.10    2.014   12.67   76.0    2.1203    0.0263    0.39  128.00    3.10   28.84    0.6000   36.75800   -1.30100 9000.000
    42  805.17    2.024   12.57   77.0    2.1204    0.0263    0.41  126.00    3.00   28.85    0.6000   36.75800   -1.30100 9000.000
    44  804.21    2.034   12.47   77.0    2.1205    0.0264    0.43  124.00    2.90   28.86    0.6000   36.75800   -1.30100 9000.000
    46  803.18    2.045   12.36   78.0    2.1205    0.0264    0.45  122.00    2.80   28.86    0.6000   36.75800   -1.30100 9000.000
    48  802.07    2.056   12.22   78.0    2.1583    0.0269    0.48  121.00    2.70   28.86    0.6100   36.75800   -1.30100 9000.000
    50  800.88    2.069   12.11   78.0    2.1583    0.0269    0.50  121.00    2.70   28.86    0.6100   36.75800   -1.30100 9000.000
    52  799.52    2.083   11.99   79.0    2.1583    0.0270    0.53  121.00    2.60   28.86    0.6100   36.75800   -1.30100 9000.000
    54  798.24    2.096   11.86   79.0    2.1583    0.0270    0.56  122.00    2.50   28.86    0.6100   36.75800   -1.30100 9000.000
    56  797.08    2.109   11.77   79.0    2.1583    0.0271    0.58  124.00    2.50   28.86    0.6100   36.75800   -1.30100 9000.000
    58  795.91    2.121   11.67   79.0    2.1583    0.0271    0.61  125.00    2.50   28.86    0.6100   36.75800   -1.30100 9000.000
    60  794.68    2.134   11.53   79.0    2.1583    0.0272    0.63  127.00    2.50   28.86    0.6100   36.75800   -1.30100 9000.000
    62  793.50    2.146   11.39   79.0    2.1583    0.0272    0.66  130.00    2.50   28.86    0.6100   36.75800   -1.30100 9000.000
    64  792.53    2.156   11.28   80.0    2.1584    0.0272    0.68  132.00    2.50   28.87    0.6100   36.75800   -1.30100 9000.000
    66  791.35    2.169   11.17   80.0    2.1584    0.0273    0.71  134.00    2.60   28.87    0.6100   36.75800   -1.30100 9000.000
    68  790.13    2.182   11.05   80.0    2.1585    0.0273    0.73  136.00    2.70   28.88    0.6100   36.75800   -1.30100 9000.000
    70  788.96    2.194   10.99   79.0    2.1585    0.0274    0.76  138.00    2.80   28.88    0.6100   36.75800   -1.30100 9000.000
    72  787.67    2.208   10.84   79.0    2.1584    0.0274    0.78  141.00    2.80   28.87    0.6100   36.75800   -1.30000 9000.000
    74  786.42    2.221   10.68   80.0    2.1584    0.0274    0.81  143.00    2.90   28.87    0.6100   36.75800   -1.30000 9000.000
    76  785.31    2.233   10.61   80.0    2.1584    0.0275    0.84  146.00    3.00   28.87    0.6100   36.75800   -1.30000 9000.000
    78  784.19    2.245   10.52   80.0    2.1963    0.0280    0.86  149.00    3.10   28.87    0.6200   36.75800   -1.30000 9000.000
    80  782.99    2.258   10.42   80.0    2.1963    0.0280    0.89  152.00    3.20   28.87    0.6200   36.75800   -1.30000 9000.000
    82  781.82    2.270   10.33   80.0    2.1964    0.0281    0.91  155.00    3.30   28.89    0.6200   36.75800   -1.30000 9000.000
    84  780.47    2.284   10.18   81.0    2.1965    0.0281    0.94  158.00    3.40   28.90    0.6200   36.75800   -1.30000 9000.000
    86  778.99    2.300   10.00   83.0    2.1965    0.0282    0.98  161.00    3.50   28.90    0.6200   36.75800   -1.30000 9000.000
    88  777.54    2.316    9.84   84.0    2.1965    0.0282    1.01  164.00    3.60   28.90    0.6200   36.75700   -1.30000 9000.000
    90  776.28    2.329    9.70   84.0    2.1966    0.0283    1.04  166.00    3.80   28.92    0.6200   36.75800   -1.30000 9000.000
    92  775.20    2.341    9.58   84.0    2.1966    0.0283    1.06  169.00    3.90   28.92    0.6200   36.75800   -1.30000 9000.000
    94  774.15    2.352    9.49   84.0    2.1966    0.0284    1.08  171.00    4.00   28.92    0.6200   36.75800   -1.30000 9000.000
    96  773.06    2.364    9.40   85.0    2.1967    0.0284    1.11  172.00    4.10   28.93    0.6200   36.75800   -1.30000 9000.000
    98  772.11    2.374    9.28   86.0    2.1967    0.0285    1.13  173.00    4.20   28.93    0.6200   36.75800   -1.30000 9000.000
   100  771.32    2.383    9.19   87.0    2.1967    0.0285    1.15  174.00    4.30   28.93    0.6200   36.75700   -1.29900 9000.000
   102  770.56    2.391    9.14   87.0    2.1968    0.0285    1.16  175.00    4.30   28.95    0.6200   36.75700   -1.29900 9000.000
   104  769.65    2.401    9.08   88.0    2.1968    0.0285    1.18  175.00    4.40   28.95    0.6200   36.75700   -1.29900 9000.000
   106  768.66    2.411    9.03   89.0    2.1968    0.0286    1.21  176.00    4.40   28.95    0.6200   36.75800   -1.29900 9000.000
   108  767.54    2.423    8.99   90.0    2.1968    0.0286    1.23  176.00    4.30   28.95    0.6200   36.75800   -1.29900 9000.000
   110  766.35    2.436    8.89   91.0    2.1969    0.0287    1.26  176.00    4.30   28.96    0.6200   36.75700   -1.29900 9000.000
   112  765.32    2.447    8.79   91.0    2.1969    0.0287    1.28  176.00    4.30   28.96    0.6200   36.75700   -1.29900 9000.000
   114  764.26    2.459    8.74   92.0    2.1590    0.0282    1.31  176.00    4.20   28.96    0.6100   36.75700   -1.29900 9000.000
   116  763.08    2.472    8.67   93.0    2.1590    0.0283    1.33  176.00    4.20   28.96    0.6100   36.75800   -1.29900 9000.000
   118  762.04    2.483    8.64   93.0    2.1590    0.0283    1.36  177.00    4.10   28.96    0.6100   36.75800   -1.29900 9000.000
   120  760.92    2.495    8.59   93.0    2.1590    0.0284    1.38  177.00    4.10   28.96    0.6100   36.75700   -1.29900 9000.000
   122  759.73    2.508    8.48   94.0    2.1590    0.0284    1.41  178.00    4.10   28.96    0.6100   36.75700   -1.29900 9000.000
   124  758.67    2.520    8.40   93.0    2.1590    0.0285    1.43  179.00    4.10   28.95    0.6100   36.75700   -1.29900 9000.000
   126  757.70    2.530    8.35   93.0    2.1589    0.0285    1.45  179.00    4.10   28.94    0.6100   36.75700   -1.29900 9000.000
   128  756.77    2.540    8.29   93.0    2.1209    0.0280    1.47  180.00    4.10   28.93    0.6000   36.75700   -1.29900 9000.000
   130  755.98    2.549    8.24   93.0    2.1209    0.0281    1.49  181.00    4.20   28.93    0.6000   36.75700   -1.29800 9000.000
   132  755.20    2.558    8.22   93.0    2.1588    0.0286    1.51  181.00    4.30   28.93    0.6100   36.75700   -1.29800 9000.000
   134  754.27    2.568    8.18   94.0    2.1589    0.0286    1.53  181.00    4.40   28.94    0.6100   36.75700   -1.29800 9000.000
   136  753.20    2.580    8.12   94.0    2.1589    0.0287    1.55  181.00    4.50   28.94    0.6100   36.75800   -1.29800 9000.000
   138  752.12    2.592    8.05   94.0    2.1589    0.0287    1.58  181.00    4.60   28.94    0.6100   36.75700   -1.29800 9000.000
   140  751.06    2.603    7.98   93.0    2.1589    0.0287    1.60  180.00    4.70   28.94    0.6100   36.75700   -1.29800 9000.000
   142  750.10    2.614    7.97   93.0    2.1210    0.0283    1.62  179.00    4.80   28.94    0.6000   36.75700   -1.29800 9000.000
   144  749.22    2.624    7.93   93.0    2.1210    0.0283    1.64  178.00    5.00   28.94    0.6000   36.75800   -1.29800 9000.000
   146  748.21    2.635    7.83   93.0    2.1211    0.0283    1.67  176.00    5.10   28.95    0.6000   36.75800   -1.29800 9000.000
   148  747.30    2.645    7.73   93.0    2.1211    0.0284    1.69  175.00    5.10   28.95    0.6000   36.75800   -1.29800 9000.000
   150  746.63    2.652    7.67   93.0    2.1211    0.0284    1.70  173.00    5.20   28.95    0.6000   36.75700   -1.29800 9000.000
   152  746.01    2.659    7.65   94.0    2.1211    0.0284    1.72  172.00    5.20   28.95    0.6000   36.75700   -1.29800 9000.000
   154  745.15    2.668    7.64   94.0    2.1212    0.0285    1.74  171.00    5.20   28.96    0.6000   36.75700   -1.29700 9000.000
   156  744.20    2.679    7.61   94.0    2.1212    0.0285    1.76  170.00    5.10   28.96    0.6000   36.75700   -1.29700 9000.000
   158  743.44    2.688    7.54   94.0    2.1212    0.0285    1.77  169.00    5.00   28.97    0.6000   36.75700   -1.29700 9000.000
   160  742.67    2.696    7.48   94.0    2.1591    0.0291    1.79  169.00    4.90   28.97    0.6100   36.75700   -1.29700 9000.000
   162  741.71    2.707    7.42   94.0    2.1591    0.0291    1.81  169.00    4.70   28.97    0.6100   36.75700   -1.29700 9000.000
   164  740.87    2.716    7.37   93.0    2.1591    0.0291    1.83  169.00    4.50   28.97    0.6100   36.75700   -1.29700 9000.000
   166  740.14    2.724    7.35   94.0    2.1590    0.0292    1.85  170.00    4.30   28.96    0.6100   36.75700   -1.29700 9000.000
   168  739.24    2.734    7.30   94.0    2.1590    0.0292    1.87  171.00    4.10   28.96    0.6100   36.75700   -1.29700 9000.000
   170  738.25    2.745    7.25   94.0    2.1591    0.0292    1.89  172.00    3.90   28.97    0.6100   36.75700   -1.29700 9000.000
   172  737.33    2.756    7.24   94.0    2.1592    0.0293    1.91  173.00    3.80   28.98    0.6100   36.75700   -1.29700 9000.000
   174  736.45    2.765    7.18   94.0    2.1592    0.0293    1.93  175.00    3.60   28.98    0.6100   36.75700   -1.29700 9000.000
   176  735.68    2.774    7.06   93.0    2.1592    0.0293    1.95  176.00    3.50   28.98    0.6100   36.75700   -1.29700 9000.000
   178  734.91    2.783    6.99   93.0    2.1592    0.0294    1.97  177.00    3.40   28.98    0.6100   36.75700   -1.29600 9000.000
   180  733.97    2.793    6.95   92.0    2.1592    0.0294    1.99  178.00    3.30   28.98    0.6100   36.75700   -1.29600 9000.000
   182  733.02    2.804    6.90   92.0    2.1971    0.0300    2.01  179.00    3.30   28.99    0.6200   36.75700   -1.29600 9000.000
   184  732.25    2.812    6.87   91.0    2.1971    0.0300    2.03  180.00    3.30   28.99    0.6200   36.75700   -1.29600 9000.000
   186  731.49    2.821    6.87   92.0    2.1971    0.0300    2.05  180.00    3.30   28.99    0.6200   36.75700   -1.29600 9000.000
   188  730.58    2.831    6.84   91.0    2.1972    0.0301    2.07  180.00    3.40   29.00    0.6200   36.75700   -1.29600 9000.000
   190  729.61    2.842    6.77   91.0    2.1973    0.0301    2.10  180.00    3.50   29.01    0.6200   36.75700   -1.29600 9000.000
   192  728.57    2.854    6.72   91.0    2.1973    0.0302    2.12  180.00    3.70   29.01    0.6200   36.75700   -1.29600 9000.000
   194  727.53    2.866    6.67   91.0    2.1973    0.0302    2.15  180.00    3.80   29.01    0.6200   36.75700   -1.29600 9000.000
   196  726.50    2.877    6.61   90.0    2.1973    0.0302    2.17  180.00    4.00   29.01    0.6200   36.75700   -1.29600 9000.000
   198  725.68    2.887    6.58   90.0    2.1973    0.0303    2.19  180.00    4.20   29.02    0.6200   36.75700   -1.29600 9000.000
   200  724.94    2.895    6.54   90.0    2.1973    0.0303    2.21  180.00    4.30   29.02    0.6200   36.75700   -1.29600 9000.000
   202  724.12    2.904    6.53   91.0    2.1974    0.0303    2.23  180.00    4.50   29.03    0.6200   36.75700   -1.29600 9000.000
   204  723.35    2.913    6.52   90.0    2.1974    0.0304    2.25  180.00    4.60   29.03    0.6200   36.75700   -1.29600 9000.000
   206  722.52    2.923    6.46   89.0    2.2353    0.0309    2.27  180.00    4.60   29.03    0.6300   36.75700   -1.29600 9000.000
   208  721.44    2.935    6.34   88.0    2.2353    0.0310    2.29  180.00    4.70   29.03    0.6300   36.75700   -1.29600 9000.000
   210  720.23    2.949    6.24   89.0    2.2353    0.0310    2.32  179.00    4.70   29.03    0.6300   36.75700   -1.29500 9000.000
   212  719.23    2.960    6.18   89.0    2.2354    0.0311    2.35  179.00    4.60   29.04    0.6300   36.75700   -1.29500 9000.000
   214  718.48    2.969    6.14   89.0    2.2355    0.0311    2.36  178.00    4.50   29.05    0.6300   36.75700   -1.29500 9000.000
   216  717.67    2.978    6.12   89.0    2.2355    0.0311    2.38  176.00    4.40   29.06    0.6300   36.75700   -1.29500 9000.000
   218  716.81    2.988    6.11   89.0    2.2355    0.0312    2.41  174.00    4.30   29.06    0.6300   36.75700   -1.29500 9000.000
   220  715.88    2.998    6.04   89.0    2.2355    0.0312    2.43  172.00    4.10   29.06    0.6300   36.75700   -1.29500 9000.000
   222  714.99    3.009    5.99   88.0    2.2355    0.0313    2.45  169.00    4.00   29.05    0.6300   36.75700   -1.29500 9000.000
