36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20000823
Launch Time (UT)                  : 07:22:00
Burst Pressure (hPa)              : 7.87
Integrated O3 to end of data (DU) : 215.18
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 946453802
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 29.000
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  827.59    1.800   20.20   52.0    2.1481    0.0260    0.00 9000.00 9000.00   30.27    0.6300 9000.00000 9000.00000 9000.000
    10  826.83    1.808   18.80   52.0    2.0740    0.0251    0.02 9000.00 9000.00   30.27    0.6100 9000.00000 9000.00000 9000.000
    20  821.66    1.862   15.60   61.0    2.1117    0.0257    0.12 9000.00 9000.00   30.37    0.6200 9000.00000 9000.00000 9000.000
    30  816.19    1.918   14.90   65.0    2.1858    0.0268    0.23 9000.00 9000.00   30.37    0.6400 9000.00000 9000.00000 9000.000
    40  810.87    1.974   14.40   67.0    2.2229    0.0274    0.35 9000.00 9000.00   30.37    0.6500 9000.00000 9000.00000 9000.000
    50  805.68    2.028   13.90   68.0    2.2229    0.0276    0.46 9000.00 9000.00   30.38    0.6500 9000.00000 9000.00000 9000.000
    60  799.53    2.092   13.30   71.0    2.1859    0.0273    0.59 9000.00 9000.00   30.38    0.6400 9000.00000 9000.00000 9000.000
    70  794.01    2.151   12.70   73.0    2.2978    0.0289    0.71 9000.00 9000.00   30.48    0.6700 9000.00000 9000.00000 9000.000
    80  788.83    2.206   12.30   76.0    2.2236    0.0282    0.83 9000.00 9000.00   30.48    0.6500 9000.00000 9000.00000 9000.000
    90  783.29    2.265   11.70   78.0    2.2236    0.0284    0.96 9000.00 9000.00   30.48    0.6500 9000.00000 9000.00000 9000.000
   100  778.09    2.321   11.30   78.0    2.2237    0.0286    1.07 9000.00 9000.00   30.49    0.6500 9000.00000 9000.00000 9000.000
   110  773.19    2.374   10.80   79.0    2.1867    0.0283    1.18 9000.00 9000.00   30.49    0.6400 9000.00000 9000.00000 9000.000
   120  768.89    2.420   10.40   81.0    2.1867    0.0284    1.28 9000.00 9000.00   30.49    0.6400 9000.00000 9000.00000 9000.000
   130  763.49    2.479    9.90   81.0    2.1874    0.0286    1.40 9000.00 9000.00   30.59    0.6400 9000.00000 9000.00000 9000.000
   140  758.34    2.535    9.40   81.0    2.1875    0.0288    1.52 9000.00 9000.00   30.60    0.6400 9000.00000 9000.00000 9000.000
   150  753.20    2.592    8.90   82.0    2.1875    0.0290    1.63 9000.00 9000.00   30.60    0.6400 9000.00000 9000.00000 9000.000
   160  747.83    2.651    8.60   81.0    2.1875    0.0293    1.76 9000.00 9000.00   30.60    0.6400 9000.00000 9000.00000 9000.000
   170  742.60    2.709    8.60   79.0    2.1875    0.0295    1.88 9000.00 9000.00   30.60    0.6400 9000.00000 9000.00000 9000.000
   180  737.62    2.765    8.40   77.0    2.2617    0.0307    2.00 9000.00 9000.00   30.61    0.6600 9000.00000 9000.00000 9000.000
   190  732.03    2.828    8.70   73.0    2.2987    0.0314    2.13 9000.00 9000.00   30.61    0.6700 9000.00000 9000.00000 9000.000
   200  727.08    2.884    9.50   65.0    2.3351    0.0321    2.26 9000.00 9000.00   30.51    0.6800 9000.00000 9000.00000 9000.000
   210  721.91    2.943   10.30   54.0    2.4092    0.0334    2.39 9000.00 9000.00   30.51    0.7000 9000.00000 9000.00000 9000.000
   220  717.73    2.992   10.40   42.0    2.6687    0.0372    2.51 9000.00 9000.00   30.52    0.7700 9000.00000 9000.00000 9000.000
   230  712.63    3.051   10.60   24.0    3.0765    0.0432    2.67 9000.00 9000.00   30.52    0.8800 9000.00000 9000.00000 9000.000
   240  708.39    3.101   10.60   24.0    3.5954    0.0508    2.83 9000.00 9000.00   30.52    1.0200 9000.00000 9000.00000 9000.000
   250  704.08    3.151   10.40   30.0    3.8549    0.0548    3.01 9000.00 9000.00   30.52    1.0900 9000.00000 9000.00000 9000.000
   260  699.54    3.205    9.90   35.0    3.8549    0.0551    3.20 9000.00 9000.00   30.52    1.0900 9000.00000 9000.00000 9000.000
   270  694.67    3.263    9.30   39.0    3.8550    0.0555    3.42 9000.00 9000.00   30.53    1.0900 9000.00000 9000.00000 9000.000
   280  690.78    3.310    8.90   43.0    3.7079    0.0537    3.58 9000.00 9000.00   30.63    1.0500 9000.00000 9000.00000 9000.000
   290  686.78    3.358    8.40   45.0    3.6338    0.0529    3.75 9000.00 9000.00   30.63    1.0300 9000.00000 9000.00000 9000.000
   300  682.19    3.413    8.00   44.0    3.5967    0.0527    3.94 9000.00 9000.00   30.63    1.0200 9000.00000 9000.00000 9000.000
   310  677.83    3.466    7.70   43.0    3.5968    0.0531    4.13 9000.00 9000.00   30.64    1.0200 9000.00000 9000.00000 9000.000
   320  673.14    3.523    7.30   43.0    3.5598    0.0529    4.32 9000.00 9000.00   30.64    1.0100 9000.00000 9000.00000 9000.000
   330  668.92    3.575    6.80   45.0    3.5968    0.0538    4.50 9000.00 9000.00   30.64    1.0200 9000.00000 9000.00000 9000.000
   340  665.05    3.622    6.40   48.0    3.5598    0.0535    4.66 9000.00 9000.00   30.64    1.0100 9000.00000 9000.00000 9000.000
   350  660.11    3.684    5.90   52.0    3.4856    0.0528    4.87 9000.00 9000.00   30.64    0.9900 9000.00000 9000.00000 9000.000
   360  656.35    3.730    5.60   61.0    3.3744    0.0514    5.03 9000.00 9000.00   30.65    0.9600 9000.00000 9000.00000 9000.000
   370  652.09    3.784    5.00   66.0    3.2261    0.0495    5.20 9000.00 9000.00   30.65    0.9200 9000.00000 9000.00000 9000.000
   380  647.85    3.837    4.50   72.0    3.1520    0.0487    5.36 9000.00 9000.00   30.65    0.9000 9000.00000 9000.00000 9000.000
   390  644.17    3.883    4.10   74.0    3.0407    0.0472    5.50 9000.00 9000.00   30.65    0.8700 9000.00000 9000.00000 9000.000
   400  640.93    3.924    3.80   78.0    2.9665    0.0463    5.62 9000.00 9000.00   30.65    0.8500 9000.00000 9000.00000 9000.000
   410  636.82    3.977    3.30   80.0    2.8925    0.0454    5.77 9000.00 9000.00   30.66    0.8300 9000.00000 9000.00000 9000.000
   420  632.16    4.036    2.90   84.0    2.8183    0.0446    5.93 9000.00 9000.00   30.66    0.8100 9000.00000 9000.00000 9000.000
   430  628.67    4.081    2.60   82.0    2.8183    0.0448    6.06 9000.00 9000.00   30.66    0.8100 9000.00000 9000.00000 9000.000
   440  625.12    4.127    2.30   80.0    2.8925    0.0463    6.18 9000.00 9000.00   30.66    0.8300 9000.00000 9000.00000 9000.000
   450  620.69    4.185    1.90   81.0    2.8926    0.0466    6.35 9000.00 9000.00   30.67    0.8300 9000.00000 9000.00000 9000.000
   460  616.42    4.240    1.50   81.0    2.8555    0.0463    6.50 9000.00 9000.00   30.67    0.8200 9000.00000 9000.00000 9000.000
   470  612.56    4.291    1.20   83.0    2.7443    0.0448    6.64 9000.00 9000.00   30.67    0.7900 9000.00000 9000.00000 9000.000
   480  608.84    4.340    0.90   86.0    2.6700    0.0439    6.77 9000.00 9000.00   30.67    0.7700 9000.00000 9000.00000 9000.000
   490  605.30    4.387    0.40   89.0    2.5959    0.0429    6.89 9000.00 9000.00   30.67    0.7500 9000.00000 9000.00000 9000.000
   500  601.25    4.441    0.00   92.0    2.6331    0.0438    7.03 9000.00 9000.00   30.68    0.7600 9000.00000 9000.00000 9000.000
   510  597.02    4.497   -0.20   89.0    2.5959    0.0435    7.18 9000.00 9000.00   30.68    0.7500 9000.00000 9000.00000 9000.000
   520  593.41    4.546   -0.40   85.0    2.5589    0.0431    7.30 9000.00 9000.00   30.68    0.7400 9000.00000 9000.00000 9000.000
   530  589.54    4.598   -0.80   83.0    2.5218    0.0428    7.43 9000.00 9000.00   30.68    0.7300 9000.00000 9000.00000 9000.000
   540  586.29    4.642   -1.10   82.0    2.4840    0.0424    7.54 9000.00 9000.00   30.59    0.7200 9000.00000 9000.00000 9000.000
   550  582.28    4.697   -1.40   83.0    2.4098    0.0414    7.67 9000.00 9000.00   30.59    0.7000 9000.00000 9000.00000 9000.000
   560  578.56    4.748   -1.50   78.0    2.3727    0.0410    7.80 9000.00 9000.00   30.59    0.6900 9000.00000 9000.00000 9000.000
   570  574.36    4.806   -1.80   73.0    2.2986    0.0400    7.93 9000.00 9000.00   30.59    0.6700 9000.00000 9000.00000 9000.000
   580  570.40    4.861   -2.10   70.0    2.2616    0.0396    8.05 9000.00 9000.00   30.60    0.6600 9000.00000 9000.00000 9000.000
   590  566.16    4.921   -2.50   62.0    2.1875    0.0386    8.19 9000.00 9000.00   30.60    0.6400 9000.00000 9000.00000 9000.000
   600  561.87    4.981   -3.00   61.0    2.1504    0.0383    8.32 9000.00 9000.00   30.60    0.6300 9000.00000 9000.00000 9000.000
   610  557.87    5.038   -3.40   58.0    2.0762    0.0372    8.44 9000.00 9000.00   30.60    0.6100 9000.00000 9000.00000 9000.000
   620  553.90    5.094   -3.70   61.0    2.0022    0.0361    8.55 9000.00 9000.00   30.61    0.5900 9000.00000 9000.00000 9000.000
   630  549.76    5.153   -3.90   75.0    1.9644    0.0357    8.67 9000.00 9000.00   30.51    0.5800 9000.00000 9000.00000 9000.000
   640  546.73    5.197   -3.90   70.0    1.9644    0.0359    8.75 9000.00 9000.00   30.51    0.5800 9000.00000 9000.00000 9000.000
   650  542.84    5.253   -3.80   66.0    1.9274    0.0355    8.86 9000.00 9000.00   30.51    0.5700 9000.00000 9000.00000 9000.000
   660  538.97    5.310   -3.60   57.0    1.8533    0.0344    8.97 9000.00 9000.00   30.51    0.5500 9000.00000 9000.00000 9000.000
   670  535.83    5.356   -3.50   52.0    1.8903    0.0353    9.06 9000.00 9000.00   30.52    0.5600 9000.00000 9000.00000 9000.000
   680  532.54    5.405   -3.60   47.0    1.9644    0.0369    9.15 9000.00 9000.00   30.52    0.5800 9000.00000 9000.00000 9000.000
   690  529.29    5.453   -3.90   47.0    2.0016    0.0378    9.25 9000.00 9000.00   30.52    0.5900 9000.00000 9000.00000 9000.000
   700  525.68    5.507   -3.90   39.0    2.0387    0.0388    9.36 9000.00 9000.00   30.52    0.6000 9000.00000 9000.00000 9000.000
   710  521.69    5.567   -3.70   30.0    2.0757    0.0398    9.48 9000.00 9000.00   30.53    0.6100 9000.00000 9000.00000 9000.000
   720  518.36    5.618   -3.80   30.0    2.0757    0.0400    9.58 9000.00 9000.00   30.53    0.6100 9000.00000 9000.00000 9000.000
   730  515.79    5.657   -4.10   31.0    2.0757    0.0402    9.67 9000.00 9000.00   30.53    0.6100 9000.00000 9000.00000 9000.000
   740  513.17    5.697   -4.40   30.0    2.0387    0.0397    9.75 9000.00 9000.00   30.53    0.6000 9000.00000 9000.00000 9000.000
   750  510.15    5.744   -4.60   28.0    2.0387    0.0400    9.84 9000.00 9000.00   30.53    0.6000 9000.00000 9000.00000 9000.000
   760  506.87    5.794   -4.90   27.0    2.0017    0.0395    9.95 9000.00 9000.00   30.54    0.5900 9000.00000 9000.00000 9000.000
   770  504.10    5.838   -5.20   27.0    1.9646    0.0390   10.03 9000.00 9000.00   30.54    0.5800 9000.00000 9000.00000 9000.000
   780  500.69    5.891   -5.70   27.0    1.8905    0.0378   10.14 9000.00 9000.00   30.54    0.5600 9000.00000 9000.00000 9000.000
   790  497.68    5.938   -6.00   26.0    1.8905    0.0380   10.23 9000.00 9000.00   30.54    0.5600 9000.00000 9000.00000 9000.000
   800  494.70    5.985   -6.10   20.0    1.9276    0.0390   10.32 9000.00 9000.00   30.54    0.5700 9000.00000 9000.00000 9000.000
   810  491.72    6.032   -6.30   16.0    1.9276    0.0392   10.41 9000.00 9000.00   30.55    0.5700 9000.00000 9000.00000 9000.000
   820  488.82    6.078   -6.60   15.0    1.9276    0.0394   10.50 9000.00 9000.00   30.55    0.5700 9000.00000 9000.00000 9000.000
   830  485.79    6.127   -7.00   15.0    1.9646    0.0404   10.59 9000.00 9000.00   30.55    0.5800 9000.00000 9000.00000 9000.000
   840  483.31    6.167   -7.20   14.0    2.0018    0.0414   10.67 9000.00 9000.00   30.55    0.5900 9000.00000 9000.00000 9000.000
   850  480.70    6.209   -7.50   13.0    1.9646    0.0409   10.76 9000.00 9000.00   30.55    0.5800 9000.00000 9000.00000 9000.000
   860  477.73    6.257   -7.90   13.0    2.0018    0.0419   10.86 9000.00 9000.00   30.56    0.5900 9000.00000 9000.00000 9000.000
