36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20001115
Launch Time (UT)                  : 07:29:00
Burst Pressure (hPa)              : 15.09
Integrated O3 to end of data (DU) : 148.42
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 948166904
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z1760
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 29.870
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  822.95    1.800   18.00   81.0    1.3116    0.0159    0.00 9000.00 9000.00   33.67    0.3900 9000.00000 9000.00000 9000.000
    10  822.74    1.802   18.10   82.0    1.3500    0.0164    0.00 9000.00 9000.00   33.67    0.4000 9000.00000 9000.00000 9000.000
    20  819.18    1.839   17.30   83.0    1.3891    0.0170    0.05 9000.00 9000.00   33.77    0.4100 9000.00000 9000.00000 9000.000
    30  813.37    1.900   16.50   86.0    1.4663    0.0180    0.13 9000.00 9000.00   33.77    0.4300 9000.00000 9000.00000 9000.000
    40  808.48    1.952   16.00   90.0    1.5435    0.0191    0.20 9000.00 9000.00   33.77    0.4500 9000.00000 9000.00000 9000.000
    50  803.19    2.008   15.40   91.0    1.5821    0.0197    0.28 9000.00 9000.00   33.78    0.4600 9000.00000 9000.00000 9000.000
    60  797.69    2.066   14.90   92.0    1.6207    0.0203    0.37 9000.00 9000.00   33.78    0.4700 9000.00000 9000.00000 9000.000
    70  792.64    2.120   14.50   94.0    1.6593    0.0209    0.45 9000.00 9000.00   33.78    0.4800 9000.00000 9000.00000 9000.000
    80  787.20    2.178   14.00   95.0    1.6973    0.0216    0.54 9000.00 9000.00   33.68    0.4900 9000.00000 9000.00000 9000.000
    90  781.59    2.239   13.60   97.0    1.7360    0.0222    0.64 9000.00 9000.00   33.69    0.5000 9000.00000 9000.00000 9000.000
   100  776.47    2.294   13.40   99.0    1.7360    0.0224    0.73 9000.00 9000.00   33.69    0.5000 9000.00000 9000.00000 9000.000
   110  770.87    2.355   12.90   94.0    1.7354    0.0225    0.83 9000.00 9000.00   33.59    0.5000 9000.00000 9000.00000 9000.000
   120  766.13    2.408   12.50   93.0    1.8125    0.0237    0.92 9000.00 9000.00   33.59    0.5200 9000.00000 9000.00000 9000.000
   130  761.77    2.455   12.30   94.0    1.8890    0.0248    1.00 9000.00 9000.00   33.49    0.5400 9000.00000 9000.00000 9000.000
   140  756.18    2.517   12.00   95.0    1.8891    0.0250    1.11 9000.00 9000.00   33.50    0.5400 9000.00000 9000.00000 9000.000
   150  751.38    2.571   11.70   95.0    1.9276    0.0257    1.20 9000.00 9000.00   33.50    0.5500 9000.00000 9000.00000 9000.000
   160  746.68    2.624   11.30   97.0    1.9270    0.0258    1.30 9000.00 9000.00   33.40    0.5500 9000.00000 9000.00000 9000.000
   170  741.95    2.677   11.30   93.0    1.9270    0.0260    1.40 9000.00 9000.00   33.40    0.5500 9000.00000 9000.00000 9000.000
   180  736.80    2.735   11.10   92.0    1.9656    0.0267    1.50 9000.00 9000.00   33.41    0.5600 9000.00000 9000.00000 9000.000
   190  732.86    2.780   10.80   91.0    2.0035    0.0273    1.59 9000.00 9000.00   33.31    0.5700 9000.00000 9000.00000 9000.000
   200  728.20    2.833   10.50   91.0    2.0035    0.0275    1.69 9000.00 9000.00   33.31    0.5700 9000.00000 9000.00000 9000.000
