36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20000524
Launch Time (UT)                  : 07:48:00
Burst Pressure (hPa)              : 6.61
Integrated O3 to end of data (DU) : 238.54
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 946453904
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z1741
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 29.410
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  825.31    1.800   18.40   72.0    1.6940    0.0205    0.00 9000.00 9000.00   30.97    0.5000 9000.00000 9000.00000 9000.000
    10  825.41    1.799   19.00   72.0    1.6564    0.0201   -0.00 9000.00 9000.00   30.97    0.4900 9000.00000 9000.00000 9000.000
    20  825.31    1.800   19.00   72.0    1.6193    0.0196   -0.00 9000.00 9000.00   31.07    0.4800 9000.00000 9000.00000 9000.000
    30  822.88    1.825   17.90   74.0    1.6946    0.0206    0.04 9000.00 9000.00   31.07    0.5000 9000.00000 9000.00000 9000.000
    40  816.76    1.889   16.70   81.0    1.7705    0.0217    0.14 9000.00 9000.00   31.17    0.5200 9000.00000 9000.00000 9000.000
    50  811.04    1.949   16.00   85.0    1.8082    0.0223    0.24 9000.00 9000.00   31.17    0.5300 9000.00000 9000.00000 9000.000
    60  806.11    2.001   15.60   87.0    1.8459    0.0229    0.33 9000.00 9000.00   31.17    0.5400 9000.00000 9000.00000 9000.000
    70  800.79    2.057   15.00   89.0    1.8466    0.0231    0.42 9000.00 9000.00   31.28    0.5400 9000.00000 9000.00000 9000.000
    80  796.27    2.105   14.60   92.0    1.8466    0.0232    0.51 9000.00 9000.00   31.28    0.5400 9000.00000 9000.00000 9000.000
    90  791.79    2.153   14.10   94.0    1.8466    0.0233    0.59 9000.00 9000.00   31.28    0.5400 9000.00000 9000.00000 9000.000
   100  786.54    2.210   13.60   96.0    1.8842    0.0240    0.69 9000.00 9000.00   31.28    0.5500 9000.00000 9000.00000 9000.000
   110  781.48    2.264   13.20   98.0    1.8471    0.0236    0.78 9000.00 9000.00   31.39    0.5400 9000.00000 9000.00000 9000.000
   120  776.77    2.315   12.90   98.0    1.8849    0.0243    0.87 9000.00 9000.00   31.39    0.5500 9000.00000 9000.00000 9000.000
   130  770.79    2.380   12.70   98.0    1.8849    0.0245    0.99 9000.00 9000.00   31.39    0.5500 9000.00000 9000.00000 9000.000
   140  764.39    2.451   12.40   98.0    1.8849    0.0247    1.11 9000.00 9000.00   31.39    0.5500 9000.00000 9000.00000 9000.000
   150  759.19    2.508   12.30   98.0    1.8855    0.0248    1.21 9000.00 9000.00   31.50    0.5500 9000.00000 9000.00000 9000.000
   160  754.66    2.558   11.80   88.0    1.9233    0.0255    1.30 9000.00 9000.00   31.50    0.5600 9000.00000 9000.00000 9000.000
   170  749.73    2.613   11.70   80.0    2.1118    0.0282    1.41 9000.00 9000.00   31.50    0.6100 9000.00000 9000.00000 9000.000
   180  745.90    2.656   12.10   77.0    2.3004    0.0308    1.50 9000.00 9000.00   31.50    0.6600 9000.00000 9000.00000 9000.000
   190  741.44    2.707   12.80   72.0    2.4520    0.0331    1.61 9000.00 9000.00   31.60    0.7000 9000.00000 9000.00000 9000.000
   200  736.16    2.767   13.40   60.0    2.6030    0.0354    1.75 9000.00 9000.00   31.61    0.7400 9000.00000 9000.00000 9000.000
   210  731.65    2.819   13.90   57.0    2.7917    0.0382    1.88 9000.00 9000.00   31.61    0.7900 9000.00000 9000.00000 9000.000
   220  727.21    2.870   13.90   53.0    2.8670    0.0394    2.02 9000.00 9000.00   31.61    0.8100 9000.00000 9000.00000 9000.000
   230  723.22    2.916   13.70   43.0    2.9425    0.0407    2.14 9000.00 9000.00   31.61    0.8300 9000.00000 9000.00000 9000.000
   240  719.31    2.962   13.70   32.0    2.9425    0.0409    2.27 9000.00 9000.00   31.61    0.8300 9000.00000 9000.00000 9000.000
   250  715.58    3.006   13.70   28.0    2.9803    0.0416    2.39 9000.00 9000.00   31.62    0.8400 9000.00000 9000.00000 9000.000
   260  711.55    3.053   13.40   28.0    3.0191    0.0424    2.53 9000.00 9000.00   31.72    0.8500 9000.00000 9000.00000 9000.000
   270  707.63    3.100   13.10   28.0    3.0568    0.0432    2.66 9000.00 9000.00   31.72    0.8600 9000.00000 9000.00000 9000.000
   280  702.61    3.159   12.60   29.0    3.0568    0.0435    2.83 9000.00 9000.00   31.72    0.8600 9000.00000 9000.00000 9000.000
   290  698.27    3.211   12.20   29.0    3.0946    0.0443    2.98 9000.00 9000.00   31.72    0.8700 9000.00000 9000.00000 9000.000
   300  693.38    3.270   11.70   30.0    3.0569    0.0441    3.15 9000.00 9000.00   31.73    0.8600 9000.00000 9000.00000 9000.000
   310  688.70    3.327   11.30   31.0    3.0947    0.0449    3.32 9000.00 9000.00   31.73    0.8700 9000.00000 9000.00000 9000.000
   320  684.17    3.382   10.90   32.0    3.0569    0.0447    3.48 9000.00 9000.00   31.73    0.8600 9000.00000 9000.00000 9000.000
   330  679.89    3.434   10.50   33.0    3.0569    0.0450    3.63 9000.00 9000.00   31.73    0.8600 9000.00000 9000.00000 9000.000
   340  675.40    3.489   10.00   34.0    3.0570    0.0453    3.79 9000.00 9000.00   31.74    0.8600 9000.00000 9000.00000 9000.000
   350  671.10    3.542    9.70   36.0    3.0203    0.0450    3.94 9000.00 9000.00   31.84    0.8500 9000.00000 9000.00000 9000.000
   360  667.19    3.591    9.30   37.0    3.0203    0.0453    4.08 9000.00 9000.00   31.84    0.8500 9000.00000 9000.00000 9000.000
   370  662.87    3.644    8.90   37.0    2.9825    0.0450    4.23 9000.00 9000.00   31.84    0.8400 9000.00000 9000.00000 9000.000
   380  658.37    3.701    8.50   38.0    2.9071    0.0442    4.39 9000.00 9000.00   31.85    0.8200 9000.00000 9000.00000 9000.000
   390  654.49    3.750    8.20   38.0    2.9071    0.0444    4.53 9000.00 9000.00   31.85    0.8200 9000.00000 9000.00000 9000.000
   400  650.07    3.806    7.90   38.0    2.8316    0.0436    4.68 9000.00 9000.00   31.85    0.8000 9000.00000 9000.00000 9000.000
   410  645.81    3.860    7.70   36.0    2.7938    0.0433    4.83 9000.00 9000.00   31.85    0.7900 9000.00000 9000.00000 9000.000
   420  642.01    3.908    7.50   35.0    2.7561    0.0429    4.96 9000.00 9000.00   31.85    0.7800 9000.00000 9000.00000 9000.000
   430  638.00    3.960    7.50   33.0    2.7562    0.0432    5.09 9000.00 9000.00   31.86    0.7800 9000.00000 9000.00000 9000.000
   440  634.24    4.009    7.20   31.0    2.7939    0.0441    5.22 9000.00 9000.00   31.86    0.7900 9000.00000 9000.00000 9000.000
   450  630.74    4.054    6.90   31.0    2.8317    0.0449    5.35 9000.00 9000.00   31.86    0.8000 9000.00000 9000.00000 9000.000
   460  627.06    4.102    6.50   30.0    2.8694    0.0458    5.48 9000.00 9000.00   31.86    0.8100 9000.00000 9000.00000 9000.000
   470  623.10    4.154    6.10   30.0    2.9460    0.0473    5.62 9000.00 9000.00   31.96    0.8300 9000.00000 9000.00000 9000.000
   480  619.29    4.204    5.70   29.0    2.9838    0.0482    5.77 9000.00 9000.00   31.97    0.8400 9000.00000 9000.00000 9000.000
   490  615.00    4.261    5.30   28.0    3.0216    0.0491    5.93 9000.00 9000.00   31.97    0.8500 9000.00000 9000.00000 9000.000
   500  611.20    4.311    4.90   26.0    3.1726    0.0519    6.08 9000.00 9000.00   31.97    0.8900 9000.00000 9000.00000 9000.000
   510  607.15    4.366    4.60   24.0    3.2482    0.0535    6.25 9000.00 9000.00   31.97    0.9100 9000.00000 9000.00000 9000.000
   520  602.66    4.426    4.20   22.0    3.3994    0.0564    6.45 9000.00 9000.00   31.98    0.9500 9000.00000 9000.00000 9000.000
   530  598.69    4.480    3.80   22.0    3.4382    0.0574    6.62 9000.00 9000.00   32.08    0.9600 9000.00000 9000.00000 9000.000
   540  595.14    4.528    3.50   22.0    3.5138    0.0590    6.79 9000.00 9000.00   32.08    0.9800 9000.00000 9000.00000 9000.000
   550  591.05    4.584    3.20   20.0    3.5516    0.0601    6.98 9000.00 9000.00   32.08    0.9900 9000.00000 9000.00000 9000.000
   560  587.66    4.630    3.20   16.0    3.5893    0.0611    7.14 9000.00 9000.00   32.08    1.0000 9000.00000 9000.00000 9000.000
   570  584.33    4.676    3.00   15.0    3.5895    0.0614    7.30 9000.00 9000.00   32.09    1.0000 9000.00000 9000.00000 9000.000
   580  581.09    4.721    2.60   15.0    3.5517    0.0611    7.46 9000.00 9000.00   32.09    0.9900 9000.00000 9000.00000 9000.000
   590  577.64    4.769    2.40   16.0    3.4762    0.0602    7.63 9000.00 9000.00   32.09    0.9700 9000.00000 9000.00000 9000.000
   600  574.16    4.818    1.90   17.0    3.3628    0.0586    7.79 9000.00 9000.00   32.09    0.9400 9000.00000 9000.00000 9000.000
   610  571.08    4.861    1.60   17.0    3.2872    0.0576    7.93 9000.00 9000.00   32.09    0.9200 9000.00000 9000.00000 9000.000
   620  567.71    4.909    1.10   18.0    3.2873    0.0579    8.08 9000.00 9000.00   32.10    0.9200 9000.00000 9000.00000 9000.000
   630  564.52    4.954    1.20   13.0    3.2496    0.0576    8.23 9000.00 9000.00   32.10    0.9100 9000.00000 9000.00000 9000.000
   640  561.11    5.003    1.70    5.0    3.4007    0.0606    8.39 9000.00 9000.00   32.10    0.9500 9000.00000 9000.00000 9000.000
   650  557.89    5.049    2.00    2.0    3.7407    0.0671    8.55 9000.00 9000.00   32.10    1.0400 9000.00000 9000.00000 9000.000
   660  555.16    5.089    1.80    2.0    4.0052    0.0721    8.70 9000.00 9000.00   32.10    1.1100 9000.00000 9000.00000 9000.000
   670  551.98    5.135    1.60    3.0    4.0810    0.0739    8.88 9000.00 9000.00   32.11    1.1300 9000.00000 9000.00000 9000.000
   680  548.93    5.180    1.30    3.0    4.1188    0.0750    9.06 9000.00 9000.00   32.11    1.1400 9000.00000 9000.00000 9000.000
   690  545.59    5.228    0.90    3.0    4.1188    0.0755    9.26 9000.00 9000.00   32.11    1.1400 9000.00000 9000.00000 9000.000
   700  542.36    5.276    0.50    3.0    4.1201    0.0760    9.45 9000.00 9000.00   32.21    1.1400 9000.00000 9000.00000 9000.000
   710  539.53    5.318    0.20    3.0    4.1201    0.0764    9.62 9000.00 9000.00   32.21    1.1400 9000.00000 9000.00000 9000.000
   720  535.89    5.372   -0.10    3.0    4.1580    0.0776    9.85 9000.00 9000.00   32.22    1.1500 9000.00000 9000.00000 9000.000
   730  532.33    5.425   -0.40    3.0    4.1202    0.0774   10.06 9000.00 9000.00   32.22    1.1400 9000.00000 9000.00000 9000.000
   740  529.28    5.471   -0.80    3.0    4.1580    0.0786   10.25 9000.00 9000.00   32.22    1.1500 9000.00000 9000.00000 9000.000
   750  525.83    5.523   -1.20    4.0    4.0447    0.0769   10.46 9000.00 9000.00   32.22    1.1200 9000.00000 9000.00000 9000.000
   760  522.90    5.568   -1.50    4.0    4.0069    0.0766   10.64 9000.00 9000.00   32.23    1.1100 9000.00000 9000.00000 9000.000
   770  519.94    5.613   -1.90    4.0    3.8936    0.0749   10.82 9000.00 9000.00   32.23    1.0800 9000.00000 9000.00000 9000.000
   780  516.58    5.664   -3.20    4.0    3.7802    0.0732   11.01 9000.00 9000.00   32.23    1.0500 9000.00000 9000.00000 9000.000
   790  513.91    5.705   -3.80    4.0    3.7424    0.0728   11.17 9000.00 9000.00   32.23    1.0400 9000.00000 9000.00000 9000.000
   800  511.48    5.743   -3.90    4.0    3.5912    0.0702   11.31 9000.00 9000.00   32.23    1.0000 9000.00000 9000.00000 9000.000
   810  508.90    5.782   -4.00    4.0    3.5155    0.0691   11.45 9000.00 9000.00   32.23    0.9800 9000.00000 9000.00000 9000.000
   820  505.77    5.831   -4.20    3.0    3.4401    0.0680   11.62 9000.00 9000.00   32.24    0.9600 9000.00000 9000.00000 9000.000
   830  502.37    5.884   -4.30    2.0    3.3644    0.0670   11.80 9000.00 9000.00   32.24    0.9400 9000.00000 9000.00000 9000.000
   840  499.77    5.925   -4.40    1.0    3.4401    0.0688   11.94 9000.00 9000.00   32.24    0.9600 9000.00000 9000.00000 9000.000
   850  496.84    5.971   -4.70    1.0    3.5534    0.0715   12.10 9000.00 9000.00   32.24    0.9900 9000.00000 9000.00000 9000.000
   860  493.75    6.020   -5.40    1.0    3.6292    0.0735   12.28 9000.00 9000.00   32.25    1.0100 9000.00000 9000.00000 9000.000
   870  490.33    6.075   -6.10    1.0    3.7804    0.0771   12.48 9000.00 9000.00   32.25    1.0500 9000.00000 9000.00000 9000.000
   880  486.93    6.129   -6.50 9000.0    3.9316    0.0807   12.69 9000.00 9000.00   32.25    1.0900 9000.00000 9000.00000 9000.000
   890  484.51    6.168   -6.70 9000.0    4.0451    0.0835   12.85 9000.00 9000.00   32.25    1.1200 9000.00000 9000.00000 9000.000
   900  482.00    6.208   -6.90 9000.0    4.1963    0.0871   13.02 9000.00 9000.00   32.25    1.1600 9000.00000 9000.00000 9000.000
   910  479.39    6.251   -7.10 9000.0    4.2342    0.0883   13.20 9000.00 9000.00   32.26    1.1700 9000.00000 9000.00000 9000.000
   920  477.02    6.289   -7.40    1.0    4.3098    0.0903   13.37 9000.00 9000.00   32.26    1.1900 9000.00000 9000.00000 9000.000
   930  474.60    6.329   -7.60    1.0    4.2720    0.0900   13.54 9000.00 9000.00   32.26    1.1800 9000.00000 9000.00000 9000.000
   940  472.11    6.370   -7.90    1.0    4.2342    0.0897   13.71 9000.00 9000.00   32.26    1.1700 9000.00000 9000.00000 9000.000
   950  469.76    6.408   -8.00 9000.0    4.2720    0.0909   13.88 9000.00 9000.00   32.26    1.1800 9000.00000 9000.00000 9000.000
   960  467.18    6.451   -8.10 9000.0    4.3098    0.0923   14.07 9000.00 9000.00   32.26    1.1900 9000.00000 9000.00000 9000.000
   970  464.12    6.502   -8.40 9000.0    4.1209    0.0888   14.29 9000.00 9000.00   32.27    1.1400 9000.00000 9000.00000 9000.000
   980  461.49    6.546   -8.70    1.0    4.0075    0.0868   14.47 9000.00 9000.00   32.27    1.1100 9000.00000 9000.00000 9000.000
   990  458.29    6.600   -9.10    2.0    3.8562    0.0841   14.69 9000.00 9000.00   32.27    1.0700 9000.00000 9000.00000 9000.000
  1000  455.08    6.654   -9.50    5.0    3.7428    0.0822   14.90 9000.00 9000.00   32.27    1.0400 9000.00000 9000.00000 9000.000
  1010  452.31    6.701   -9.80    6.0    3.7051    0.0819   15.08 9000.00 9000.00   32.28    1.0300 9000.00000 9000.00000 9000.000
  1020  449.58    6.748  -10.20    6.0    3.7429    0.0833   15.25 9000.00 9000.00   32.28    1.0400 9000.00000 9000.00000 9000.000
  1030  446.30    6.804  -10.80    7.0    3.7418    0.0838   15.47 9000.00 9000.00   32.18    1.0400 9000.00000 9000.00000 9000.000
  1040  442.87    6.863  -11.40    9.0    3.6661    0.0828   15.70 9000.00 9000.00   32.18    1.0200 9000.00000 9000.00000 9000.000
  1050  440.41    6.906  -11.80    9.0    3.6283    0.0824   15.86 9000.00 9000.00   32.18    1.0100 9000.00000 9000.00000 9000.000
  1060  437.96    6.949  -12.10    9.0    3.5529    0.0811   16.01 9000.00 9000.00   32.19    0.9900 9000.00000 9000.00000 9000.000
  1070  435.71    6.988  -12.50   10.0    3.5150    0.0807   16.16 9000.00 9000.00   32.19    0.9800 9000.00000 9000.00000 9000.000
  1080  433.00    7.036  -13.00   10.0    3.4773    0.0803   16.33 9000.00 9000.00   32.19    0.9700 9000.00000 9000.00000 9000.000
  1090  430.20    7.085  -13.50   10.0    3.4773    0.0808   16.51 9000.00 9000.00   32.19    0.9700 9000.00000 9000.00000 9000.000
  1100  427.27    7.137  -13.90    9.0    3.4396    0.0805   16.70 9000.00 9000.00   32.20    0.9600 9000.00000 9000.00000 9000.000
  1110  424.14    7.193  -14.50    8.0    3.4774    0.0820   16.90 9000.00 9000.00   32.20    0.9700 9000.00000 9000.00000 9000.000
  1120  421.85    7.234  -14.80    7.0    3.4774    0.0824   17.05 9000.00 9000.00   32.20    0.9700 9000.00000 9000.00000 9000.000
  1130  419.76    7.271  -15.10    6.0    3.5152    0.0837   17.18 9000.00 9000.00   32.20    0.9800 9000.00000 9000.00000 9000.000
  1140  417.52    7.311  -15.50    6.0    3.5530    0.0851   17.33 9000.00 9000.00   32.20    0.9900 9000.00000 9000.00000 9000.000
  1150  415.14    7.354  -15.90    5.0    3.5532    0.0856   17.49 9000.00 9000.00   32.21    0.9900 9000.00000 9000.00000 9000.000
  1160  412.93    7.395  -16.00    3.0    3.5897    0.0869   17.64 9000.00 9000.00   32.11    1.0000 9000.00000 9000.00000 9000.000
  1170  410.77    7.434  -16.20    2.0    3.5520    0.0865   17.79 9000.00 9000.00   32.11    0.9900 9000.00000 9000.00000 9000.000
  1180  408.52    7.476  -16.50    1.0    3.5520    0.0869   17.94 9000.00 9000.00   32.11    0.9900 9000.00000 9000.00000 9000.000
  1190  406.09    7.520  -16.80    2.0    3.4386    0.0847   18.11 9000.00 9000.00   32.11    0.9600 9000.00000 9000.00000 9000.000
  1200  403.93    7.560  -17.00    4.0    3.3630    0.0833   18.25 9000.00 9000.00   32.11    0.9400 9000.00000 9000.00000 9000.000
  1210  401.91    7.598  -17.20    5.0    3.2498    0.0809   18.38 9000.00 9000.00   32.12    0.9100 9000.00000 9000.00000 9000.000
  1220  400.04    7.633  -17.40    7.0    3.1364    0.0784   18.50 9000.00 9000.00   32.12    0.8800 9000.00000 9000.00000 9000.000
  1230  397.99    7.671  -17.70    8.0    3.0230    0.0760   18.63 9000.00 9000.00   32.12    0.8500 9000.00000 9000.00000 9000.000
  1240  395.92    7.710  -17.90    8.0    2.9465    0.0744   18.75 9000.00 9000.00   32.02    0.8300 9000.00000 9000.00000 9000.000
  1250  393.59    7.754  -18.10    8.0    2.8332    0.0720   18.88 9000.00 9000.00   32.02    0.8000 9000.00000 9000.00000 9000.000
  1260  391.10    7.802  -18.30    8.0    2.6821    0.0686   19.02 9000.00 9000.00   32.03    0.7600 9000.00000 9000.00000 9000.000
  1270  389.13    7.839  -18.10    7.0    2.5310    0.0650   19.13 9000.00 9000.00   32.03    0.7200 9000.00000 9000.00000 9000.000
  1280  387.09    7.879  -17.10    2.0    2.4178    0.0625   19.23 9000.00 9000.00   32.03    0.6900 9000.00000 9000.00000 9000.000
  1290  384.26    7.934  -16.50 9000.0    2.3799    0.0619   19.37 9000.00 9000.00   32.03    0.6800 9000.00000 9000.00000 9000.000
  1300  382.31    7.972  -16.50 9000.0    2.4547    0.0642   19.46 9000.00 9000.00   31.93    0.7000 9000.00000 9000.00000 9000.000
  1310  380.48    8.008  -16.70 9000.0    2.4548    0.0645   19.56 9000.00 9000.00   31.94    0.7000 9000.00000 9000.00000 9000.000
  1320  378.54    8.046  -16.90 9000.0    2.4548    0.0648   19.66 9000.00 9000.00   31.94    0.7000 9000.00000 9000.00000 9000.000
  1330  376.55    8.086  -17.20 9000.0    2.4548    0.0652   19.76 9000.00 9000.00   31.94    0.7000 9000.00000 9000.00000 9000.000
  1340  374.67    8.123  -17.30 9000.0    2.4548    0.0655   19.86 9000.00 9000.00   31.94    0.7000 9000.00000 9000.00000 9000.000
