36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20001227
Launch Time (UT)                  : 07:33:00
Burst Pressure (hPa)              : 7.85
Integrated O3 to end of data (DU) : 200.54
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 946453800
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z1765
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 30.960
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.040
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  826.14    1.800   22.30   54.0    2.2708    0.0275    0.00 9000.00 9000.00   32.57    0.6100 9000.00000 9000.00000 9000.000
    10  826.35    1.798   22.50   54.0    2.2317    0.0270   -0.00 9000.00 9000.00   32.67    0.6000 9000.00000 9000.00000 9000.000
    20  826.46    1.797   22.60   52.0    2.1918    0.0265   -0.01 9000.00 9000.00   32.67    0.5900 9000.00000 9000.00000 9000.000
    30  826.30    1.798   21.70   53.0    2.2722    0.0275   -0.00 9000.00 9000.00   32.77    0.6100 9000.00000 9000.00000 9000.000
    40  822.58    1.837   20.00   58.0    2.3129    0.0281    0.08 9000.00 9000.00   32.87    0.6200 9000.00000 9000.00000 9000.000
    50  816.89    1.897   19.30   61.0    2.3528    0.0288    0.21 9000.00 9000.00   32.87    0.6300 9000.00000 9000.00000 9000.000
    60  812.39    1.945   18.40   62.0    2.3926    0.0295    0.31 9000.00 9000.00   32.87    0.6400 9000.00000 9000.00000 9000.000
    70  808.35    1.987   17.80   65.0    2.4333    0.0301    0.40 9000.00 9000.00   32.97    0.6500 9000.00000 9000.00000 9000.000
    80  803.88    2.035   17.30   66.0    2.4732    0.0308    0.51 9000.00 9000.00   32.98    0.6600 9000.00000 9000.00000 9000.000
    90  799.27    2.084   16.90   66.0    2.4342    0.0305    0.62 9000.00 9000.00   33.08    0.6500 9000.00000 9000.00000 9000.000
   100  794.68    2.133   16.40   68.0    2.4342    0.0306    0.73 9000.00 9000.00   33.08    0.6500 9000.00000 9000.00000 9000.000
   110  790.16    2.182   16.00   69.0    2.3942    0.0303    0.84 9000.00 9000.00   33.08    0.6400 9000.00000 9000.00000 9000.000
   120  785.79    2.229   15.80   67.0    2.3942    0.0305    0.95 9000.00 9000.00   33.08    0.6400 9000.00000 9000.00000 9000.000
   130  780.93    2.282   15.30   69.0    2.3553    0.0302    1.06 9000.00 9000.00   33.19    0.6300 9000.00000 9000.00000 9000.000
   140  776.50    2.330   14.60   73.0    2.3553    0.0303    1.17 9000.00 9000.00   33.19    0.6300 9000.00000 9000.00000 9000.000
   150  772.85    2.370   14.50   70.0    2.3153    0.0300    1.26 9000.00 9000.00   33.19    0.6200 9000.00000 9000.00000 9000.000
   160  768.24    2.421   14.10   71.0    2.2762    0.0296    1.37 9000.00 9000.00   33.29    0.6100 9000.00000 9000.00000 9000.000
   170  763.37    2.474   13.60   72.0    2.1963    0.0288    1.48 9000.00 9000.00   33.29    0.5900 9000.00000 9000.00000 9000.000
   180  758.55    2.528   13.20   73.0    2.1963    0.0290    1.59 9000.00 9000.00   33.30    0.5900 9000.00000 9000.00000 9000.000
   190  753.43    2.585   12.80   73.0    2.1564    0.0286    1.70 9000.00 9000.00   33.30    0.5800 9000.00000 9000.00000 9000.000
   200  748.54    2.640   12.40   76.0    2.1172    0.0283    1.81 9000.00 9000.00   33.40    0.5700 9000.00000 9000.00000 9000.000
   210  743.49    2.696   11.90   79.0    2.0372    0.0274    1.92 9000.00 9000.00   33.40    0.5500 9000.00000 9000.00000 9000.000
   220  738.35    2.755   11.40   80.0    2.0373    0.0276    2.04 9000.00 9000.00   33.41    0.5500 9000.00000 9000.00000 9000.000
   230  733.17    2.813   11.10   80.0    1.9974    0.0272    2.15 9000.00 9000.00   33.41    0.5400 9000.00000 9000.00000 9000.000
   240  728.75    2.864   10.80   79.0    1.9980    0.0274    2.24 9000.00 9000.00   33.51    0.5400 9000.00000 9000.00000 9000.000
   250  723.76    2.921   10.50   74.0    1.9980    0.0276    2.35 9000.00 9000.00   33.51    0.5400 9000.00000 9000.00000 9000.000
   260  718.70    2.980   10.40   63.0    1.9980    0.0278    2.46 9000.00 9000.00   33.51    0.5400 9000.00000 9000.00000 9000.000
   270  713.86    3.036   10.70   51.0    2.0780    0.0291    2.57 9000.00 9000.00   33.52    0.5600 9000.00000 9000.00000 9000.000
   280  709.45    3.088   10.60   51.0    2.1180    0.0299    2.67 9000.00 9000.00   33.52    0.5700 9000.00000 9000.00000 9000.000
   290  705.68    3.132   10.20   52.0    2.1187    0.0300    2.76 9000.00 9000.00   33.62    0.5700 9000.00000 9000.00000 9000.000
   300  701.78    3.178   10.00   50.0    2.1187    0.0302    2.86 9000.00 9000.00   33.62    0.5700 9000.00000 9000.00000 9000.000
   310  697.67    3.227    9.60   54.0    2.1588    0.0309    2.96 9000.00 9000.00   33.63    0.5800 9000.00000 9000.00000 9000.000
   320  693.40    3.278    9.20   61.0    2.1987    0.0317    3.06 9000.00 9000.00   33.63    0.5900 9000.00000 9000.00000 9000.000
   330  689.86    3.321    8.90   65.0    2.2386    0.0325    3.15 9000.00 9000.00   33.63    0.6000 9000.00000 9000.00000 9000.000
   340  686.06    3.366    8.70   63.0    2.2794    0.0332    3.25 9000.00 9000.00   33.73    0.6100 9000.00000 9000.00000 9000.000
   350  682.11    3.414    8.50   59.0    2.3194    0.0340    3.35 9000.00 9000.00   33.73    0.6200 9000.00000 9000.00000 9000.000
   360  678.13    3.463    8.20   51.0    2.3194    0.0342    3.46 9000.00 9000.00   33.73    0.6200 9000.00000 9000.00000 9000.000
   370  673.96    3.513    8.00   38.0    2.3595    0.0350    3.58 9000.00 9000.00   33.74    0.6300 9000.00000 9000.00000 9000.000
   380  670.00    3.562    8.00   28.0    2.3994    0.0358    3.69 9000.00 9000.00   33.74    0.6400 9000.00000 9000.00000 9000.000
   390  665.52    3.617    7.80   33.0    2.3994    0.0361    3.81 9000.00 9000.00   33.74    0.6400 9000.00000 9000.00000 9000.000
   400  661.20    3.671    7.20   51.0    2.3195    0.0351    3.93 9000.00 9000.00   33.74    0.6200 9000.00000 9000.00000 9000.000
   410  657.38    3.719    6.60   64.0    2.3203    0.0353    4.04 9000.00 9000.00   33.85    0.6200 9000.00000 9000.00000 9000.000
   420  654.13    3.759    6.30   57.0    2.3203    0.0355    4.13 9000.00 9000.00   33.85    0.6200 9000.00000 9000.00000 9000.000
   430  650.03    3.811    6.20   47.0    2.2403    0.0345    4.24 9000.00 9000.00   33.85    0.6000 9000.00000 9000.00000 9000.000
   440  645.94    3.863    5.90   42.0    2.2003    0.0341    4.36 9000.00 9000.00   33.85    0.5900 9000.00000 9000.00000 9000.000
   450  642.18    3.910    5.50   43.0    2.1603    0.0336    4.46 9000.00 9000.00   33.85    0.5800 9000.00000 9000.00000 9000.000
   460  638.31    3.960    5.10   42.0    2.1204    0.0332    4.56 9000.00 9000.00   33.86    0.5700 9000.00000 9000.00000 9000.000
   470  634.58    4.008    4.80   40.0    2.1604    0.0340    4.66 9000.00 9000.00   33.86    0.5800 9000.00000 9000.00000 9000.000
   480  631.14    4.052    4.40   39.0    2.2003    0.0349    4.75 9000.00 9000.00   33.86    0.5900 9000.00000 9000.00000 9000.000
   490  627.86    4.094    4.10   43.0    2.2404    0.0357    4.84 9000.00 9000.00   33.86    0.6000 9000.00000 9000.00000 9000.000
   500  624.43    4.139    3.80   44.0    2.1604    0.0346    4.94 9000.00 9000.00   33.86    0.5800 9000.00000 9000.00000 9000.000
   510  620.76    4.187    3.40   44.0    2.2004    0.0354    5.04 9000.00 9000.00   33.87    0.5900 9000.00000 9000.00000 9000.000
   520  616.75    4.239    3.00   44.0    2.1612    0.0350    5.15 9000.00 9000.00   33.97    0.5800 9000.00000 9000.00000 9000.000
   530  612.92    4.290    2.60   42.0    2.1612    0.0353    5.26 9000.00 9000.00   33.97    0.5800 9000.00000 9000.00000 9000.000
   540  608.97    4.342    2.20   41.0    2.2011    0.0361    5.37 9000.00 9000.00   33.97    0.5900 9000.00000 9000.00000 9000.000
   550  604.66    4.399    1.70   42.0    2.2011    0.0364    5.49 9000.00 9000.00   33.97    0.5900 9000.00000 9000.00000 9000.000
   560  601.07    4.447    1.20   47.0    2.2012    0.0366    5.59 9000.00 9000.00   33.98    0.5900 9000.00000 9000.00000 9000.000
   570  596.72    4.505    0.60   53.0    2.1211    0.0355    5.72 9000.00 9000.00   33.98    0.5700 9000.00000 9000.00000 9000.000
   580  592.78    4.559    0.10   53.0    2.0412    0.0344    5.83 9000.00 9000.00   33.98    0.5500 9000.00000 9000.00000 9000.000
   590  589.10    4.609   -0.30   55.0    2.0011    0.0340    5.93 9000.00 9000.00   33.98    0.5400 9000.00000 9000.00000 9000.000
