36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20000810
Launch Time (UT)                  : 07:22:00
Burst Pressure (hPa)              : 6.21
Integrated O3 to end of data (DU) : 237.12
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 946453910
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 29.000
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  825.91    1.800   17.10   62.0    2.8821    0.0349    0.00 9000.00 9000.00   29.57    0.8300 9000.00000 9000.00000 9000.000
    10  821.47    1.846   15.10   68.0    2.8831    0.0351    0.12 9000.00 9000.00   29.67    0.8300 9000.00000 9000.00000 9000.000
    20  817.34    1.889   14.40   72.0    2.9200    0.0357    0.24 9000.00 9000.00   29.67    0.8400 9000.00000 9000.00000 9000.000
    30  813.70    1.926   14.00   75.0    2.9200    0.0359    0.34 9000.00 9000.00   29.67    0.8400 9000.00000 9000.00000 9000.000
    40  810.25    1.962   13.60   77.0    2.9580    0.0365    0.44 9000.00 9000.00   29.77    0.8500 9000.00000 9000.00000 9000.000
    50  805.94    2.007   13.20   79.0    2.9210    0.0362    0.56 9000.00 9000.00   29.77    0.8400 9000.00000 9000.00000 9000.000
    60  801.30    2.056   12.70   82.0    2.9211    0.0365    0.70 9000.00 9000.00   29.78    0.8400 9000.00000 9000.00000 9000.000
    70  796.35    2.108   12.20   83.0    2.8841    0.0362    0.84 9000.00 9000.00   29.78    0.8300 9000.00000 9000.00000 9000.000
    80  790.98    2.165   11.70   85.0    2.9220    0.0369    0.99 9000.00 9000.00   29.88    0.8400 9000.00000 9000.00000 9000.000
    90  785.03    2.228   11.00   89.0    2.8480    0.0363    1.17 9000.00 9000.00   29.88    0.8200 9000.00000 9000.00000 9000.000
   100  779.08    2.292   10.40   92.0    2.8481    0.0366    1.34 9000.00 9000.00   29.89    0.8200 9000.00000 9000.00000 9000.000
   110  773.70    2.349    9.90   94.0    2.8481    0.0368    1.49 9000.00 9000.00   29.89    0.8200 9000.00000 9000.00000 9000.000
   120  768.79    2.402    9.50   94.0    2.8112    0.0366    1.63 9000.00 9000.00   29.89    0.8100 9000.00000 9000.00000 9000.000
   130  763.29    2.462    9.10   95.0    2.8481    0.0373    1.80 9000.00 9000.00   29.89    0.8200 9000.00000 9000.00000 9000.000
   140  757.99    2.520    8.60   95.0    2.8853    0.0381    1.95 9000.00 9000.00   29.90    0.8300 9000.00000 9000.00000 9000.000
   150  753.67    2.567    8.40   88.0    2.9962    0.0398    2.09 9000.00 9000.00   29.90    0.8600 9000.00000 9000.00000 9000.000
   160  748.63    2.623    8.30   87.0    3.1071    0.0415    2.25 9000.00 9000.00   29.90    0.8900 9000.00000 9000.00000 9000.000
   170  743.78    2.677    8.30   87.0    3.2181    0.0433    2.41 9000.00 9000.00   29.90    0.9200 9000.00000 9000.00000 9000.000
   180  739.50    2.724    8.40   86.0    3.2552    0.0440    2.56 9000.00 9000.00   29.90    0.9300 9000.00000 9000.00000 9000.000
   190  734.45    2.781    8.90   81.0    3.3303    0.0453    2.74 9000.00 9000.00   30.01    0.9500 9000.00000 9000.00000 9000.000
   200  730.04    2.831    9.20   77.0    3.4413    0.0471    2.90 9000.00 9000.00   30.01    0.9800 9000.00000 9000.00000 9000.000
   210  725.76    2.880    9.50   71.0    3.5153    0.0484    3.06 9000.00 9000.00   30.01    1.0000 9000.00000 9000.00000 9000.000
   220  722.00    2.923    9.70   65.0    3.6264    0.0502    3.20 9000.00 9000.00   30.01    1.0300 9000.00000 9000.00000 9000.000
   230  718.71    2.961    9.90   61.0    3.7003    0.0515    3.34 9000.00 9000.00   30.01    1.0500 9000.00000 9000.00000 9000.000
   240  715.14    3.003    9.80   59.0    3.8127    0.0533    3.48 9000.00 9000.00   30.12    1.0800 9000.00000 9000.00000 9000.000
   250  710.65    3.055    9.50   60.0    3.8498    0.0542    3.67 9000.00 9000.00   30.12    1.0900 9000.00000 9000.00000 9000.000
   260  706.53    3.103    9.10   60.0    3.8868    0.0550    3.85 9000.00 9000.00   30.12    1.1000 9000.00000 9000.00000 9000.000
   270  702.01    3.156    8.60   62.0    3.8498    0.0548    4.05 9000.00 9000.00   30.12    1.0900 9000.00000 9000.00000 9000.000
   280  697.83    3.206    8.20   61.0    3.8499    0.0552    4.23 9000.00 9000.00   30.13    1.0900 9000.00000 9000.00000 9000.000
   290  694.13    3.250    7.80   61.0    3.8499    0.0555    4.39 9000.00 9000.00   30.13    1.0900 9000.00000 9000.00000 9000.000
   300  690.70    3.290    7.50   62.0    3.8511    0.0558    4.54 9000.00 9000.00   30.23    1.0900 9000.00000 9000.00000 9000.000
   310  687.24    3.332    7.10   63.0    3.8142    0.0555    4.69 9000.00 9000.00   30.23    1.0800 9000.00000 9000.00000 9000.000
   320  683.73    3.374    6.70   64.0    3.8142    0.0558    4.85 9000.00 9000.00   30.23    1.0800 9000.00000 9000.00000 9000.000
   330  680.04    3.418    6.40   66.0    3.7771    0.0555    5.01 9000.00 9000.00   30.23    1.0700 9000.00000 9000.00000 9000.000
   340  675.68    3.471    6.10   67.0    3.7402    0.0554    5.20 9000.00 9000.00   30.24    1.0600 9000.00000 9000.00000 9000.000
   350  670.94    3.529    5.60   70.0    3.7032    0.0552    5.41 9000.00 9000.00   30.24    1.0500 9000.00000 9000.00000 9000.000
   360  666.36    3.585    5.40   73.0    3.6661    0.0550    5.61 9000.00 9000.00   30.24    1.0400 9000.00000 9000.00000 9000.000
   370  661.35    3.647    6.00   54.0    3.5920    0.0543    5.82 9000.00 9000.00   30.24    1.0200 9000.00000 9000.00000 9000.000
   380  657.68    3.692    6.10   43.0    3.6292    0.0552    5.98 9000.00 9000.00   30.25    1.0300 9000.00000 9000.00000 9000.000
   390  654.61    3.731    6.10   36.0    3.6675    0.0560    6.12 9000.00 9000.00   30.35    1.0400 9000.00000 9000.00000 9000.000
   400  650.99    3.776    6.10   27.0    3.7045    0.0569    6.28 9000.00 9000.00   30.35    1.0500 9000.00000 9000.00000 9000.000
   410  647.70    3.818    6.00   23.0    3.7045    0.0572    6.43 9000.00 9000.00   30.35    1.0500 9000.00000 9000.00000 9000.000
   420  644.71    3.855    5.80   23.0    3.7045    0.0575    6.56 9000.00 9000.00   30.35    1.0500 9000.00000 9000.00000 9000.000
   430  641.63    3.895    5.50   23.0    3.7045    0.0577    6.70 9000.00 9000.00   30.35    1.0500 9000.00000 9000.00000 9000.000
   440  637.92    3.942    5.30   21.0    3.7046    0.0581    6.87 9000.00 9000.00   30.36    1.0500 9000.00000 9000.00000 9000.000
   450  633.55    3.998    4.90   21.0    3.6676    0.0579    7.07 9000.00 9000.00   30.36    1.0400 9000.00000 9000.00000 9000.000
   460  630.27    4.040    4.50   34.0    3.6688    0.0582    7.22 9000.00 9000.00   30.46    1.0400 9000.00000 9000.00000 9000.000
   470  627.04    4.082    4.10   42.0    3.6688    0.0585    7.37 9000.00 9000.00   30.46    1.0400 9000.00000 9000.00000 9000.000
   480  623.45    4.129    3.80   46.0    3.5947    0.0577    7.54 9000.00 9000.00   30.46    1.0200 9000.00000 9000.00000 9000.000
   490  620.00    4.174    3.60   45.0    3.5578    0.0574    7.69 9000.00 9000.00   30.47    1.0100 9000.00000 9000.00000 9000.000
   500  616.53    4.219    3.20   43.0    3.5578    0.0577    7.85 9000.00 9000.00   30.47    1.0100 9000.00000 9000.00000 9000.000
   510  613.32    4.261    2.80   43.0    3.5578    0.0580    8.00 9000.00 9000.00   30.47    1.0100 9000.00000 9000.00000 9000.000
   520  610.28    4.302    2.40   45.0    3.5578    0.0583    8.14 9000.00 9000.00   30.47    1.0100 9000.00000 9000.00000 9000.000
   530  607.11    4.344    2.10   43.0    3.5207    0.0580    8.28 9000.00 9000.00   30.47    1.0000 9000.00000 9000.00000 9000.000
   540  604.31    4.381    1.70   45.0    3.5207    0.0583    8.41 9000.00 9000.00   30.47    1.0000 9000.00000 9000.00000 9000.000
   550  601.39    4.420    1.30   44.0    3.4849    0.0579    8.54 9000.00 9000.00   30.58    0.9900 9000.00000 9000.00000 9000.000
   560  598.42    4.460    1.00   42.0    3.4849    0.0582    8.68 9000.00 9000.00   30.58    0.9900 9000.00000 9000.00000 9000.000
   570  595.71    4.496    0.70   36.0    3.4849    0.0585    8.81 9000.00 9000.00   30.58    0.9900 9000.00000 9000.00000 9000.000
   580  592.91    4.534    0.40   34.0    3.4849    0.0588    8.94 9000.00 9000.00   30.58    0.9900 9000.00000 9000.00000 9000.000
   590  590.18    4.571    0.20   26.0    3.5220    0.0597    9.06 9000.00 9000.00   30.58    1.0000 9000.00000 9000.00000 9000.000
   600  587.34    4.610    0.00   21.0    3.5220    0.0600    9.20 9000.00 9000.00   30.58    1.0000 9000.00000 9000.00000 9000.000
   610  583.35    4.664   -0.10   11.0    3.5220    0.0604    9.39 9000.00 9000.00   30.59    1.0000 9000.00000 9000.00000 9000.000
   620  580.31    4.706   -0.30    9.0    3.5220    0.0607    9.53 9000.00 9000.00   30.59    1.0000 9000.00000 9000.00000 9000.000
   630  577.84    4.740   -0.40    8.0    3.5220    0.0610    9.65 9000.00 9000.00   30.59    1.0000 9000.00000 9000.00000 9000.000
   640  574.83    4.782   -0.70    7.0    3.5220    0.0613    9.80 9000.00 9000.00   30.59    1.0000 9000.00000 9000.00000 9000.000
   650  571.97    4.821   -1.00    6.0    3.5220    0.0616    9.93 9000.00 9000.00   30.59    1.0000 9000.00000 9000.00000 9000.000
   660  569.13    4.861   -1.30    5.0    3.5221    0.0619   10.07 9000.00 9000.00   30.60    1.0000 9000.00000 9000.00000 9000.000
   670  566.72    4.895   -1.50    7.0    3.5593    0.0628   10.19 9000.00 9000.00   30.60    1.0100 9000.00000 9000.00000 9000.000
   680  564.53    4.926   -1.60    6.0    3.5964    0.0637   10.30 9000.00 9000.00   30.60    1.0200 9000.00000 9000.00000 9000.000
   690  562.36    4.956   -1.80    6.0    3.6334    0.0646   10.41 9000.00 9000.00   30.60    1.0300 9000.00000 9000.00000 9000.000
   700  559.88    4.991   -2.10    7.0    3.6347    0.0649   10.54 9000.00 9000.00   30.70    1.0300 9000.00000 9000.00000 9000.000
   710  556.93    5.033   -2.50    8.0    3.5975    0.0646   10.69 9000.00 9000.00   30.70    1.0200 9000.00000 9000.00000 9000.000
   720  554.12    5.073   -2.80    9.0    3.5605    0.0643   10.83 9000.00 9000.00   30.71    1.0100 9000.00000 9000.00000 9000.000
   730  550.75    5.122   -3.00    8.0    3.4863    0.0633   11.00 9000.00 9000.00   30.71    0.9900 9000.00000 9000.00000 9000.000
   740  547.74    5.165   -3.30    9.0    3.5235    0.0643   11.15 9000.00 9000.00   30.71    1.0000 9000.00000 9000.00000 9000.000
   750  545.11    5.203   -3.60    9.0    3.4863    0.0640   11.29 9000.00 9000.00   30.71    0.9900 9000.00000 9000.00000 9000.000
   760  541.90    5.250   -4.00   10.0    3.4493    0.0637   11.45 9000.00 9000.00   30.71    0.9800 9000.00000 9000.00000 9000.000
   770  538.99    5.292   -4.30   10.0    3.4122    0.0633   11.59 9000.00 9000.00   30.71    0.9700 9000.00000 9000.00000 9000.000
   780  536.62    5.327   -4.50    9.0    3.4112    0.0636   11.71 9000.00 9000.00   30.62    0.9700 9000.00000 9000.00000 9000.000
   790  533.59    5.371   -4.80    9.0    3.4123    0.0640   11.87 9000.00 9000.00   30.72    0.9700 9000.00000 9000.00000 9000.000
   800  530.54    5.416   -5.10    9.0    3.4123    0.0643   12.02 9000.00 9000.00   30.72    0.9700 9000.00000 9000.00000 9000.000
   810  527.52    5.461   -5.50   10.0    3.4123    0.0647   12.17 9000.00 9000.00   30.72    0.9700 9000.00000 9000.00000 9000.000
   820  524.12    5.512   -5.80   10.0    3.4123    0.0651   12.35 9000.00 9000.00   30.72    0.9700 9000.00000 9000.00000 9000.000
   830  520.83    5.561   -6.20   10.0    3.4124    0.0655   12.52 9000.00 9000.00   30.73    0.9700 9000.00000 9000.00000 9000.000
   840  518.21    5.600   -6.40    9.0    3.4495    0.0666   12.65 9000.00 9000.00   30.73    0.9800 9000.00000 9000.00000 9000.000
   850  515.53    5.641   -6.80    9.0    3.4495    0.0669   12.80 9000.00 9000.00   30.73    0.9800 9000.00000 9000.00000 9000.000
   860  512.56    5.686   -7.00   10.0    3.4124    0.0666   12.95 9000.00 9000.00   30.73    0.9700 9000.00000 9000.00000 9000.000
   870  509.81    5.728   -7.10   17.0    3.3382    0.0655   13.10 9000.00 9000.00   30.73    0.9500 9000.00000 9000.00000 9000.000
   880  507.06    5.770   -7.10   16.0    3.2642    0.0644   13.24 9000.00 9000.00   30.74    0.9300 9000.00000 9000.00000 9000.000
   890  504.23    5.813   -6.80    6.0    3.2642    0.0647   13.38 9000.00 9000.00   30.74    0.9300 9000.00000 9000.00000 9000.000
   900  501.30    5.859   -6.70    5.0    3.2642    0.0651   13.53 9000.00 9000.00   30.74    0.9300 9000.00000 9000.00000 9000.000
   910  498.22    5.907   -6.90    5.0    3.2270    0.0648   13.69 9000.00 9000.00   30.74    0.9200 9000.00000 9000.00000 9000.000
   920  495.48    5.950   -7.10    5.0    3.2260    0.0651   13.83 9000.00 9000.00   30.64    0.9200 9000.00000 9000.00000 9000.000
   930  493.06    5.988   -7.40    8.0    3.1520    0.0639   13.95 9000.00 9000.00   30.65    0.9000 9000.00000 9000.00000 9000.000
