36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20000927
Launch Time (UT)                  : 07:30:00
Burst Pressure (hPa)              : 5.88
Integrated O3 to end of data (DU) : 231.77
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 948166715
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z1022
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 28.410
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.040
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  824.68    1.800   17.10   65.0    2.3373    0.0283    0.00 9000.00 9000.00   32.27    0.6800 9000.00000 9000.00000 9000.000
    10  818.87    1.860   16.10   73.0    2.3739    0.0290    0.13 9000.00 9000.00   32.27    0.6900 9000.00000 9000.00000 9000.000
    20  812.74    1.924   15.50   77.0    2.4111    0.0297    0.27 9000.00 9000.00   32.37    0.7000 9000.00000 9000.00000 9000.000
    30  807.08    1.984   15.00   79.0    2.3747    0.0294    0.41 9000.00 9000.00   32.37    0.6900 9000.00000 9000.00000 9000.000
    40  802.29    2.034   14.40   81.0    2.4112    0.0301    0.52 9000.00 9000.00   32.38    0.7000 9000.00000 9000.00000 9000.000
    50  797.49    2.085   14.00   79.0    2.4852    0.0312    0.63 9000.00 9000.00   32.48    0.7200 9000.00000 9000.00000 9000.000
    60  791.95    2.144   13.60   78.0    2.5217    0.0318    0.77 9000.00 9000.00   32.48    0.7300 9000.00000 9000.00000 9000.000
    70  787.22    2.194   13.20   80.0    2.5948    0.0330    0.89 9000.00 9000.00   32.48    0.7500 9000.00000 9000.00000 9000.000
    80  782.21    2.248   12.80   80.0    2.5583    0.0327    1.02 9000.00 9000.00   32.49    0.7400 9000.00000 9000.00000 9000.000
    90  777.70    2.297   12.30   81.0    2.5957    0.0334    1.14 9000.00 9000.00   32.59    0.7500 9000.00000 9000.00000 9000.000
   100  773.55    2.342   11.90   82.0    2.5592    0.0331    1.25 9000.00 9000.00   32.59    0.7400 9000.00000 9000.00000 9000.000
   110  768.39    2.398   11.40   85.0    2.5957    0.0338    1.39 9000.00 9000.00   32.59    0.7500 9000.00000 9000.00000 9000.000
   120  763.60    2.450   11.00   86.0    2.5957    0.0340    1.51 9000.00 9000.00   32.59    0.7500 9000.00000 9000.00000 9000.000
   130  759.03    2.500   10.50   89.0    2.5958    0.0342    1.64 9000.00 9000.00   32.60    0.7500 9000.00000 9000.00000 9000.000
   140  754.19    2.554   10.10   91.0    2.5958    0.0344    1.77 9000.00 9000.00   32.60    0.7500 9000.00000 9000.00000 9000.000
   150  750.09    2.599    9.80   93.0    2.6698    0.0356    1.88 9000.00 9000.00   32.70    0.7700 9000.00000 9000.00000 9000.000
   160  745.99    2.645    9.60   94.0    2.7795    0.0373    2.00 9000.00 9000.00   32.70    0.8000 9000.00000 9000.00000 9000.000
   170  741.71    2.693   10.00   88.0    2.9258    0.0394    2.13 9000.00 9000.00   32.70    0.8400 9000.00000 9000.00000 9000.000
   180  736.79    2.748   11.00   78.0    2.9634    0.0402    2.28 9000.00 9000.00   32.81    0.8500 9000.00000 9000.00000 9000.000
   190  731.72    2.806   11.30   72.0    2.9268    0.0400    2.44 9000.00 9000.00   32.81    0.8400 9000.00000 9000.00000 9000.000
   200  726.74    2.863   11.20   68.0    2.9268    0.0403    2.60 9000.00 9000.00   32.81    0.8400 9000.00000 9000.00000 9000.000
   210  722.60    2.911   11.00   66.0    2.9644    0.0410    2.73 9000.00 9000.00   32.91    0.8500 9000.00000 9000.00000 9000.000
   220  718.68    2.956   10.80   66.0    2.9644    0.0412    2.86 9000.00 9000.00   32.91    0.8500 9000.00000 9000.00000 9000.000
   230  714.15    3.009   10.50   66.0    3.0011    0.0420    3.01 9000.00 9000.00   32.92    0.8600 9000.00000 9000.00000 9000.000
   240  709.89    3.059   10.10   66.0    2.9645    0.0418    3.15 9000.00 9000.00   32.92    0.8500 9000.00000 9000.00000 9000.000
   250  704.67    3.120    9.70   69.0    2.9279    0.0416    3.32 9000.00 9000.00   32.92    0.8400 9000.00000 9000.00000 9000.000
   260  700.33    3.172    9.40   70.0    2.9289    0.0418    3.47 9000.00 9000.00   33.02    0.8400 9000.00000 9000.00000 9000.000
   270  696.93    3.212    9.20   70.0    2.9290    0.0420    3.58 9000.00 9000.00   33.03    0.8400 9000.00000 9000.00000 9000.000
   280  692.89    3.260    9.10   70.0    2.8924    0.0417    3.71 9000.00 9000.00   33.03    0.8300 9000.00000 9000.00000 9000.000
   290  688.36    3.315    8.80   70.0    2.8924    0.0420    3.86 9000.00 9000.00   33.03    0.8300 9000.00000 9000.00000 9000.000
   300  683.49    3.374    8.30   71.0    2.8200    0.0413    4.02 9000.00 9000.00   33.13    0.8100 9000.00000 9000.00000 9000.000
   310  679.33    3.424    7.90   70.0    2.7834    0.0410    4.16 9000.00 9000.00   33.13    0.8000 9000.00000 9000.00000 9000.000
   320  674.21    3.486    7.50   74.0    2.7103    0.0402    4.32 9000.00 9000.00   33.14    0.7800 9000.00000 9000.00000 9000.000
   330  670.18    3.536    7.10   74.0    2.6736    0.0399    4.45 9000.00 9000.00   33.14    0.7700 9000.00000 9000.00000 9000.000
   340  665.70    3.591    6.60   73.0    2.5638    0.0385    4.59 9000.00 9000.00   33.14    0.7400 9000.00000 9000.00000 9000.000
   350  661.71    3.641    6.30   73.0    2.4905    0.0376    4.71 9000.00 9000.00   33.14    0.7200 9000.00000 9000.00000 9000.000
   360  658.16    3.685    6.10   74.0    2.3807    0.0362    4.81 9000.00 9000.00   33.15    0.6900 9000.00000 9000.00000 9000.000
   370  654.02    3.736    5.80   75.0    2.3441    0.0358    4.93 9000.00 9000.00   33.15    0.6800 9000.00000 9000.00000 9000.000
   380  650.74    3.778    5.50   74.0    2.3075    0.0355    5.02 9000.00 9000.00   33.15    0.6700 9000.00000 9000.00000 9000.000
   390  647.55    3.818    5.30   72.0    2.3075    0.0356    5.11 9000.00 9000.00   33.15    0.6700 9000.00000 9000.00000 9000.000
   400  643.50    3.869    5.00   73.0    2.2708    0.0353    5.22 9000.00 9000.00   33.15    0.6600 9000.00000 9000.00000 9000.000
   410  638.65    3.931    4.60   75.0    2.3076    0.0361    5.36 9000.00 9000.00   33.16    0.6700 9000.00000 9000.00000 9000.000
   420  635.14    3.976    4.30   75.0    2.3076    0.0363    5.46 9000.00 9000.00   33.16    0.6700 9000.00000 9000.00000 9000.000
   430  631.79    4.019    4.00   76.0    2.2709    0.0359    5.56 9000.00 9000.00   33.16    0.6600 9000.00000 9000.00000 9000.000
   440  627.92    4.069    3.50   77.0    2.3076    0.0367    5.67 9000.00 9000.00   33.16    0.6700 9000.00000 9000.00000 9000.000
   450  624.26    4.116    3.20   77.0    2.3076    0.0370    5.77 9000.00 9000.00   33.16    0.6700 9000.00000 9000.00000 9000.000
   460  620.16    4.170    2.90   75.0    2.3076    0.0372    5.89 9000.00 9000.00   33.17    0.6700 9000.00000 9000.00000 9000.000
   470  616.08    4.223    2.50   77.0    2.3076    0.0375    6.01 9000.00 9000.00   33.17    0.6700 9000.00000 9000.00000 9000.000
   480  612.74    4.267    2.20   79.0    2.3076    0.0377    6.11 9000.00 9000.00   33.17    0.6700 9000.00000 9000.00000 9000.000
   490  608.76    4.320    1.80   80.0    2.3076    0.0379    6.23 9000.00 9000.00   33.17    0.6700 9000.00000 9000.00000 9000.000
   500  604.90    4.371    1.40   82.0    2.3076    0.0381    6.35 9000.00 9000.00   33.17    0.6700 9000.00000 9000.00000 9000.000
   510  601.28    4.420    1.00   84.0    2.3443    0.0390    6.46 9000.00 9000.00   33.18    0.6800 9000.00000 9000.00000 9000.000
   520  597.04    4.477    0.50   85.0    2.3076    0.0387    6.59 9000.00 9000.00   33.18    0.6700 9000.00000 9000.00000 9000.000
   530  593.17    4.529    0.10   86.0    2.3443    0.0395    6.71 9000.00 9000.00   33.18    0.6800 9000.00000 9000.00000 9000.000
   540  589.27    4.582   -0.30   86.0    2.3443    0.0398    6.83 9000.00 9000.00   33.18    0.6800 9000.00000 9000.00000 9000.000
   550  585.52    4.633   -0.70   85.0    2.3444    0.0400    6.95 9000.00 9000.00   33.19    0.6800 9000.00000 9000.00000 9000.000
   560  582.28    4.677   -0.90   84.0    2.3810    0.0409    7.05 9000.00 9000.00   33.19    0.6900 9000.00000 9000.00000 9000.000
   570  578.73    4.726   -1.20   83.0    2.4177    0.0418    7.17 9000.00 9000.00   33.19    0.7000 9000.00000 9000.00000 9000.000
   580  574.52    4.784   -1.60   84.0    2.4909    0.0434    7.31 9000.00 9000.00   33.19    0.7200 9000.00000 9000.00000 9000.000
   590  570.97    4.834   -1.90   81.0    2.4909    0.0436    7.43 9000.00 9000.00   33.19    0.7200 9000.00000 9000.00000 9000.000
   600  568.39    4.870   -2.10   77.0    2.5643    0.0451    7.52 9000.00 9000.00   33.20    0.7400 9000.00000 9000.00000 9000.000
