36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20011227
Launch Time (UT)                  : 07:36:00
Burst Pressure (hPa)              : 15.11
Integrated O3 to end of data (DU) : 157.24
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 51451010
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z2155
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 28.040
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.040
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  825.76    1.800   21.00   56.0    1.9548    0.0237    0.00 9000.00 9000.00   33.57    0.5800 9000.00000 9000.00000 9000.000
    10  824.49    1.813   20.20   59.0    1.9909    0.0241    0.02 9000.00 9000.00   33.57    0.5900 9000.00000 9000.00000 9000.000
    20  818.42    1.877   18.30   65.0    1.9909    0.0243    0.14 9000.00 9000.00   33.57    0.5900 9000.00000 9000.00000 9000.000
    30  810.75    1.958   17.30   70.0    2.0271    0.0250    0.29 9000.00 9000.00   33.57    0.6000 9000.00000 9000.00000 9000.000
    40  803.57    2.034   16.40   74.0    2.0266    0.0252    0.43 9000.00 9000.00   33.48    0.6000 9000.00000 9000.00000 9000.000
    50  796.70    2.107   15.40   78.0    2.0628    0.0259    0.57 9000.00 9000.00   33.48    0.6100 9000.00000 9000.00000 9000.000
    60  790.13    2.177   14.50   83.0    2.0621    0.0261    0.71 9000.00 9000.00   33.38    0.6100 9000.00000 9000.00000 9000.000
    70  783.71    2.246   13.90   86.0    2.0614    0.0263    0.84 9000.00 9000.00   33.28    0.6100 9000.00000 9000.00000 9000.000
    80  778.31    2.305   13.30   87.0    2.0614    0.0265    0.95 9000.00 9000.00   33.29    0.6100 9000.00000 9000.00000 9000.000
    90  772.60    2.367   12.60   89.0    2.0607    0.0267    1.07 9000.00 9000.00   33.19    0.6100 9000.00000 9000.00000 9000.000
   100  766.72    2.431   12.20   88.0    2.0969    0.0273    1.20 9000.00 9000.00   33.19    0.6200 9000.00000 9000.00000 9000.000
   110  762.49    2.477   12.30   78.0    2.1331    0.0280    1.29 9000.00 9000.00   33.19    0.6300 9000.00000 9000.00000 9000.000
   120  757.89    2.528   12.80   68.0    2.2416    0.0296    1.39 9000.00 9000.00   33.20    0.6600 9000.00000 9000.00000 9000.000
   130  753.42    2.578   12.80   65.0    2.3132    0.0307    1.50 9000.00 9000.00   33.10    0.6800 9000.00000 9000.00000 9000.000
   140  748.71    2.631   12.80   63.0    2.3493    0.0314    1.61 9000.00 9000.00   33.10    0.6900 9000.00000 9000.00000 9000.000
   150  744.30    2.680   12.80   56.0    2.4216    0.0325    1.73 9000.00 9000.00   33.10    0.7100 9000.00000 9000.00000 9000.000
   160  738.45    2.747   12.70   53.0    2.4578    0.0333    1.88 9000.00 9000.00   33.11    0.7200 9000.00000 9000.00000 9000.000
   170  733.94    2.798   12.70   50.0    2.5293    0.0345    2.00 9000.00 9000.00   33.01    0.7400 9000.00000 9000.00000 9000.000
   180  728.96    2.855   12.30   55.0    2.6016    0.0357    2.14 9000.00 9000.00   33.01    0.7600 9000.00000 9000.00000 9000.000
   190  724.19    2.910   11.90   59.0    2.5654    0.0354    2.27 9000.00 9000.00   33.01    0.7500 9000.00000 9000.00000 9000.000
   200  719.96    2.959   11.50   59.0    2.5645    0.0356    2.39 9000.00 9000.00   32.91    0.7500 9000.00000 9000.00000 9000.000
   210  714.29    3.026   11.10   59.0    2.5646    0.0359    2.55 9000.00 9000.00   32.92    0.7500 9000.00000 9000.00000 9000.000
   220  708.81    3.090   10.60   58.0    2.5646    0.0362    2.71 9000.00 9000.00   32.92    0.7500 9000.00000 9000.00000 9000.000
   230  704.19    3.144   10.30   56.0    2.5646    0.0364    2.84 9000.00 9000.00   32.92    0.7500 9000.00000 9000.00000 9000.000
   240  699.52    3.200    9.90   56.0    2.6000    0.0372    2.97 9000.00 9000.00   32.82    0.7600 9000.00000 9000.00000 9000.000
   250  694.93    3.254    9.40   58.0    2.6001    0.0374    3.11 9000.00 9000.00   32.83    0.7600 9000.00000 9000.00000 9000.000
   260  690.44    3.308    9.10   58.0    2.5992    0.0376    3.24 9000.00 9000.00   32.73    0.7600 9000.00000 9000.00000 9000.000
   270  686.06    3.361    8.80   59.0    2.5992    0.0379    3.37 9000.00 9000.00   32.73    0.7600 9000.00000 9000.00000 9000.000
   280  681.53    3.416    8.30   61.0    2.5631    0.0376    3.51 9000.00 9000.00   32.73    0.7500 9000.00000 9000.00000 9000.000
   290  677.31    3.467    7.80   63.0    2.5262    0.0373    3.63 9000.00 9000.00   32.64    0.7400 9000.00000 9000.00000 9000.000
   300  672.87    3.521    7.50   63.0    2.4901    0.0370    3.76 9000.00 9000.00   32.64    0.7300 9000.00000 9000.00000 9000.000
   310  668.44    3.576    7.40   59.0    2.5262    0.0378    3.89 9000.00 9000.00   32.64    0.7400 9000.00000 9000.00000 9000.000
   320  663.55    3.636    7.00   56.0    2.5262    0.0381    4.04 9000.00 9000.00   32.64    0.7400 9000.00000 9000.00000 9000.000
   330  659.45    3.687    6.60   55.0    2.5623    0.0389    4.16 9000.00 9000.00   32.64    0.7500 9000.00000 9000.00000 9000.000
   340  655.44    3.737    6.30   55.0    2.5985    0.0396    4.29 9000.00 9000.00   32.65    0.7600 9000.00000 9000.00000 9000.000
   350  651.09    3.792    6.00   56.0    2.5985    0.0399    4.42 9000.00 9000.00   32.65    0.7600 9000.00000 9000.00000 9000.000
   360  646.64    3.848    5.60   65.0    2.5985    0.0402    4.57 9000.00 9000.00   32.65    0.7600 9000.00000 9000.00000 9000.000
   370  642.38    3.902    5.00   78.0    2.5263    0.0393    4.70 9000.00 9000.00   32.65    0.7400 9000.00000 9000.00000 9000.000
   380  638.29    3.954    4.60   80.0    2.4903    0.0390    4.83 9000.00 9000.00   32.66    0.7300 9000.00000 9000.00000 9000.000
   390  633.01    4.022    4.30   80.0    2.4181    0.0382    4.99 9000.00 9000.00   32.66    0.7100 9000.00000 9000.00000 9000.000
   400  628.37    4.082    4.40   64.0    2.4181    0.0385    5.13 9000.00 9000.00   32.66    0.7100 9000.00000 9000.00000 9000.000
   410  624.36    4.134    4.70   48.0    2.5264    0.0405    5.25 9000.00 9000.00   32.66    0.7400 9000.00000 9000.00000 9000.000
   420  619.48    4.198    5.00   40.0    2.5979    0.0419    5.41 9000.00 9000.00   32.57    0.7600 9000.00000 9000.00000 9000.000
   430  614.97    4.258    4.50   43.0    2.6700    0.0434    5.56 9000.00 9000.00   32.57    0.7800 9000.00000 9000.00000 9000.000
   440  611.28    4.307    4.10   45.0    2.6700    0.0437    5.69 9000.00 9000.00   32.57    0.7800 9000.00000 9000.00000 9000.000
   450  606.43    4.371    3.80   27.0    2.7421    0.0452    5.86 9000.00 9000.00   32.57    0.8000 9000.00000 9000.00000 9000.000
   460  601.90    4.432    3.50   22.0    2.8144    0.0468    6.02 9000.00 9000.00   32.58    0.8200 9000.00000 9000.00000 9000.000
   470  597.44    4.492    2.90   19.0    2.8504    0.0477    6.19 9000.00 9000.00   32.58    0.8300 9000.00000 9000.00000 9000.000
   480  593.30    4.549    2.60   15.0    2.8865    0.0487    6.35 9000.00 9000.00   32.58    0.8400 9000.00000 9000.00000 9000.000
   490  588.66    4.612    2.40   10.0    2.9226    0.0496    6.53 9000.00 9000.00   32.58    0.8500 9000.00000 9000.00000 9000.000
   500  584.67    4.667    2.00    9.0    2.9588    0.0506    6.69 9000.00 9000.00   32.59    0.8600 9000.00000 9000.00000 9000.000
   510  580.60    4.723    1.50   10.0    2.9588    0.0510    6.85 9000.00 9000.00   32.59    0.8600 9000.00000 9000.00000 9000.000
   520  576.24    4.784    1.10    9.0    2.9588    0.0513    7.03 9000.00 9000.00   32.59    0.8600 9000.00000 9000.00000 9000.000
   530  572.03    4.843    0.70    9.0    2.9588    0.0517    7.20 9000.00 9000.00   32.59    0.8600 9000.00000 9000.00000 9000.000
   540  567.74    4.903    0.10    9.0    2.9589    0.0521    7.37 9000.00 9000.00   32.60    0.8600 9000.00000 9000.00000 9000.000
   550  564.36    4.951   -0.30    9.0    2.9228    0.0518    7.51 9000.00 9000.00   32.60    0.8500 9000.00000 9000.00000 9000.000
   560  560.49    5.005   -0.80   20.0    2.9228    0.0521    7.67 9000.00 9000.00   32.60    0.8500 9000.00000 9000.00000 9000.000
   570  556.67    5.060   -1.00   23.0    2.8506    0.0512    7.83 9000.00 9000.00   32.60    0.8300 9000.00000 9000.00000 9000.000
   580  552.90    5.114   -1.10   23.0    2.8507    0.0516    7.98 9000.00 9000.00   32.61    0.8300 9000.00000 9000.00000 9000.000
   590  549.16    5.168   -1.50   61.0    2.7425    0.0499    8.13 9000.00 9000.00   32.61    0.8000 9000.00000 9000.00000 9000.000
   600  545.26    5.225   -2.10   76.0    2.5981    0.0476    8.28 9000.00 9000.00   32.61    0.7600 9000.00000 9000.00000 9000.000
   610  541.33    5.283   -2.70   82.0    2.4899    0.0460    8.42 9000.00 9000.00   32.61    0.7300 9000.00000 9000.00000 9000.000
   620  537.48    5.339   -3.20   85.0    2.3818    0.0443    8.56 9000.00 9000.00   32.62    0.7000 9000.00000 9000.00000 9000.000
   630  533.37    5.400   -3.60   87.0    2.3457    0.0440    8.71 9000.00 9000.00   32.62    0.6900 9000.00000 9000.00000 9000.000
   640  528.75    5.469   -3.50   81.0    2.2735    0.0430    8.86 9000.00 9000.00   32.62    0.6700 9000.00000 9000.00000 9000.000
   650  524.71    5.530   -3.70   75.0    2.2735    0.0433    9.00 9000.00 9000.00   32.62    0.6700 9000.00000 9000.00000 9000.000
   660  520.39    5.595   -4.10   69.0    2.3097    0.0444    9.15 9000.00 9000.00   32.63    0.6800 9000.00000 9000.00000 9000.000
   670  516.35    5.656   -4.60   67.0    2.3818    0.0461    9.30 9000.00 9000.00   32.63    0.7000 9000.00000 9000.00000 9000.000
   680  512.50    5.715   -5.20   69.0    2.4171    0.0472    9.44 9000.00 9000.00   32.53    0.7100 9000.00000 9000.00000 9000.000
   690  508.60    5.775   -5.70   73.0    2.4532    0.0482    9.58 9000.00 9000.00   32.53    0.7200 9000.00000 9000.00000 9000.000
   700  504.65    5.836   -6.10   74.0    2.4894    0.0493    9.74 9000.00 9000.00   32.54    0.7300 9000.00000 9000.00000 9000.000
   710  501.06    5.892   -6.60   77.0    2.4894    0.0497    9.88 9000.00 9000.00   32.54    0.7300 9000.00000 9000.00000 9000.000
   720  496.99    5.956   -7.20   78.0    2.4894    0.0501   10.04 9000.00 9000.00   32.54    0.7300 9000.00000 9000.00000 9000.000
   730  492.84    6.021   -7.60   76.0    2.4894    0.0505   10.20 9000.00 9000.00   32.55    0.7300 9000.00000 9000.00000 9000.000
   740  488.93    6.083   -8.10   76.0    2.5255    0.0517   10.36 9000.00 9000.00   32.55    0.7400 9000.00000 9000.00000 9000.000
   750  484.90    6.148   -8.50   79.0    2.4886    0.0513   10.52 9000.00 9000.00   32.45    0.7300 9000.00000 9000.00000 9000.000
   760  481.01    6.210   -8.70   77.0    2.4886    0.0517   10.68 9000.00 9000.00   32.45    0.7300 9000.00000 9000.00000 9000.000
   770  477.29    6.270   -9.10   76.0    2.4526    0.0514   10.83 9000.00 9000.00   32.46    0.7200 9000.00000 9000.00000 9000.000
   780  473.15    6.338   -9.40   69.0    2.4526    0.0518   11.00 9000.00 9000.00   32.46    0.7200 9000.00000 9000.00000 9000.000
   790  469.33    6.400   -9.20   47.0    2.4165    0.0515   11.16 9000.00 9000.00   32.46    0.7100 9000.00000 9000.00000 9000.000
   800  465.76    6.459   -9.20   40.0    2.4519    0.0526   11.30 9000.00 9000.00   32.37    0.7200 9000.00000 9000.00000 9000.000
   810  461.39    6.532   -9.40   30.0    2.4158    0.0524   11.49 9000.00 9000.00   32.37    0.7100 9000.00000 9000.00000 9000.000
   820  457.32    6.601   -9.70   20.0    2.4158    0.0528   11.65 9000.00 9000.00   32.37    0.7100 9000.00000 9000.00000 9000.000
   830  453.66    6.662  -10.20   18.0    2.4158    0.0533   11.81 9000.00 9000.00   32.37    0.7100 9000.00000 9000.00000 9000.000
   840  449.35    6.736  -10.70   13.0    2.4159    0.0538   11.99 9000.00 9000.00   32.38    0.7100 9000.00000 9000.00000 9000.000
   850  445.10    6.809  -11.20   16.0    2.4159    0.0543   12.17 9000.00 9000.00   32.38    0.7100 9000.00000 9000.00000 9000.000
   860  441.71    6.867  -11.50   18.0    2.3798    0.0539   12.32 9000.00 9000.00   32.38    0.7000 9000.00000 9000.00000 9000.000
   870  438.00    6.932  -11.90    7.0    2.3799    0.0543   12.47 9000.00 9000.00   32.39    0.7000 9000.00000 9000.00000 9000.000
   880  434.17    6.999  -12.20    3.0    2.3792    0.0548   12.64 9000.00 9000.00   32.29    0.7000 9000.00000 9000.00000 9000.000
   890  430.43    7.065  -12.60    9.0    2.3431    0.0544   12.80 9000.00 9000.00   32.29    0.6900 9000.00000 9000.00000 9000.000
   900  426.88    7.128  -12.70   13.0    2.3072    0.0540   12.95 9000.00 9000.00   32.30    0.6800 9000.00000 9000.00000 9000.000
   910  423.02    7.198  -13.00   12.0    2.2711    0.0537   13.12 9000.00 9000.00   32.30    0.6700 9000.00000 9000.00000 9000.000
100000  419.20    7.267  -13.10   10.0    2.1983    0.0524   13.28 9000.00 9000.00   32.20    0.6500 9000.00000 9000.00000 9000.000
   930  415.08    7.342  -12.70    1.0    2.0902    0.0504   13.44 9000.00 9000.00   32.21    0.6200 9000.00000 9000.00000 9000.000
   940  411.35    7.411  -12.90    1.0    2.0181    0.0491   13.59 9000.00 9000.00   32.21    0.6000 9000.00000 9000.00000 9000.000
   950  408.17    7.470  -13.20 9000.0    1.9821    0.0486   13.71 9000.00 9000.00   32.21    0.5900 9000.00000 9000.00000 9000.000
   960  404.66    7.536  -13.60 9000.0    1.9461    0.0481   13.85 9000.00 9000.00   32.21    0.5800 9000.00000 9000.00000 9000.000
   970  401.06    7.603  -14.30    1.0    1.9461    0.0485   13.98 9000.00 9000.00   32.22    0.5800 9000.00000 9000.00000 9000.000
   980  397.58    7.669  -14.80    1.0    1.9815    0.0498   14.12 9000.00 9000.00   32.12    0.5900 9000.00000 9000.00000 9000.000
