36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20010307
Launch Time (UT)                  : 07:33:00
Burst Pressure (hPa)              : 13.55
Integrated O3 to end of data (DU) : 160.87
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 946453707
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z1753
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 30.010
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.040
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  823.60    1.800   17.70   82.0    0.8876    0.0108    0.00 9000.00 9000.00   32.37    0.2700 9000.00000 9000.00000 9000.000
    10  820.99    1.827   16.90   77.0    0.9262    0.0113    0.02 9000.00 9000.00   32.37    0.2800 9000.00000 9000.00000 9000.000
    20  816.39    1.875   16.90   68.0    1.2734    0.0156    0.07 9000.00 9000.00   32.37    0.3700 9000.00000 9000.00000 9000.000
    30  812.30    1.918   17.10   64.0    1.6980    0.0209    0.13 9000.00 9000.00   32.37    0.4800 9000.00000 9000.00000 9000.000
    40  808.26    1.961   17.10   63.0    2.0453    0.0253    0.20 9000.00 9000.00   32.37    0.5700 9000.00000 9000.00000 9000.000
    50  803.73    2.009   16.90   62.0    2.2383    0.0278    0.30 9000.00 9000.00   32.38    0.6200 9000.00000 9000.00000 9000.000
    60  798.76    2.062   16.60   64.0    2.3549    0.0295    0.41 9000.00 9000.00   32.48    0.6500 9000.00000 9000.00000 9000.000
    70  794.33    2.109   16.30   65.0    2.4321    0.0306    0.52 9000.00 9000.00   32.48    0.6700 9000.00000 9000.00000 9000.000
    80  790.32    2.152   16.10   65.0    2.4321    0.0308    0.61 9000.00 9000.00   32.48    0.6700 9000.00000 9000.00000 9000.000
    90  785.31    2.206   15.80   66.0    2.3935    0.0305    0.74 9000.00 9000.00   32.48    0.6600 9000.00000 9000.00000 9000.000
   100  781.43    2.248   15.50   67.0    2.3936    0.0306    0.83 9000.00 9000.00   32.49    0.6600 9000.00000 9000.00000 9000.000
   110  777.86    2.287   15.50   67.0    2.3550    0.0303    0.91 9000.00 9000.00   32.49    0.6500 9000.00000 9000.00000 9000.000
   120  773.33    2.337   15.60   65.0    2.3164    0.0300    1.02 9000.00 9000.00   32.49    0.6400 9000.00000 9000.00000 9000.000
   130  769.32    2.381   15.50   63.0    2.3557    0.0306    1.12 9000.00 9000.00   32.59    0.6500 9000.00000 9000.00000 9000.000
   140  765.83    2.420   15.30   63.0    2.4329    0.0318    1.20 9000.00 9000.00   32.59    0.6700 9000.00000 9000.00000 9000.000
   150  762.20    2.460   15.20   60.0    2.5102    0.0329    1.30 9000.00 9000.00   32.59    0.6900 9000.00000 9000.00000 9000.000
   160  758.70    2.499   15.20   57.0    2.6648    0.0351    1.39 9000.00 9000.00   32.60    0.7300 9000.00000 9000.00000 9000.000
   170  755.22    2.538   15.10   56.0    2.7806    0.0368    1.49 9000.00 9000.00   32.60    0.7600 9000.00000 9000.00000 9000.000
   180  751.36    2.582   14.90   54.0    2.8965    0.0386    1.60 9000.00 9000.00   32.60    0.7900 9000.00000 9000.00000 9000.000
   190  746.90    2.632   14.60   54.0    3.0123    0.0403    1.74 9000.00 9000.00   32.60    0.8200 9000.00000 9000.00000 9000.000
   200  742.59    2.681   14.30   55.0    3.1668    0.0426    1.88 9000.00 9000.00   32.60    0.8600 9000.00000 9000.00000 9000.000
   210  738.99    2.722   13.90   56.0    3.2827    0.0444    2.01 9000.00 9000.00   32.61    0.8900 9000.00000 9000.00000 9000.000
   220  735.07    2.767   13.50   57.0    3.3214    0.0452    2.15 9000.00 9000.00   32.61    0.9000 9000.00000 9000.00000 9000.000
   230  731.79    2.804   13.10   58.0    3.3600    0.0459    2.27 9000.00 9000.00   32.61    0.9100 9000.00000 9000.00000 9000.000
   240  728.13    2.847   12.70   59.0    3.3986    0.0467    2.40 9000.00 9000.00   32.61    0.9200 9000.00000 9000.00000 9000.000
   250  724.55    2.888   12.40   61.0    3.3600    0.0464    2.53 9000.00 9000.00   32.61    0.9100 9000.00000 9000.00000 9000.000
   260  720.98    2.929   12.00   62.0    3.3214    0.0461    2.66 9000.00 9000.00   32.61    0.9000 9000.00000 9000.00000 9000.000
   270  717.12    2.974   11.60   63.0    3.2442    0.0452    2.80 9000.00 9000.00   32.62    0.8800 9000.00000 9000.00000 9000.000
   280  713.09    3.022   11.30   64.0    3.2442    0.0455    2.94 9000.00 9000.00   32.62    0.8800 9000.00000 9000.00000 9000.000
   290  709.48    3.064   10.90   65.0    3.2442    0.0457    3.07 9000.00 9000.00   32.62    0.8800 9000.00000 9000.00000 9000.000
   300  705.26    3.114   10.50   66.0    3.1670    0.0449    3.23 9000.00 9000.00   32.62    0.8600 9000.00000 9000.00000 9000.000
   310  701.78    3.155   10.30   67.0    3.0512    0.0435    3.35 9000.00 9000.00   32.62    0.8300 9000.00000 9000.00000 9000.000
   320  698.67    3.192   10.00   67.0    2.9353    0.0420    3.45 9000.00 9000.00   32.62    0.8000 9000.00000 9000.00000 9000.000
   330  695.37    3.231    9.70   68.0    2.8581    0.0411    3.56 9000.00 9000.00   32.63    0.7800 9000.00000 9000.00000 9000.000
   340  692.02    3.272    9.40   69.0    2.8195    0.0407    3.67 9000.00 9000.00   32.63    0.7700 9000.00000 9000.00000 9000.000
   350  688.55    3.313    9.30   69.0    2.7808    0.0404    3.78 9000.00 9000.00   32.63    0.7600 9000.00000 9000.00000 9000.000
   360  685.14    3.355    9.10   70.0    2.7808    0.0406    3.89 9000.00 9000.00   32.63    0.7600 9000.00000 9000.00000 9000.000
   370  681.62    3.397    8.80   71.0    2.8591    0.0419    4.00 9000.00 9000.00   32.73    0.7800 9000.00000 9000.00000 9000.000
   380  677.57    3.447    8.40   73.0    2.9364    0.0433    4.14 9000.00 9000.00   32.74    0.8000 9000.00000 9000.00000 9000.000
   390  672.82    3.505    7.90   75.0    2.9750    0.0442    4.30 9000.00 9000.00   32.74    0.8100 9000.00000 9000.00000 9000.000
   400  668.05    3.564    7.50   77.0    3.0137    0.0451    4.47 9000.00 9000.00   32.74    0.8200 9000.00000 9000.00000 9000.000
   410  663.41    3.621    7.00   78.0    3.0523    0.0460    4.64 9000.00 9000.00   32.74    0.8300 9000.00000 9000.00000 9000.000
   420  658.50    3.682    6.70   78.0    3.0138    0.0458    4.82 9000.00 9000.00   32.75    0.8200 9000.00000 9000.00000 9000.000
