36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20011017
Launch Time (UT)                  : 07:11:00
Burst Pressure (hPa)              : 10.46
Integrated O3 to end of data (DU) : 202.28
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 51450914
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z2154
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 27.320
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  826.83    1.800   23.90   15.0    2.3913    0.0289    0.00 9000.00 9000.00   32.67    0.7300 9000.00000 9000.00000 9000.000
    10  826.70    1.801   23.80   15.0    2.4273    0.0294    0.00 9000.00 9000.00   32.77    0.7400 9000.00000 9000.00000 9000.000
    20  826.32    1.805   23.60   15.0    2.5328    0.0307    0.01 9000.00 9000.00   32.77    0.7700 9000.00000 9000.00000 9000.000
    30  821.76    1.854   23.70   16.0    2.4984    0.0304    0.12 9000.00 9000.00   32.87    0.7600 9000.00000 9000.00000 9000.000
    40  816.10    1.914   23.20   16.0    2.5688    0.0315    0.26 9000.00 9000.00   32.87    0.7800 9000.00000 9000.00000 9000.000
    50  810.89    1.969   22.40   16.0    2.5696    0.0317    0.39 9000.00 9000.00   32.97    0.7800 9000.00000 9000.00000 9000.000
    60  805.85    2.023   21.50   16.0    2.6049    0.0323    0.52 9000.00 9000.00   32.97    0.7900 9000.00000 9000.00000 9000.000
    70  801.27    2.072   20.80   16.0    2.6401    0.0329    0.64 9000.00 9000.00   32.98    0.8000 9000.00000 9000.00000 9000.000
    80  796.52    2.124   20.20   17.0    2.7106    0.0340    0.76 9000.00 9000.00   32.98    0.8200 9000.00000 9000.00000 9000.000
    90  791.83    2.174   19.50   17.0    2.7467    0.0347    0.89 9000.00 9000.00   33.08    0.8300 9000.00000 9000.00000 9000.000
   100  786.92    2.228   19.00   17.0    2.6762    0.0340    1.02 9000.00 9000.00   33.08    0.8100 9000.00000 9000.00000 9000.000
   110  782.40    2.277   18.60   17.0    2.7467    0.0351    1.14 9000.00 9000.00   33.09    0.8300 9000.00000 9000.00000 9000.000
   120  777.64    2.329   18.10   17.0    2.6763    0.0344    1.28 9000.00 9000.00   33.09    0.8100 9000.00000 9000.00000 9000.000
