36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20011011
Launch Time (UT)                  : 07:33:00
Burst Pressure (hPa)              : 7.91
Integrated O3 to end of data (DU) : 232.34
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 51450905
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z1784
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 30.160
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.040
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  825.96    1.800   19.90   17.0    1.5523    0.0188    0.00 9000.00 9000.00   32.57    0.4400 9000.00000 9000.00000 9000.000
    10  825.63    1.803   19.90   17.0    1.6300    0.0197    0.01 9000.00 9000.00   32.57    0.4600 9000.00000 9000.00000 9000.000
    20  821.01    1.852   19.80   18.0    1.7858    0.0218    0.08 9000.00 9000.00   32.67    0.5000 9000.00000 9000.00000 9000.000
    30  816.03    1.904   19.20   18.0    1.9799    0.0243    0.17 9000.00 9000.00   32.67    0.5500 9000.00000 9000.00000 9000.000
    40  812.31    1.943   18.70   18.0    2.0582    0.0253    0.24 9000.00 9000.00   32.77    0.5700 9000.00000 9000.00000 9000.000
    50  807.91    1.989   18.10   19.0    2.0970    0.0260    0.33 9000.00 9000.00   32.77    0.5800 9000.00000 9000.00000 9000.000
    60  803.53    2.036   17.50   20.0    2.0971    0.0261    0.42 9000.00 9000.00   32.78    0.5800 9000.00000 9000.00000 9000.000
    70  799.40    2.080   17.10   20.0    2.0971    0.0262    0.51 9000.00 9000.00   32.78    0.5800 9000.00000 9000.00000 9000.000
    80  794.77    2.129   16.60   20.0    2.0971    0.0264    0.60 9000.00 9000.00   32.78    0.5800 9000.00000 9000.00000 9000.000
    90  789.72    2.183   16.10   21.0    2.0971    0.0266    0.71 9000.00 9000.00   32.78    0.5800 9000.00000 9000.00000 9000.000
   100  785.22    2.232   15.60   21.0    2.0971    0.0267    0.80 9000.00 9000.00   32.78    0.5800 9000.00000 9000.00000 9000.000
   110  780.04    2.288   15.20   21.0    2.0979    0.0269    0.91 9000.00 9000.00   32.89    0.5800 9000.00000 9000.00000 9000.000
   120  774.80    2.345   14.70   21.0    2.1360    0.0276    1.03 9000.00 9000.00   32.79    0.5900 9000.00000 9000.00000 9000.000
