36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20010620
Launch Time (UT)                  : 07:08:00
Burst Pressure (hPa)              : 6.25
Integrated O3 to end of data (DU) : 225.49
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 948166815
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z1795
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 28.560
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.040
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  827.16    1.800   15.40   86.0    1.1315    0.0137    0.00 9000.00 9000.00   30.47    0.3500 9000.00000 9000.00000 9000.000
    10  827.16    1.800   15.30   86.0    1.1318    0.0137    0.00 9000.00 9000.00   30.57    0.3500 9000.00000 9000.00000 9000.000
    20  827.18    1.800   15.20   85.0    1.0953    0.0132   -0.00 9000.00 9000.00   30.57    0.3400 9000.00000 9000.00000 9000.000
    30  827.19    1.800   15.30   85.0    1.1321    0.0137   -0.00 9000.00 9000.00   30.67    0.3500 9000.00000 9000.00000 9000.000
    40  827.12    1.800   15.30   85.0    1.1687    0.0141    0.00 9000.00 9000.00   30.67    0.3600 9000.00000 9000.00000 9000.000
    50  827.09    1.801   15.50   86.0    1.1687    0.0141    0.00 9000.00 9000.00   30.67    0.3600 9000.00000 9000.00000 9000.000
    60  825.71    1.815   15.00   87.0    1.2056    0.0146    0.02 9000.00 9000.00   30.77    0.3700 9000.00000 9000.00000 9000.000
    70  820.51    1.868   14.10   91.0    1.2421    0.0151    0.08 9000.00 9000.00   30.77    0.3800 9000.00000 9000.00000 9000.000
    80  814.81    1.927   13.50   95.0    1.2787    0.0157    0.15 9000.00 9000.00   30.77    0.3900 9000.00000 9000.00000 9000.000
    90  809.33    1.984   13.10   97.0    1.2791    0.0158    0.22 9000.00 9000.00   30.87    0.3900 9000.00000 9000.00000 9000.000
   100  804.15    2.039   12.60   97.0    1.3523    0.0168    0.28 9000.00 9000.00   30.88    0.4100 9000.00000 9000.00000 9000.000
   110  798.78    2.095   12.40   97.0    1.4619    0.0183    0.36 9000.00 9000.00   30.88    0.4400 9000.00000 9000.00000 9000.000
   120  794.24    2.143   12.10   96.0    1.6081    0.0202    0.43 9000.00 9000.00   30.88    0.4800 9000.00000 9000.00000 9000.000
