36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20010829
Launch Time (UT)                  : 07:47:00
Burst Pressure (hPa)              : 5.41
Integrated O3 to end of data (DU) : 246.57
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 51451002
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z1794
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 28.870
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.040
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  826.54    1.800   19.90   43.0    2.9933    0.0362    0.00 9000.00 9000.00   30.97    0.8500 9000.00000 9000.00000 9000.000
    10  826.54    1.800   19.70   43.0    2.9943    0.0362    0.00 9000.00 9000.00   31.07    0.8500 9000.00000 9000.00000 9000.000
    20  826.57    1.800   19.40   43.0    3.0313    0.0367   -0.00 9000.00 9000.00   31.07    0.8600 9000.00000 9000.00000 9000.000
    30  826.58    1.800   19.20   43.0    3.0692    0.0371   -0.00 9000.00 9000.00   31.17    0.8700 9000.00000 9000.00000 9000.000
    40  826.61    1.799   19.20   43.0    3.0692    0.0371   -0.00 9000.00 9000.00   31.17    0.8700 9000.00000 9000.00000 9000.000
    50  826.63    1.799   19.00   43.0    3.0703    0.0371   -0.00 9000.00 9000.00   31.27    0.8700 9000.00000 9000.00000 9000.000
    60  826.72    1.798   18.80   44.0    3.0332    0.0367   -0.01 9000.00 9000.00   31.27    0.8600 9000.00000 9000.00000 9000.000
    70  826.77    1.798   18.70   44.0    2.9963    0.0362   -0.01 9000.00 9000.00   31.27    0.8500 9000.00000 9000.00000 9000.000
    80  826.83    1.797   18.60   44.0    2.9603    0.0358   -0.01 9000.00 9000.00   31.37    0.8400 9000.00000 9000.00000 9000.000
    90  826.83    1.797   18.60   44.0    2.9603    0.0358   -0.01 9000.00 9000.00   31.37    0.8400 9000.00000 9000.00000 9000.000
   100  826.83    1.797   18.50   44.0    2.9242    0.0354   -0.01 9000.00 9000.00   31.47    0.8300 9000.00000 9000.00000 9000.000
   110  824.69    1.819   18.50   43.0    2.9612    0.0359    0.05 9000.00 9000.00   31.47    0.8400 9000.00000 9000.00000 9000.000
   120  820.70    1.861   18.10   43.0    3.0352    0.0370    0.17 9000.00 9000.00   31.47    0.8600 9000.00000 9000.00000 9000.000
   130  816.98    1.900   17.50   43.0    3.0732    0.0376    0.28 9000.00 9000.00   31.57    0.8700 9000.00000 9000.00000 9000.000
   140  812.35    1.948   16.90   44.0    3.1103    0.0383    0.41 9000.00 9000.00   31.57    0.8800 9000.00000 9000.00000 9000.000
   150  806.66    2.008   16.20   44.0    3.1114    0.0386    0.59 9000.00 9000.00   31.67    0.8800 9000.00000 9000.00000 9000.000
   160  800.76    2.070   15.70   45.0    3.1115    0.0389    0.77 9000.00 9000.00   31.68    0.8800 9000.00000 9000.00000 9000.000
   170  794.28    2.139   15.10   45.0    3.1115    0.0392    0.97 9000.00 9000.00   31.68    0.8800 9000.00000 9000.00000 9000.000
   180  786.19    2.226   14.50   45.0    3.0744    0.0391    1.22 9000.00 9000.00   31.68    0.8700 9000.00000 9000.00000 9000.000
   190  779.06    2.303   13.80   46.0    3.0745    0.0395    1.44 9000.00 9000.00   31.69    0.8700 9000.00000 9000.00000 9000.000
   200  771.97    2.380   13.20   46.0    3.0374    0.0393    1.66 9000.00 9000.00   31.69    0.8600 9000.00000 9000.00000 9000.000
   210  765.54    2.450   12.80   46.0    3.0374    0.0397    1.86 9000.00 9000.00   31.69    0.8600 9000.00000 9000.00000 9000.000
   220  760.98    2.500   12.40   46.0    3.0374    0.0399    2.00 9000.00 9000.00   31.69    0.8600 9000.00000 9000.00000 9000.000
   230  756.25    2.552   12.20   46.0    3.0014    0.0397    2.15 9000.00 9000.00   31.80    0.8500 9000.00000 9000.00000 9000.000
   240  751.07    2.610   11.70   46.0    2.9644    0.0395    2.31 9000.00 9000.00   31.80    0.8400 9000.00000 9000.00000 9000.000
   250  746.57    2.660   11.40   46.0    2.9644    0.0397    2.45 9000.00 9000.00   31.80    0.8400 9000.00000 9000.00000 9000.000
   260  741.84    2.713   11.30   45.0    2.9273    0.0395    2.60 9000.00 9000.00   31.80    0.8300 9000.00000 9000.00000 9000.000
   270  737.23    2.765   11.40   45.0    2.9645    0.0402    2.75 9000.00 9000.00   31.81    0.8400 9000.00000 9000.00000 9000.000
   280  732.84    2.815   11.70   44.0    3.0386    0.0415    2.89 9000.00 9000.00   31.81    0.8600 9000.00000 9000.00000 9000.000
   290  728.86    2.861   12.00   43.0    3.1138    0.0427    3.02 9000.00 9000.00   31.91    0.8800 9000.00000 9000.00000 9000.000
   300  725.17    2.903   12.20   43.0    3.1508    0.0434    3.15 9000.00 9000.00   31.91    0.8900 9000.00000 9000.00000 9000.000
   310  721.13    2.950   12.40   42.0    3.1508    0.0437    3.29 9000.00 9000.00   31.91    0.8900 9000.00000 9000.00000 9000.000
   320  716.72    3.002   12.60   42.0    3.1509    0.0440    3.44 9000.00 9000.00   31.92    0.8900 9000.00000 9000.00000 9000.000
