36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20011030
Launch Time (UT)                  : 07:46:00
Burst Pressure (hPa)              : 11.81
Integrated O3 to end of data (DU) : 204.22
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 51450903
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z2143
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 28.920
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.040
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  802.78    1.800   15.40   81.0    2.6186    0.0326    0.00 9000.00 9000.00   34.18    0.7400 9000.00000 9000.00000 9000.000
    10  796.71    1.865   15.00   82.0    2.6195    0.0329    0.16 9000.00 9000.00   34.28    0.7400 9000.00000 9000.00000 9000.000
    20  791.78    1.917   14.50   85.0    2.6195    0.0331    0.29 9000.00 9000.00   34.28    0.7400 9000.00000 9000.00000 9000.000
    30  786.97    1.969   14.00   87.0    2.6203    0.0333    0.41 9000.00 9000.00   34.38    0.7400 9000.00000 9000.00000 9000.000
    40  781.57    2.027   13.40   90.0    2.6204    0.0335    0.55 9000.00 9000.00   34.39    0.7400 9000.00000 9000.00000 9000.000
    50  776.40    2.083   12.90   92.0    2.6204    0.0338    0.69 9000.00 9000.00   34.39    0.7400 9000.00000 9000.00000 9000.000
    60  771.26    2.139   12.60   90.0    2.6213    0.0340    0.83 9000.00 9000.00   34.49    0.7400 9000.00000 9000.00000 9000.000
    70  764.85    2.209   12.20   89.0    2.6213    0.0343    1.00 9000.00 9000.00   34.49    0.7400 9000.00000 9000.00000 9000.000
    80  758.78    2.276   12.30   81.0    2.6597    0.0351    1.17 9000.00 9000.00   34.60    0.7500 9000.00000 9000.00000 9000.000
    90  753.03    2.340   12.90   71.0    2.6971    0.0358    1.33 9000.00 9000.00   34.60    0.7600 9000.00000 9000.00000 9000.000
   100  747.82    2.398   12.90   68.0    2.8095    0.0376    1.48 9000.00 9000.00   34.60    0.7900 9000.00000 9000.00000 9000.000
   110  742.12    2.463   12.70   66.0    2.8479    0.0384    1.65 9000.00 9000.00   34.70    0.8000 9000.00000 9000.00000 9000.000
   120  737.10    2.520   12.60   63.0    2.8855    0.0391    1.80 9000.00 9000.00   34.71    0.8100 9000.00000 9000.00000 9000.000
   130  732.05    2.578   12.80   59.0    2.9604    0.0404    1.96 9000.00 9000.00   34.71    0.8300 9000.00000 9000.00000 9000.000
   140  727.72    2.628   12.70   57.0    3.1477    0.0433    2.11 9000.00 9000.00   34.71    0.8800 9000.00000 9000.00000 9000.000
   150  723.60    2.675   12.40   58.0    3.2977    0.0456    2.25 9000.00 9000.00   34.71    0.9200 9000.00000 9000.00000 9000.000
   160  719.37    2.724   12.10   59.0    3.4476    0.0479    2.41 9000.00 9000.00   34.71    0.9600 9000.00000 9000.00000 9000.000
   170  714.27    2.784   11.60   61.0    3.5226    0.0493    2.60 9000.00 9000.00   34.72    0.9800 9000.00000 9000.00000 9000.000
   180  709.11    2.845   11.00   62.0    3.5602    0.0502    2.80 9000.00 9000.00   34.72    0.9900 9000.00000 9000.00000 9000.000
   190  704.29    2.902   10.60   64.0    3.5976    0.0511    3.00 9000.00 9000.00   34.72    1.0000 9000.00000 9000.00000 9000.000
   200  699.79    2.955   10.10   67.0    3.6350    0.0519    3.18 9000.00 9000.00   34.72    1.0100 9000.00000 9000.00000 9000.000
   210  695.21    3.010    9.60   72.0    3.5603    0.0512    3.37 9000.00 9000.00   34.73    0.9900 9000.00000 9000.00000 9000.000
   220  691.15    3.058    9.10   74.0    3.5977    0.0521    3.53 9000.00 9000.00   34.73    1.0000 9000.00000 9000.00000 9000.000
   230  686.83    3.110    8.60   77.0    3.5591    0.0518    3.71 9000.00 9000.00   34.63    0.9900 9000.00000 9000.00000 9000.000
