36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20010613
Launch Time (UT)                  : 07:30:00
Burst Pressure (hPa)              : 5.87
Integrated O3 to end of data (DU) : 231.93
Radiosonde                        : Vaisala RS80
Radiosonde Serial Number          : 715508800
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 2Z1778
KI Solution                       : 1% Full Buffer (10 g/L KI, 25 g/L KBr, 5.0 g/L Na2HPO4 12H2O, 1.25 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 27.990
Flowrate Correction (%)           : 1.76
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.040
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : Yes
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : Transfer function solution correction applied. https://doi.org/10.5194/amt-10-2021-2017
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  826.87    1.800   15.50   70.0    1.8643    0.0225    0.00 9000.00 9000.00   31.17    0.5600 9000.00000 9000.00000 9000.000
    10  826.81    1.801   15.90   72.0    1.8649    0.0226    0.00 9000.00 9000.00   31.27    0.5600 9000.00000 9000.00000 9000.000
    20  826.77    1.801   16.30   71.0    1.8290    0.0221    0.00 9000.00 9000.00   31.27    0.5500 9000.00000 9000.00000 9000.000
    30  826.80    1.801   15.70   67.0    1.8649    0.0226    0.00 9000.00 9000.00   31.27    0.5600 9000.00000 9000.00000 9000.000
    40  826.74    1.801   15.10   68.0    1.9014    0.0230    0.00 9000.00 9000.00   31.37    0.5700 9000.00000 9000.00000 9000.000
    50  826.77    1.801   15.00   70.0    1.9014    0.0230    0.00 9000.00 9000.00   31.37    0.5700 9000.00000 9000.00000 9000.000
    60  826.63    1.803   15.70   71.0    1.9738    0.0239    0.00 9000.00 9000.00   31.47    0.5900 9000.00000 9000.00000 9000.000
    70  822.79    1.842   14.30   72.0    1.9738    0.0240    0.08 9000.00 9000.00   31.47    0.5900 9000.00000 9000.00000 9000.000
    80  816.99    1.902   13.60   77.0    2.0103    0.0246    0.19 9000.00 9000.00   31.57    0.6000 9000.00000 9000.00000 9000.000
    90  811.48    1.959   13.00   79.0    2.0462    0.0252    0.30 9000.00 9000.00   31.57    0.6100 9000.00000 9000.00000 9000.000
   100  806.76    2.008   12.40   82.0    2.0462    0.0254    0.39 9000.00 9000.00   31.57    0.6100 9000.00000 9000.00000 9000.000
   110  802.27    2.055   12.00   83.0    2.0829    0.0260    0.48 9000.00 9000.00   31.68    0.6200 9000.00000 9000.00000 9000.000
   120  797.25    2.107   11.50   86.0    2.1188    0.0266    0.59 9000.00 9000.00   31.68    0.6300 9000.00000 9000.00000 9000.000
   130  792.05    2.162   11.10   87.0    2.1188    0.0268    0.70 9000.00 9000.00   31.68    0.6300 9000.00000 9000.00000 9000.000
   140  788.11    2.204   11.10   85.0    2.1547    0.0273    0.78 9000.00 9000.00   31.68    0.6400 9000.00000 9000.00000 9000.000
   150  783.84    2.249   11.30   81.0    2.2624    0.0289    0.87 9000.00 9000.00   31.68    0.6700 9000.00000 9000.00000 9000.000
   160  779.24    2.299   11.10   80.0    2.3702    0.0304    0.98 9000.00 9000.00   31.69    0.7000 9000.00000 9000.00000 9000.000
