36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Anne M. Thompson (NASA/Goddard Space Flight Center, USA; anne.m.thompson@nasa.gov)
SHADOZ Archive Curator            : Jacquelyn C Witte (SSAI affiliated with NASA/GSFC, USA; jacquelyn.witte@nasa.gov)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : 12 December, 2017
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.80
Elevation (m)                     : 1795.00
Launch Date                       : 20140709
Launch Time (UT)                  : 07:24:44
Burst Pressure (hPa)              : 6.64
Integrated O3 to end of data (DU) : 219.19
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : J3123360
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 1Z25476
KI Solution                       : 0.5% Half Buffer (5 g/L KI, 12.5 g/L KBr, 2.5 g/L Na2HPO4 12H2O, 0.625 g/L NaH2PO4 H2O)
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 28.800
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al, 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
     0  826.20    1.800   20.80   59.0    2.5117    0.0304    0.00  270.00 9000.00   33.55    0.7100   36.75900   -1.30200 9000.000
     2  823.93    1.824   20.41   50.0    2.5119    0.0305    0.05  289.00    1.70   33.57    0.7100   36.75900   -1.30200 9000.000
     4  822.49    1.839   20.17   48.0    2.5501    0.0310    0.09  290.00    2.00   33.58    0.7200   36.75900   -1.30200 9000.000
     6  821.15    1.853   19.94   50.0    2.5501    0.0311    0.12  290.00    2.20   33.58    0.7200   36.75900   -1.30200 9000.000
     8  819.93    1.866   19.74   51.0    2.5501    0.0311    0.15  289.00    2.30   33.58    0.7200   36.75900   -1.30200 9000.000
    10  818.97    1.876   19.70   52.0    2.5500    0.0311    0.18  289.00    2.40   33.57    0.7200   36.75900   -1.30200 9000.000
    12  818.18    1.884   19.62   53.0    2.5496    0.0312    0.20  287.00    2.50   33.52    0.7200   36.75900   -1.30200 9000.000
    14  817.19    1.895   19.39   54.0    2.5496    0.0312    0.22  285.00    2.50   33.52    0.7200   36.75900   -1.30200 9000.000
    16  815.88    1.908   19.18   55.0    2.5876    0.0317    0.25  283.00    2.40   33.52    0.7300   36.76000   -1.30200 9000.000
    18  814.41    1.924   18.88   56.0    2.6257    0.0322    0.29  279.00    2.20   33.52    0.7400   36.76000   -1.30200 9000.000
    20  813.12    1.938   18.69   57.0    2.6257    0.0323    0.32  274.00    2.00   33.52    0.7400   36.76000   -1.30200 9000.000
    22  811.93    1.950   18.60   58.0    2.6258    0.0323    0.35  267.00    1.90   33.54    0.7400   36.76000   -1.30200 9000.000
    24  810.72    1.963   18.53   58.0    2.6258    0.0324    0.38  258.00    1.70   33.54    0.7400   36.76000   -1.30200 9000.000
    26  809.49    1.976   18.49   59.0    2.6260    0.0324    0.41  247.00    1.60   33.56    0.7400   36.76000   -1.30200 9000.000
    28  808.24    1.989   18.53   58.0    2.6641    0.0330    0.45  236.00    1.60   33.56    0.7500   36.76000   -1.30200 9000.000
    30  806.89    2.004   18.37   58.0    2.6642    0.0330    0.48  226.00    1.60   33.57    0.7500   36.76000   -1.30200 9000.000
    32  805.41    2.019   18.07   59.0    2.6643    0.0331    0.52  219.00    1.70   33.59    0.7500   36.76000   -1.30200 9000.000
    34  804.06    2.034   17.88   60.0    2.6644    0.0331    0.56  214.00    1.80   33.60    0.7500   36.76000   -1.30200 9000.000
    36  802.98    2.045   17.76   60.0    2.6644    0.0332    0.58  212.00    1.90   33.60    0.7500   36.76000   -1.30200 9000.000
    38  801.83    2.057   17.65   60.0    2.7026    0.0337    0.62  213.00    2.00   33.61    0.7600   36.76000   -1.30200 9000.000
    40  800.33    2.074   17.51   61.0    2.7027    0.0338    0.65  216.00    2.10   33.62    0.7600   36.76000   -1.30200 9000.000
    42  798.77    2.090   17.36   62.0    2.6647    0.0334    0.70  220.00    2.20   33.63    0.7500   36.76000   -1.30200 9000.000
    44  797.46    2.104   17.18   62.0    2.6647    0.0334    0.73  226.00    2.30   33.63    0.7500   36.76000   -1.30200 9000.000
    46  796.38    2.116   17.10   62.0    2.6648    0.0335    0.76  233.00    2.40   33.64    0.7500   36.76000   -1.30200 9000.000
    48  795.27    2.128   16.97   62.0    2.6648    0.0335    0.79  239.00    2.60   33.64    0.7500   36.76000   -1.30200 9000.000
    50  794.17    2.140   16.79   63.0    2.6647    0.0336    0.82  246.00    2.70   33.63    0.7500   36.76000   -1.30100 9000.000
    52  793.15    2.151   16.68   63.0    2.7027    0.0341    0.85  252.00    2.90   33.63    0.7600   36.76000   -1.30100 9000.000
    54  792.11    2.162   16.58   64.0    2.7027    0.0341    0.87  257.00    3.00   33.63    0.7600   36.76000   -1.30100 9000.000
    56  791.15    2.172   16.45   65.0    2.7027    0.0342    0.90  262.00    3.20   33.63    0.7600   36.76000   -1.30100 9000.000
    58  790.27    2.182   16.40   65.0    2.7027    0.0342    0.92  265.00    3.30   33.63    0.7600   36.76000   -1.30100 9000.000
    60  789.54    2.190   16.42   65.0    2.7028    0.0342    0.94  268.00    3.30   33.64    0.7600   36.76000   -1.30100 9000.000
    62  788.78    2.198   16.35   65.0    2.7028    0.0343    0.96  271.00    3.40   33.64    0.7600   36.76100   -1.30200 9000.000
    64  787.88    2.207   16.22   65.0    2.7029    0.0343    0.99  273.00    3.40   33.65    0.7600   36.76100   -1.30200 9000.000
    66  786.90    2.218   16.09   65.0    2.7030    0.0344    1.01  275.00    3.40   33.66    0.7600   36.76100   -1.30200 9000.000
    68  786.01    2.228   16.03   65.0    2.7031    0.0344    1.04  276.00    3.30   33.67    0.7600   36.76100   -1.30200 9000.000
    70  785.18    2.237   15.95   66.0    2.7032    0.0344    1.06  277.00    3.30   33.68    0.7600   36.76100   -1.30200 9000.000
    72  784.26    2.247   15.83   66.0    2.7034    0.0345    1.09  277.00    3.30   33.70    0.7600   36.76100   -1.30200 9000.000
    74  783.38    2.256   15.70   67.0    2.7034    0.0345    1.11  277.00    3.30   33.71    0.7600   36.76100   -1.30200 9000.000
    76  782.35    2.267   15.62   68.0    2.7417    0.0350    1.14  277.00    3.40   33.73    0.7700   36.76100   -1.30100 9000.000
    78  781.13    2.281   15.51   68.0    2.7418    0.0351    1.17  276.00    3.50   33.74    0.7700   36.76100   -1.30100 9000.000
    80  780.01    2.293   15.45   68.0    2.7038    0.0347    1.20  275.00    3.70   33.75    0.7600   36.76100   -1.30200 9000.000
    82  779.16    2.302   15.43   68.0    2.7039    0.0347    1.23  274.00    3.90   33.76    0.7600   36.76100   -1.30200 9000.000
    84  778.32    2.311   15.36   69.0    2.6659    0.0343    1.25  273.00    4.20   33.77    0.7500   36.76100   -1.30200 9000.000
    86  777.39    2.321   15.24   69.0    2.6659    0.0343    1.27  272.00    4.40   33.77    0.7500   36.76100   -1.30200 9000.000
    88  776.40    2.332   15.06   69.0    2.7040    0.0348    1.30  271.00    4.70   33.77    0.7600   36.76100   -1.30200 9000.000
    90  775.33    2.344   14.89   70.0    2.7040    0.0349    1.33  270.00    5.10   33.77    0.7600   36.76100   -1.30200 9000.000
    92  774.35    2.355   14.82   71.0    2.7040    0.0349    1.36  270.00    5.40   33.77    0.7600   36.76100   -1.30200 9000.000
    94  773.42    2.365   14.76   71.0    2.7041    0.0350    1.38  270.00    5.60   33.78    0.7600   36.76200   -1.30200 9000.000
    96  772.32    2.377   14.60   71.0    2.7041    0.0350    1.41  270.00    5.90   33.79    0.7600   36.76200   -1.30200 9000.000
    98  771.17    2.389   14.45   72.0    2.6661    0.0346    1.44  271.00    6.10   33.80    0.7500   36.76200   -1.30200 9000.000
   100  770.29    2.399   14.40   72.0    2.6662    0.0346    1.47  273.00    6.20   33.81    0.7500   36.76200   -1.30200 9000.000
   102  769.70    2.406   14.37   73.0    2.6663    0.0346    1.49  274.00    6.30   33.82    0.7500   36.76200   -1.30200 9000.000
   104  768.89    2.415   14.27   73.0    2.6664    0.0347    1.51  277.00    6.40   33.83    0.7500   36.76200   -1.30200 9000.000
   106  768.02    2.424   14.18   73.0    2.6664    0.0347    1.53  279.00    6.40   33.83    0.7500   36.76200   -1.30100 9000.000
   108  767.08    2.434   14.11   73.0    2.6665    0.0348    1.56  282.00    6.40   33.84    0.7500   36.76200   -1.30100 9000.000
   110  765.97    2.447   14.06   73.0    2.6665    0.0348    1.59  285.00    6.40   33.84    0.7500   36.76200   -1.30100 9000.000
   112  764.82    2.459   14.08   72.0    2.6666    0.0349    1.62  288.00    6.30   33.85    0.7500   36.76300   -1.30200 9000.000
   114  763.64    2.473   14.27   69.0    2.6666    0.0349    1.65  291.00    6.30   33.85    0.7500   36.76300   -1.30200 9000.000
   116  762.54    2.485   14.38   66.0    2.6667    0.0350    1.68  294.00    6.20   33.86    0.7500   36.76300   -1.30200 9000.000
   118  761.60    2.495   14.35   65.0    2.6667    0.0350    1.71  296.00    6.10   33.86    0.7500   36.76300   -1.30200 9000.000
   120  760.73    2.505   14.36   65.0    2.6668    0.0351    1.73  298.00    6.00   33.87    0.7500   36.76300   -1.30200 9000.000
   122  759.73    2.516   14.33   64.0    2.7049    0.0356    1.76  299.00    5.90   33.87    0.7600   36.76300   -1.30200 9000.000
   124  758.70    2.527   14.21   65.0    2.7810    0.0367    1.79  299.00    5.90   33.87    0.7800   36.76300   -1.30200 9000.000
   126  757.73    2.538   14.16   64.0    2.7810    0.0367    1.82  299.00    5.80   33.87    0.7800   36.76300   -1.30200 9000.000
   128  756.84    2.548   14.12   63.0    2.8191    0.0372    1.84  299.00    5.80   33.87    0.7900   36.76300   -1.30200 9000.000
   130  755.99    2.558   14.06   63.0    2.8191    0.0373    1.87  298.00    5.70   33.87    0.7900   36.76300   -1.30200 9000.000
   132  755.09    2.568   13.97   63.0    2.8572    0.0378    1.90  296.00    5.80   33.87    0.8000   36.76300   -1.30200 9000.000
   134  754.19    2.578   13.91   63.0    2.8572    0.0379    1.92  295.00    5.80   33.87    0.8000   36.76400   -1.30200 9000.000
   136  753.35    2.587   13.91   63.0    2.8953    0.0384    1.95  293.00    5.90   33.87    0.8100   36.76400   -1.30200 9000.000
   138  752.57    2.596   13.87   63.0    2.9335    0.0390    1.97  292.00    6.00   33.88    0.8200   36.76400   -1.30200 9000.000
   140  751.88    2.604   13.77   63.0    2.9336    0.0390    1.99  290.00    6.10   33.89    0.8200   36.76400   -1.30200 9000.000
   142  751.08    2.613   13.65   64.0    2.9337    0.0391    2.02  289.00    6.20   33.90    0.8200   36.76400   -1.30300 9000.000
   144  750.14    2.623   13.51   64.0    3.0099    0.0401    2.05  287.00    6.30   33.90    0.8400   36.76400   -1.30300 9000.000
   146  749.10    2.635   13.37   64.0    3.0100    0.0402    2.08  285.00    6.40   33.91    0.8400   36.76400   -1.30300 9000.000
   148  748.08    2.646   13.28   65.0    3.0482    0.0407    2.11  283.00    6.50   33.92    0.8500   36.76400   -1.30300 9000.000
   150  747.16    2.657   13.41   63.0    3.0483    0.0408    2.14  282.00    6.60   33.93    0.8500   36.76400   -1.30300 9000.000
   152  746.31    2.666   13.58   60.0    3.0483    0.0408    2.17  280.00    6.70   33.93    0.8500   36.76500   -1.30300 9000.000
   154  745.37    2.677   13.56   59.0    3.0484    0.0409    2.20  277.00    6.70   33.94    0.8500   36.76500   -1.30300 9000.000
   156  744.37    2.688   13.44   59.0    3.0866    0.0415    2.23  275.00    6.80   33.95    0.8600   36.76500   -1.30300 9000.000
   158  743.48    2.698   13.35   59.0    3.1628    0.0425    2.26  274.00    6.90   33.95    0.8800   36.76500   -1.30300 9000.000
   160  742.61    2.708   13.27   59.0    3.1629    0.0426    2.29  272.00    7.00   33.96    0.8800   36.76500   -1.30300 9000.000
   162  741.77    2.718   13.17   59.0    3.2392    0.0437    2.32  270.00    7.10   33.96    0.9000   36.76500   -1.30300 9000.000
   164  741.09    2.726   13.09   59.0    3.2393    0.0437    2.34  269.00    7.20   33.97    0.9000   36.76500   -1.30300 9000.000
   166  740.37    2.734   13.00   59.0    3.2393    0.0438    2.37  269.00    7.30   33.97    0.9000   36.76500   -1.30300 9000.000
   168  739.58    2.743   12.90   58.0    3.3155    0.0448    2.40  268.00    7.40   33.97    0.9200   36.76500   -1.30300 9000.000
   170  738.84    2.751   12.86   58.0    3.3537    0.0454    2.42  268.00    7.50   33.98    0.9300   36.76600   -1.30300 9000.000
   172  738.20    2.758   12.90   57.0    3.3538    0.0454    2.44  268.00    7.60   33.99    0.9300   36.76600   -1.30300 9000.000
   174  737.58    2.766   12.89   56.0    3.3538    0.0455    2.47  268.00    7.60   33.99    0.9300   36.76600   -1.30300 9000.000
   176  736.91    2.773   12.82   56.0    3.3920    0.0460    2.49  268.00    7.60   34.00    0.9400   36.76600   -1.30300 9000.000
   178  736.16    2.782   12.76   56.0    3.4301    0.0466    2.52  268.00    7.60   34.00    0.9500   36.76600   -1.30300 9000.000
   180  735.21    2.793   12.66   56.0    3.4683    0.0472    2.55  268.00    7.50   34.00    0.9600   36.76600   -1.30300 9000.000
   182  734.11    2.805   12.52   55.0    3.5065    0.0478    2.59  267.00    7.40   34.01    0.9700   36.76600   -1.30300 9000.000
   184  732.92    2.819   12.35   56.0    3.5066    0.0478    2.64  267.00    7.30   34.02    0.9700   36.76700   -1.30300 9000.000
   186  731.76    2.832   12.22   57.0    3.5066    0.0479    2.68  266.00    7.30   34.02    0.9700   36.76700   -1.30300 9000.000
   188  730.75    2.844   12.18   57.0    3.5067    0.0480    2.72  265.00    7.20   34.03    0.9700   36.76700   -1.30300 9000.000
   190  729.97    2.852   12.18   57.0    3.5068    0.0480    2.75  264.00    7.10   34.04    0.9700   36.76700   -1.30300 9000.000
   192  729.24    2.861   12.15   57.0    3.5068    0.0481    2.78  262.00    7.00   34.04    0.9700   36.76700   -1.30300 9000.000
   194  728.38    2.871   12.02   56.0    3.5068    0.0481    2.81  261.00    7.00   34.04    0.9700   36.76700   -1.30300 9000.000
   196  727.33    2.883   11.81   56.0    3.5832    0.0493    2.85  259.00    7.00   34.05    0.9900   36.76700   -1.30300 9000.000
   198  726.28    2.895   11.63   57.0    3.5832    0.0493    2.89  258.00    7.10   34.05    0.9900   36.76800   -1.30300 9000.000
   200  725.36    2.906   11.52   58.0    3.5833    0.0494    2.93  257.00    7.20   34.06    0.9900   36.76800   -1.30300 9000.000
   202  724.57    2.915   11.47   58.0    3.5833    0.0495    2.96  257.00    7.30   34.06    0.9900   36.76800   -1.30200 9000.000
   204  723.78    2.924   11.39   58.0    3.5833    0.0495    2.99  256.00    7.40   34.06    0.9900   36.76800   -1.30200 9000.000
   206  723.01    2.933   11.29   58.0    3.5832    0.0496    3.02  256.00    7.50   34.05    0.9900   36.76800   -1.30200 9000.000
   208  722.26    2.941   11.18   59.0    3.5831    0.0496    3.05  256.00    7.60   34.04    0.9900   36.76800   -1.30200 9000.000
   210  721.41    2.951   11.06   60.0    3.6212    0.0502    3.08  256.00    7.80   34.04    1.0000   36.76800   -1.30200 9000.000
   212  720.55    2.961   11.01   60.0    3.5831    0.0497    3.12  257.00    7.90   34.04    0.9900   36.76900   -1.30200 9000.000
   214  719.66    2.971   11.00   60.0    3.6212    0.0503    3.15  257.00    8.00   34.04    1.0000   36.76900   -1.30200 9000.000
   216  718.79    2.982   10.94   60.0    3.5831    0.0498    3.19  257.00    8.00   34.04    0.9900   36.76900   -1.30200 9000.000
   218  717.93    2.992   10.84   60.0    3.5833    0.0499    3.22  256.00    8.10   34.06    0.9900   36.76900   -1.30200 9000.000
   220  716.91    3.003   10.70   60.0    3.6215    0.0505    3.26  256.00    8.20   34.07    1.0000   36.76900   -1.30200 9000.000
   222  715.75    3.017   10.52   60.0    3.5834    0.0501    3.31  255.00    8.30   34.07    0.9900   36.76900   -1.30200 9000.000
   224  714.74    3.029   10.37   61.0    3.5835    0.0501    3.35  255.00    8.40   34.08    0.9900   36.76900   -1.30200 9000.000
   226  713.96    3.038   10.31   61.0    3.5835    0.0502    3.38  254.00    8.50   34.08    0.9900   36.77000   -1.30200 9000.000
   228  713.18    3.047   10.23   61.0    3.5836    0.0502    3.41  253.00    8.70   34.09    0.9900   36.77000   -1.30200 9000.000
   230  712.17    3.059   10.13   61.0    3.5835    0.0503    3.45  252.00    8.80   34.08    0.9900   36.77000   -1.30200 9000.000
   232  711.00    3.072   10.04   60.0    3.6218    0.0509    3.50  251.00    9.00   34.09    1.0000   36.77000   -1.30200 9000.000
   234  709.84    3.086    9.97   59.0    3.6218    0.0510    3.54  250.00    9.20   34.09    1.0000   36.77000   -1.30200 9000.000
   236  708.82    3.098    9.89   59.0    3.5836    0.0506    3.58  249.00    9.30   34.09    0.9900   36.77000   -1.30200 9000.000
   238  707.96    3.108    9.79   59.0    3.5835    0.0506    3.62  249.00    9.50   34.08    0.9900   36.77000   -1.30200 9000.000
   240  707.17    3.117    9.65   60.0    3.5833    0.0507    3.65  248.00    9.70   34.06    0.9900   36.77100   -1.30200 9000.000
   242  706.32    3.127    9.55   59.0    3.5832    0.0507    3.68  248.00    9.80   34.05    0.9900   36.77100   -1.30100 9000.000
   244  705.43    3.138    9.46   59.0    3.5449    0.0503    3.72  247.00    9.90   34.04    0.9800   36.77100   -1.30100 9000.000
   246  704.65    3.147    9.37   59.0    3.5449    0.0503    3.75  246.00   10.00   34.04    0.9800   36.77100   -1.30100 9000.000
   248  703.81    3.157    9.37   58.0    3.5449    0.0504    3.78  246.00   10.10   34.04    0.9800   36.77100   -1.30100 9000.000
   250  702.91    3.168    9.34   57.0    3.5451    0.0504    3.82  245.00   10.20   34.05    0.9800   36.77100   -1.30100 9000.000
   252  702.17    3.176    9.34   57.0    3.5451    0.0505    3.85  245.00   10.30   34.05    0.9800   36.77200   -1.30100 9000.000
   254  701.44    3.185    9.31   55.0    3.5451    0.0505    3.88  244.00   10.30   34.05    0.9800   36.77200   -1.30100 9000.000
   256  700.62    3.195    9.18   55.0    3.5452    0.0506    3.91  243.00   10.40   34.06    0.9800   36.77200   -1.30100 9000.000
   258  699.77    3.205    9.00   56.0    3.5453    0.0507    3.94  242.00   10.50   34.07    0.9800   36.77200   -1.30100 9000.000
   260  699.00    3.214    8.88   56.0    3.5454    0.0507    3.98  242.00   10.50   34.08    0.9800   36.77200   -1.30100 9000.000
   262  698.32    3.222    8.85   57.0    3.5455    0.0508    4.00  241.00   10.60   34.09    0.9800   36.77200   -1.30100 9000.000
   264  697.70    3.229    8.88   57.0    3.5076    0.0503    4.03  240.00   10.60   34.11    0.9700   36.77300   -1.30100 9000.000
   266  697.09    3.237    8.77   57.0    3.5076    0.0503    4.05  240.00   10.50   34.11    0.9700   36.77300   -1.30100 9000.000
   268  696.38    3.245    8.61   57.0    3.5080    0.0504    4.08  239.00   10.50   34.14    0.9700   36.77300   -1.30000 9000.000
   270  695.61    3.254    8.55   56.0    3.5080    0.0504    4.11  239.00   10.40   34.14    0.9700   36.77300   -1.30000 9000.000
   272  694.74    3.264    8.55   55.0    3.5462    0.0510    4.15  239.00   10.20   34.15    0.9800   36.77300   -1.30000 9000.000
   274  693.82    3.275    8.57   54.0    3.5462    0.0511    4.18  239.00    9.90   34.15    0.9800   36.77300   -1.30000 9000.000
   276  692.76    3.288    8.53   53.0    3.5463    0.0512    4.23  239.00    9.60   34.16    0.9800   36.77300   -1.30000 9000.000
   278  691.75    3.300    8.42   52.0    3.5463    0.0513    4.27  239.00    9.30   34.16    0.9800   36.77400   -1.30000 9000.000
   280  690.89    3.310    8.30   53.0    3.5463    0.0513    4.30  240.00    8.90   34.16    0.9800   36.77400   -1.30000 9000.000
   282  690.07    3.320    8.24   53.0    3.5463    0.0514    4.33  241.00    8.50   34.16    0.9800   36.77400   -1.30000 9000.000
   284  689.15    3.331    8.19   53.0    3.5462    0.0515    4.37  242.00    8.00   34.15    0.9800   36.77400   -1.29900 9000.000
   286  688.09    3.344    8.12   52.0    3.5840    0.0521    4.41  243.00    7.60   34.12    0.9900   36.77400   -1.29900 9000.000
   288  686.94    3.358    8.00   52.0    3.5839    0.0522    4.46  244.00    7.20   34.11    0.9900   36.77400   -1.29900 9000.000
   290  685.95    3.370    7.89   52.0    3.5457    0.0517    4.50  246.00    6.80   34.11    0.9800   36.77500   -1.29900 9000.000
   292  685.19    3.379    7.92   51.0    3.5456    0.0517    4.53  248.00    6.40   34.10    0.9800   36.77500   -1.29900 9000.000
   294  684.49    3.387    7.97   50.0    3.5456    0.0518    4.56  251.00    6.10   34.10    0.9800   36.77500   -1.29900 9000.000
   296  683.63    3.398    7.97   49.0    3.5456    0.0519    4.60  254.00    5.80   34.10    0.9800   36.77500   -1.29900 9000.000
   298  682.81    3.408    7.92   49.0    3.5455    0.0519    4.63  257.00    5.50   34.09    0.9800   36.77500   -1.29900 9000.000
   300  682.13    3.416    7.91   50.0    3.5453    0.0520    4.66  261.00    5.40   34.07    0.9800   36.77500   -1.29900 9000.000
   302  681.37    3.425    7.89   50.0    3.5453    0.0520    4.69  265.00    5.20   34.07    0.9800   36.77500   -1.29900 9000.000
   304  680.58    3.434    7.91   50.0    3.5452    0.0521    4.72  269.00    5.10   34.06    0.9800   36.77500   -1.29900 9000.000
   306  679.71    3.445    7.90   51.0    3.5452    0.0522    4.76  272.00    5.10   34.06    0.9800   36.77500   -1.29900 9000.000
   308  678.78    3.456    7.81   51.0    3.5452    0.0522    4.80  276.00    5.10   34.06    0.9800   36.77500   -1.29900 9000.000
   310  677.74    3.469    7.64   52.0    3.5452    0.0523    4.84  279.00    5.10   34.06    0.9800   36.77500   -1.29900 9000.000
   312  676.68    3.482    7.50   52.0    3.5452    0.0524    4.88  282.00    5.10   34.06    0.9800   36.77600   -1.29900 9000.000
   314  675.92    3.491    7.51   52.0    3.5453    0.0525    4.92  285.00    5.20   34.07    0.9800   36.77600   -1.29900 9000.000
   316  675.25    3.499    7.51   52.0    3.5453    0.0525    4.94  287.00    5.20   34.07    0.9800   36.77600   -1.29900 9000.000
   318  674.49    3.509    7.40   52.0    3.5454    0.0526    4.97  288.00    5.30   34.08    0.9800   36.77600   -1.29900 9000.000
   320  673.64    3.519    7.26   52.0    3.5073    0.0521    5.01  288.00    5.30   34.08    0.9700   36.77600   -1.29900 9000.000
   322  672.80    3.529    7.18   53.0    3.5074    0.0521    5.04  289.00    5.40   34.09    0.9700   36.77600   -1.30000 9000.000
   324  672.00    3.539    7.14   53.0    3.5455    0.0528    5.08  288.00    5.40   34.09    0.9800   36.77600   -1.30000 9000.000
   326  671.13    3.550    7.05   54.0    3.5455    0.0528    5.11  287.00    5.50   34.09    0.9800   36.77600   -1.30000 9000.000
   328  670.27    3.560    6.97   54.0    3.5074    0.0523    5.15  286.00    5.60   34.09    0.9700   36.77600   -1.30000 9000.000
   330  669.48    3.570    6.90   53.0    3.5074    0.0524    5.18  285.00    5.60   34.09    0.9700   36.77600   -1.30000 9000.000
   332  668.75    3.579    6.80   54.0    3.5073    0.0524    5.21  284.00    5.70   34.08    0.9700   36.77600   -1.30000 9000.000
   334  668.04    3.588    6.68   54.0    3.5074    0.0525    5.24  283.00    5.70   34.09    0.9700   36.77600   -1.30000 9000.000
   336  667.21    3.598    6.54   55.0    3.5074    0.0526    5.28  282.00    5.80   34.09    0.9700   36.77600   -1.30000 9000.000
   338  666.18    3.611    6.42   56.0    3.5074    0.0526    5.32  282.00    5.80   34.09    0.9700   36.77700   -1.30000 9000.000
   340  665.09    3.624    6.33   57.0    3.5076    0.0527    5.36  282.00    5.80   34.11    0.9700   36.77700   -1.30000 9000.000
   342  664.20    3.635    6.25   57.0    3.5077    0.0528    5.40  283.00    5.80   34.12    0.9700   36.77700   -1.30000 9000.000
   344  663.36    3.645    6.18   58.0    3.5078    0.0529    5.44  284.00    5.80   34.13    0.9700   36.77700   -1.30000 9000.000
   346  662.41    3.657    6.11   58.0    3.5080    0.0530    5.48  286.00    5.70   34.14    0.9700   36.77700   -1.30000 9000.000
